x,theta
0.191500,-0.965202
0.191988,-0.965178
0.192477,-0.965153
0.192965,-0.965128
0.193454,-0.965104
0.193942,-0.965079
0.194431,-0.965054
0.194919,-0.965029
0.195408,-0.965005
0.195896,-0.964980
0.196385,-0.964955
0.196873,-0.964931
0.197362,-0.964906
0.197851,-0.964881
0.198339,-0.964856
0.198828,-0.964832
0.199316,-0.964807
0.199805,-0.964782
0.200293,-0.964653
0.200782,-0.964627
0.201270,-0.964602
0.201759,-0.964576
0.202247,-0.964550
0.202736,-0.964525
0.203224,-0.964499
0.203713,-0.964474
0.204201,-0.964448
0.204690,-0.964423
0.205178,-0.964397
0.205667,-0.964371
0.206155,-0.964346
0.206644,-0.964320
0.207132,-0.964295
0.207621,-0.964269
0.208109,-0.964244
0.208598,-0.964218
0.209086,-0.964192
0.209575,-0.964167
0.210064,-0.964141
0.210552,-0.964116
0.211041,-0.964090
0.211529,-0.964065
0.212018,-0.964039
0.212506,-0.964013
0.212995,-0.963988
0.213483,-0.963962
0.213972,-0.963937
0.214460,-0.963911
0.214949,-0.963886
0.215437,-0.963860
0.215926,-0.963834
0.216414,-0.963809
0.216903,-0.963783
0.217391,-0.963758
0.217880,-0.963732
0.218368,-0.963707
0.218857,-0.963681
0.219345,-0.963655
0.219834,-0.963630
0.220322,-0.963604
0.220811,-0.963579
0.221299,-0.963553
0.221788,-0.963528
0.222277,-0.963502
0.222765,-0.963476
0.223254,-0.963451
0.223742,-0.963425
0.224231,-0.963400
0.224719,-0.963374
0.225208,-0.963349
0.225696,-0.963323
0.226185,-0.963297
0.226673,-0.963272
0.227162,-0.963246
0.227650,-0.963221
0.228139,-0.963195
0.228627,-0.963170
0.229116,-0.963144
0.229604,-0.963118
0.230093,-0.963093
0.230581,-0.963067
0.231070,-0.963042
0.231558,-0.963016
0.232047,-0.962991
0.232535,-0.962965
0.233024,-0.962939
0.233512,-0.962930
0.234001,-0.962950
0.234489,-0.962970
0.234978,-0.962990
0.235467,-0.963010
0.235955,-0.963029
0.236444,-0.963049
0.236932,-0.963069
0.237421,-0.963089
0.237909,-0.963108
0.238398,-0.963128
0.238886,-0.963148
0.239375,-0.963168
0.239863,-0.963188
0.240352,-0.963207
0.240840,-0.963227
0.241329,-0.963247
0.241817,-0.963267
0.242306,-0.963287
0.242794,-0.963306
0.243283,-0.963326
0.243771,-0.963346
0.244260,-0.963366
0.244748,-0.963386
0.245237,-0.963405
0.245725,-0.963425
0.246214,-0.963445
0.246702,-0.963465
0.247191,-0.963484
0.247680,-0.963504
0.248168,-0.963524
0.248657,-0.963544
0.249145,-0.963564
0.249634,-0.963583
0.250122,-0.963603
0.250611,-0.963623
0.251099,-0.963643
0.251588,-0.963663
0.252076,-0.963682
0.252565,-0.963702
0.253053,-0.963722
0.253542,-0.963742
0.254030,-0.963761
0.254519,-0.963781
0.255007,-0.963801
0.255496,-0.963821
0.255984,-0.963841
0.256473,-0.963860
0.256961,-0.963880
0.257450,-0.963900
0.257938,-0.963920
0.258427,-0.963940
0.258915,-0.963959
0.259404,-0.963979
0.259893,-0.963999
0.260381,-0.964019
0.260870,-0.964038
0.261358,-0.964058
0.261847,-0.964078
0.262335,-0.964098
0.262824,-0.964118
0.263312,-0.964137
0.263801,-0.964157
0.264289,-0.964177
0.264778,-0.964197
0.265266,-0.964217
0.265755,-0.964236
0.266243,-0.964256
0.266732,-0.964285
0.267220,-0.964373
0.267709,-0.964462
0.268197,-0.964550
0.268686,-0.964638
0.269174,-0.964726
0.269663,-0.964814
0.270151,-0.964903
0.270640,-0.964991
0.271128,-0.965079
0.271617,-0.965167
0.272106,-0.965255
0.272594,-0.965344
0.273083,-0.965432
0.273571,-0.965520
0.274060,-0.965608
0.274548,-0.965697
0.275037,-0.965785
0.275525,-0.965873
0.276014,-0.965961
0.276502,-0.966049
0.276991,-0.966138
0.277479,-0.966226
0.277968,-0.966314
0.278456,-0.966402
0.278945,-0.966491
0.279433,-0.966579
0.279922,-0.966667
0.280410,-0.966755
0.280899,-0.966843
0.281387,-0.966932
0.281876,-0.967020
0.282364,-0.967108
0.282853,-0.967196
0.283341,-0.967285
0.283830,-0.967373
0.284319,-0.967461
0.284807,-0.967549
0.285296,-0.967637
0.285784,-0.967726
0.286273,-0.967814
0.286761,-0.967902
0.287250,-0.967990
0.287738,-0.968079
0.288227,-0.968167
0.288715,-0.968255
0.289204,-0.968343
0.289692,-0.968432
0.290181,-0.968520
0.290669,-0.968608
0.291158,-0.968696
0.291646,-0.968784
0.292135,-0.968873
0.292623,-0.968961
0.293112,-0.969049
0.293600,-0.969137
0.294089,-0.969226
0.294577,-0.969314
0.295066,-0.969402
0.295554,-0.969490
0.296043,-0.969578
0.296532,-0.969667
0.297020,-0.969755
0.297509,-0.969843
0.297997,-0.969931
0.298486,-0.970020
0.298974,-0.970108
0.299463,-0.970196
0.299951,-0.970284
0.300440,-0.971315
0.300928,-0.971488
0.301417,-0.971661
0.301905,-0.971834
0.302394,-0.972007
0.302882,-0.972180
0.303371,-0.972353
0.303859,-0.972526
0.304348,-0.972699
0.304836,-0.972872
0.305325,-0.973045
0.305813,-0.973217
0.306302,-0.973390
0.306790,-0.973563
0.307279,-0.973736
0.307767,-0.973909
0.308256,-0.974082
0.308745,-0.974255
0.309233,-0.974428
0.309722,-0.974601
0.310210,-0.974774
0.310699,-0.974947
0.311187,-0.975120
0.311676,-0.975292
0.312164,-0.975465
0.312653,-0.975638
0.313141,-0.975811
0.313630,-0.975984
0.314118,-0.976157
0.314607,-0.976330
0.315095,-0.976503
0.315584,-0.976676
0.316072,-0.976849
0.316561,-0.977022
0.317049,-0.977235
0.317538,-0.977460
0.318026,-0.977684
0.318515,-0.977909
0.319003,-0.978134
0.319492,-0.978358
0.319980,-0.978583
0.320469,-0.978808
0.320957,-0.979032
0.321446,-0.979257
0.321935,-0.979482
0.322423,-0.979706
0.322912,-0.979931
0.323400,-0.980156
0.323889,-0.980380
0.324377,-0.980605
0.324866,-0.980829
0.325354,-0.981054
0.325843,-0.981279
0.326331,-0.981503
0.326820,-0.981728
0.327308,-0.981953
0.327797,-0.982177
0.328285,-0.982402
0.328774,-0.982627
0.329262,-0.982851
0.329751,-0.983076
0.330239,-0.983301
0.330728,-0.983525
0.331216,-0.983750
0.331705,-0.983975
0.332193,-0.984199
0.332682,-0.984424
0.333170,-0.984649
0.333659,-0.984892
0.334148,-0.985115
0.334636,-0.985338
0.335125,-0.985561
0.335613,-0.985784
0.336102,-0.986007
0.336590,-0.986230
0.337079,-0.986453
0.337567,-0.986676
0.338056,-0.986899
0.338544,-0.987122
0.339033,-0.987345
0.339521,-0.987568
0.340010,-0.987791
0.340498,-0.988014
0.340987,-0.988237
0.341475,-0.988460
0.341964,-0.988336
0.342452,-0.987989
0.342941,-0.987641
0.343429,-0.987294
0.343918,-0.986946
0.344406,-0.986599
0.344895,-0.986251
0.345383,-0.985904
0.345872,-0.985556
0.346361,-0.985209
0.346849,-0.984861
0.347338,-0.984514
0.347826,-0.984166
0.348315,-0.983819
0.348803,-0.983471
0.349292,-0.983124
0.349780,-0.982776
0.350269,-0.981034
0.350757,-0.978127
0.351246,-0.975220
0.351734,-0.972313
0.352223,-0.969406
0.352711,-0.966499
0.353200,-0.963592
0.353688,-0.960684
0.354177,-0.957707
0.354665,-0.950888
0.355154,-0.944069
0.355642,-0.937249
0.356131,-0.930430
0.356619,-0.919804
0.357108,-0.907951
0.357596,-0.896099
0.358085,-0.884246
0.358574,-0.868465
0.359062,-0.848622
0.359551,-0.828780
0.360039,-0.808937
0.360528,-0.786447
0.361016,-0.754944
0.361505,-0.723440
0.361993,-0.691936
0.362482,-0.660433
0.362970,-0.614787
0.363459,-0.568590
0.363947,-0.522393
0.364436,-0.476196
0.364924,-0.420050
0.365413,-0.359599
0.365901,-0.299147
0.366390,-0.238696
0.366878,-0.174862
0.367367,-0.106605
0.367855,-0.038348
0.368344,0.029909
0.368832,0.097656
0.369321,0.162893
0.369809,0.228131
0.370298,0.293368
0.370787,0.358606
0.371275,0.412815
0.371764,0.465855
0.372252,0.518895
0.372741,0.571935
0.373229,0.615144
0.373718,0.652814
0.374206,0.690484
0.374695,0.728154
0.375183,0.760782
0.375672,0.785006
0.376160,0.809230
0.376649,0.833453
0.377137,0.856612
0.377626,0.871192
0.378114,0.885772
0.378603,0.900352
0.379091,0.914933
0.379580,0.922752
0.380068,0.929323
0.380557,0.935894
0.381045,0.942465
0.381534,0.949036
0.382022,0.955607
0.382511,0.962178
0.383000,0.968749
0.383488,0.973883
0.383977,0.975915
0.384465,0.977948
0.384954,0.979980
0.385442,0.982013
0.385931,0.984045
0.386419,0.986078
0.386908,0.988110
0.387396,0.990143
0.387885,0.991022
0.388373,0.991590
0.388862,0.992158
0.389350,0.992726
0.389839,0.993294
0.390327,0.993862
0.390816,0.994430
0.391304,0.994998
0.391793,0.995421
0.392281,0.995431
0.392770,0.995441
0.393258,0.995451
0.393747,0.995461
0.394235,0.995471
0.394724,0.995481
0.395213,0.995491
0.395701,0.995501
0.396190,0.995167
0.396678,0.994706
0.397167,0.994245
0.397655,0.993784
0.398144,0.993323
0.398632,0.992862
0.399121,0.992401
0.399609,0.991940
0.400098,0.991295
0.400586,0.989911
0.401075,0.988528
0.401563,0.987144
0.402052,0.985760
0.402540,0.984377
0.403029,0.982993
0.403517,0.981609
0.404006,0.980226
0.404494,0.978262
0.404983,0.975506
0.405471,0.972750
0.405960,0.969994
0.406448,0.966553
0.406937,0.962112
0.407426,0.957672
0.407914,0.953231
0.408403,0.948415
0.408891,0.941332
0.409380,0.934249
0.409868,0.927165
0.410357,0.920082
0.410845,0.909448
0.411334,0.898315
0.411822,0.887183
0.412311,0.876051
0.412799,0.861271
0.413288,0.844182
0.413776,0.827094
0.414265,0.810006
0.414753,0.790065
0.415242,0.764777
0.415730,0.739489
0.416219,0.714202
0.416707,0.688068
0.417196,0.652626
0.417684,0.617184
0.418173,0.581741
0.418661,0.546299
0.419150,0.502162
0.419638,0.456099
0.420127,0.410037
0.420616,0.363975
0.421104,0.313318
0.421593,0.258965
0.422081,0.204613
0.422570,0.150260
0.423058,0.095041
0.423547,0.037697
0.424035,-0.019647
0.424524,-0.076991
0.425012,-0.134246
0.425501,-0.188042
0.425989,-0.241838
0.426478,-0.295635
0.426966,-0.349431
0.427455,-0.396653
0.427943,-0.441805
0.428432,-0.486956
0.428920,-0.532107
0.429409,-0.571954
0.429897,-0.606405
0.430386,-0.640857
0.430874,-0.675309
0.431363,-0.707435
0.431851,-0.731828
0.432340,-0.756220
0.432829,-0.780613
0.433317,-0.805006
0.433806,-0.821617
0.434294,-0.837960
0.434783,-0.854304
0.435271,-0.870647
0.435760,-0.882906
0.436248,-0.893431
0.436737,-0.903956
0.437225,-0.914482
0.437714,-0.923284
0.438202,-0.929870
0.438691,-0.936456
0.439179,-0.943042
0.439668,-0.949186
0.440156,-0.953213
0.440645,-0.957240
0.441133,-0.961267
0.441622,-0.965295
0.442110,-0.966709
0.442599,-0.968669
0.443087,-0.970629
0.443576,-0.972589
0.444064,-0.974549
0.444553,-0.976508
0.445042,-0.978468
0.445530,-0.980428
0.446019,-0.981880
0.446507,-0.982500
0.446996,-0.983119
0.447484,-0.983739
0.447973,-0.984359
0.448461,-0.984979
0.448950,-0.985599
0.449438,-0.986218
0.449927,-0.986838
0.450415,-0.986667
0.450904,-0.986719
0.451392,-0.986772
0.451881,-0.986824
0.452369,-0.986877
0.452858,-0.986929
0.453346,-0.986982
0.453835,-0.987034
0.454323,-0.987087
0.454812,-0.987139
0.455300,-0.987192
0.455789,-0.987244
0.456277,-0.987297
0.456766,-0.987349
0.457255,-0.987402
0.457743,-0.987454
0.458232,-0.987507
0.458720,-0.987435
0.459209,-0.987331
0.459697,-0.987227
0.460186,-0.987122
0.460674,-0.987018
0.461163,-0.986914
0.461651,-0.986810
0.462140,-0.986706
0.462628,-0.986601
0.463117,-0.986497
0.463605,-0.986393
0.464094,-0.986289
0.464582,-0.986185
0.465071,-0.986081
0.465559,-0.985976
0.466048,-0.985872
0.466536,-0.985768
0.467025,-0.985668
0.467513,-0.985569
0.468002,-0.985470
0.468490,-0.985371
0.468979,-0.985272
0.469468,-0.985173
0.469956,-0.985075
0.470445,-0.984976
0.470933,-0.984877
0.471422,-0.984778
0.471910,-0.984679
0.472399,-0.984580
0.472887,-0.984482
0.473376,-0.984383
0.473864,-0.984284
0.474353,-0.984185
0.474841,-0.984086
0.475330,-0.984006
0.475818,-0.983933
0.476307,-0.983861
0.476795,-0.983789
0.477284,-0.983717
0.477772,-0.983645
0.478261,-0.983573
0.478749,-0.983500
0.479238,-0.983428
0.479726,-0.983356
0.480215,-0.983284
0.480703,-0.983212
0.481192,-0.983140
0.481681,-0.983067
0.482169,-0.982995
0.482658,-0.982923
0.483146,-0.982851
0.483635,-0.982772
0.484123,-0.982744
0.484612,-0.982715
0.485100,-0.982686
0.485589,-0.982658
0.486077,-0.982629
0.486566,-0.982600
0.487054,-0.982572
0.487543,-0.982543
0.488031,-0.982514
0.488520,-0.982486
0.489008,-0.982457
0.489497,-0.982428
0.489985,-0.982400
0.490474,-0.982371
0.490962,-0.982342
0.491451,-0.982314
0.491939,-0.982285
0.492428,-0.982256
0.492916,-0.982227
0.493405,-0.982199
0.493894,-0.982170
0.494382,-0.982141
0.494871,-0.982113
0.495359,-0.982084
0.495848,-0.982055
0.496336,-0.982027
0.496825,-0.981998
0.497313,-0.981969
0.497802,-0.981941
0.498290,-0.981912
0.498779,-0.981883
0.499267,-0.981855
0.499756,-0.981826
0.500244,-0.981828
0.500733,-0.981860
0.501221,-0.981892
0.501710,-0.981924
0.502198,-0.981956
0.502687,-0.981989
0.503175,-0.982021
0.503664,-0.982053
0.504152,-0.982085
0.504641,-0.982118
0.505129,-0.982150
0.505618,-0.982182
0.506106,-0.982214
0.506595,-0.982246
0.507084,-0.982279
0.507572,-0.982311
0.508061,-0.982343
0.508549,-0.982375
0.509038,-0.982408
0.509526,-0.982440
0.510015,-0.982472
0.510503,-0.982504
0.510992,-0.982536
0.511480,-0.982569
0.511969,-0.982601
0.512457,-0.982633
0.512946,-0.982665
0.513434,-0.982697
0.513923,-0.982730
0.514411,-0.982762
0.514900,-0.982794
0.515388,-0.982826
0.515877,-0.982858
0.516365,-0.982891
0.516854,-0.982975
0.517342,-0.983055
0.517831,-0.983136
0.518319,-0.983216
0.518808,-0.983297
0.519297,-0.983377
0.519785,-0.983458
0.520274,-0.983538
0.520762,-0.983618
0.521251,-0.983699
0.521739,-0.983779
0.522228,-0.983860
0.522716,-0.983940
0.523205,-0.984021
0.523693,-0.984101
0.524182,-0.984182
0.524670,-0.984262
0.525159,-0.984352
0.525647,-0.984460
0.526136,-0.984568
0.526624,-0.984676
0.527113,-0.984784
0.527601,-0.984893
0.528090,-0.985001
0.528578,-0.985109
0.529067,-0.985217
0.529555,-0.985325
0.530044,-0.985434
0.530532,-0.985542
0.531021,-0.985650
0.531510,-0.985758
0.531998,-0.985867
0.532487,-0.985975
0.532975,-0.986083
0.533464,-0.986192
0.533952,-0.986304
0.534441,-0.986416
0.534929,-0.986528
0.535418,-0.986640
0.535906,-0.986752
0.536395,-0.986864
0.536883,-0.986976
0.537372,-0.987088
0.537860,-0.987199
0.538349,-0.987311
0.538837,-0.987423
0.539326,-0.987535
0.539814,-0.987647
0.540303,-0.987759
0.540791,-0.987871
0.541280,-0.987983
0.541768,-0.988066
0.542257,-0.988038
0.542745,-0.988011
0.543234,-0.987983
0.543723,-0.987955
0.544211,-0.987928
0.544700,-0.987900
0.545188,-0.987873
0.545677,-0.987845
0.546165,-0.987818
0.546654,-0.987790
0.547142,-0.987762
0.547631,-0.987735
0.548119,-0.987707
0.548608,-0.987680
0.549096,-0.987652
0.549585,-0.987625
0.550073,-0.987831
0.550562,-0.987369
0.551050,-0.986907
0.551539,-0.986445
0.552027,-0.985983
0.552516,-0.985521
0.553004,-0.985059
0.553493,-0.984598
0.553981,-0.984136
0.554470,-0.983020
0.554958,-0.981505
0.555447,-0.979991
0.555936,-0.978476
0.556424,-0.976961
0.556913,-0.975447
0.557401,-0.973932
0.557890,-0.972417
0.558378,-0.970649
0.558867,-0.966366
0.559355,-0.962083
0.559844,-0.957801
0.560332,-0.953518
0.560821,-0.949235
0.561309,-0.944952
0.561798,-0.940669
0.562286,-0.936387
0.562775,-0.931251
0.563263,-0.922863
0.563752,-0.914474
0.564240,-0.906086
0.564729,-0.896248
0.565217,-0.882992
0.565706,-0.869737
0.566194,-0.856481
0.566683,-0.842990
0.567171,-0.822692
0.567660,-0.802393
0.568149,-0.782095
0.568637,-0.761796
0.569126,-0.734281
0.569614,-0.704594
0.570103,-0.674907
0.570591,-0.645220
0.571080,-0.610003
0.571568,-0.569348
0.572057,-0.528693
0.572545,-0.488037
0.573034,-0.444911
0.573522,-0.393937
0.574011,-0.342964
0.574499,-0.291990
0.574988,-0.241017
0.575476,-0.183851
0.575965,-0.126528
0.576453,-0.069204
0.576942,-0.011880
0.577430,0.045329
0.577919,0.102490
0.578407,0.159652
0.578896,0.216813
0.579384,0.271050
0.579873,0.321652
0.580362,0.372254
0.580850,0.422857
0.581339,0.471590
0.581827,0.511884
0.582316,0.552177
0.582804,0.592470
0.583293,0.632763
0.583781,0.663110
0.584270,0.692553
0.584758,0.721996
0.585247,0.751438
0.585735,0.774845
0.586224,0.795030
0.586712,0.815215
0.587201,0.835400
0.587689,0.852894
0.588178,0.866138
0.588666,0.879381
0.589155,0.892625
0.589643,0.905279
0.590132,0.913732
0.590620,0.922185
0.591109,0.930638
0.591597,0.939091
0.592086,0.942974
0.592574,0.947312
0.593063,0.951651
0.593552,0.955990
0.594040,0.960328
0.594529,0.964667
0.595017,0.969006
0.595506,0.973345
0.595994,0.976799
0.596483,0.978452
0.596971,0.980105
0.597460,0.981758
0.597948,0.983411
0.598437,0.985064
0.598925,0.986717
0.599414,0.988370
0.599902,0.990023
0.600391,0.990822
0.600879,0.991407
0.601368,0.991992
0.601856,0.992578
0.602345,0.993163
0.602833,0.993748
0.603322,0.994334
0.603810,0.994919
0.604299,0.995368
0.604787,0.995450
0.605276,0.995532
0.605765,0.995614
0.606253,0.995696
0.606742,0.995779
0.607230,0.995861
0.607719,0.995943
0.608207,0.996025
0.608696,0.995693
0.609184,0.995218
0.609673,0.994742
0.610161,0.994266
0.610650,0.993790
0.611138,0.993314
0.611627,0.992839
0.612115,0.992363
0.612604,0.991579
0.613092,0.989651
0.613581,0.987723
0.614069,0.985795
0.614558,0.983867
0.615046,0.981939
0.615535,0.980011
0.616023,0.978084
0.616512,0.976156
0.617000,0.971215
0.617489,0.964878
0.617978,0.958541
0.618466,0.952205
0.618955,0.945868
0.619443,0.939531
0.619932,0.933194
0.620420,0.926857
0.620909,0.919357
0.621397,0.905362
0.621886,0.891368
0.622374,0.877373
0.622863,0.863378
0.623351,0.841211
0.623840,0.818030
0.624328,0.794849
0.624817,0.771668
0.625305,0.740401
0.625794,0.704283
0.626282,0.668164
0.626771,0.632046
0.627259,0.590450
0.627748,0.539132
0.628236,0.487815
0.628725,0.436497
0.629213,0.383951
0.629702,0.319821
0.630191,0.255692
0.630679,0.191563
