x,theta
0.078163,-0.951449
0.078652,-0.951657
0.079140,-0.951865
0.079629,-0.952074
0.080117,-0.952282
0.080606,-0.952490
0.081094,-0.952698
0.081583,-0.952906
0.082071,-0.953114
0.082560,-0.953323
0.083048,-0.953531
0.083537,-0.953702
0.084025,-0.953820
0.084514,-0.953938
0.085002,-0.954057
0.085491,-0.954175
0.085979,-0.954293
0.086468,-0.954412
0.086957,-0.954530
0.087445,-0.954648
0.087934,-0.954767
0.088422,-0.954885
0.088911,-0.955003
0.089399,-0.955122
0.089888,-0.955240
0.090376,-0.955358
0.090865,-0.955476
0.091353,-0.955595
0.091842,-0.955713
0.092330,-0.955831
0.092819,-0.955950
0.093307,-0.956068
0.093796,-0.956186
0.094284,-0.956305
0.094773,-0.956423
0.095261,-0.956541
0.095750,-0.956660
0.096238,-0.956778
0.096727,-0.956896
0.097215,-0.957015
0.097704,-0.957133
0.098192,-0.957251
0.098681,-0.957370
0.099170,-0.957488
0.099658,-0.957606
0.100147,-0.957710
0.100635,-0.957779
0.101124,-0.957847
0.101612,-0.957916
0.102101,-0.957985
0.102589,-0.958054
0.103078,-0.958122
0.103566,-0.958191
0.104055,-0.958260
0.104543,-0.958329
0.105032,-0.958398
0.105520,-0.958466
0.106009,-0.958535
0.106497,-0.958604
0.106986,-0.958673
0.107474,-0.958741
0.107963,-0.958810
0.108451,-0.958879
0.108940,-0.958948
0.109428,-0.959016
0.109917,-0.959085
0.110405,-0.959154
0.110894,-0.959223
0.111383,-0.959291
0.111871,-0.959360
0.112360,-0.959429
0.112848,-0.959498
0.113337,-0.959567
0.113825,-0.959635
0.114314,-0.959704
0.114802,-0.959773
0.115291,-0.959842
0.115779,-0.959910
0.116268,-0.959979
0.116756,-0.960043
0.117245,-0.960082
0.117733,-0.960121
0.118222,-0.960161
0.118710,-0.960200
0.119199,-0.960240
0.119687,-0.960279
0.120176,-0.960319
0.120664,-0.960358
0.121153,-0.960398
0.121641,-0.960437
0.122130,-0.960477
0.122618,-0.960516
0.123107,-0.960555
0.123596,-0.960595
0.124084,-0.960634
0.124573,-0.960674
0.125061,-0.960713
0.125550,-0.960753
0.126038,-0.960792
0.126527,-0.960832
0.127015,-0.960871
0.127504,-0.960911
0.127992,-0.960950
0.128481,-0.960990
0.128969,-0.961029
0.129458,-0.961068
0.129946,-0.961108
0.130435,-0.961147
0.130923,-0.961187
0.131412,-0.961226
0.131900,-0.961266
0.132389,-0.961305
0.132877,-0.961345
0.133366,-0.961761
0.133854,-0.961775
0.134343,-0.961789
0.134831,-0.961804
0.135320,-0.961818
0.135809,-0.961832
0.136297,-0.961847
0.136786,-0.961861
0.137274,-0.961876
0.137763,-0.961890
0.138251,-0.961904
0.138740,-0.961919
0.139228,-0.961933
0.139717,-0.961948
0.140205,-0.961962
0.140694,-0.961976
0.141182,-0.961991
0.141671,-0.962005
0.142159,-0.962019
0.142648,-0.962034
0.143136,-0.962048
0.143625,-0.962062
0.144113,-0.962077
0.144602,-0.962091
0.145090,-0.962106
0.145579,-0.962120
0.146067,-0.962134
0.146556,-0.962149
0.147044,-0.962163
0.147533,-0.962178
0.148021,-0.962192
0.148510,-0.962206
0.148999,-0.962221
0.149487,-0.962235
0.149976,-0.962249
0.150464,-0.962264
0.150953,-0.962278
0.151441,-0.962292
0.151930,-0.962307
0.152418,-0.962321
0.152907,-0.962336
0.153395,-0.962350
0.153884,-0.962364
0.154372,-0.962379
0.154861,-0.962393
0.155349,-0.962408
0.155838,-0.962422
0.156326,-0.962436
0.156815,-0.962451
0.157303,-0.962465
0.157792,-0.962479
0.158280,-0.962494
0.158769,-0.962508
0.159257,-0.962523
0.159746,-0.962537
0.160234,-0.962551
0.160723,-0.962566
0.161212,-0.962580
0.161700,-0.962594
0.162189,-0.962609
0.162677,-0.962623
0.163166,-0.962638
0.163654,-0.962652
0.164143,-0.962666
0.164631,-0.962681
0.165120,-0.962695
0.165608,-0.962709
0.166097,-0.962724
0.166585,-0.962738
0.167074,-0.962737
0.167562,-0.962732
0.168051,-0.962727
0.168539,-0.962722
0.169028,-0.962717
0.169516,-0.962713
0.170005,-0.962708
0.170493,-0.962703
0.170982,-0.962698
0.171470,-0.962694
0.171959,-0.962689
0.172447,-0.962684
0.172936,-0.962679
0.173425,-0.962674
0.173913,-0.962670
0.174402,-0.962665
0.174890,-0.962660
0.175379,-0.962655
0.175867,-0.962651
0.176356,-0.962646
0.176844,-0.962641
0.177333,-0.962636
0.177821,-0.962631
0.178310,-0.962627
0.178798,-0.962622
0.179287,-0.962617
0.179775,-0.962612
0.180264,-0.962608
0.180752,-0.962603
0.181241,-0.962598
0.181729,-0.962593
0.182218,-0.962588
0.182706,-0.962584
0.183195,-0.962579
0.183683,-0.962574
0.184172,-0.962569
0.184660,-0.962564
0.185149,-0.962560
0.185638,-0.962555
0.186126,-0.962550
0.186615,-0.962545
0.187103,-0.962541
0.187592,-0.962536
0.188080,-0.962531
0.188569,-0.962526
0.189057,-0.962521
0.189546,-0.962517
0.190034,-0.962512
0.190523,-0.962507
0.191011,-0.962502
0.191500,-0.962498
0.191988,-0.962493
0.192477,-0.962488
0.192965,-0.962483
0.193454,-0.962478
0.193942,-0.962474
0.194431,-0.962469
0.194919,-0.962464
0.195408,-0.962459
0.195896,-0.962455
0.196385,-0.962450
0.196873,-0.962445
0.197362,-0.962440
0.197851,-0.962435
0.198339,-0.962431
0.198828,-0.962426
0.199316,-0.962421
0.199805,-0.962416
0.200293,-0.962410
0.200782,-0.962402
0.201270,-0.962394
0.201759,-0.962386
0.202247,-0.962378
0.202736,-0.962370
0.203224,-0.962362
0.203713,-0.962354
0.204201,-0.962346
0.204690,-0.962338
0.205178,-0.962330
0.205667,-0.962322
0.206155,-0.962314
0.206644,-0.962306
0.207132,-0.962298
0.207621,-0.962290
0.208109,-0.962282
0.208598,-0.962274
0.209086,-0.962267
0.209575,-0.962259
0.210064,-0.962251
0.210552,-0.962243
0.211041,-0.962235
0.211529,-0.962227
0.212018,-0.962219
0.212506,-0.962211
0.212995,-0.962203
0.213483,-0.962195
0.213972,-0.962187
0.214460,-0.962179
0.214949,-0.962171
0.215437,-0.962163
0.215926,-0.962155
0.216414,-0.962147
0.216903,-0.962139
0.217391,-0.962131
0.217880,-0.962123
0.218368,-0.962115
0.218857,-0.962107
0.219345,-0.962100
0.219834,-0.962092
0.220322,-0.962084
0.220811,-0.962076
0.221299,-0.962068
0.221788,-0.962060
0.222277,-0.962052
0.222765,-0.962044
0.223254,-0.962036
0.223742,-0.962028
0.224231,-0.962020
0.224719,-0.962012
0.225208,-0.962004
0.225696,-0.961996
0.226185,-0.961988
0.226673,-0.961980
0.227162,-0.961972
0.227650,-0.961964
0.228139,-0.961956
0.228627,-0.961949
0.229116,-0.961941
0.229604,-0.961933
0.230093,-0.961925
0.230581,-0.961917
0.231070,-0.961909
0.231558,-0.961901
0.232047,-0.961893
0.232535,-0.961885
0.233024,-0.961877
0.233512,-0.961883
0.234001,-0.961913
0.234489,-0.961944
0.234978,-0.961974
0.235467,-0.962005
0.235955,-0.962035
0.236444,-0.962065
0.236932,-0.962096
0.237421,-0.962126
0.237909,-0.962157
0.238398,-0.962187
0.238886,-0.962217
0.239375,-0.962248
0.239863,-0.962278
0.240352,-0.962309
0.240840,-0.962339
0.241329,-0.962369
0.241817,-0.962400
0.242306,-0.962430
0.242794,-0.962461
0.243283,-0.962491
0.243771,-0.962521
0.244260,-0.962552
0.244748,-0.962582
0.245237,-0.962613
0.245725,-0.962643
0.246214,-0.962673
0.246702,-0.962704
0.247191,-0.962734
0.247680,-0.962765
0.248168,-0.962795
0.248657,-0.962825
0.249145,-0.962856
0.249634,-0.962886
0.250122,-0.962916
0.250611,-0.962947
0.251099,-0.962977
0.251588,-0.963008
0.252076,-0.963038
0.252565,-0.963068
0.253053,-0.963099
0.253542,-0.963129
0.254030,-0.963160
0.254519,-0.963190
0.255007,-0.963220
0.255496,-0.963251
0.255984,-0.963281
0.256473,-0.963312
0.256961,-0.963342
0.257450,-0.963372
0.257938,-0.963403
0.258427,-0.963433
0.258915,-0.963464
0.259404,-0.963494
0.259893,-0.963524
0.260381,-0.963555
0.260870,-0.963585
0.261358,-0.963616
0.261847,-0.963646
0.262335,-0.963676
0.262824,-0.963707
0.263312,-0.963737
0.263801,-0.963768
0.264289,-0.963798
0.264778,-0.963828
0.265266,-0.963859
0.265755,-0.963889
0.266243,-0.963920
0.266732,-0.963959
0.267220,-0.964058
0.267709,-0.964157
0.268197,-0.964256
0.268686,-0.964355
0.269174,-0.964454
0.269663,-0.964552
0.270151,-0.964651
0.270640,-0.964750
0.271128,-0.964849
0.271617,-0.964948
0.272106,-0.965047
0.272594,-0.965146
0.273083,-0.965244
0.273571,-0.965343
0.274060,-0.965442
0.274548,-0.965541
0.275037,-0.965640
0.275525,-0.965739
0.276014,-0.965838
0.276502,-0.965937
0.276991,-0.966035
0.277479,-0.966134
0.277968,-0.966233
0.278456,-0.966332
0.278945,-0.966431
0.279433,-0.966530
0.279922,-0.966629
0.280410,-0.966728
0.280899,-0.966826
0.281387,-0.966925
0.281876,-0.967024
0.282364,-0.967123
0.282853,-0.967222
0.283341,-0.967321
0.283830,-0.967420
0.284319,-0.967519
0.284807,-0.967618
0.285296,-0.967716
0.285784,-0.967815
0.286273,-0.967914
0.286761,-0.968013
0.287250,-0.968112
0.287738,-0.968211
0.288227,-0.968310
0.288715,-0.968409
0.289204,-0.968507
0.289692,-0.968606
0.290181,-0.968705
0.290669,-0.968804
0.291158,-0.968903
0.291646,-0.969002
0.292135,-0.969101
0.292623,-0.969200
0.293112,-0.969298
0.293600,-0.969397
0.294089,-0.969496
0.294577,-0.969595
0.295066,-0.969694
0.295554,-0.969793
0.296043,-0.969892
0.296532,-0.969991
0.297020,-0.970089
0.297509,-0.970188
0.297997,-0.970287
0.298486,-0.970386
0.298974,-0.970485
0.299463,-0.970584
0.299951,-0.970683
0.300440,-0.971686
0.300928,-0.971864
0.301417,-0.972042
0.301905,-0.972219
0.302394,-0.972397
0.302882,-0.972575
0.303371,-0.972752
0.303859,-0.972930
0.304348,-0.973108
0.304836,-0.973285
0.305325,-0.973463
0.305813,-0.973641
0.306302,-0.973818
0.306790,-0.973996
0.307279,-0.974174
0.307767,-0.974351
0.308256,-0.974529
0.308745,-0.974707
0.309233,-0.974884
0.309722,-0.975062
0.310210,-0.975240
0.310699,-0.975417
0.311187,-0.975595
0.311676,-0.975773
0.312164,-0.975950
0.312653,-0.976128
0.313141,-0.976306
0.313630,-0.976483
0.314118,-0.976661
0.314607,-0.976839
0.315095,-0.977016
0.315584,-0.977194
0.316072,-0.977372
0.316561,-0.977549
0.317049,-0.977764
0.317538,-0.977990
0.318026,-0.978215
0.318515,-0.978440
0.319003,-0.978666
0.319492,-0.978891
0.319980,-0.979116
0.320469,-0.979342
0.320957,-0.979567
0.321446,-0.979792
0.321935,-0.980017
0.322423,-0.980243
0.322912,-0.980468
0.323400,-0.980693
0.323889,-0.980919
0.324377,-0.981144
0.324866,-0.981369
0.325354,-0.981594
0.325843,-0.981820
0.326331,-0.982045
0.326820,-0.982270
0.327308,-0.982496
0.327797,-0.982721
0.328285,-0.982946
0.328774,-0.983171
0.329262,-0.983397
0.329751,-0.983622
0.330239,-0.983847
0.330728,-0.984073
0.331216,-0.984298
0.331705,-0.984523
0.332193,-0.984748
0.332682,-0.984974
0.333170,-0.985199
0.333659,-0.985429
0.334148,-0.985640
0.334636,-0.985850
0.335125,-0.986061
0.335613,-0.986271
0.336102,-0.986481
0.336590,-0.986692
0.337079,-0.986902
0.337567,-0.987113
0.338056,-0.987323
0.338544,-0.987534
0.339033,-0.987744
0.339521,-0.987954
0.340010,-0.988165
0.340498,-0.988375
0.340987,-0.988586
0.341475,-0.988796
0.341964,-0.988638
0.342452,-0.988244
0.342941,-0.987849
0.343429,-0.987454
0.343918,-0.987059
0.344406,-0.986664
0.344895,-0.986269
0.345383,-0.985874
0.345872,-0.985479
0.346361,-0.985084
0.346849,-0.984689
0.347338,-0.984294
0.347826,-0.983899
0.348315,-0.983504
0.348803,-0.983109
0.349292,-0.982714
0.349780,-0.982320
0.350269,-0.980447
0.350757,-0.977353
0.351246,-0.974259
0.351734,-0.971165
0.352223,-0.968071
0.352711,-0.964977
0.353200,-0.961883
0.353688,-0.958788
0.354177,-0.955588
0.354665,-0.948374
0.355154,-0.941160
0.355642,-0.933946
0.356131,-0.926731
0.356619,-0.915532
0.357108,-0.903047
0.357596,-0.890563
0.358085,-0.878079
0.358574,-0.861511
0.359062,-0.840722
0.359551,-0.819933
0.360039,-0.799144
0.360528,-0.775635
0.361016,-0.742866
0.361505,-0.710096
0.361993,-0.677327
0.362482,-0.644558
0.362970,-0.597529
0.363459,-0.549944
0.363947,-0.502358
0.364436,-0.454773
0.364924,-0.397480
0.365413,-0.335985
0.365901,-0.274490
0.366390,-0.212994
0.366878,-0.148491
0.367367,-0.080053
0.367855,-0.011615
0.368344,0.056823
0.368832,0.124586
0.369321,0.189028
0.369809,0.253470
0.370298,0.317912
0.370787,0.382355
0.371275,0.435262
0.371764,0.486947
0.372252,0.538631
0.372741,0.590316
0.373229,0.632160
0.373718,0.668459
0.374206,0.704758
0.374695,0.741058
0.375183,0.772424
0.375672,0.795569
0.376160,0.818714
0.376649,0.841859
0.377137,0.863977
0.377626,0.877825
0.378114,0.891672
0.378603,0.905520
0.379091,0.919367
0.379580,0.926704
0.380068,0.932925
0.380557,0.939145
0.381045,0.945365
0.381534,0.951586
0.382022,0.957806
0.382511,0.964027
0.383000,0.970247
0.383488,0.975111
0.383977,0.977047
0.384465,0.978982
0.384954,0.980918
0.385442,0.982854
0.385931,0.984789
0.386419,0.986725
0.386908,0.988661
0.387396,0.990597
0.387885,0.991457
0.388373,0.992026
0.388862,0.992596
0.389350,0.993166
0.389839,0.993736
0.390327,0.994306
0.390816,0.994876
0.391304,0.995445
0.391793,0.995883
0.392281,0.995942
0.392770,0.996000
0.393258,0.996058
0.393747,0.996117
0.394235,0.996175
0.394724,0.996234
0.395213,0.996292
0.395701,0.996350
0.396190,0.996095
0.396678,0.995724
0.397167,0.995353
0.397655,0.994982
0.398144,0.994611
0.398632,0.994239
0.399121,0.993868
0.399609,0.993497
0.400098,0.992953
0.400586,0.991716
0.401075,0.990479
0.401563,0.989242
0.402052,0.988005
0.402540,0.986768
0.403029,0.985531
0.403517,0.984294
0.404006,0.983057
0.404494,0.980374
0.404983,0.976980
0.405471,0.973586
0.405960,0.970193
0.406448,0.966799
0.406937,0.963406
0.407426,0.960012
0.407914,0.956619
0.408403,0.953580
0.408891,0.946861
0.409380,0.940141
0.409868,0.933421
0.410357,0.926701
0.410845,0.916529
0.411334,0.905874
0.411822,0.895218
0.412311,0.884562
0.412799,0.870319
0.413288,0.853805
0.413776,0.837292
0.414265,0.820778
0.414753,0.801423
0.415242,0.776743
0.415730,0.752062
0.416219,0.727382
0.416707,0.701845
0.417196,0.666887
0.417684,0.631929
0.418173,0.596971
0.418661,0.562014
0.419150,0.518075
0.419638,0.472150
0.420127,0.426224
0.420616,0.380298
0.421104,0.329495
0.421593,0.274769
0.422081,0.220043
0.422570,0.165317
0.423058,0.109600
0.423547,0.051452
0.424035,-0.006696
0.424524,-0.064844
0.425012,-0.122907
0.425501,-0.177630
0.425989,-0.232353
0.426478,-0.287077
0.426966,-0.341800
0.427455,-0.389819
0.427943,-0.435726
0.428432,-0.481633
0.428920,-0.527540
0.429409,-0.568004
0.429897,-0.602932
0.430386,-0.637861
0.430874,-0.672789
0.431363,-0.705339
0.431851,-0.729982
0.432340,-0.754625
0.432829,-0.779269
0.433317,-0.803912
0.433806,-0.820651
0.434294,-0.837118
0.434783,-0.853584
0.435271,-0.870051
0.435760,-0.882395
0.436248,-0.892990
0.436737,-0.903586
0.437225,-0.914181
0.437714,-0.923045
0.438202,-0.929683
0.438691,-0.936321
0.439179,-0.942959
0.439668,-0.949154
0.440156,-0.953227
0.440645,-0.957300
0.441133,-0.961373
0.441622,-0.965446
0.442110,-0.966876
0.442599,-0.968872
0.443087,-0.970869
0.443576,-0.972866
0.444064,-0.974862
0.444553,-0.976859
0.445042,-0.978855
0.445530,-0.980852
0.446019,-0.982333
0.446507,-0.982970
0.446996,-0.983608
0.447484,-0.984245
0.447973,-0.984882
0.448461,-0.985519
0.448950,-0.986157
0.449438,-0.986794
0.449927,-0.987431
0.450415,-0.987253
0.450904,-0.987298
0.451392,-0.987342
0.451881,-0.987387
0.452369,-0.987432
0.452858,-0.987477
0.453346,-0.987521
0.453835,-0.987566
0.454323,-0.987611
0.454812,-0.987656
0.455300,-0.987701
0.455789,-0.987745
0.456277,-0.987790
0.456766,-0.987835
0.457255,-0.987880
0.457743,-0.987925
0.458232,-0.987969
0.458720,-0.987881
0.459209,-0.987759
0.459697,-0.987636
0.460186,-0.987513
0.460674,-0.987390
0.461163,-0.987267
0.461651,-0.987145
0.462140,-0.987022
0.462628,-0.986899
0.463117,-0.986776
0.463605,-0.986653
0.464094,-0.986530
0.464582,-0.986408
0.465071,-0.986285
0.465559,-0.986162
0.466048,-0.986039
0.466536,-0.985916
0.467025,-0.985799
0.467513,-0.985683
0.468002,-0.985566
0.468490,-0.985451
0.468979,-0.985335
0.469468,-0.985219
0.469956,-0.985103
0.470445,-0.984986
0.470933,-0.984870
0.471422,-0.984755
0.471910,-0.984639
0.472399,-0.984523
0.472887,-0.984406
0.473376,-0.984290
0.473864,-0.984174
0.474353,-0.984058
0.474841,-0.983943
0.475330,-0.983847
0.475818,-0.983762
0.476307,-0.983677
0.476795,-0.983592
0.477284,-0.983507
0.477772,-0.983422
0.478261,-0.983337
0.478749,-0.983251
0.479238,-0.983166
0.479726,-0.983081
0.480215,-0.982996
0.480703,-0.982911
0.481192,-0.982826
0.481681,-0.982741
0.482169,-0.982656
0.482658,-0.982570
0.483146,-0.982485
0.483635,-0.982398
0.484123,-0.982363
0.484612,-0.982329
0.485100,-0.982295
0.485589,-0.982260
0.486077,-0.982226
0.486566,-0.982192
0.487054,-0.982157
0.487543,-0.982123
0.488031,-0.982088
0.488520,-0.982054
0.489008,-0.982020
0.489497,-0.981985
0.489985,-0.981951
0.490474,-0.981917
0.490962,-0.981882
0.491451,-0.981848
0.491939,-0.981814
0.492428,-0.981779
0.492916,-0.981745
0.493405,-0.981711
0.493894,-0.981676
0.494382,-0.981642
0.494871,-0.981608
0.495359,-0.981573
0.495848,-0.981539
0.496336,-0.981505
0.496825,-0.981470
0.497313,-0.981436
0.497802,-0.981402
0.498290,-0.981367
0.498779,-0.981333
0.499267,-0.981299
0.499756,-0.981264
0.500244,-0.981263
0.500733,-0.981294
0.501221,-0.981325
0.501710,-0.981355
0.502198,-0.981386
0.502687,-0.981417
0.503175,-0.981448
0.503664,-0.981479
0.504152,-0.981510
0.504641,-0.981541
0.505129,-0.981572
0.505618,-0.981603
0.506106,-0.981634
0.506595,-0.981665
0.507084,-0.981696
0.507572,-0.981727
0.508061,-0.981758
0.508549,-0.981789
0.509038,-0.981820
0.509526,-0.981851
0.510015,-0.981882
0.510503,-0.981913
0.510992,-0.981944
0.511480,-0.981975
0.511969,-0.982006
0.512457,-0.982037
0.512946,-0.982068
0.513434,-0.982099
0.513923,-0.982130
0.514411,-0.982161
0.514900,-0.982192
0.515388,-0.982223
0.515877,-0.982254
0.516365,-0.982285
0.516854,-0.982368
0.517342,-0.982445
0.517831,-0.982523
0.518319,-0.982600
0.518808,-0.982678
0.519297,-0.982755
0.519785,-0.982833
0.520274,-0.982910
0.520762,-0.982988
0.521251,-0.983065
0.521739,-0.983142
0.522228,-0.983220
0.522716,-0.983297
0.523205,-0.983375
0.523693,-0.983452
0.524182,-0.983530
0.524670,-0.983607
0.525159,-0.983693
0.525647,-0.983797
0.526136,-0.983902
0.526624,-0.984006
0.527113,-0.984110
0.527601,-0.984214
0.528090,-0.984318
0.528578,-0.984423
0.529067,-0.984527
0.529555,-0.984631
0.530044,-0.984735
0.530532,-0.984839
0.531021,-0.984944
0.531510,-0.985048
0.531998,-0.985152
0.532487,-0.985256
0.532975,-0.985360
0.533464,-0.985467
0.533952,-0.985579
0.534441,-0.985692
0.534929,-0.985805
0.535418,-0.985917
0.535906,-0.986030
0.536395,-0.986143
0.536883,-0.986255
0.537372,-0.986368
0.537860,-0.986480
0.538349,-0.986593
0.538837,-0.986706
0.539326,-0.986818
0.539814,-0.986931
0.540303,-0.987043
0.540791,-0.987156
0.541280,-0.987269
0.541768,-0.987355
0.542257,-0.987344
0.542745,-0.987333
0.543234,-0.987321
0.543723,-0.987310
0.544211,-0.987298
0.544700,-0.987287
0.545188,-0.987275
0.545677,-0.987264
0.546165,-0.987252
0.546654,-0.987241
0.547142,-0.987229
0.547631,-0.987218
0.548119,-0.987206
0.548608,-0.987195
0.549096,-0.987183
0.549585,-0.987172
0.550073,-0.987337
0.550562,-0.986847
0.551050,-0.986357
0.551539,-0.985868
0.552027,-0.985378
0.552516,-0.984888
0.553004,-0.984399
0.553493,-0.983909
0.553981,-0.983419
0.554470,-0.982222
0.554958,-0.980594
0.555447,-0.978965
0.555936,-0.977336
0.556424,-0.975707
0.556913,-0.974078
0.557401,-0.972449
0.557890,-0.970820
0.558378,-0.969632
0.558867,-0.966240
0.559355,-0.962847
0.559844,-0.959454
0.560332,-0.956061
0.560821,-0.950849
0.561309,-0.945257
0.561798,-0.939664
0.562286,-0.934072
0.562775,-0.926546
0.563263,-0.917517
0.563752,-0.908488
0.564240,-0.899459
0.564729,-0.888903
0.565217,-0.874748
0.565706,-0.860592
0.566194,-0.846436
0.566683,-0.832038
0.567171,-0.810597
0.567660,-0.789156
0.568149,-0.767714
0.568637,-0.746273
0.569126,-0.717550
0.569614,-0.686634
0.570103,-0.655719
0.570591,-0.624804
0.571080,-0.588479
0.571568,-0.546834
0.572057,-0.505188
0.572545,-0.463543
0.573034,-0.419573
0.573522,-0.368224
0.574011,-0.316875
0.574499,-0.265526
0.574988,-0.214177
0.575476,-0.157414
0.575965,-0.100512
0.576453,-0.043610
0.576942,0.013292
0.577430,0.069623
0.577919,0.125720
0.578407,0.181818
0.578896,0.237916
0.579384,0.290975
0.579873,0.340258
0.580362,0.389541
0.580850,0.438824
0.581339,0.486260
0.581827,0.525350
0.582316,0.564441
0.582804,0.603531
0.583293,0.642621
0.583781,0.672042
0.584270,0.700584
0.584758,0.729126
0.585247,0.757669
0.585735,0.780378
0.586224,0.799974
0.586712,0.819571
0.587201,0.839168
0.587689,0.856167
0.588178,0.869060
0.588666,0.881954
0.589155,0.894848
0.589643,0.907172
0.590132,0.915428
0.590620,0.923684
0.591109,0.931941
0.591597,0.940197
0.592086,0.944026
0.592574,0.948275
0.593063,0.952524
0.593552,0.956773
0.594040,0.961023
0.594529,0.965272
0.595017,0.969521
0.595506,0.973770
0.595994,0.977149
0.596483,0.978755
0.596971,0.980361
0.597460,0.981967
0.597948,0.983573
0.598437,0.985179
0.598925,0.986785
0.599414,0.988391
0.599902,0.989997
0.600391,0.990746
0.600879,0.991281
0.601368,0.991816
0.601856,0.992352
0.602345,0.992887
0.602833,0.993422
0.603322,0.993957
0.603810,0.994492
0.604299,0.994888
0.604787,0.994908
0.605276,0.994929
0.605765,0.994949
0.606253,0.994969
0.606742,0.994989
0.607230,0.995010
0.607719,0.995030
0.608207,0.995050
0.608696,0.994662
0.609184,0.994131
0.609673,0.993600
0.610161,0.993069
0.610650,0.992538
0.611138,0.992007
0.611627,0.991476
0.612115,0.990945
0.612604,0.990117
0.613092,0.988189
0.613581,0.986261
0.614069,0.984333
0.614558,0.982405
0.615046,0.980477
0.615535,0.978549
0.616023,0.976621
0.616512,0.974693
0.617000,0.969802
0.617489,0.963539
0.617978,0.957275
0.618466,0.951011
0.618955,0.944747
0.619443,0.938483
0.619932,0.932219
0.620420,0.925955
0.620909,0.918588
0.621397,0.904627
0.621886,0.890665
0.622374,0.876704
0.622863,0.862743
0.623351,0.840452
0.623840,0.817127
0.624328,0.793803
0.624817,0.770478
0.625305,0.738894
0.625794,0.702355
0.626282,0.665815
0.626771,0.629276
0.627259,0.587189
0.627748,0.535253
0.628236,0.483318
0.628725,0.431383
0.629213,0.378234
0.629702,0.313638
0.630191,0.249042
0.630679,0.184445
