x,theta
0.630191,0.465466
0.630679,0.412422
0.631168,0.359379
0.631656,0.296333
0.632145,0.231257
0.632633,0.166181
0.633122,0.101105
0.633610,0.034274
0.634099,-0.033899
0.634587,-0.102071
0.635076,-0.170244
0.635564,-0.236071
0.636053,-0.296479
0.636541,-0.356886
0.637030,-0.417293
0.637518,-0.477158
0.638007,-0.523113
0.638495,-0.569068
0.638984,-0.615023
0.639472,-0.660979
0.639961,-0.695366
0.640449,-0.726354
0.640938,-0.757343
0.641426,-0.788331
0.641915,-0.813315
0.642404,-0.832493
0.642892,-0.851671
0.643381,-0.870849
0.643869,-0.888086
0.644358,-0.899300
0.644846,-0.910513
0.645335,-0.921727
0.645823,-0.932940
0.646312,-0.939324
0.646800,-0.945605
0.647289,-0.951886
0.647777,-0.958168
0.648266,-0.962397
0.648754,-0.965807
0.649243,-0.969217
0.649731,-0.972626
0.650220,-0.975055
0.650708,-0.976394
0.651197,-0.977733
0.651685,-0.979072
0.652174,-0.980411
0.652662,-0.981749
0.653151,-0.983088
0.653639,-0.984427
0.654128,-0.985766
0.654617,-0.986092
0.655105,-0.986330
0.655594,-0.986569
0.656082,-0.986807
0.656571,-0.987046
0.657059,-0.987285
0.657548,-0.987523
0.658036,-0.987762
0.658525,-0.987842
0.659013,-0.987686
0.659502,-0.987531
0.659990,-0.987375
0.660479,-0.987219
0.660967,-0.987064
0.661456,-0.986908
0.661944,-0.986752
0.662433,-0.986597
0.662921,-0.986441
0.663410,-0.986285
0.663898,-0.986129
0.664387,-0.985974
0.664875,-0.985818
0.665364,-0.985662
0.665852,-0.985507
0.666341,-0.985351
0.666830,-0.985151
0.667318,-0.984908
0.667807,-0.984665
0.668295,-0.984421
0.668784,-0.984178
0.669272,-0.983935
0.669761,-0.983692
0.670249,-0.983449
0.670738,-0.983206
0.671226,-0.982962
0.671715,-0.982719
0.672203,-0.982476
0.672692,-0.982233
0.673180,-0.981990
0.673669,-0.981747
0.674157,-0.981503
0.674646,-0.981260
0.675134,-0.981017
0.675623,-0.980774
0.676111,-0.980531
0.676600,-0.980288
0.677088,-0.980044
0.677577,-0.979801
0.678065,-0.979558
0.678554,-0.979315
0.679043,-0.979072
0.679531,-0.978829
0.680020,-0.978585
0.680508,-0.978342
0.680997,-0.978099
0.681485,-0.977856
0.681974,-0.977613
0.682462,-0.977370
0.682951,-0.977126
0.683439,-0.976892
0.683928,-0.976690
0.684416,-0.976488
0.684905,-0.976286
0.685393,-0.976083
0.685882,-0.975881
0.686370,-0.975679
0.686859,-0.975477
0.687347,-0.975274
0.687836,-0.975072
0.688324,-0.974870
0.688813,-0.974668
0.689301,-0.974466
0.689790,-0.974263
0.690278,-0.974061
0.690767,-0.973859
0.691255,-0.973657
0.691744,-0.973455
0.692233,-0.973252
0.692721,-0.973050
0.693210,-0.972848
0.693698,-0.972646
0.694187,-0.972443
0.694675,-0.972241
0.695164,-0.972039
0.695652,-0.971837
0.696141,-0.971635
0.696629,-0.971432
0.697118,-0.971230
0.697606,-0.971028
0.698095,-0.970826
0.698583,-0.970623
0.699072,-0.970421
0.699560,-0.970219
0.700049,-0.969368
0.700537,-0.969236
0.701026,-0.969103
0.701514,-0.968971
0.702003,-0.968838
0.702491,-0.968706
0.702980,-0.968573
0.703468,-0.968441
0.703957,-0.968308
0.704446,-0.968176
0.704934,-0.968044
0.705423,-0.967911
0.705911,-0.967779
0.706400,-0.967646
0.706888,-0.967514
0.707377,-0.967381
0.707865,-0.967249
0.708354,-0.967116
0.708842,-0.966984
0.709331,-0.966851
0.709819,-0.966719
0.710308,-0.966586
0.710796,-0.966454
0.711285,-0.966321
0.711773,-0.966189
0.712262,-0.966057
0.712750,-0.965924
0.713239,-0.965792
0.713727,-0.965659
0.714216,-0.965527
0.714704,-0.965394
0.715193,-0.965262
0.715681,-0.965129
0.716170,-0.964997
0.716659,-0.964864
0.717147,-0.964732
0.717636,-0.964599
0.718124,-0.964467
0.718613,-0.964335
0.719101,-0.964202
0.719590,-0.964070
0.720078,-0.963937
0.720567,-0.963805
0.721055,-0.963672
0.721544,-0.963540
0.722032,-0.963407
0.722521,-0.963275
0.723009,-0.963142
0.723498,-0.963010
0.723986,-0.962877
0.724475,-0.962745
0.724963,-0.962613
0.725452,-0.962480
0.725940,-0.962348
0.726429,-0.962215
0.726917,-0.962083
0.727406,-0.961950
0.727894,-0.961818
0.728383,-0.961685
0.728872,-0.961553
0.729360,-0.961420
0.729849,-0.961288
0.730337,-0.961155
0.730826,-0.961023
0.731314,-0.960891
0.731803,-0.960758
0.732291,-0.960626
0.732780,-0.960493
0.733268,-0.960361
0.733757,-0.960286
0.734245,-0.960220
0.734734,-0.960155
0.735222,-0.960089
0.735711,-0.960023
0.736199,-0.959957
0.736688,-0.959892
0.737176,-0.959826
0.737665,-0.959760
0.738153,-0.959695
0.738642,-0.959629
0.739130,-0.959563
0.739619,-0.959497
0.740107,-0.959432
0.740596,-0.959366
0.741085,-0.959300
0.741573,-0.959234
0.742062,-0.959169
0.742550,-0.959103
0.743039,-0.959037
0.743527,-0.958972
0.744016,-0.958906
0.744504,-0.958840
0.744993,-0.958774
0.745481,-0.958709
0.745970,-0.958643
0.746458,-0.958577
0.746947,-0.958511
0.747435,-0.958446
0.747924,-0.958380
0.748412,-0.958314
0.748901,-0.958248
0.749389,-0.958183
0.749878,-0.958117
0.750366,-0.958051
0.750855,-0.957986
0.751343,-0.957920
0.751832,-0.957854
0.752320,-0.957788
0.752809,-0.957723
0.753298,-0.957657
0.753786,-0.957591
0.754275,-0.957526
0.754763,-0.957460
0.755252,-0.957394
0.755740,-0.957328
0.756229,-0.957263
0.756717,-0.957197
0.757206,-0.957131
0.757694,-0.957065
0.758183,-0.957000
0.758671,-0.956934
0.759160,-0.956868
0.759648,-0.956803
0.760137,-0.956737
0.760625,-0.956671
0.761114,-0.956605
0.761602,-0.956540
0.762091,-0.956474
0.762579,-0.956408
0.763068,-0.956342
0.763556,-0.956277
0.764045,-0.956211
0.764533,-0.956145
0.765022,-0.956080
0.765511,-0.956014
0.765999,-0.955948
0.766488,-0.955882
0.766976,-0.955869
0.767465,-0.955887
0.767953,-0.955905
0.768442,-0.955923
0.768930,-0.955940
0.769419,-0.955958
0.769907,-0.955976
0.770396,-0.955993
0.770884,-0.956011
0.771373,-0.956029
0.771861,-0.956047
0.772350,-0.956064
0.772838,-0.956082
0.773327,-0.956100
0.773815,-0.956117
0.774304,-0.956135
0.774792,-0.956153
0.775281,-0.956171
0.775769,-0.956188
0.776258,-0.956206
0.776746,-0.956224
0.777235,-0.956241
0.777723,-0.956259
0.778212,-0.956277
0.778701,-0.956295
0.779189,-0.956312
0.779678,-0.956330
0.780166,-0.956348
0.780655,-0.956365
0.781143,-0.956383
0.781632,-0.956401
0.782120,-0.956419
0.782609,-0.956436
0.783097,-0.956454
0.783586,-0.956472
0.784074,-0.956489
0.784563,-0.956507
0.785051,-0.956525
0.785540,-0.956543
0.786028,-0.956560
0.786517,-0.956578
0.787005,-0.956596
0.787494,-0.956613
0.787982,-0.956631
0.788471,-0.956649
0.788959,-0.956667
0.789448,-0.956684
0.789936,-0.956702
0.790425,-0.956720
0.790914,-0.956737
0.791402,-0.956755
0.791891,-0.956773
0.792379,-0.956791
0.792868,-0.956808
0.793356,-0.956826
0.793845,-0.956844
0.794333,-0.956861
0.794822,-0.956879
0.795310,-0.956897
0.795799,-0.956915
0.796287,-0.956932
0.796776,-0.956950
0.797264,-0.956968
0.797753,-0.956985
0.798241,-0.957003
0.798730,-0.957021
0.799218,-0.957039
0.799707,-0.957056
0.800195,-0.957081
0.800684,-0.957117
0.801172,-0.957152
0.801661,-0.957188
0.802149,-0.957223
0.802638,-0.957259
0.803127,-0.957294
0.803615,-0.957330
0.804104,-0.957365
0.804592,-0.957401
0.805081,-0.957436
0.805569,-0.957472
0.806058,-0.957507
0.806546,-0.957543
0.807035,-0.957578
0.807523,-0.957614
0.808012,-0.957649
0.808500,-0.957685
0.808989,-0.957720
0.809477,-0.957756
0.809966,-0.957791
0.810454,-0.957826
0.810943,-0.957862
0.811431,-0.957897
0.811920,-0.957933
0.812408,-0.957968
0.812897,-0.958004
0.813385,-0.958039
0.813874,-0.958075
0.814362,-0.958110
0.814851,-0.958146
0.815340,-0.958181
0.815828,-0.958217
0.816317,-0.958252
0.816805,-0.958288
0.817294,-0.958323
0.817782,-0.958359
0.818271,-0.958394
0.818759,-0.958430
0.819248,-0.958465
0.819736,-0.958501
0.820225,-0.958536
0.820713,-0.958572
0.821202,-0.958607
0.821690,-0.958643
0.822179,-0.958678
0.822667,-0.958714
0.823156,-0.958749
0.823644,-0.958785
0.824133,-0.958820
0.824621,-0.958856
0.825110,-0.958891
0.825598,-0.958927
0.826087,-0.958962
0.826575,-0.958998
0.827064,-0.959033
0.827553,-0.959069
0.828041,-0.959104
0.828530,-0.959140
0.829018,-0.959175
0.829507,-0.959211
0.829995,-0.959246
0.830484,-0.959282
0.830972,-0.959317
0.831461,-0.959353
0.831949,-0.959388
0.832438,-0.959424
0.832926,-0.959459
0.833415,-0.959494
0.833903,-0.959523
0.834392,-0.959552
0.834880,-0.959582
0.835369,-0.959611
0.835857,-0.959640
0.836346,-0.959669
0.836834,-0.959699
0.837323,-0.959728
0.837811,-0.959757
0.838300,-0.959787
0.838788,-0.959816
0.839277,-0.959845
0.839766,-0.959875
0.840254,-0.959904
0.840743,-0.959933
0.841231,-0.959962
0.841720,-0.959992
0.842208,-0.960021
0.842697,-0.960050
0.843185,-0.960080
0.843674,-0.960109
0.844162,-0.960138
0.844651,-0.960168
0.845139,-0.960197
0.845628,-0.960226
0.846116,-0.960255
0.846605,-0.960285
0.847093,-0.960314
0.847582,-0.960343
0.848070,-0.960373
0.848559,-0.960402
0.849047,-0.960431
0.849536,-0.960461
0.850024,-0.960490
0.850513,-0.960519
0.851001,-0.960548
0.851490,-0.960578
0.851979,-0.960607
0.852467,-0.960636
0.852956,-0.960666
0.853444,-0.960695
0.853933,-0.960724
0.854421,-0.960754
0.854910,-0.960783
0.855398,-0.960812
0.855887,-0.960841
0.856375,-0.960871
0.856864,-0.960900
0.857352,-0.960929
0.857841,-0.960959
0.858329,-0.960988
0.858818,-0.961017
0.859306,-0.961047
0.859795,-0.961076
0.860283,-0.961105
0.860772,-0.961134
0.861260,-0.961164
0.861749,-0.961193
0.862237,-0.961222
0.862726,-0.961252
0.863214,-0.961281
0.863703,-0.961310
0.864191,-0.961340
0.864680,-0.961369
0.865169,-0.961398
0.865657,-0.961427
0.866146,-0.961457
0.866634,-0.961486
0.867123,-0.961496
0.867611,-0.961505
0.868100,-0.961513
0.868588,-0.961522
0.869077,-0.961530
0.869565,-0.961539
0.870054,-0.961547
0.870542,-0.961556
0.871031,-0.961564
0.871519,-0.961573
0.872008,-0.961582
0.872496,-0.961590
0.872985,-0.961599
0.873473,-0.961607
0.873962,-0.961616
0.874450,-0.961624
0.874939,-0.961633
0.875427,-0.961641
0.875916,-0.961650
0.876404,-0.961659
0.876893,-0.961667
0.877382,-0.961676
0.877870,-0.961684
0.878359,-0.961693
0.878847,-0.961701
0.879336,-0.961710
0.879824,-0.961718
0.880313,-0.961727
0.880801,-0.961736
0.881290,-0.961744
0.881778,-0.961753
0.882267,-0.961761
0.882755,-0.961770
0.883244,-0.961778
0.883732,-0.961787
0.884221,-0.961796
0.884709,-0.961804
0.885198,-0.961813
0.885686,-0.961821
0.886175,-0.961830
0.886663,-0.961838
0.887152,-0.961847
0.887640,-0.961855
0.888129,-0.961864
0.888617,-0.961873
0.889106,-0.961881
0.889595,-0.961890
0.890083,-0.961898
0.890572,-0.961907
0.891060,-0.961915
0.891549,-0.961924
0.892037,-0.961932
0.892526,-0.961941
0.893014,-0.961950
0.893503,-0.961958
0.893991,-0.961967
0.894480,-0.961975
0.894968,-0.961984
0.895457,-0.961992
0.895945,-0.962001
0.896434,-0.962009
0.896922,-0.962018
0.897411,-0.962027
0.897899,-0.962035
0.898388,-0.962044
0.898876,-0.962052
0.899365,-0.962061
0.899853,-0.962069
0.900342,-0.962060
0.900830,-0.962043
0.901319,-0.962026
0.901808,-0.962008
0.902296,-0.961991
0.902785,-0.961974
0.903273,-0.961957
0.903762,-0.961940
0.904250,-0.961922
0.904739,-0.961905
0.905227,-0.961888
0.905716,-0.961871
0.906204,-0.961854
0.906693,-0.961837
0.907181,-0.961819
0.907670,-0.961802
0.908158,-0.961785
0.908647,-0.961768
0.909135,-0.961751
0.909624,-0.961733
0.910112,-0.961716
0.910601,-0.961699
0.911089,-0.961682
0.911578,-0.961665
0.912066,-0.961648
0.912555,-0.961630
0.913043,-0.961613
0.913532,-0.961596
0.914021,-0.961579
0.914509,-0.961562
0.914998,-0.961545
0.915486,-0.961527
0.915975,-0.961510
0.916463,-0.961493
0.916952,-0.961476
0.917440,-0.961459
0.917929,-0.961441
0.918417,-0.961424
0.918906,-0.961407
0.919394,-0.961390
0.919883,-0.961373
0.920371,-0.961356
0.920860,-0.961338
0.921348,-0.961321
0.921837,-0.961304
0.922325,-0.961287
0.922814,-0.961270
0.923302,-0.961252
0.923791,-0.961235
0.924279,-0.961218
0.924768,-0.961201
0.925256,-0.961184
0.925745,-0.961167
0.926234,-0.961149
0.926722,-0.961132
0.927211,-0.961115
0.927699,-0.961098
0.928188,-0.961081
0.928676,-0.961064
0.929165,-0.961046
0.929653,-0.961029
0.930142,-0.961012
0.930630,-0.960995
0.931119,-0.960978
0.931607,-0.960960
0.932096,-0.960943
0.932584,-0.960926
0.933073,-0.960909
0.933561,-0.960871
0.934050,-0.960811
0.934538,-0.960750
0.935027,-0.960689
0.935515,-0.960629
0.936004,-0.960568
0.936492,-0.960508
0.936981,-0.960447
0.937469,-0.960386
0.937958,-0.960326
0.938447,-0.960265
0.938935,-0.960204
0.939424,-0.960144
0.939912,-0.960083
0.940401,-0.960022
0.940889,-0.959962
0.941378,-0.959901
0.941866,-0.959840
0.942355,-0.959780
0.942843,-0.959719
0.943332,-0.959658
0.943820,-0.959598
0.944309,-0.959537
0.944797,-0.959476
0.945286,-0.959416
0.945774,-0.959355
0.946263,-0.959295
0.946751,-0.959234
0.947240,-0.959173
0.947728,-0.959113
0.948217,-0.959052
0.948705,-0.958991
0.949194,-0.958931
0.949682,-0.958870
0.950171,-0.958809
0.950660,-0.958749
0.951148,-0.958688
0.951637,-0.958627
0.952125,-0.958567
0.952614,-0.958506
0.953102,-0.958445
0.953591,-0.958385
0.954079,-0.958324
0.954568,-0.958264
0.955056,-0.958203
0.955545,-0.958142
0.956033,-0.958082
0.956522,-0.958021
0.957010,-0.957960
0.957499,-0.957900
0.957987,-0.957839
0.958476,-0.957778
0.958964,-0.957718
0.959453,-0.957657
0.959941,-0.957596
0.960430,-0.957536
0.960918,-0.957475
0.961407,-0.957414
0.961895,-0.957354
0.962384,-0.957293
0.962872,-0.957232
0.963361,-0.957172
0.963850,-0.957111
0.964338,-0.957051
0.964827,-0.956990
0.965315,-0.956929
0.965804,-0.956869
0.966292,-0.956808
0.966781,-0.956746
0.967269,-0.956678
0.967758,-0.956610
0.968246,-0.956542
0.968735,-0.956474
0.969223,-0.956407
0.969712,-0.956339
0.970200,-0.956271
0.970689,-0.956203
0.971177,-0.956135
0.971666,-0.956068
0.972154,-0.956000
0.972643,-0.955932
0.973131,-0.955864
0.973620,-0.955796
0.974108,-0.955729
0.974597,-0.955661
0.975085,-0.955593
0.975574,-0.955525
0.976063,-0.955458
0.976551,-0.955390
0.977040,-0.955322
0.977528,-0.955254
0.978017,-0.955186
0.978505,-0.955119
0.978994,-0.955051
0.979482,-0.954983
0.979971,-0.954915
0.980459,-0.954847
0.980948,-0.954780
0.981436,-0.954712
0.981925,-0.954644
0.982413,-0.954576
0.982902,-0.954508
0.983390,-0.954441
0.983879,-0.954373
0.984367,-0.954305
0.984856,-0.954237
0.985344,-0.954169
0.985833,-0.954102
0.986321,-0.954034
0.986810,-0.953966
0.987298,-0.953898
0.987787,-0.953830
0.988276,-0.953763
0.988764,-0.953695
0.989253,-0.953627
0.989741,-0.953559
0.990230,-0.953491
0.990718,-0.953424
0.991207,-0.953356
0.991695,-0.953288
0.992184,-0.953220
0.992672,-0.953152
0.993161,-0.953085
0.993649,-0.953017
0.994138,-0.952949
0.994626,-0.952881
0.995115,-0.952813
0.995603,-0.952746
0.996092,-0.952678
0.996580,-0.952610
0.997069,-0.952542
0.997557,-0.952474
0.998046,-0.952407
0.998534,-0.952339
0.999023,-0.952271
0.999511,-0.952203
1.000000,-0.952136
