x,theta
0.096238,-0.967472
0.096727,-0.967562
0.097215,-0.967653
0.097704,-0.967743
0.098192,-0.967833
0.098681,-0.967924
0.099170,-0.968014
0.099658,-0.968104
0.100147,-0.967386
0.100635,-0.967432
0.101124,-0.967478
0.101612,-0.967524
0.102101,-0.967570
0.102589,-0.967616
0.103078,-0.967662
0.103566,-0.967708
0.104055,-0.967754
0.104543,-0.967800
0.105032,-0.967846
0.105520,-0.967892
0.106009,-0.967939
0.106497,-0.967985
0.106986,-0.968031
0.107474,-0.968077
0.107963,-0.968123
0.108451,-0.968153
0.108940,-0.968134
0.109428,-0.968114
0.109917,-0.968095
0.110405,-0.968075
0.110894,-0.968056
0.111383,-0.968036
0.111871,-0.968017
0.112360,-0.967997
0.112848,-0.967978
0.113337,-0.967959
0.113825,-0.967939
0.114314,-0.967920
0.114802,-0.967900
0.115291,-0.967881
0.115779,-0.967861
0.116268,-0.967842
0.116756,-0.967817
0.117245,-0.967769
0.117733,-0.967721
0.118222,-0.967673
0.118710,-0.967624
0.119199,-0.967576
0.119687,-0.967528
0.120176,-0.967480
0.120664,-0.967432
0.121153,-0.967384
0.121641,-0.967335
0.122130,-0.967287
0.122618,-0.967239
0.123107,-0.967191
0.123596,-0.967143
0.124084,-0.967094
0.124573,-0.967046
0.125061,-0.966996
0.125550,-0.966935
0.126038,-0.966873
0.126527,-0.966811
0.127015,-0.966749
0.127504,-0.966688
0.127992,-0.966626
0.128481,-0.966564
0.128969,-0.966503
0.129458,-0.966441
0.129946,-0.966379
0.130435,-0.966317
0.130923,-0.966256
0.131412,-0.966194
0.131900,-0.966132
0.132389,-0.966071
0.132877,-0.966009
0.133366,-0.965946
0.133854,-0.965874
0.134343,-0.965802
0.134831,-0.965730
0.135320,-0.965658
0.135809,-0.965586
0.136297,-0.965514
0.136786,-0.965442
0.137274,-0.965370
0.137763,-0.965298
0.138251,-0.965226
0.138740,-0.965154
0.139228,-0.965081
0.139717,-0.965009
0.140205,-0.964937
0.140694,-0.964865
0.141182,-0.964793
0.141671,-0.964721
0.142159,-0.964648
0.142648,-0.964574
0.143136,-0.964501
0.143625,-0.964427
0.144113,-0.964354
0.144602,-0.964280
0.145090,-0.964207
0.145579,-0.964133
0.146067,-0.964060
0.146556,-0.963986
0.147044,-0.963913
0.147533,-0.963839
0.148021,-0.963766
0.148510,-0.963692
0.148999,-0.963619
0.149487,-0.963545
0.149976,-0.963472
0.150464,-0.963405
0.150953,-0.963338
0.151441,-0.963271
0.151930,-0.963203
0.152418,-0.963136
0.152907,-0.963069
0.153395,-0.963002
0.153884,-0.962935
0.154372,-0.962868
0.154861,-0.962801
0.155349,-0.962734
0.155838,-0.962667
0.156326,-0.962600
0.156815,-0.962533
0.157303,-0.962466
0.157792,-0.962399
0.158280,-0.962332
0.158769,-0.962273
0.159257,-0.962215
0.159746,-0.962158
0.160234,-0.962100
0.160723,-0.962042
0.161212,-0.961984
0.161700,-0.961927
0.162189,-0.961869
0.162677,-0.961811
0.163166,-0.961753
0.163654,-0.961695
0.164143,-0.961638
0.164631,-0.961580
0.165120,-0.961522
0.165608,-0.961464
0.166097,-0.961406
0.166585,-0.961349
0.167074,-0.961282
0.167562,-0.961243
0.168051,-0.961204
0.168539,-0.961165
0.169028,-0.961127
0.169516,-0.961088
0.170005,-0.961049
0.170493,-0.961010
0.170982,-0.960971
0.171470,-0.960932
0.171959,-0.960893
0.172447,-0.960855
0.172936,-0.960816
0.173425,-0.960777
0.173913,-0.960738
0.174402,-0.960699
0.174890,-0.960660
0.175379,-0.960621
0.175867,-0.960582
0.176356,-0.960544
0.176844,-0.960505
0.177333,-0.960466
0.177821,-0.960427
0.178310,-0.960388
0.178798,-0.960349
0.179287,-0.960310
0.179775,-0.960271
0.180264,-0.960233
0.180752,-0.960194
0.181241,-0.960155
0.181729,-0.960116
0.182218,-0.960077
0.182706,-0.960038
0.183195,-0.959999
0.183683,-0.959975
0.184172,-0.959957
0.184660,-0.959939
0.185149,-0.959921
0.185638,-0.959903
0.186126,-0.959885
0.186615,-0.959866
0.187103,-0.959848
0.187592,-0.959830
0.188080,-0.959812
0.188569,-0.959794
0.189057,-0.959776
0.189546,-0.959757
0.190034,-0.959739
0.190523,-0.959721
0.191011,-0.959703
0.191500,-0.959685
0.191988,-0.959666
0.192477,-0.959648
0.192965,-0.959630
0.193454,-0.959612
0.193942,-0.959594
0.194431,-0.959576
0.194919,-0.959557
0.195408,-0.959539
0.195896,-0.959521
0.196385,-0.959503
0.196873,-0.959485
0.197362,-0.959467
0.197851,-0.959449
0.198339,-0.959430
0.198828,-0.959412
0.199316,-0.959394
0.199805,-0.959376
0.200293,-0.959369
0.200782,-0.959369
0.201270,-0.959370
0.201759,-0.959370
0.202247,-0.959370
0.202736,-0.959371
0.203224,-0.959371
0.203713,-0.959372
0.204201,-0.959372
0.204690,-0.959373
0.205178,-0.959373
0.205667,-0.959374
0.206155,-0.959374
0.206644,-0.959374
0.207132,-0.959375
0.207621,-0.959375
0.208109,-0.959376
0.208598,-0.959376
0.209086,-0.959377
0.209575,-0.959377
0.210064,-0.959377
0.210552,-0.959378
0.211041,-0.959378
0.211529,-0.959379
0.212018,-0.959379
0.212506,-0.959379
0.212995,-0.959380
0.213483,-0.959380
0.213972,-0.959381
0.214460,-0.959381
0.214949,-0.959382
0.215437,-0.959382
0.215926,-0.959383
0.216414,-0.959383
0.216903,-0.959392
0.217391,-0.959410
0.217880,-0.959429
0.218368,-0.959447
0.218857,-0.959466
0.219345,-0.959484
0.219834,-0.959502
0.220322,-0.959521
0.220811,-0.959539
0.221299,-0.959558
0.221788,-0.959576
0.222277,-0.959594
0.222765,-0.959613
0.223254,-0.959631
0.223742,-0.959649
0.224231,-0.959668
0.224719,-0.959686
0.225208,-0.959705
0.225696,-0.959723
0.226185,-0.959741
0.226673,-0.959760
0.227162,-0.959778
0.227650,-0.959797
0.228139,-0.959815
0.228627,-0.959833
0.229116,-0.959852
0.229604,-0.959870
0.230093,-0.959888
0.230581,-0.959907
0.231070,-0.959925
0.231558,-0.959944
0.232047,-0.959962
0.232535,-0.959980
0.233024,-0.959999
0.233512,-0.960024
0.234001,-0.960062
0.234489,-0.960100
0.234978,-0.960138
0.235467,-0.960176
0.235955,-0.960214
0.236444,-0.960252
0.236932,-0.960289
0.237421,-0.960327
0.237909,-0.960365
0.238398,-0.960403
0.238886,-0.960441
0.239375,-0.960479
0.239863,-0.960517
0.240352,-0.960554
0.240840,-0.960592
0.241329,-0.960630
0.241817,-0.960668
0.242306,-0.960706
0.242794,-0.960744
0.243283,-0.960782
0.243771,-0.960819
0.244260,-0.960857
0.244748,-0.960895
0.245237,-0.960933
0.245725,-0.960971
0.246214,-0.961009
0.246702,-0.961047
0.247191,-0.961084
0.247680,-0.961122
0.248168,-0.961160
0.248657,-0.961198
0.249145,-0.961236
0.249634,-0.961274
0.250122,-0.961318
0.250611,-0.961379
0.251099,-0.961441
0.251588,-0.961503
0.252076,-0.961564
0.252565,-0.961626
0.253053,-0.961688
0.253542,-0.961749
0.254030,-0.961811
0.254519,-0.961873
0.255007,-0.961934
0.255496,-0.961996
0.255984,-0.962058
0.256473,-0.962120
0.256961,-0.962181
0.257450,-0.962243
0.257938,-0.962305
0.258427,-0.962366
0.258915,-0.962428
0.259404,-0.962490
0.259893,-0.962551
0.260381,-0.962613
0.260870,-0.962675
0.261358,-0.962736
0.261847,-0.962798
0.262335,-0.962860
0.262824,-0.962921
0.263312,-0.962983
0.263801,-0.963045
0.264289,-0.963106
0.264778,-0.963168
0.265266,-0.963230
0.265755,-0.963292
0.266243,-0.963353
0.266732,-0.963419
0.267220,-0.963511
0.267709,-0.963604
0.268197,-0.963696
0.268686,-0.963789
0.269174,-0.963881
0.269663,-0.963973
0.270151,-0.964066
0.270640,-0.964158
0.271128,-0.964251
0.271617,-0.964343
0.272106,-0.964435
0.272594,-0.964528
0.273083,-0.964620
0.273571,-0.964713
0.274060,-0.964805
0.274548,-0.964898
0.275037,-0.964990
0.275525,-0.965082
0.276014,-0.965175
0.276502,-0.965267
0.276991,-0.965360
0.277479,-0.965452
0.277968,-0.965544
0.278456,-0.965637
0.278945,-0.965729
0.279433,-0.965822
0.279922,-0.965914
0.280410,-0.966006
0.280899,-0.966099
0.281387,-0.966191
0.281876,-0.966284
0.282364,-0.966376
0.282853,-0.966468
0.283341,-0.966561
0.283830,-0.966693
0.284319,-0.966825
0.284807,-0.966957
0.285296,-0.967089
0.285784,-0.967221
0.286273,-0.967353
0.286761,-0.967484
0.287250,-0.967616
0.287738,-0.967748
0.288227,-0.967880
0.288715,-0.968012
0.289204,-0.968144
0.289692,-0.968276
0.290181,-0.968407
0.290669,-0.968539
0.291158,-0.968671
0.291646,-0.968803
0.292135,-0.968935
0.292623,-0.969067
0.293112,-0.969199
0.293600,-0.969330
0.294089,-0.969462
0.294577,-0.969594
0.295066,-0.969726
0.295554,-0.969858
0.296043,-0.969990
0.296532,-0.970122
0.297020,-0.970253
0.297509,-0.970385
0.297997,-0.970517
0.298486,-0.970649
0.298974,-0.970781
0.299463,-0.970913
0.299951,-0.971044
0.300440,-0.971220
0.300928,-0.971400
0.301417,-0.971579
0.301905,-0.971759
0.302394,-0.971939
0.302882,-0.972119
0.303371,-0.972299
0.303859,-0.972479
0.304348,-0.972659
0.304836,-0.972839
0.305325,-0.973019
0.305813,-0.973199
0.306302,-0.973379
0.306790,-0.973559
0.307279,-0.973739
0.307767,-0.973919
0.308256,-0.974099
0.308745,-0.974279
0.309233,-0.974459
0.309722,-0.974639
0.310210,-0.974819
0.310699,-0.974999
0.311187,-0.975179
0.311676,-0.975358
0.312164,-0.975538
0.312653,-0.975718
0.313141,-0.975898
0.313630,-0.976078
0.314118,-0.976258
0.314607,-0.976438
0.315095,-0.976618
0.315584,-0.976798
0.316072,-0.976978
0.316561,-0.977158
0.317049,-0.977370
0.317538,-0.977590
0.318026,-0.977810
0.318515,-0.978031
0.319003,-0.978251
0.319492,-0.978471
0.319980,-0.978692
0.320469,-0.978912
0.320957,-0.979132
0.321446,-0.979353
0.321935,-0.979573
0.322423,-0.979793
0.322912,-0.980014
0.323400,-0.980234
0.323889,-0.980454
0.324377,-0.980675
0.324866,-0.980895
0.325354,-0.981115
0.325843,-0.981336
0.326331,-0.981556
0.326820,-0.981776
0.327308,-0.981997
0.327797,-0.982217
0.328285,-0.982437
0.328774,-0.982658
0.329262,-0.982878
0.329751,-0.983099
0.330239,-0.983319
0.330728,-0.983539
0.331216,-0.983760
0.331705,-0.983980
0.332193,-0.984200
0.332682,-0.984421
0.333170,-0.984641
0.333659,-0.984841
0.334148,-0.985001
0.334636,-0.985161
0.335125,-0.985321
0.335613,-0.985482
0.336102,-0.985642
0.336590,-0.985802
0.337079,-0.985962
0.337567,-0.986122
0.338056,-0.986282
0.338544,-0.986442
0.339033,-0.986602
0.339521,-0.986762
0.340010,-0.986922
0.340498,-0.987082
0.340987,-0.987242
0.341475,-0.987402
0.341964,-0.987279
0.342452,-0.986974
0.342941,-0.986669
0.343429,-0.986363
0.343918,-0.986058
0.344406,-0.985753
0.344895,-0.985448
0.345383,-0.985142
0.345872,-0.984837
0.346361,-0.984532
0.346849,-0.984226
0.347338,-0.983921
0.347826,-0.983616
0.348315,-0.983311
0.348803,-0.983005
0.349292,-0.982700
0.349780,-0.982395
0.350269,-0.980916
0.350757,-0.978471
0.351246,-0.976027
0.351734,-0.973582
0.352223,-0.971137
0.352711,-0.968693
0.353200,-0.966248
0.353688,-0.963803
0.354177,-0.961291
0.354665,-0.955282
0.355154,-0.949274
0.355642,-0.943265
0.356131,-0.937257
0.356619,-0.927598
0.357108,-0.916762
0.357596,-0.905926
0.358085,-0.895091
0.358574,-0.880364
0.359062,-0.861615
0.359551,-0.842866
0.360039,-0.824118
0.360528,-0.802688
0.361016,-0.772134
0.361505,-0.741580
0.361993,-0.711026
0.362482,-0.680472
0.362970,-0.635450
0.363459,-0.589863
0.363947,-0.544277
0.364436,-0.498690
0.364924,-0.442942
0.365413,-0.382795
0.365901,-0.322648
0.366390,-0.262501
0.366878,-0.198934
0.367367,-0.130895
0.367855,-0.062856
0.368344,0.005183
0.368832,0.072725
0.369321,0.137817
0.369809,0.202910
0.370298,0.268003
0.370787,0.333095
0.371275,0.387478
0.371764,0.440725
0.372252,0.493972
0.372741,0.547219
0.373229,0.590960
0.373718,0.629346
0.374206,0.667731
0.374695,0.706116
0.375183,0.739590
0.375672,0.764879
0.376160,0.790168
0.376649,0.815457
0.377137,0.839689
0.377626,0.855406
0.378114,0.871123
0.378603,0.886840
0.379091,0.902556
0.379580,0.911299
0.380068,0.918762
0.380557,0.926224
0.381045,0.933687
0.381534,0.941150
0.382022,0.948613
0.382511,0.956076
0.383000,0.963539
0.383488,0.969423
0.383977,0.971899
0.384465,0.974376
0.384954,0.976852
0.385442,0.979329
0.385931,0.981805
0.386419,0.984281
0.386908,0.986758
0.387396,0.989234
0.387885,0.990312
0.388373,0.991011
0.388862,0.991711
0.389350,0.992410
0.389839,0.993110
0.390327,0.993810
0.390816,0.994509
0.391304,0.995209
0.391793,0.995726
0.392281,0.995720
0.392770,0.995714
0.393258,0.995708
0.393747,0.995702
0.394235,0.995696
0.394724,0.995690
0.395213,0.995683
0.395701,0.995677
0.396190,0.995279
0.396678,0.994736
0.397167,0.994192
0.397655,0.993649
0.398144,0.993106
0.398632,0.992562
0.399121,0.992019
0.399609,0.991475
0.400098,0.990720
0.400586,0.989118
0.401075,0.987515
0.401563,0.985913
0.402052,0.984311
0.402540,0.982708
0.403029,0.981106
0.403517,0.979504
0.404006,0.977901
0.404494,0.974463
0.404983,0.970123
0.405471,0.965784
0.405960,0.961444
0.406448,0.957105
0.406937,0.952765
0.407426,0.948426
0.407914,0.944086
0.408403,0.940156
0.408891,0.931544
0.409380,0.922931
0.409868,0.914319
0.410357,0.905707
0.410845,0.892711
0.411334,0.879102
0.411822,0.865492
0.412311,0.851882
0.412799,0.833850
0.413288,0.813021
0.413776,0.792192
0.414265,0.771362
0.414753,0.747216
0.415242,0.716853
0.415730,0.686489
0.416219,0.656126
0.416707,0.624849
0.417196,0.583523
0.417684,0.542197
0.418173,0.500870
0.418661,0.459544
0.419150,0.409986
0.419638,0.358606
0.420127,0.307226
0.420616,0.255846
0.421104,0.201205
0.421593,0.143941
0.422081,0.086678
0.422570,0.029415
0.423058,-0.027678
0.423547,-0.084351
0.424035,-0.141023
0.424524,-0.197696
0.425012,-0.254201
0.425501,-0.304139
0.425989,-0.354078
0.426478,-0.404016
0.426966,-0.453955
0.427455,-0.496109
0.427943,-0.535809
0.428432,-0.575510
0.428920,-0.615211
0.429409,-0.649625
0.429897,-0.678665
0.430386,-0.707705
0.430874,-0.736744
0.431363,-0.763683
0.431851,-0.783637
0.432340,-0.803590
0.432829,-0.823544
0.433317,-0.843498
0.433806,-0.856838
0.434294,-0.869949
0.434783,-0.883060
0.435271,-0.896171
0.435760,-0.905935
0.436248,-0.914279
0.436737,-0.922623
0.437225,-0.930967
0.437714,-0.936119
0.438202,-0.940398
0.438691,-0.944676
0.439179,-0.948955
0.439668,-0.953233
0.440156,-0.957511
0.440645,-0.961790
0.441133,-0.966068
0.441622,-0.970347
0.442110,-0.972111
0.442599,-0.973621
0.443087,-0.975132
0.443576,-0.976642
0.444064,-0.978152
0.444553,-0.979663
0.445042,-0.981173
0.445530,-0.982683
0.446019,-0.983791
0.446507,-0.984241
0.446996,-0.984690
0.447484,-0.985140
0.447973,-0.985589
0.448461,-0.986039
0.448950,-0.986488
0.449438,-0.986938
0.449927,-0.987387
0.450415,-0.987200
0.450904,-0.987220
0.451392,-0.987241
0.451881,-0.987262
0.452369,-0.987282
0.452858,-0.987303
0.453346,-0.987323
0.453835,-0.987344
0.454323,-0.987364
0.454812,-0.987385
0.455300,-0.987405
0.455789,-0.987426
0.456277,-0.987446
0.456766,-0.987467
0.457255,-0.987487
0.457743,-0.987508
0.458232,-0.987528
0.458720,-0.987445
0.459209,-0.987334
0.459697,-0.987222
0.460186,-0.987111
0.460674,-0.987000
0.461163,-0.986889
0.461651,-0.986778
0.462140,-0.986667
0.462628,-0.986556
0.463117,-0.986445
0.463605,-0.986334
0.464094,-0.986223
0.464582,-0.986111
0.465071,-0.986000
0.465559,-0.985889
0.466048,-0.985778
0.466536,-0.985667
0.467025,-0.985558
0.467513,-0.985450
0.468002,-0.985343
0.468490,-0.985235
0.468979,-0.985127
0.469468,-0.985019
0.469956,-0.984911
0.470445,-0.984803
0.470933,-0.984696
0.471422,-0.984588
0.471910,-0.984480
0.472399,-0.984372
0.472887,-0.984264
0.473376,-0.984156
0.473864,-0.984049
0.474353,-0.983941
0.474841,-0.983833
0.475330,-0.983742
0.475818,-0.983659
0.476307,-0.983576
0.476795,-0.983493
0.477284,-0.983410
0.477772,-0.983327
0.478261,-0.983244
0.478749,-0.983161
0.479238,-0.983077
0.479726,-0.982994
0.480215,-0.982911
0.480703,-0.982828
0.481192,-0.982745
0.481681,-0.982662
0.482169,-0.982579
0.482658,-0.982496
0.483146,-0.982413
0.483635,-0.982325
0.484123,-0.982288
0.484612,-0.982250
0.485100,-0.982213
0.485589,-0.982175
0.486077,-0.982137
0.486566,-0.982100
0.487054,-0.982062
0.487543,-0.982024
0.488031,-0.981987
0.488520,-0.981949
0.489008,-0.981911
0.489497,-0.981874
0.489985,-0.981836
0.490474,-0.981798
0.490962,-0.981761
0.491451,-0.981723
0.491939,-0.981685
0.492428,-0.981648
0.492916,-0.981610
0.493405,-0.981572
0.493894,-0.981535
0.494382,-0.981497
0.494871,-0.981459
0.495359,-0.981422
0.495848,-0.981384
0.496336,-0.981346
0.496825,-0.981309
0.497313,-0.981271
0.497802,-0.981233
0.498290,-0.981196
0.498779,-0.981158
0.499267,-0.981120
0.499756,-0.981083
0.500244,-0.981076
0.500733,-0.981100
0.501221,-0.981123
0.501710,-0.981147
0.502198,-0.981171
0.502687,-0.981195
0.503175,-0.981218
0.503664,-0.981242
0.504152,-0.981266
0.504641,-0.981290
0.505129,-0.981314
0.505618,-0.981337
0.506106,-0.981361
0.506595,-0.981385
0.507084,-0.981409
0.507572,-0.981432
0.508061,-0.981456
0.508549,-0.981480
0.509038,-0.981504
0.509526,-0.981528
0.510015,-0.981551
0.510503,-0.981575
0.510992,-0.981599
0.511480,-0.981623
0.511969,-0.981646
0.512457,-0.981670
0.512946,-0.981694
0.513434,-0.981718
0.513923,-0.981741
0.514411,-0.981765
0.514900,-0.981789
0.515388,-0.981813
0.515877,-0.981837
0.516365,-0.981860
0.516854,-0.981909
0.517342,-0.981996
0.517831,-0.982084
0.518319,-0.982172
0.518808,-0.982260
0.519297,-0.982347
0.519785,-0.982435
0.520274,-0.982523
0.520762,-0.982611
0.521251,-0.982698
0.521739,-0.982786
0.522228,-0.982874
0.522716,-0.982961
0.523205,-0.983049
0.523693,-0.983137
0.524182,-0.983225
0.524670,-0.983312
0.525159,-0.983400
0.525647,-0.983488
0.526136,-0.983576
0.526624,-0.983663
0.527113,-0.983751
0.527601,-0.983839
0.528090,-0.983926
0.528578,-0.984014
0.529067,-0.984102
0.529555,-0.984190
0.530044,-0.984277
0.530532,-0.984365
0.531021,-0.984453
0.531510,-0.984541
0.531998,-0.984628
0.532487,-0.984716
0.532975,-0.984804
0.533464,-0.984943
0.533952,-0.985080
0.534441,-0.985216
0.534929,-0.985352
0.535418,-0.985489
0.535906,-0.985625
0.536395,-0.985761
0.536883,-0.985897
0.537372,-0.986034
0.537860,-0.986170
0.538349,-0.986306
0.538837,-0.986443
0.539326,-0.986579
0.539814,-0.986715
0.540303,-0.986852
0.540791,-0.986988
0.541280,-0.987124
0.541768,-0.987252
0.542257,-0.987347
0.542745,-0.987443
0.543234,-0.987538
0.543723,-0.987633
0.544211,-0.987729
0.544700,-0.987824
0.545188,-0.987919
0.545677,-0.988015
0.546165,-0.988110
0.546654,-0.988205
0.547142,-0.988301
0.547631,-0.988396
0.548119,-0.988491
0.548608,-0.988587
0.549096,-0.988682
0.549585,-0.988778
0.550073,-0.989011
0.550562,-0.988869
0.551050,-0.988727
0.551539,-0.988585
0.552027,-0.988443
0.552516,-0.988301
0.553004,-0.988159
0.553493,-0.988017
0.553981,-0.987875
0.554470,-0.987315
0.554958,-0.986499
0.555447,-0.985684
0.555936,-0.984868
0.556424,-0.984053
0.556913,-0.983237
0.557401,-0.982422
0.557890,-0.981606
0.558378,-0.980620
0.558867,-0.977946
0.559355,-0.975272
0.559844,-0.972599
0.560332,-0.969925
0.560821,-0.967251
0.561309,-0.964577
0.561798,-0.961903
0.562286,-0.959230
0.562775,-0.955938
0.563263,-0.950441
0.563752,-0.944944
0.564240,-0.939448
0.564729,-0.932915
0.565217,-0.923942
0.565706,-0.914968
0.566194,-0.905994
0.566683,-0.896845
0.567171,-0.882586
0.567660,-0.868326
0.568149,-0.854067
0.568637,-0.839808
0.569126,-0.819771
0.569614,-0.797995
0.570103,-0.776220
0.570591,-0.754444
0.571080,-0.727703
0.571568,-0.696080
0.572057,-0.664457
0.572545,-0.632834
0.573034,-0.598533
0.573522,-0.555730
0.574011,-0.512927
0.574499,-0.470124
0.574988,-0.427321
0.575476,-0.374747
0.575965,-0.321923
0.576453,-0.269100
0.576942,-0.216276
0.577430,-0.159557
0.577919,-0.101250
0.578407,-0.042943
0.578896,0.015364
0.579384,0.073066
0.579873,0.130018
0.580362,0.186969
0.580850,0.243920
0.581339,0.299495
0.581827,0.348851
0.582316,0.398206
0.582804,0.447562
0.583293,0.496917
0.583781,0.536332
0.584270,0.574843
0.584758,0.613354
0.585247,0.651866
0.585735,0.683297
0.586224,0.710952
0.586712,0.738606
0.587201,0.766260
0.587689,0.790440
0.588178,0.809130
0.588666,0.827821
0.589155,0.846511
0.589643,0.864393
0.590132,0.876514
0.590620,0.888636
0.591109,0.900757
0.591597,0.912878
0.592086,0.921163
0.592574,0.928815
0.593063,0.936467
0.593552,0.944119
0.594040,0.950046
0.594529,0.954794
0.595017,0.959541
0.595506,0.964289
0.595994,0.967651
0.596483,0.970025
0.596971,0.972400
0.597460,0.974775
0.597948,0.977149
0.598437,0.979524
0.598925,0.981899
0.599414,0.984273
0.599902,0.986648
0.600391,0.987780
0.600879,0.988601
0.601368,0.989423
0.601856,0.990244
0.602345,0.991065
0.602833,0.991887
0.603322,0.992708
0.603810,0.993529
0.604299,0.994161
0.604787,0.994280
0.605276,0.994400
0.605765,0.994520
0.606253,0.994640
0.606742,0.994760
0.607230,0.994879
0.607719,0.994999
0.608207,0.995119
0.608696,0.994769
0.609184,0.994255
0.609673,0.993742
0.610161,0.993228
0.610650,0.992714
0.611138,0.992201
0.611627,0.991687
0.612115,0.991173
0.612604,0.990352
0.613092,0.988390
0.613581,0.986427
0.614069,0.984465
0.614558,0.982503
0.615046,0.980540
0.615535,0.978578
0.616023,0.976616
0.616512,0.974653
0.617000,0.969664
0.617489,0.963273
0.617978,0.956881
0.618466,0.950489
0.618955,0.944098
0.619443,0.937706
0.619932,0.931314
0.620420,0.924922
0.620909,0.917309
0.621397,0.903027
0.621886,0.888744
0.622374,0.874461
0.622863,0.860179
0.623351,0.837372
0.623840,0.813509
0.624328,0.789645
0.624817,0.765781
0.625305,0.733515
0.625794,0.696208
0.626282,0.658901
0.626771,0.621593
0.627259,0.578714
0.627748,0.525944
0.628236,0.473174
0.628725,0.420405
0.629213,0.366448
0.629702,0.301297
0.630191,0.236146
0.630679,0.170995
0.631168,0.105844
0.631656,0.037996
