x,theta
0.626771,0.605715
0.627259,0.562636
0.627748,0.509890
0.628236,0.457144
0.628725,0.404399
0.629213,0.350485
0.629702,0.285553
0.630191,0.220621
0.630679,0.155689
0.631168,0.090757
0.631656,0.023086
0.632145,-0.045142
0.632633,-0.113369
0.633122,-0.181597
0.633610,-0.245496
0.634099,-0.306084
0.634587,-0.366673
0.635076,-0.427262
0.635564,-0.483490
0.636053,-0.529637
0.636541,-0.575785
0.637030,-0.621933
0.637518,-0.667516
0.638007,-0.698618
0.638495,-0.729719
0.638984,-0.760821
0.639472,-0.791923
0.639961,-0.813822
0.640449,-0.833017
0.640938,-0.852212
0.641426,-0.871406
0.641915,-0.886505
0.642404,-0.897643
0.642892,-0.908782
0.643381,-0.919920
0.643869,-0.929847
0.644358,-0.936020
0.644846,-0.942193
0.645335,-0.948366
0.645823,-0.954539
0.646312,-0.957018
0.646800,-0.959425
0.647289,-0.961831
0.647777,-0.964238
0.648266,-0.966645
0.648754,-0.969051
0.649243,-0.971458
0.649731,-0.973865
0.650220,-0.975374
0.650708,-0.975786
0.651197,-0.976199
0.651685,-0.976611
0.652174,-0.977023
0.652662,-0.977436
0.653151,-0.977848
0.653639,-0.978260
0.654128,-0.978673
0.654617,-0.978516
0.655105,-0.978310
0.655594,-0.978105
0.656082,-0.977899
0.656571,-0.977694
0.657059,-0.977488
0.657548,-0.977283
0.658036,-0.977077
0.658525,-0.976582
0.659013,-0.976169
0.659502,-0.975757
0.659990,-0.975344
0.660479,-0.974931
0.660967,-0.974518
0.661456,-0.974105
0.661944,-0.973693
0.662433,-0.973280
0.662921,-0.972867
0.663410,-0.972454
0.663898,-0.972041
0.664387,-0.971629
0.664875,-0.971216
0.665364,-0.970803
0.665852,-0.970390
0.666341,-0.969977
0.666830,-0.969287
0.667318,-0.968907
0.667807,-0.968527
0.668295,-0.968147
0.668784,-0.967767
0.669272,-0.967386
0.669761,-0.967006
0.670249,-0.966626
0.670738,-0.966246
0.671226,-0.965866
0.671715,-0.965486
0.672203,-0.965105
0.672692,-0.964725
0.673180,-0.964345
0.673669,-0.963965
0.674157,-0.963585
0.674646,-0.963205
0.675134,-0.962824
0.675623,-0.962444
0.676111,-0.962064
0.676600,-0.961684
0.677088,-0.961304
0.677577,-0.960924
0.678065,-0.960543
0.678554,-0.960163
0.679043,-0.959783
0.679531,-0.959403
0.680020,-0.959023
0.680508,-0.958642
0.680997,-0.958262
0.681485,-0.957882
0.681974,-0.957502
0.682462,-0.957122
0.682951,-0.956742
0.683439,-0.956388
0.683928,-0.956133
0.684416,-0.955877
0.684905,-0.955622
0.685393,-0.955366
0.685882,-0.955111
0.686370,-0.954855
0.686859,-0.954600
0.687347,-0.954344
0.687836,-0.954089
0.688324,-0.953833
0.688813,-0.953578
0.689301,-0.953322
0.689790,-0.953067
0.690278,-0.952811
0.690767,-0.952556
0.691255,-0.952300
0.691744,-0.952045
0.692233,-0.951789
0.692721,-0.951534
0.693210,-0.951278
0.693698,-0.951023
0.694187,-0.950767
0.694675,-0.950512
0.695164,-0.950256
0.695652,-0.950000
0.696141,-0.949745
0.696629,-0.949489
0.697118,-0.949234
0.697606,-0.948978
0.698095,-0.948723
0.698583,-0.948467
0.699072,-0.948212
0.699560,-0.947956
0.700049,-0.947710
0.700537,-0.947547
0.701026,-0.947384
0.701514,-0.947221
0.702003,-0.947057
0.702491,-0.946894
0.702980,-0.946731
0.703468,-0.946568
0.703957,-0.946405
0.704446,-0.946242
0.704934,-0.946079
0.705423,-0.945915
0.705911,-0.945752
0.706400,-0.945589
0.706888,-0.945426
0.707377,-0.945263
0.707865,-0.945100
0.708354,-0.944937
0.708842,-0.944773
0.709331,-0.944610
0.709819,-0.944447
0.710308,-0.944284
0.710796,-0.944121
0.711285,-0.943958
0.711773,-0.943795
0.712262,-0.943632
0.712750,-0.943468
0.713239,-0.943305
0.713727,-0.943142
0.714216,-0.942979
0.714704,-0.942816
0.715193,-0.942653
0.715681,-0.942490
0.716170,-0.942326
0.716659,-0.942163
0.717147,-0.942064
0.717636,-0.941965
0.718124,-0.941866
0.718613,-0.941768
0.719101,-0.941669
0.719590,-0.941571
0.720078,-0.941472
0.720567,-0.941374
0.721055,-0.941275
0.721544,-0.941177
0.722032,-0.941078
0.722521,-0.940979
0.723009,-0.940881
0.723498,-0.940782
0.723986,-0.940684
0.724475,-0.940585
0.724963,-0.940487
0.725452,-0.940388
0.725940,-0.940289
0.726429,-0.940191
0.726917,-0.940092
0.727406,-0.939994
0.727894,-0.939895
0.728383,-0.939797
0.728872,-0.939698
0.729360,-0.939599
0.729849,-0.939501
0.730337,-0.939402
0.730826,-0.939304
0.731314,-0.939205
0.731803,-0.939107
0.732291,-0.939008
0.732780,-0.938909
0.733268,-0.938811
0.733757,-0.938748
0.734245,-0.938692
0.734734,-0.938635
0.735222,-0.938578
0.735711,-0.938521
0.736199,-0.938464
0.736688,-0.938407
0.737176,-0.938350
0.737665,-0.938293
0.738153,-0.938236
0.738642,-0.938180
0.739130,-0.938123
0.739619,-0.938066
0.740107,-0.938009
0.740596,-0.937952
0.741085,-0.937895
0.741573,-0.937838
0.742062,-0.937781
0.742550,-0.937724
0.743039,-0.937668
0.743527,-0.937611
0.744016,-0.937554
0.744504,-0.937497
0.744993,-0.937440
0.745481,-0.937383
0.745970,-0.937326
0.746458,-0.937269
0.746947,-0.937212
0.747435,-0.937156
0.747924,-0.937099
0.748412,-0.937042
0.748901,-0.936985
0.749389,-0.936928
0.749878,-0.936871
0.750366,-0.936831
0.750855,-0.936797
0.751343,-0.936763
0.751832,-0.936729
0.752320,-0.936694
0.752809,-0.936660
0.753298,-0.936626
0.753786,-0.936592
0.754275,-0.936558
0.754763,-0.936523
0.755252,-0.936489
0.755740,-0.936455
0.756229,-0.936421
0.756717,-0.936387
0.757206,-0.936352
0.757694,-0.936318
0.758183,-0.936284
0.758671,-0.936250
0.759160,-0.936215
0.759648,-0.936181
0.760137,-0.936147
0.760625,-0.936113
0.761114,-0.936079
0.761602,-0.936044
0.762091,-0.936010
0.762579,-0.935976
0.763068,-0.935942
0.763556,-0.935908
0.764045,-0.935873
0.764533,-0.935839
0.765022,-0.935805
0.765511,-0.935771
0.765999,-0.935737
0.766488,-0.935702
0.766976,-0.935677
0.767465,-0.935655
0.767953,-0.935634
0.768442,-0.935613
0.768930,-0.935592
0.769419,-0.935571
0.769907,-0.935550
0.770396,-0.935529
0.770884,-0.935508
0.771373,-0.935487
0.771861,-0.935466
0.772350,-0.935445
0.772838,-0.935424
0.773327,-0.935403
0.773815,-0.935382
0.774304,-0.935361
0.774792,-0.935340
0.775281,-0.935319
0.775769,-0.935298
0.776258,-0.935277
0.776746,-0.935256
0.777235,-0.935235
0.777723,-0.935214
0.778212,-0.935193
0.778701,-0.935172
0.779189,-0.935151
0.779678,-0.935130
0.780166,-0.935109
0.780655,-0.935088
0.781143,-0.935067
0.781632,-0.935046
0.782120,-0.935025
0.782609,-0.935004
0.783097,-0.934983
0.783586,-0.934965
0.784074,-0.934949
0.784563,-0.934933
0.785051,-0.934918
0.785540,-0.934902
0.786028,-0.934886
0.786517,-0.934870
0.787005,-0.934855
0.787494,-0.934839
0.787982,-0.934823
0.788471,-0.934807
0.788959,-0.934792
0.789448,-0.934776
0.789936,-0.934760
0.790425,-0.934744
0.790914,-0.934729
0.791402,-0.934713
0.791891,-0.934697
0.792379,-0.934681
0.792868,-0.934666
0.793356,-0.934650
0.793845,-0.934634
0.794333,-0.934619
0.794822,-0.934603
0.795310,-0.934587
0.795799,-0.934571
0.796287,-0.934556
0.796776,-0.934540
0.797264,-0.934524
0.797753,-0.934508
0.798241,-0.934493
0.798730,-0.934477
0.799218,-0.934461
0.799707,-0.934445
0.800195,-0.934430
0.800684,-0.934417
0.801172,-0.934403
0.801661,-0.934389
0.802149,-0.934375
0.802638,-0.934362
0.803127,-0.934348
0.803615,-0.934334
0.804104,-0.934320
0.804592,-0.934306
0.805081,-0.934293
0.805569,-0.934279
0.806058,-0.934265
0.806546,-0.934251
0.807035,-0.934237
0.807523,-0.934224
0.808012,-0.934210
0.808500,-0.934196
0.808989,-0.934182
0.809477,-0.934169
0.809966,-0.934155
0.810454,-0.934141
0.810943,-0.934127
0.811431,-0.934113
0.811920,-0.934100
0.812408,-0.934086
0.812897,-0.934072
0.813385,-0.934058
0.813874,-0.934044
0.814362,-0.934031
0.814851,-0.934017
0.815340,-0.934003
0.815828,-0.933989
0.816317,-0.933976
0.816805,-0.933961
0.817294,-0.933945
0.817782,-0.933929
0.818271,-0.933913
0.818759,-0.933897
0.819248,-0.933881
0.819736,-0.933865
0.820225,-0.933850
0.820713,-0.933834
0.821202,-0.933818
0.821690,-0.933802
0.822179,-0.933786
0.822667,-0.933770
0.823156,-0.933754
0.823644,-0.933738
0.824133,-0.933722
0.824621,-0.933706
0.825110,-0.933690
0.825598,-0.933674
0.826087,-0.933658
0.826575,-0.933642
0.827064,-0.933626
0.827553,-0.933610
0.828041,-0.933594
0.828530,-0.933578
0.829018,-0.933562
0.829507,-0.933547
0.829995,-0.933531
0.830484,-0.933515
0.830972,-0.933499
0.831461,-0.933483
0.831949,-0.933467
0.832438,-0.933451
0.832926,-0.933435
0.833415,-0.933417
0.833903,-0.933392
0.834392,-0.933367
0.834880,-0.933342
0.835369,-0.933317
0.835857,-0.933292
0.836346,-0.933267
0.836834,-0.933242
0.837323,-0.933217
0.837811,-0.933192
0.838300,-0.933167
0.838788,-0.933142
0.839277,-0.933117
0.839766,-0.933092
0.840254,-0.933067
0.840743,-0.933042
0.841231,-0.933017
0.841720,-0.932992
0.842208,-0.932967
0.842697,-0.932942
0.843185,-0.932917
0.843674,-0.932892
0.844162,-0.932867
0.844651,-0.932842
0.845139,-0.932817
0.845628,-0.932792
0.846116,-0.932766
0.846605,-0.932741
0.847093,-0.932716
0.847582,-0.932691
0.848070,-0.932666
0.848559,-0.932641
0.849047,-0.932616
0.849536,-0.932591
0.850024,-0.932463
0.850513,-0.932424
0.851001,-0.932386
0.851490,-0.932347
0.851979,-0.932308
0.852467,-0.932269
0.852956,-0.932231
0.853444,-0.932192
0.853933,-0.932153
0.854421,-0.932114
0.854910,-0.932076
0.855398,-0.932037
0.855887,-0.931998
0.856375,-0.931959
0.856864,-0.931921
0.857352,-0.931882
0.857841,-0.931843
0.858329,-0.931804
0.858818,-0.931752
0.859306,-0.931699
0.859795,-0.931646
0.860283,-0.931594
0.860772,-0.931541
0.861260,-0.931488
0.861749,-0.931435
0.862237,-0.931383
0.862726,-0.931330
0.863214,-0.931277
0.863703,-0.931224
0.864191,-0.931172
0.864680,-0.931119
0.865169,-0.931066
0.865657,-0.931013
0.866146,-0.930961
0.866634,-0.930908
0.867123,-0.930838
0.867611,-0.930766
0.868100,-0.930694
0.868588,-0.930623
0.869077,-0.930551
0.869565,-0.930480
0.870054,-0.930408
0.870542,-0.930336
0.871031,-0.930265
0.871519,-0.930193
0.872008,-0.930122
0.872496,-0.930050
0.872985,-0.929979
0.873473,-0.929907
0.873962,-0.929835
0.874450,-0.929764
0.874939,-0.929692
0.875427,-0.929597
0.875916,-0.929498
0.876404,-0.929400
0.876893,-0.929301
0.877382,-0.929203
0.877870,-0.929104
0.878359,-0.929006
0.878847,-0.928907
0.879336,-0.928808
0.879824,-0.928710
0.880313,-0.928611
0.880801,-0.928513
0.881290,-0.928414
0.881778,-0.928315
0.882267,-0.928217
0.882755,-0.928118
0.883244,-0.928020
0.883732,-0.927888
0.884221,-0.927750
0.884709,-0.927611
0.885198,-0.927472
0.885686,-0.927333
0.886175,-0.927195
0.886663,-0.927056
0.887152,-0.926917
0.887640,-0.926778
0.888129,-0.926640
0.888617,-0.926501
0.889106,-0.926362
0.889595,-0.926224
0.890083,-0.926085
0.890572,-0.925946
0.891060,-0.925807
0.891549,-0.925669
0.892037,-0.925482
0.892526,-0.925280
0.893014,-0.925078
0.893503,-0.924876
0.893991,-0.924675
0.894480,-0.924473
0.894968,-0.924271
0.895457,-0.924069
0.895945,-0.923867
0.896434,-0.923665
0.896922,-0.923463
0.897411,-0.923261
0.897899,-0.923059
0.898388,-0.922857
0.898876,-0.922656
0.899365,-0.922454
0.899853,-0.922252
0.900342,-0.921872
0.900830,-0.921598
0.901319,-0.921323
0.901808,-0.921048
0.902296,-0.920773
0.902785,-0.920498
0.903273,-0.920224
0.903762,-0.919949
0.904250,-0.919663
0.904739,-0.919320
0.905227,-0.918978
0.905716,-0.918636
0.906204,-0.918293
0.906693,-0.917951
0.907181,-0.917609
0.907670,-0.917266
0.908158,-0.916924
0.908647,-0.916525
0.909135,-0.916093
0.909624,-0.915662
0.910112,-0.915230
0.910601,-0.914799
0.911089,-0.914367
0.911578,-0.913936
0.912066,-0.913504
0.912555,-0.913060
0.913043,-0.912509
0.913532,-0.911959
0.914021,-0.911409
0.914509,-0.910858
0.914998,-0.910308
0.915486,-0.909758
0.915975,-0.909208
0.916463,-0.908657
0.916952,-0.908014
0.917440,-0.907303
0.917929,-0.906593
0.918417,-0.905883
0.918906,-0.905173
0.919394,-0.904462
0.919883,-0.903752
0.920371,-0.903042
0.920860,-0.902325
0.921348,-0.901461
0.921837,-0.900597
0.922325,-0.899733
0.922814,-0.898869
0.923302,-0.897904
0.923791,-0.896912
0.924279,-0.895921
0.924768,-0.894929
0.925256,-0.893859
0.925745,-0.892716
0.926234,-0.891574
0.926722,-0.890432
0.927211,-0.889242
0.927699,-0.887920
0.928188,-0.886597
0.928676,-0.885274
0.929165,-0.883952
0.929653,-0.882410
0.930142,-0.880869
0.930630,-0.879327
0.931119,-0.877786
0.931607,-0.876048
0.932096,-0.874239
0.932584,-0.872429
0.933073,-0.870620
0.933561,-0.868655
0.934050,-0.866512
0.934538,-0.864369
0.935027,-0.862226
0.935515,-0.859999
0.936004,-0.857436
0.936492,-0.854873
0.936981,-0.852310
0.937469,-0.849747
0.937958,-0.846682
0.938447,-0.843583
0.938935,-0.840485
0.939424,-0.837386
0.939912,-0.833825
0.940401,-0.830038
0.940889,-0.826251
0.941378,-0.822465
0.941866,-0.818317
0.942355,-0.813648
0.942843,-0.808978
0.943332,-0.804308
0.943820,-0.799476
0.944309,-0.793682
0.944797,-0.787888
0.945286,-0.782094
0.945774,-0.776300
0.946263,-0.769277
0.946751,-0.762084
0.947240,-0.754892
0.947728,-0.747700
0.948217,-0.739479
0.948705,-0.730613
0.949194,-0.721746
0.949682,-0.712880
0.950171,-0.703356
0.950660,-0.692609
0.951148,-0.681863
0.951637,-0.671116
0.952125,-0.660206
0.952614,-0.647547
0.953102,-0.634888
0.953591,-0.622228
0.954079,-0.609569
0.954568,-0.595570
0.955056,-0.581278
0.955545,-0.566987
0.956033,-0.552695
0.956522,-0.537889
0.957010,-0.522671
0.957499,-0.507453
0.957987,-0.492235
0.958476,-0.477086
0.958964,-0.462102
0.959453,-0.447119
0.959941,-0.432136
0.960430,-0.417200
0.960918,-0.403936
0.961407,-0.390672
0.961895,-0.377408
0.962384,-0.364144
0.962872,-0.353354
0.963361,-0.343334
0.963850,-0.333315
0.964338,-0.323295
0.964827,-0.315491
0.965315,-0.309920
0.965804,-0.304350
0.966292,-0.298779
0.966781,-0.294384
0.967269,-0.293848
0.967758,-0.293313
0.968246,-0.292777
0.968735,-0.292241
0.969223,-0.296420
0.969712,-0.300750
0.970200,-0.305080
0.970689,-0.309410
0.971177,-0.316562
0.971666,-0.324900
0.972154,-0.333239
0.972643,-0.341577
0.973131,-0.351101
0.973620,-0.362135
0.974108,-0.373170
0.974597,-0.384205
0.975085,-0.395460
0.975574,-0.407749
0.976063,-0.420038
0.976551,-0.432327
0.977040,-0.444616
0.977528,-0.456883
0.978017,-0.469147
0.978505,-0.481412
0.978994,-0.493676
0.979482,-0.505057
0.979971,-0.515611
0.980459,-0.526165
0.980948,-0.536719
0.981436,-0.547273
0.981925,-0.557826
0.982413,-0.568380
0.982902,-0.578934
0.983390,-0.589108
0.983879,-0.596406
0.984367,-0.603704
0.984856,-0.611002
0.985344,-0.618300
0.985833,-0.625597
0.986321,-0.632895
0.986810,-0.640193
0.987298,-0.647491
0.987787,-0.653056
0.988276,-0.657405
0.988764,-0.661754
0.989253,-0.666103
0.989741,-0.670452
0.990230,-0.674800
0.990718,-0.679149
0.991207,-0.683498
0.991695,-0.687722
0.992184,-0.689921
0.992672,-0.692121
0.993161,-0.694321
0.993649,-0.696520
0.994138,-0.698720
0.994626,-0.700920
0.995115,-0.703119
0.995603,-0.705319
0.996092,-0.706704
0.996580,-0.707365
0.997069,-0.708025
0.997557,-0.708686
0.998046,-0.709347
0.998534,-0.710007
0.999023,-0.710668
0.999511,-0.711328
1.000000,-0.711989
