x,theta
0.060576,-0.915212
0.061065,-0.915782
0.061553,-0.916351
0.062042,-0.916921
0.062531,-0.917490
0.063019,-0.918060
0.063508,-0.918629
0.063996,-0.919199
0.064485,-0.919769
0.064973,-0.920338
0.065462,-0.920908
0.065950,-0.921477
0.066439,-0.922047
0.066927,-0.922538
0.067416,-0.922960
0.067904,-0.923382
0.068393,-0.923805
0.068881,-0.924227
0.069370,-0.924649
0.069858,-0.925071
0.070347,-0.925494
0.070835,-0.925916
0.071324,-0.926338
0.071812,-0.926761
0.072301,-0.927183
0.072789,-0.927605
0.073278,-0.928027
0.073766,-0.928450
0.074255,-0.928872
0.074744,-0.929294
0.075232,-0.929664
0.075721,-0.929975
0.076209,-0.930287
0.076698,-0.930598
0.077186,-0.930910
0.077675,-0.931221
0.078163,-0.931533
0.078652,-0.931844
0.079140,-0.932156
0.079629,-0.932468
0.080117,-0.932779
0.080606,-0.933091
0.081094,-0.933402
0.081583,-0.933713
0.082071,-0.934025
0.082560,-0.934336
0.083048,-0.934648
0.083537,-0.935192
0.084025,-0.935386
0.084514,-0.935579
0.085002,-0.935772
0.085491,-0.935965
0.085979,-0.936159
0.086468,-0.936352
0.086957,-0.936545
0.087445,-0.936739
0.087934,-0.936932
0.088422,-0.937125
0.088911,-0.937318
0.089399,-0.937512
0.089888,-0.937705
0.090376,-0.937898
0.090865,-0.938092
0.091353,-0.938285
0.091842,-0.938478
0.092330,-0.938671
0.092819,-0.938865
0.093307,-0.939058
0.093796,-0.939251
0.094284,-0.939444
0.094773,-0.939638
0.095261,-0.939831
0.095750,-0.940024
0.096238,-0.940218
0.096727,-0.940411
0.097215,-0.940604
0.097704,-0.940798
0.098192,-0.940991
0.098681,-0.941184
0.099170,-0.941377
0.099658,-0.941571
0.100147,-0.941735
0.100635,-0.941834
0.101124,-0.941932
0.101612,-0.942030
0.102101,-0.942128
0.102589,-0.942226
0.103078,-0.942324
0.103566,-0.942423
0.104055,-0.942521
0.104543,-0.942619
0.105032,-0.942717
0.105520,-0.942815
0.106009,-0.942913
0.106497,-0.943012
0.106986,-0.943110
0.107474,-0.943208
0.107963,-0.943306
0.108451,-0.943404
0.108940,-0.943502
0.109428,-0.943601
0.109917,-0.943699
0.110405,-0.943797
0.110894,-0.943895
0.111383,-0.943993
0.111871,-0.944091
0.112360,-0.944190
0.112848,-0.944288
0.113337,-0.944386
0.113825,-0.944484
0.114314,-0.944582
0.114802,-0.944681
0.115291,-0.944779
0.115779,-0.944877
0.116268,-0.944975
0.116756,-0.945063
0.117245,-0.945104
0.117733,-0.945145
0.118222,-0.945187
0.118710,-0.945228
0.119199,-0.945270
0.119687,-0.945311
0.120176,-0.945352
0.120664,-0.945394
0.121153,-0.945435
0.121641,-0.945476
0.122130,-0.945518
0.122618,-0.945559
0.123107,-0.945600
0.123596,-0.945642
0.124084,-0.945683
0.124573,-0.945724
0.125061,-0.945766
0.125550,-0.945807
0.126038,-0.945849
0.126527,-0.945890
0.127015,-0.945931
0.127504,-0.945973
0.127992,-0.946014
0.128481,-0.946055
0.128969,-0.946097
0.129458,-0.946138
0.129946,-0.946179
0.130435,-0.946221
0.130923,-0.946262
0.131412,-0.946303
0.131900,-0.946345
0.132389,-0.946386
0.132877,-0.946428
0.133366,-0.946467
0.133854,-0.946473
0.134343,-0.946479
0.134831,-0.946486
0.135320,-0.946492
0.135809,-0.946499
0.136297,-0.946505
0.136786,-0.946512
0.137274,-0.946518
0.137763,-0.946524
0.138251,-0.946531
0.138740,-0.946537
0.139228,-0.946544
0.139717,-0.946550
0.140205,-0.946557
0.140694,-0.946563
0.141182,-0.946569
0.141671,-0.946576
0.142159,-0.946582
0.142648,-0.946589
0.143136,-0.946595
0.143625,-0.946602
0.144113,-0.946608
0.144602,-0.946614
0.145090,-0.946621
0.145579,-0.946627
0.146067,-0.946634
0.146556,-0.946640
0.147044,-0.946646
0.147533,-0.946653
0.148021,-0.946659
0.148510,-0.946666
0.148999,-0.946672
0.149487,-0.946679
0.149976,-0.946685
0.150464,-0.946671
0.150953,-0.946656
0.151441,-0.946641
0.151930,-0.946625
0.152418,-0.946610
0.152907,-0.946595
0.153395,-0.946580
0.153884,-0.946565
0.154372,-0.946550
0.154861,-0.946534
0.155349,-0.946519
0.155838,-0.946504
0.156326,-0.946489
0.156815,-0.946474
0.157303,-0.946459
0.157792,-0.946443
0.158280,-0.946428
0.158769,-0.946413
0.159257,-0.946398
0.159746,-0.946383
0.160234,-0.946367
0.160723,-0.946352
0.161212,-0.946337
0.161700,-0.946322
0.162189,-0.946307
0.162677,-0.946292
0.163166,-0.946276
0.163654,-0.946261
0.164143,-0.946246
0.164631,-0.946231
0.165120,-0.946216
0.165608,-0.946201
0.166097,-0.946185
0.166585,-0.946170
0.167074,-0.946144
0.167562,-0.946116
0.168051,-0.946088
0.168539,-0.946060
0.169028,-0.946032
0.169516,-0.946004
0.170005,-0.945976
0.170493,-0.945948
0.170982,-0.945920
0.171470,-0.945892
0.171959,-0.945864
0.172447,-0.945836
0.172936,-0.945808
0.173425,-0.945780
0.173913,-0.945752
0.174402,-0.945724
0.174890,-0.945696
0.175379,-0.945668
0.175867,-0.945640
0.176356,-0.945611
0.176844,-0.945583
0.177333,-0.945555
0.177821,-0.945527
0.178310,-0.945499
0.178798,-0.945471
0.179287,-0.945443
0.179775,-0.945415
0.180264,-0.945387
0.180752,-0.945359
0.181241,-0.945331
0.181729,-0.945303
0.182218,-0.945275
0.182706,-0.945247
0.183195,-0.945219
0.183683,-0.945186
0.184172,-0.945152
0.184660,-0.945117
0.185149,-0.945083
0.185638,-0.945048
0.186126,-0.945014
0.186615,-0.944980
0.187103,-0.944945
0.187592,-0.944911
0.188080,-0.944876
0.188569,-0.944842
0.189057,-0.944807
0.189546,-0.944773
0.190034,-0.944738
0.190523,-0.944704
0.191011,-0.944670
0.191500,-0.944635
0.191988,-0.944601
0.192477,-0.944566
0.192965,-0.944532
0.193454,-0.944497
0.193942,-0.944463
0.194431,-0.944428
0.194919,-0.944394
0.195408,-0.944359
0.195896,-0.944325
0.196385,-0.944291
0.196873,-0.944256
0.197362,-0.944222
0.197851,-0.944187
0.198339,-0.944153
0.198828,-0.944118
0.199316,-0.944084
0.199805,-0.944049
0.200293,-0.944015
0.200782,-0.943980
0.201270,-0.943946
0.201759,-0.943911
0.202247,-0.943876
0.202736,-0.943842
0.203224,-0.943807
0.203713,-0.943772
0.204201,-0.943738
0.204690,-0.943703
0.205178,-0.943668
0.205667,-0.943634
0.206155,-0.943599
0.206644,-0.943564
0.207132,-0.943530
0.207621,-0.943495
0.208109,-0.943460
0.208598,-0.943426
0.209086,-0.943391
0.209575,-0.943357
0.210064,-0.943322
0.210552,-0.943287
0.211041,-0.943253
0.211529,-0.943218
0.212018,-0.943183
0.212506,-0.943149
0.212995,-0.943114
0.213483,-0.943079
0.213972,-0.943045
0.214460,-0.943010
0.214949,-0.942975
0.215437,-0.942941
0.215926,-0.942906
0.216414,-0.942871
0.216903,-0.942840
0.217391,-0.942813
0.217880,-0.942786
0.218368,-0.942759
0.218857,-0.942732
0.219345,-0.942705
0.219834,-0.942678
0.220322,-0.942651
0.220811,-0.942623
0.221299,-0.942596
0.221788,-0.942569
0.222277,-0.942542
0.222765,-0.942515
0.223254,-0.942488
0.223742,-0.942461
0.224231,-0.942434
0.224719,-0.942407
0.225208,-0.942379
0.225696,-0.942352
0.226185,-0.942325
0.226673,-0.942298
0.227162,-0.942271
0.227650,-0.942244
0.228139,-0.942217
0.228627,-0.942190
0.229116,-0.942162
0.229604,-0.942135
0.230093,-0.942108
0.230581,-0.942081
0.231070,-0.942054
0.231558,-0.942027
0.232047,-0.942000
0.232535,-0.941973
0.233024,-0.941946
0.233512,-0.941925
0.234001,-0.941916
0.234489,-0.941907
0.234978,-0.941898
0.235467,-0.941889
0.235955,-0.941880
0.236444,-0.941871
0.236932,-0.941862
0.237421,-0.941853
0.237909,-0.941843
0.238398,-0.941834
0.238886,-0.941825
0.239375,-0.941816
0.239863,-0.941807
0.240352,-0.941798
0.240840,-0.941789
0.241329,-0.941780
0.241817,-0.941771
0.242306,-0.941762
0.242794,-0.941753
0.243283,-0.941744
0.243771,-0.941735
0.244260,-0.941726
0.244748,-0.941717
0.245237,-0.941708
0.245725,-0.941698
0.246214,-0.941689
0.246702,-0.941680
0.247191,-0.941671
0.247680,-0.941662
0.248168,-0.941653
0.248657,-0.941644
0.249145,-0.941635
0.249634,-0.941626
0.250122,-0.941625
0.250611,-0.941648
0.251099,-0.941671
0.251588,-0.941694
0.252076,-0.941717
0.252565,-0.941740
0.253053,-0.941763
0.253542,-0.941786
0.254030,-0.941809
0.254519,-0.941832
0.255007,-0.941855
0.255496,-0.941878
0.255984,-0.941901
0.256473,-0.941924
0.256961,-0.941947
0.257450,-0.941970
0.257938,-0.941993
0.258427,-0.942016
0.258915,-0.942039
0.259404,-0.942062
0.259893,-0.942085
0.260381,-0.942108
0.260870,-0.942131
0.261358,-0.942154
0.261847,-0.942177
0.262335,-0.942200
0.262824,-0.942223
0.263312,-0.942246
0.263801,-0.942269
0.264289,-0.942292
0.264778,-0.942315
0.265266,-0.942338
0.265755,-0.942361
0.266243,-0.942384
0.266732,-0.942414
0.267220,-0.942487
0.267709,-0.942560
0.268197,-0.942633
0.268686,-0.942706
0.269174,-0.942779
0.269663,-0.942852
0.270151,-0.942925
0.270640,-0.942998
0.271128,-0.943071
0.271617,-0.943144
0.272106,-0.943217
0.272594,-0.943290
0.273083,-0.943363
0.273571,-0.943436
0.274060,-0.943509
0.274548,-0.943582
0.275037,-0.943655
0.275525,-0.943728
0.276014,-0.943801
0.276502,-0.943874
0.276991,-0.943947
0.277479,-0.944020
0.277968,-0.944093
0.278456,-0.944166
0.278945,-0.944239
0.279433,-0.944312
0.279922,-0.944385
0.280410,-0.944458
0.280899,-0.944531
0.281387,-0.944604
0.281876,-0.944677
0.282364,-0.944750
0.282853,-0.944823
0.283341,-0.944896
0.283830,-0.945042
0.284319,-0.945186
0.284807,-0.945331
0.285296,-0.945476
0.285784,-0.945620
0.286273,-0.945765
0.286761,-0.945910
0.287250,-0.946055
0.287738,-0.946199
0.288227,-0.946344
0.288715,-0.946489
0.289204,-0.946633
0.289692,-0.946778
0.290181,-0.946923
0.290669,-0.947067
0.291158,-0.947212
0.291646,-0.947357
0.292135,-0.947502
0.292623,-0.947646
0.293112,-0.947791
0.293600,-0.947936
0.294089,-0.948080
0.294577,-0.948225
0.295066,-0.948370
0.295554,-0.948515
0.296043,-0.948659
0.296532,-0.948804
0.297020,-0.948949
0.297509,-0.949093
0.297997,-0.949238
0.298486,-0.949383
0.298974,-0.949528
0.299463,-0.949672
0.299951,-0.949817
0.300440,-0.950049
0.300928,-0.950290
0.301417,-0.950531
0.301905,-0.950772
0.302394,-0.951014
0.302882,-0.951255
0.303371,-0.951496
0.303859,-0.951737
0.304348,-0.951978
0.304836,-0.952220
0.305325,-0.952461
0.305813,-0.952702
0.306302,-0.952943
0.306790,-0.953185
0.307279,-0.953426
0.307767,-0.953667
0.308256,-0.953908
0.308745,-0.954149
0.309233,-0.954391
0.309722,-0.954632
0.310210,-0.954873
0.310699,-0.955114
0.311187,-0.955356
0.311676,-0.955597
0.312164,-0.955838
0.312653,-0.956079
0.313141,-0.956321
0.313630,-0.956562
0.314118,-0.956803
0.314607,-0.957044
0.315095,-0.957286
0.315584,-0.957527
0.316072,-0.957768
0.316561,-0.958009
0.317049,-0.958341
0.317538,-0.958697
0.318026,-0.959054
0.318515,-0.959410
0.319003,-0.959766
0.319492,-0.960123
0.319980,-0.960479
0.320469,-0.960836
0.320957,-0.961192
0.321446,-0.961549
0.321935,-0.961905
0.322423,-0.962261
0.322912,-0.962618
0.323400,-0.962974
0.323889,-0.963331
0.324377,-0.963687
0.324866,-0.964044
0.325354,-0.964400
0.325843,-0.964757
0.326331,-0.965113
0.326820,-0.965469
0.327308,-0.965826
0.327797,-0.966182
0.328285,-0.966539
0.328774,-0.966895
0.329262,-0.967252
0.329751,-0.967608
0.330239,-0.967964
0.330728,-0.968321
0.331216,-0.968677
0.331705,-0.969034
0.332193,-0.969390
0.332682,-0.969747
0.333170,-0.970103
0.333659,-0.970768
0.334148,-0.971172
0.334636,-0.971576
0.335125,-0.971980
0.335613,-0.972384
0.336102,-0.972788
0.336590,-0.973192
0.337079,-0.973596
0.337567,-0.974000
0.338056,-0.974404
0.338544,-0.974808
0.339033,-0.975212
0.339521,-0.975616
0.340010,-0.976020
0.340498,-0.976424
0.340987,-0.976828
0.341475,-0.977231
0.341964,-0.977360
0.342452,-0.977311
0.342941,-0.977262
0.343429,-0.977213
0.343918,-0.977164
0.344406,-0.977114
0.344895,-0.977065
0.345383,-0.977016
0.345872,-0.976967
0.346361,-0.976918
0.346849,-0.976869
0.347338,-0.976820
0.347826,-0.976771
0.348315,-0.976722
0.348803,-0.976673
0.349292,-0.976624
0.349780,-0.976575
0.350269,-0.975380
0.350757,-0.972977
0.351246,-0.970574
0.351734,-0.968170
0.352223,-0.965767
0.352711,-0.963364
0.353200,-0.960961
0.353688,-0.958558
0.354177,-0.956078
0.354665,-0.949928
0.355154,-0.943778
0.355642,-0.937628
0.356131,-0.931478
0.356619,-0.921629
0.357108,-0.910589
0.357596,-0.899548
0.358085,-0.888507
0.358574,-0.873613
0.359062,-0.854735
0.359551,-0.835856
0.360039,-0.816978
0.360528,-0.795477
0.361016,-0.765049
0.361505,-0.734621
0.361993,-0.704193
0.362482,-0.673765
0.362970,-0.629172
0.363459,-0.584027
0.363947,-0.538881
0.364436,-0.493736
0.364924,-0.438466
0.365413,-0.378814
0.365901,-0.319161
0.366390,-0.259509
0.366878,-0.196266
0.367367,-0.128328
0.367855,-0.060389
0.368344,0.007550
0.368832,0.075074
0.369321,0.140556
0.369809,0.206039
0.370298,0.271521
0.370787,0.337003
0.371275,0.391846
0.371764,0.445561
0.372252,0.499275
0.372741,0.552990
0.373229,0.596977
0.373718,0.635482
0.374206,0.673988
0.374695,0.712493
0.375183,0.745922
0.375672,0.770890
0.376160,0.795857
0.376649,0.820825
0.377137,0.844702
0.377626,0.859789
0.378114,0.874877
0.378603,0.889964
0.379091,0.905052
0.379580,0.912835
0.380068,0.919295
0.380557,0.925756
0.381045,0.932216
0.381534,0.938677
0.382022,0.945137
0.382511,0.951597
0.383000,0.958058
0.383488,0.962667
0.383977,0.963279
0.384465,0.963892
0.384954,0.964505
0.385442,0.965118
0.385931,0.965731
0.386419,0.966344
0.386908,0.966957
0.387396,0.967570
0.387885,0.964631
0.388373,0.960734
0.388862,0.956836
0.389350,0.952939
0.389839,0.949041
0.390327,0.945144
0.390816,0.941247
0.391304,0.937349
0.391793,0.932263
0.392281,0.923191
0.392770,0.914119
0.393258,0.905047
0.393747,0.895974
0.394235,0.881349
0.394724,0.866688
0.395213,0.852028
0.395701,0.837367
0.396190,0.816912
0.396678,0.794305
0.397167,0.771697
0.397655,0.749090
0.398144,0.721676
0.398632,0.688723
0.399121,0.655770
0.399609,0.622817
0.400098,0.587544
0.400586,0.542996
0.401075,0.498447
0.401563,0.453898
0.402052,0.409350
0.402540,0.355409
0.403029,0.300819
0.403517,0.246229
0.404006,0.191639
0.404494,0.133784
0.404983,0.074326
0.405471,0.014868
0.405960,-0.044590
0.406448,-0.103062
0.406937,-0.160095
0.407426,-0.217128
0.407914,-0.274161
0.408403,-0.329974
0.408891,-0.378395
0.409380,-0.426817
0.409868,-0.475238
0.410357,-0.523659
0.410845,-0.562064
0.411334,-0.599066
0.411822,-0.636067
0.412311,-0.673068
0.412799,-0.703345
0.413288,-0.729367
0.413776,-0.755389
0.414265,-0.781412
0.414753,-0.804369
0.415242,-0.821581
0.415730,-0.838793
0.416219,-0.856005
0.416707,-0.872691
0.417196,-0.883584
0.417684,-0.894477
0.418173,-0.905370
0.418661,-0.916263
0.419150,-0.923709
0.419638,-0.930391
0.420127,-0.937073
0.420616,-0.943755
0.421104,-0.948925
0.421593,-0.952878
0.422081,-0.956832
0.422570,-0.960785
0.423058,-0.964253
0.423547,-0.966527
0.424035,-0.968801
0.424524,-0.971075
0.425012,-0.973231
0.425501,-0.974190
0.425989,-0.975150
0.426478,-0.976109
0.426966,-0.977069
0.427455,-0.978028
0.427943,-0.978987
0.428432,-0.979947
0.428920,-0.980906
0.429409,-0.981470
0.429897,-0.981631
0.430386,-0.981792
0.430874,-0.981953
0.431363,-0.982114
0.431851,-0.982275
0.432340,-0.982436
0.432829,-0.982596
0.433317,-0.982757
0.433806,-0.982074
0.434294,-0.981929
0.434783,-0.981784
0.435271,-0.981639
0.435760,-0.981494
0.436248,-0.981349
0.436737,-0.981204
0.437225,-0.981059
0.437714,-0.980914
0.438202,-0.980769
0.438691,-0.980624
0.439179,-0.980479
0.439668,-0.980334
0.440156,-0.980189
0.440645,-0.980044
0.441133,-0.979899
0.441622,-0.979753
0.442110,-0.979541
0.442599,-0.979322
0.443087,-0.979103
0.443576,-0.978884
0.444064,-0.978665
0.444553,-0.978446
0.445042,-0.978227
0.445530,-0.978008
0.446019,-0.977789
0.446507,-0.977569
0.446996,-0.977350
0.447484,-0.977131
0.447973,-0.976912
0.448461,-0.976693
0.448950,-0.976474
0.449438,-0.976255
0.449927,-0.976036
0.450415,-0.975610
0.450904,-0.975441
0.451392,-0.975272
0.451881,-0.975103
0.452369,-0.974934
0.452858,-0.974765
0.453346,-0.974596
0.453835,-0.974427
0.454323,-0.974258
0.454812,-0.974089
0.455300,-0.973920
0.455789,-0.973751
0.456277,-0.973583
0.456766,-0.973414
0.457255,-0.973245
0.457743,-0.973076
0.458232,-0.972907
0.458720,-0.972738
0.459209,-0.972569
0.459697,-0.972400
0.460186,-0.972231
0.460674,-0.972062
0.461163,-0.971893
0.461651,-0.971724
0.462140,-0.971555
0.462628,-0.971386
0.463117,-0.971217
0.463605,-0.971048
0.464094,-0.970879
0.464582,-0.970710
0.465071,-0.970541
0.465559,-0.970372
0.466048,-0.970203
0.466536,-0.970034
0.467025,-0.969918
0.467513,-0.969821
0.468002,-0.969724
0.468490,-0.969627
0.468979,-0.969530
0.469468,-0.969433
0.469956,-0.969336
0.470445,-0.969239
0.470933,-0.969142
0.471422,-0.969045
0.471910,-0.968948
0.472399,-0.968851
0.472887,-0.968754
0.473376,-0.968657
0.473864,-0.968560
0.474353,-0.968463
0.474841,-0.968366
0.475330,-0.968269
0.475818,-0.968172
0.476307,-0.968075
0.476795,-0.967978
0.477284,-0.967881
0.477772,-0.967784
0.478261,-0.967687
0.478749,-0.967590
0.479238,-0.967493
0.479726,-0.967396
0.480215,-0.967299
0.480703,-0.967202
0.481192,-0.967106
0.481681,-0.967009
0.482169,-0.966912
0.482658,-0.966815
0.483146,-0.966718
0.483635,-0.966661
0.484123,-0.966630
0.484612,-0.966599
0.485100,-0.966567
0.485589,-0.966536
0.486077,-0.966505
0.486566,-0.966474
0.487054,-0.966442
0.487543,-0.966411
0.488031,-0.966380
0.488520,-0.966348
0.489008,-0.966317
0.489497,-0.966286
0.489985,-0.966255
0.490474,-0.966223
0.490962,-0.966192
0.491451,-0.966161
0.491939,-0.966130
0.492428,-0.966098
0.492916,-0.966067
0.493405,-0.966036
0.493894,-0.966004
0.494382,-0.965973
0.494871,-0.965942
0.495359,-0.965911
0.495848,-0.965879
0.496336,-0.965848
0.496825,-0.965817
0.497313,-0.965786
0.497802,-0.965754
0.498290,-0.965723
0.498779,-0.965692
0.499267,-0.965661
0.499756,-0.965629
0.500244,-0.965629
0.500733,-0.965661
0.501221,-0.965692
0.501710,-0.965724
0.502198,-0.965755
0.502687,-0.965787
0.503175,-0.965818
0.503664,-0.965850
0.504152,-0.965881
0.504641,-0.965913
0.505129,-0.965944
0.505618,-0.965976
0.506106,-0.966007
0.506595,-0.966039
0.507084,-0.966070
0.507572,-0.966101
0.508061,-0.966133
0.508549,-0.966164
0.509038,-0.966196
0.509526,-0.966227
0.510015,-0.966259
0.510503,-0.966290
0.510992,-0.966322
0.511480,-0.966353
0.511969,-0.966385
0.512457,-0.966416
0.512946,-0.966448
0.513434,-0.966479
0.513923,-0.966511
0.514411,-0.966542
0.514900,-0.966574
0.515388,-0.966605
0.515877,-0.966637
0.516365,-0.966668
0.516854,-0.966724
0.517342,-0.966821
0.517831,-0.966917
0.518319,-0.967014
0.518808,-0.967110
0.519297,-0.967206
0.519785,-0.967303
0.520274,-0.967399
0.520762,-0.967496
0.521251,-0.967592
0.521739,-0.967688
0.522228,-0.967785
0.522716,-0.967881
0.523205,-0.967978
0.523693,-0.968074
0.524182,-0.968170
0.524670,-0.968267
0.525159,-0.968363
0.525647,-0.968460
0.526136,-0.968556
0.526624,-0.968652
0.527113,-0.968749
0.527601,-0.968845
0.528090,-0.968942
0.528578,-0.969038
0.529067,-0.969134
0.529555,-0.969231
0.530044,-0.969327
0.530532,-0.969424
0.531021,-0.969520
0.531510,-0.969616
0.531998,-0.969713
0.532487,-0.969809
0.532975,-0.969906
0.533464,-0.970023
0.533952,-0.970196
0.534441,-0.970370
0.534929,-0.970544
0.535418,-0.970717
0.535906,-0.970891
0.536395,-0.971065
0.536883,-0.971238
0.537372,-0.971412
0.537860,-0.971586
0.538349,-0.971759
0.538837,-0.971933
0.539326,-0.972107
0.539814,-0.972280
0.540303,-0.972454
0.540791,-0.972628
0.541280,-0.972801
0.541768,-0.972975
0.542257,-0.973149
0.542745,-0.973323
0.543234,-0.973496
0.543723,-0.973670
0.544211,-0.973844
0.544700,-0.974017
0.545188,-0.974191
0.545677,-0.974365
0.546165,-0.974538
0.546654,-0.974712
0.547142,-0.974886
0.547631,-0.975059
0.548119,-0.975233
0.548608,-0.975407
0.549096,-0.975580
0.549585,-0.975754
0.550073,-0.976186
0.550562,-0.976418
0.551050,-0.976650
0.551539,-0.976882
0.552027,-0.977114
0.552516,-0.977346
0.553004,-0.977577
0.553493,-0.977809
0.553981,-0.978041
0.554470,-0.978273
0.554958,-0.978505
0.555447,-0.978737
0.555936,-0.978969
0.556424,-0.979200
0.556913,-0.979432
0.557401,-0.979664
0.557890,-0.979896
0.558378,-0.980121
0.558867,-0.980281
0.559355,-0.980440
0.559844,-0.980600
0.560332,-0.980759
0.560821,-0.980918
0.561309,-0.981078
0.561798,-0.981237
0.562286,-0.981397
0.562775,-0.981556
0.563263,-0.981716
0.563752,-0.981875
0.564240,-0.982035
0.564729,-0.982194
0.565217,-0.982353
0.565706,-0.982513
0.566194,-0.982672
0.566683,-0.983386
0.567171,-0.983260
0.567660,-0.983134
0.568149,-0.983007
0.568637,-0.982881
0.569126,-0.982755
0.569614,-0.982629
0.570103,-0.982503
0.570591,-0.982377
0.571080,-0.981888
0.571568,-0.981044
0.572057,-0.980199
0.572545,-0.979354
0.573034,-0.978510
0.573522,-0.977665
0.574011,-0.976820
0.574499,-0.975976
0.574988,-0.975131
0.575476,-0.973239
0.575965,-0.971241
0.576453,-0.969243
0.576942,-0.967245
0.577430,-0.964210
0.577919,-0.960753
0.578407,-0.957296
0.578896,-0.953838
0.579384,-0.949330
0.579873,-0.943517
0.580362,-0.937704
0.580850,-0.931890
0.581339,-0.925414
0.581827,-0.915944
0.582316,-0.906474
0.582804,-0.897004
0.583293,-0.887534
0.583781,-0.872974
0.584270,-0.857951
0.584758,-0.842928
0.585247,-0.827905
0.585735,-0.807704
0.586224,-0.784740
0.586712,-0.761776
0.587201,-0.738812
0.587689,-0.711847
0.588178,-0.678560
0.588666,-0.645273
0.589155,-0.611986
0.589643,-0.577284
0.590132,-0.532484
0.590620,-0.487684
0.591109,-0.442885
0.591597,-0.398085
0.592086,-0.344814
0.592574,-0.290145
0.593063,-0.235476
0.593552,-0.180807
0.594040,-0.123388
0.594529,-0.064088
0.595017,-0.004787
0.595506,0.054514
0.595994,0.112945
0.596483,0.169604
0.596971,0.226264
0.597460,0.282923
0.597948,0.339019
0.598437,0.386957
0.598925,0.434896
0.599414,0.482835
0.599902,0.530774
0.600391,0.569602
0.600879,0.606152
0.601368,0.642701
0.601856,0.679251
0.602345,0.709980
0.602833,0.735657
0.603322,0.761335
0.603810,0.787012
0.604299,0.810332
0.604787,0.827301
0.605276,0.844271
0.605765,0.861240
0.606253,0.878170
0.606742,0.888849
0.607230,0.899528
0.607719,0.910207
0.608207,0.920886
0.608696,0.928359
0.609184,0.934715
0.609673,0.941070
0.610161,0.947426
0.610650,0.952347
0.611138,0.955696
0.611627,0.959045
0.612115,0.962394
0.612604,0.964948
0.613092,0.964890
0.613581,0.964831
0.614069,0.964772
0.614558,0.964714
0.615046,0.964655
0.615535,0.964596
0.616023,0.964537
0.616512,0.964479
0.617000,0.960478
0.617489,0.954651
0.617978,0.948824
0.618466,0.942997
0.618955,0.937169
0.619443,0.931342
0.619932,0.925515
0.620420,0.919688
0.620909,0.912631
0.621397,0.898754
0.621886,0.884877
0.622374,0.871000
0.622863,0.857123
0.623351,0.835054
0.623840,0.811968
0.624328,0.788883
0.624817,0.765798
0.625305,0.734704
0.625794,0.698806
0.626282,0.662907
0.626771,0.627009
