step,time,message
60,5.627378e-02,"divU large: L2=0.893328, Linf=69.628549"
60,5.627378e-02,"internal energy increasing: dE_internal/dt=237.938344"
61,5.681848e-02,"theta bounds violated: [-1.032777, 0.671831]"
61,5.681848e-02,"divU large: L2=0.225933, Linf=21.769459"
62,5.736318e-02,"theta bounds violated: [-1.021731, 0.675826]"
62,5.736318e-02,"divU large: L2=0.121194, Linf=10.282569"
63,5.790788e-02,"theta bounds violated: [-1.011889, 0.679586]"
64,5.845258e-02,"theta bounds violated: [-1.003239, 0.683122]"
65,5.899728e-02,"divU large: L2=0.373384, Linf=41.960538"
65,5.899728e-02,"internal energy increasing: dE_internal/dt=576.601859"
66,5.954198e-02,"divU large: L2=0.136257, Linf=5.979618"
