step,time,E_CH,E_kin,E_mag,E_internal,E_total,dE_internal_dt,dE_total_dt
27,1.400000e-02,9.428638e-01,5.385369e-12,3.066611e-01,9.428638e-01,1.249525e+00,-2.524425e-08,4.454220e+01
28,1.450000e-02,9.428638e-01,6.329472e-12,3.297716e-01,9.428638e-01,1.272635e+00,-2.363065e-08,4.622117e+01
29,1.500000e-02,9.428638e-01,7.382703e-12,3.537217e-01,9.428638e-01,1.296586e+00,-2.112799e-08,4.790014e+01
30,1.550000e-02,9.428638e-01,8.563005e-12,3.785113e-01,9.428638e-01,1.321375e+00,-1.990763e-08,4.957912e+01
31,1.600000e-02,9.428638e-01,9.903918e-12,4.041403e-01,9.428638e-01,1.347004e+00,-1.809153e-08,5.125809e+01
32,1.650000e-02,9.428638e-01,1.135514e-11,4.306088e-01,9.428638e-01,1.373473e+00,-1.654565e-08,5.293707e+01
33,1.700000e-02,9.428638e-01,1.298716e-11,4.579169e-01,9.428638e-01,1.400781e+00,-1.476530e-08,5.461604e+01
34,1.750000e-02,9.428638e-01,1.477767e-11,4.860644e-01,9.428638e-01,1.428928e+00,-1.356448e-08,5.629501e+01
35,1.800000e-02,9.428638e-01,1.675310e-11,5.150514e-01,9.428638e-01,1.457915e+00,-1.214007e-08,5.797399e+01
36,1.850000e-02,9.428638e-01,1.897009e-11,5.448778e-01,9.428638e-01,1.487742e+00,-1.078626e-08,5.965296e+01
37,1.900000e-02,9.428638e-01,2.138078e-11,5.755438e-01,9.428638e-01,1.518408e+00,-9.556578e-09,6.133194e+01
38,1.950000e-02,9.428638e-01,2.396584e-11,6.070493e-01,9.428638e-01,1.549913e+00,-8.377743e-09,6.301091e+01
39,2.000000e-02,9.428638e-01,2.681114e-11,6.393942e-01,9.428638e-01,1.582258e+00,-7.290613e-09,6.468988e+01
40,2.050000e-02,9.428638e-01,2.989242e-11,6.725786e-01,9.428638e-01,1.615442e+00,-5.964118e-09,6.636886e+01
41,2.100000e-02,9.428638e-01,3.322998e-11,7.066026e-01,9.428638e-01,1.649466e+00,-4.663159e-09,6.804783e+01
42,2.150000e-02,9.428638e-01,3.688437e-11,7.414660e-01,9.428638e-01,1.684330e+00,-3.790079e-09,6.972681e+01
43,2.200000e-02,9.428638e-01,4.085277e-11,7.771689e-01,9.428638e-01,1.720033e+00,-2.419176e-09,7.140578e+01
44,2.250000e-02,9.428638e-01,4.509294e-11,8.137112e-01,9.428638e-01,1.756575e+00,-1.468381e-09,7.308475e+01
45,2.300000e-02,9.428638e-01,4.954655e-11,8.510931e-01,9.428638e-01,1.793957e+00,-8.304468e-11,7.476373e+01
46,2.350000e-02,9.428638e-01,5.440453e-11,8.893144e-01,9.428638e-01,1.832178e+00,9.852119e-10,7.644270e+01
47,2.400000e-02,9.428638e-01,5.962667e-11,9.283753e-01,9.428638e-01,1.871239e+00,2.035261e-09,7.812168e+01
48,2.450000e-02,9.428638e-01,6.526184e-11,9.682756e-01,9.428638e-01,1.911139e+00,3.191669e-09,7.980065e+01
49,2.500000e-02,9.428638e-01,7.125977e-11,1.009015e+00,9.428638e-01,1.951879e+00,4.386935e-09,8.147962e+01
50,2.550000e-02,9.428638e-01,7.763261e-11,1.050595e+00,9.428638e-01,1.993459e+00,5.337064e-09,8.315860e+01
51,2.600000e-02,9.428638e-01,8.443014e-11,1.093014e+00,9.428638e-01,2.035877e+00,6.891598e-09,8.483757e+01
52,2.650000e-02,9.428638e-01,9.166995e-11,1.136272e+00,9.428638e-01,2.079136e+00,7.843948e-09,8.651655e+01
53,2.700000e-02,9.428638e-01,9.944024e-11,1.180370e+00,9.428638e-01,2.123233e+00,9.307666e-09,8.819552e+01
54,2.750000e-02,9.428638e-01,1.075952e-10,1.225307e+00,9.428638e-01,2.168171e+00,1.054890e-08,8.987450e+01
55,2.800000e-02,9.428638e-01,1.162972e-10,1.271084e+00,9.428638e-01,2.213947e+00,1.170464e-08,9.155347e+01
56,2.850000e-02,9.428638e-01,1.253812e-10,1.317700e+00,9.428638e-01,2.260564e+00,1.277822e-08,9.323244e+01
57,2.900000e-02,9.428638e-01,1.351856e-10,1.365155e+00,9.428638e-01,2.308019e+00,1.446243e-08,9.491142e+01
58,2.950000e-02,9.428638e-01,1.455545e-10,1.413451e+00,9.428638e-01,2.356314e+00,1.600253e-08,9.659039e+01
59,3.000000e-02,9.428638e-01,1.562874e-10,1.462585e+00,9.428638e-01,2.405449e+00,1.692113e-08,9.826937e+01
60,3.050000e-02,9.428638e-01,1.675977e-10,1.512560e+00,9.428638e-01,2.455423e+00,1.832201e-08,9.994834e+01
61,3.100000e-02,9.428638e-01,1.796912e-10,1.563373e+00,9.428638e-01,2.506237e+00,2.019007e-08,1.016273e+02
62,3.150000e-02,9.428638e-01,1.928937e-10,1.615026e+00,9.428638e-01,2.557890e+00,2.253597e-08,1.033063e+02
63,3.200000e-02,9.428638e-01,2.060664e-10,1.667519e+00,9.428638e-01,2.610383e+00,2.268696e-08,1.049853e+02
64,3.250000e-02,9.428638e-01,2.202965e-10,1.720851e+00,9.428638e-01,2.663715e+00,2.509770e-08,1.066642e+02
65,3.300000e-02,9.428638e-01,2.351713e-10,1.775023e+00,9.428638e-01,2.717886e+00,2.652900e-08,1.083432e+02
66,3.350000e-02,9.428638e-01,2.504846e-10,1.830034e+00,9.428638e-01,2.772898e+00,2.770828e-08,1.100222e+02
67,3.400000e-02,9.428638e-01,2.670835e-10,1.885884e+00,9.428638e-01,2.828748e+00,3.029355e-08,1.117012e+02
68,3.450000e-02,9.428638e-01,2.842664e-10,1.942574e+00,9.428638e-01,2.885438e+00,3.199263e-08,1.133801e+02
69,3.500000e-02,9.428638e-01,3.018732e-10,2.000104e+00,9.428638e-01,2.942968e+00,3.298695e-08,1.150591e+02
70,3.550000e-02,9.428638e-01,3.205858e-10,2.058473e+00,9.428638e-01,3.001337e+00,3.527489e-08,1.167381e+02
71,3.600000e-02,9.428638e-01,3.398721e-10,2.117682e+00,9.428638e-01,3.060545e+00,3.681433e-08,1.184171e+02
72,3.650000e-02,9.428638e-01,3.607990e-10,2.177730e+00,9.428638e-01,3.120593e+00,4.007594e-08,1.200960e+02
73,3.700000e-02,9.428638e-01,3.819116e-10,2.238617e+00,9.428638e-01,3.181481e+00,4.104783e-08,1.217750e+02
74,3.750000e-02,9.428638e-01,4.054513e-10,2.300344e+00,9.428638e-01,3.243208e+00,4.576606e-08,1.234540e+02
75,3.800000e-02,9.428638e-01,4.285101e-10,2.362910e+00,9.428638e-01,3.305774e+00,4.512080e-08,1.251330e+02
76,3.850000e-02,9.428638e-01,4.522454e-10,2.426316e+00,9.428638e-01,3.369180e+00,4.677725e-08,1.268119e+02
77,3.900000e-02,9.428638e-01,4.778019e-10,2.490562e+00,9.428638e-01,3.433426e+00,5.061640e-08,1.284909e+02
78,3.950000e-02,9.428638e-01,5.043083e-10,2.555647e+00,9.428638e-01,3.498511e+00,5.278133e-08,1.301699e+02
79,4.000000e-02,9.428638e-01,5.317570e-10,2.621571e+00,9.428638e-01,3.564435e+00,5.495848e-08,1.318488e+02
80,4.050000e-02,9.428638e-01,5.603481e-10,2.688335e+00,9.428638e-01,3.631199e+00,5.723089e-08,1.335278e+02
81,4.100000e-02,9.428638e-01,5.907386e-10,2.755939e+00,9.428638e-01,3.698802e+00,6.131984e-08,1.352068e+02
82,4.150000e-02,9.428638e-01,6.224184e-10,2.824381e+00,9.428638e-01,3.767245e+00,6.388845e-08,1.368858e+02
83,4.200000e-02,9.428638e-01,6.543116e-10,2.893664e+00,9.428638e-01,3.836528e+00,6.483369e-08,1.385647e+02
84,4.250000e-02,9.428638e-01,6.859198e-10,2.963786e+00,9.428638e-01,3.906649e+00,6.423151e-08,1.402437e+02
85,4.300000e-02,9.428638e-01,7.188686e-10,3.034747e+00,9.428638e-01,3.977611e+00,6.715251e-08,1.419227e+02
86,4.350000e-02,9.428638e-01,7.546482e-10,3.106548e+00,9.428638e-01,4.049412e+00,7.319678e-08,1.436017e+02
87,4.400000e-02,9.428638e-01,7.925175e-10,3.179188e+00,9.428638e-01,4.122052e+00,7.748957e-08,1.452806e+02
88,4.450000e-02,9.428638e-01,8.313305e-10,3.252668e+00,9.428638e-01,4.195532e+00,7.990675e-08,1.469596e+02
89,4.500000e-02,9.428638e-01,8.710366e-10,3.326987e+00,9.428638e-01,4.269851e+00,8.178191e-08,1.486386e+02
90,4.550000e-02,9.428638e-01,9.114703e-10,3.402146e+00,9.428638e-01,4.345010e+00,8.344925e-08,1.503176e+02
91,4.600000e-02,9.428638e-01,9.541233e-10,3.478144e+00,9.428638e-01,4.421008e+00,8.847323e-08,1.519965e+02
92,4.650000e-02,9.428638e-01,1.000556e-09,3.554982e+00,9.428638e-01,4.497846e+00,9.626633e-08,1.536755e+02
93,4.700000e-02,9.428638e-01,1.047086e-09,3.632659e+00,9.428638e-01,4.575523e+00,9.670553e-08,1.553545e+02
94,4.750000e-02,9.428638e-01,1.092409e-09,3.711176e+00,9.428638e-01,4.654040e+00,9.500423e-08,1.570335e+02
95,4.800000e-02,9.428638e-01,1.140794e-09,3.790532e+00,9.428638e-01,4.733396e+00,1.013536e-07,1.587124e+02
96,4.850000e-02,9.428638e-01,1.191383e-09,3.870728e+00,9.428638e-01,4.813592e+00,1.058305e-07,1.603914e+02
97,4.900000e-02,9.428638e-01,1.243242e-09,3.951763e+00,9.428638e-01,4.894627e+00,1.089111e-07,1.620704e+02
98,4.950000e-02,9.428638e-01,1.298196e-09,4.033638e+00,9.428638e-01,4.976502e+00,1.153433e-07,1.637494e+02
99,5.000000e-02,9.428638e-01,1.353383e-09,4.116352e+00,9.428638e-01,5.059216e+00,1.160969e-07,1.654283e+02
100,5.050000e-02,9.428638e-01,1.410002e-09,4.199906e+00,9.428638e-01,5.142769e+00,1.196734e-07,1.671073e+02
101,5.100000e-02,9.428638e-01,1.468344e-09,4.284299e+00,9.428638e-01,5.227163e+00,1.232079e-07,1.687863e+02
102,5.150000e-02,9.428638e-01,1.527497e-09,4.369531e+00,9.428638e-01,5.312395e+00,1.251679e-07,1.704652e+02
103,5.200000e-02,9.428638e-01,1.590213e-09,4.455604e+00,9.428638e-01,5.398467e+00,1.329521e-07,1.721442e+02
104,5.250000e-02,9.428638e-01,1.657868e-09,4.542515e+00,9.428638e-01,5.485379e+00,1.436316e-07,1.738232e+02
105,5.300000e-02,9.428638e-01,1.722141e-09,4.630266e+00,9.428638e-01,5.573130e+00,1.369205e-07,1.755022e+02
106,5.350000e-02,9.428638e-01,1.789635e-09,4.718857e+00,9.428638e-01,5.661721e+00,1.434259e-07,1.771811e+02
107,5.400000e-02,9.428638e-01,1.862567e-09,4.808287e+00,9.428638e-01,5.751151e+00,1.553848e-07,1.788601e+02
108,5.450000e-02,9.428638e-01,1.933452e-09,4.898556e+00,9.428638e-01,5.841420e+00,1.516713e-07,1.805391e+02
109,5.500000e-02,9.428638e-01,2.009627e-09,4.989665e+00,9.428638e-01,5.932529e+00,1.625067e-07,1.822181e+02
110,5.550000e-02,9.428638e-01,2.087680e-09,5.081614e+00,9.428638e-01,6.024478e+00,1.672009e-07,1.838970e+02
111,5.600000e-02,9.428638e-01,2.162854e-09,5.174402e+00,9.428638e-01,6.117266e+00,1.617961e-07,1.855760e+02
112,5.650000e-02,9.428638e-01,2.246540e-09,5.268029e+00,9.428638e-01,6.210893e+00,1.791205e-07,1.872550e+02
113,5.700000e-02,9.428638e-01,2.332365e-09,5.362496e+00,9.428638e-01,6.305360e+00,1.844060e-07,1.889340e+02
114,5.750000e-02,9.428638e-01,2.418016e-09,5.457803e+00,9.428638e-01,6.400667e+00,1.848308e-07,1.906129e+02
115,5.800000e-02,9.428638e-01,2.506892e-09,5.553949e+00,9.428638e-01,6.496813e+00,1.916785e-07,1.922919e+02
116,5.850000e-02,9.428638e-01,2.597461e-09,5.650934e+00,9.428638e-01,6.593798e+00,1.957943e-07,1.939709e+02
117,5.900000e-02,9.428638e-01,2.700978e-09,5.748759e+00,9.428638e-01,6.691623e+00,2.220972e-07,1.956499e+02
118,5.950000e-02,9.428638e-01,2.789007e-09,5.847424e+00,9.428638e-01,6.790287e+00,1.913147e-07,1.973288e+02
119,6.000000e-02,9.428638e-01,2.881116e-09,5.946928e+00,9.428638e-01,6.889791e+00,2.008798e-07,1.990078e+02
120,6.050000e-02,9.428638e-01,2.984990e-09,6.047271e+00,9.428638e-01,6.990135e+00,2.248532e-07,2.006868e+02
121,6.100000e-02,9.428638e-01,3.085924e-09,6.148454e+00,9.428638e-01,7.091318e+00,2.202658e-07,2.023658e+02
122,6.150000e-02,9.428638e-01,3.194456e-09,6.250476e+00,9.428638e-01,7.193340e+00,2.354017e-07,2.040447e+02
123,6.200000e-02,9.428638e-01,3.298634e-09,6.353338e+00,9.428638e-01,7.296202e+00,2.278950e-07,2.057237e+02
124,6.250000e-02,9.428638e-01,3.417380e-09,6.457039e+00,9.428638e-01,7.399903e+00,2.573983e-07,2.074027e+02
125,6.300000e-02,9.428638e-01,3.541712e-09,6.561580e+00,9.428638e-01,7.504444e+00,2.699327e-07,2.090816e+02
126,6.350000e-02,9.428638e-01,3.651128e-09,6.666960e+00,9.428638e-01,7.609824e+00,2.407343e-07,2.107606e+02
127,6.400000e-02,9.428638e-01,3.765604e-09,6.773180e+00,9.428638e-01,7.716044e+00,2.520890e-07,2.124396e+02
128,6.450000e-02,9.428638e-01,3.887331e-09,6.880240e+00,9.428638e-01,7.823103e+00,2.668108e-07,2.141186e+02
129,6.500000e-02,9.428638e-01,4.028239e-09,6.988138e+00,9.428638e-01,7.931002e+00,3.063541e-07,2.157975e+02
130,6.550000e-02,9.428638e-01,4.143532e-09,7.096877e+00,9.428638e-01,8.039740e+00,2.564071e-07,2.174765e+02
131,6.600000e-02,9.428638e-01,4.284899e-09,7.206454e+00,9.428638e-01,8.149318e+00,3.091163e-07,2.191555e+02
132,6.650000e-02,9.428638e-01,4.420304e-09,7.316872e+00,9.428638e-01,8.259735e+00,2.981886e-07,2.208345e+02
133,6.700000e-02,9.428638e-01,4.552583e-09,7.428128e+00,9.428638e-01,8.370992e+00,2.930720e-07,2.225134e+02
134,6.750000e-02,9.428638e-01,4.697710e-09,7.540224e+00,9.428638e-01,8.483088e+00,3.201772e-07,2.241924e+02
135,6.800000e-02,9.428638e-01,4.837908e-09,7.653160e+00,9.428638e-01,8.596024e+00,3.115761e-07,2.258714e+02
136,6.850000e-02,9.428638e-01,4.988460e-09,7.766935e+00,9.428638e-01,8.709799e+00,3.340577e-07,2.275504e+02
137,6.900000e-02,9.428638e-01,5.144311e-09,7.881550e+00,9.428638e-01,8.824414e+00,3.447480e-07,2.292293e+02
138,6.950000e-02,9.428638e-01,5.311082e-09,7.997004e+00,9.428638e-01,8.939868e+00,3.665788e-07,2.309083e+02
139,7.000000e-02,9.428638e-01,5.466566e-09,8.113298e+00,9.428638e-01,9.056162e+00,3.469305e-07,2.325873e+02
