step,time,dt,theta_min,theta_max,mass,E_CH,dE_CH_dt,ch_iterations,ch_residual,ch_time,phi_min,phi_max,H_max,M_max,E_mag,mu_min,mu_max,poisson_iterations,poisson_residual,poisson_time,ux_min,ux_max,uy_min,uy_max,U_max,E_kin,divU_L2,divU_Linf,CFL,p_min,p_max,F_cap_max,F_mag_max,F_grav_max,ns_time,E_internal,E_total,dE_internal_dt,dE_total_dt,interface_y_min,interface_y_max,interface_y_mean
10,5.500000e-03,5.000000e-04,-1.000000e+00,1.001747e+00,-2.000000e-01,9.428639e-01,7.761188e-06,0,0.000000e+00,0.000000e+00,-2.126935e-01,5.008415e-03,4.190349e-01,1.409353e-01,4.222262e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.749200e-02,4.381790e-03,-2.749201e-02,4.381785e-03,3.444739e-02,2.399378e-08,5.716760e-02,1.386132e+01,1.948639e-03,-5.436641e-02,7.265293e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,9.850865e-01,7.628224e-06,1.599964e+01,0.000000e+00,0.000000e+00,0.000000e+00
11,6.000000e-03,5.000000e-04,-1.000000e+00,1.001794e+00,-2.000000e-01,9.428639e-01,7.827894e-06,0,0.000000e+00,0.000000e+00,-2.339048e-01,5.506006e-03,4.609517e-01,1.549000e-01,5.106193e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.748906e-02,4.381183e-03,-2.748906e-02,4.381179e-03,3.444378e-02,2.402755e-08,5.716130e-02,1.385982e+01,1.948435e-03,-5.681479e-02,7.264510e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,9.939258e-01,7.895450e-06,1.767861e+01,0.000000e+00,0.000000e+00,0.000000e+00
12,6.500000e-03,5.000000e-04,-1.000000e+00,1.001839e+00,-2.000000e-01,9.428639e-01,7.884854e-06,0,0.000000e+00,0.000000e+00,-2.551161e-01,6.003597e-03,5.028684e-01,1.688647e-01,6.074072e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.748624e-02,4.381269e-03,-2.748625e-02,4.381265e-03,3.443994e-02,2.404598e-08,5.715617e-02,1.385847e+01,1.948217e-03,-5.625033e-02,7.263890e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,1.003605e+00,7.921702e-06,1.935759e+01,0.000000e+00,0.000000e+00,0.000000e+00
13,7.000000e-03,5.000000e-04,-1.000000e+00,1.001880e+00,-2.000000e-01,9.428639e-01,7.950753e-06,0,0.000000e+00,0.000000e+00,-2.763273e-01,6.501187e-03,5.447852e-01,1.828293e-01,7.125899e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.748379e-02,4.380524e-03,-2.748379e-02,4.380519e-03,3.443707e-02,2.408890e-08,5.715072e-02,1.385719e+01,1.948055e-03,-5.602219e-02,7.263197e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,1.014123e+00,8.036595e-06,2.103656e+01,0.000000e+00,0.000000e+00,0.000000e+00
14,7.500000e-03,5.000000e-04,-1.000000e+00,1.001920e+00,-2.000000e-01,9.428639e-01,7.988779e-06,0,0.000000e+00,0.000000e+00,-2.975386e-01,6.998778e-03,5.867020e-01,1.967940e-01,8.261675e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.748143e-02,4.380366e-03,-2.748143e-02,4.380360e-03,3.443399e-02,2.409391e-08,5.714608e-02,1.385602e+01,1.947881e-03,-5.508683e-02,7.262620e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,1.025481e+00,7.998810e-06,2.271553e+01,0.000000e+00,0.000000e+00,0.000000e+00
15,8.000000e-03,5.000000e-04,-1.000000e+00,1.001956e+00,-2.000000e-01,9.428639e-01,8.023037e-06,0,0.000000e+00,0.000000e+00,-3.187498e-01,7.496368e-03,6.286187e-01,2.107586e-01,9.481400e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.747922e-02,4.380013e-03,-2.747922e-02,4.380007e-03,3.443122e-02,2.407697e-08,5.714155e-02,1.385491e+01,1.947724e-03,-5.440924e-02,7.262047e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,1.037678e+00,7.989142e-06,2.439451e+01,0.000000e+00,0.000000e+00,0.000000e+00
16,8.500000e-03,5.000000e-04,-1.000000e+00,1.001991e+00,-2.000000e-01,9.428639e-01,8.045342e-06,0,0.000000e+00,0.000000e+00,-3.399611e-01,7.993959e-03,6.705355e-01,2.247233e-01,1.078507e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.747712e-02,4.379698e-03,-2.747712e-02,4.379693e-03,3.442859e-02,2.403963e-08,5.713727e-02,1.385385e+01,1.947575e-03,-5.445970e-02,7.261504e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,1.050715e+00,7.970675e-06,2.607348e+01,0.000000e+00,0.000000e+00,0.000000e+00
17,9.000000e-03,5.000000e-04,-1.000000e+00,1.002025e+00,-2.000000e-01,9.428639e-01,8.079182e-06,0,0.000000e+00,0.000000e+00,-3.611724e-01,8.491550e-03,7.124522e-01,2.386880e-01,1.217270e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.747511e-02,4.379251e-03,-2.747511e-02,4.379243e-03,3.442614e-02,2.400830e-08,5.713307e-02,1.385282e+01,1.947437e-03,-5.307018e-02,7.260962e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,1.064591e+00,8.016523e-06,2.775245e+01,0.000000e+00,0.000000e+00,0.000000e+00
18,9.500000e-03,5.000000e-04,-1.000000e+00,1.002056e+00,-2.000000e-01,9.428639e-01,8.083034e-06,0,0.000000e+00,0.000000e+00,-3.823836e-01,8.989140e-03,7.543690e-01,2.526526e-01,1.364427e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.747313e-02,4.379061e-03,-2.747314e-02,4.379052e-03,3.442360e-02,2.395716e-08,5.712927e-02,1.385184e+01,1.947293e-03,-5.147191e-02,7.260472e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,1.079307e+00,7.980748e-06,2.943142e+01,0.000000e+00,0.000000e+00,0.000000e+00
19,1.000000e-02,5.000000e-04,-1.000000e+00,1.002086e+00,-2.000000e-01,9.428639e-01,8.078887e-06,0,0.000000e+00,0.000000e+00,-4.035949e-01,9.486731e-03,7.962857e-01,2.666173e-01,1.519979e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.747128e-02,4.378848e-03,-2.747128e-02,4.378843e-03,3.442124e-02,2.388468e-08,5.712563e-02,1.385091e+01,1.947159e-03,-5.249057e-02,7.260000e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,1.094862e+00,7.933919e-06,3.111040e+01,0.000000e+00,0.000000e+00,0.000000e+00
20,1.050000e-02,5.000000e-04,-1.000000e+00,1.002115e+00,-2.000000e-01,9.428639e-01,8.108625e-06,0,0.000000e+00,0.000000e+00,-4.248061e-01,9.984321e-03,8.382025e-01,2.805820e-01,1.683925e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746945e-02,4.378362e-03,-2.746946e-02,4.378352e-03,3.441906e-02,2.385444e-08,5.712182e-02,1.384997e+01,1.947036e-03,-5.062318e-02,7.259494e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,1.111256e+00,8.048162e-06,3.278937e+01,0.000000e+00,0.000000e+00,0.000000e+00
21,1.100000e-02,5.000000e-04,-1.000001e+00,1.002143e+00,-2.000000e-01,9.428639e-01,8.075377e-06,0,0.000000e+00,0.000000e+00,-4.460174e-01,1.048191e-02,8.801192e-01,2.945466e-01,1.856267e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746769e-02,4.378488e-03,-2.746769e-02,4.378482e-03,3.441663e-02,2.376518e-08,5.711881e-02,1.384912e+01,1.946899e-03,-5.006199e-02,7.259099e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,1.128491e+00,7.896854e-06,3.446834e+01,0.000000e+00,0.000000e+00,0.000000e+00
22,1.150000e-02,5.000000e-04,-1.000001e+00,1.002169e+00,-2.000000e-01,9.428639e-01,8.107989e-06,0,0.000000e+00,0.000000e+00,-4.672287e-01,1.097950e-02,9.220360e-01,3.085113e-01,2.037004e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746596e-02,4.377920e-03,-2.746596e-02,4.377909e-03,3.441461e-02,2.374123e-08,5.711519e-02,1.384822e+01,1.946785e-03,-4.962218e-02,7.258603e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,1.146564e+00,8.060086e-06,3.614731e+01,0.000000e+00,0.000000e+00,0.000000e+00
23,1.200000e-02,5.000000e-04,-1.000001e+00,1.002195e+00,-2.000000e-01,9.428639e-01,8.071669e-06,0,0.000000e+00,0.000000e+00,-4.884399e-01,1.147709e-02,9.639527e-01,3.224759e-01,2.226135e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746431e-02,4.377880e-03,-2.746431e-02,4.377875e-03,3.441244e-02,2.366817e-08,5.711229e-02,1.384741e+01,1.946662e-03,-5.154326e-02,7.258207e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,1.165477e+00,7.925542e-06,3.782629e+01,0.000000e+00,0.000000e+00,0.000000e+00
24,1.250000e-02,5.000000e-04,-1.000001e+00,1.002219e+00,-2.000000e-01,9.428639e-01,8.116358e-06,0,0.000000e+00,0.000000e+00,-5.096512e-01,1.197468e-02,1.005869e+00,3.364406e-01,2.423661e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746264e-02,4.377319e-03,-2.746264e-02,4.377308e-03,3.441050e-02,2.367238e-08,5.710887e-02,1.384653e+01,1.946552e-03,-5.411063e-02,7.257725e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,1.185230e+00,8.124778e-06,3.950526e+01,0.000000e+00,0.000000e+00,0.000000e+00
25,1.300000e-02,5.000000e-04,-1.000001e+00,1.002243e+00,-2.000000e-01,9.428639e-01,8.074871e-06,0,0.000000e+00,0.000000e+00,-5.308624e-01,1.247227e-02,1.047786e+00,3.504053e-01,2.629582e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746107e-02,4.377280e-03,-2.746108e-02,4.377276e-03,3.440843e-02,2.361566e-08,5.710624e-02,1.384577e+01,1.946435e-03,-5.700701e-02,7.257348e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,1.205822e+00,7.961443e-06,4.118423e+01,0.000000e+00,0.000000e+00,0.000000e+00
26,1.350000e-02,5.000000e-04,-1.000001e+00,1.002265e+00,-2.000000e-01,9.428639e-01,8.080819e-06,0,0.000000e+00,0.000000e+00,-5.520737e-01,1.296986e-02,1.089703e+00,3.643699e-01,2.843898e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.745954e-02,4.377319e-03,-2.745954e-02,4.377310e-03,3.440637e-02,2.351759e-08,5.710381e-02,1.384503e+01,1.946318e-03,-5.654773e-02,7.256991e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,1.227254e+00,7.884675e-06,4.286321e+01,0.000000e+00,0.000000e+00,0.000000e+00
27,1.400000e-02,5.000000e-04,-1.000001e+00,1.002287e+00,-2.000000e-01,9.428639e-01,8.086589e-06,0,0.000000e+00,0.000000e+00,-5.732850e-01,1.346746e-02,1.131620e+00,3.783346e-01,3.066609e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.745796e-02,4.377223e-03,-2.745797e-02,4.377207e-03,3.440429e-02,2.342520e-08,5.710130e-02,1.384425e+01,1.946201e-03,-5
