step,time,dt,theta_min,theta_max,mass,E_CH,dE_CH_dt,ch_iterations,ch_residual,ch_time,phi_min,phi_max,H_max,M_max,E_mag,mu_min,mu_max,poisson_iterations,poisson_residual,poisson_time,ux_min,ux_max,uy_min,uy_max,U_max,E_kin,divU_L2,divU_Linf,CFL,p_min,p_max,F_cap_max,F_mag_max,F_grav_max,ns_time,E_internal,E_total,dE_internal_dt,dE_total_dt,interface_y_min,interface_y_max,interface_y_mean
0,5.000000e-04,5.000000e-04,-1.000000e+00,1.000701e+00,-2.000000e-01,9.428638e-01,0.000000e+00,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.752913e-02,4.386260e-03,-2.752913e-02,4.386259e-03,3.449375e-02,2.447584e-08,5.724345e-02,1.387997e+01,1.951261e-03,-2.092985e-01,7.276963e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.428638e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1,1.000000e-03,5.000000e-04,-1.000000e+00,1.000946e+00,-2.000000e-01,9.428638e-01,4.345364e-06,0,0.000000e+00,0.000000e+00,-2.186495e-02,5.338441e-04,4.177786e-02,1.552315e-02,4.492559e-04,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.754780e-02,4.389892e-03,-2.754780e-02,4.389894e-03,3.451805e-02,2.479626e-08,5.728248e-02,1.388928e+01,1.952636e-03,-5.886885e-02,7.278851e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.433131e-01,4.986191e-06,8.985168e-01,0.000000e+00,0.000000e+00,0.000000e+00
2,1.500000e-03,5.000000e-04,-1.000000e+00,1.001111e+00,-2.000000e-01,9.428638e-01,6.286643e-06,0,0.000000e+00,0.000000e+00,-4.299437e-02,1.027227e-03,8.370155e-02,2.919819e-02,1.728913e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.753407e-02,4.387632e-03,-2.753407e-02,4.387634e-03,3.450076e-02,2.491988e-08,5.725384e-02,1.388238e+01,1.951658e-03,-5.658962e-02,7.275613e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.445928e-01,6.533899e-06,2.559321e+00,0.000000e+00,0.000000e+00,0.000000e+00
3,2.000000e-03,5.000000e-04,-1.000000e+00,1.001238e+00,-2.000000e-01,9.428638e-01,6.898068e-06,0,0.000000e+00,0.000000e+00,-6.421586e-02,1.525339e-03,1.256176e-01,4.318522e-02,3.853286e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.752469e-02,4.386109e-03,-2.752469e-02,4.386111e-03,3.448898e-02,2.501205e-08,5.723430e-02,1.387766e+01,1.950991e-03,-5.605658e-02,7.273333e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,9.467171e-01,7.082402e-06,4.248752e+00,0.000000e+00,0.000000e+00,0.000000e+00
4,2.500000e-03,5.000000e-04,-1.000000e+00,1.001342e+00,-2.000000e-01,9.428638e-01,7.218152e-06,0,0.000000e+00,0.000000e+00,-8.542584e-02,2.022865e-03,1.675345e-01,5.714707e-02,6.816006e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.751753e-02,4.384954e-03,-2.751753e-02,4.384956e-03,3.448000e-02,2.508597e-08,5.721941e-02,1.387406e+01,1.950483e-03,-5.609382e-02,7.271564e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,9.496799e-01,7.365979e-06,5.925448e+00,0.000000e+00,0.000000e+00,0.000000e+00
5,3.000000e-03,5.000000e-04,-1.000000e+00,1.172362e+00,-2.002813e-01,9.810571e-01,7.638650e+01,0,0.000000e+00,0.000000e+00,-1.059138e-01,3.243876e-03,2.094512e-01,7.316623e-02,1.061842e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.533540e-02,3.196024e-02,-3.945655e-02,2.140771e-02,4.629028e-02,3.442101e-07,1.795941e-01,4.185078e+01,5.237148e-03,-8.439842e+01,6.085944e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.810574e-01,9.916758e-01,7.638714e+01,8.399196e+01,0.000000e+00,0.000000e+00,0.000000e+00
6,3.500000e-03,5.000000e-04,-1.000000e+00,1.124622e+00,-2.003544e-01,9.790732e-01,-3.967756e+00,0,0.000000e+00,0.000000e+00,-1.270059e-01,3.860626e-03,2.513680e-01,8.507670e-02,1.526028e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.586651e-02,3.635543e-02,-4.224133e-02,2.598043e-02,4.483455e-02,3.293062e-07,1.509794e-01,4.567335e+01,5.072450e-03,-1.759878e-01,6.060910e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.790735e-01,9.943338e-01,-3.967786e+00,5.315940e+00,0.000000e+00,0.000000e+00,0.000000e+00
7,4.000000e-03,5.000000e-04,-1.000001e+00,1.043888e+00,-2.003988e-01,9.775635e-01,-3.019339e+00,0,0.000000e+00,0.000000e+00,-1.480772e-01,4.498211e-03,2.932847e-01,9.904136e-02,2.074164e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.877361e-02,3.957392e-02,-4.570380e-02,2.833096e-02,4.879936e-02,3.891412e-07,1.635661e-01,4.979565e+01,5.521017e-03,-2.914523e-01,6.042376e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.775639e-01,9.983056e-01,-3.019219e+00,7.943490e+00,0.000000e+00,0.000000e+00,0.000000e+00
8,4.500000e-03,5.000000e-04,-1.000001e+00,1.038929e+00,-2.004310e-01,9.766068e-01,-1.913406e+00,0,0.000000e+00,0.000000e+00,-1.691506e-01,5.133663e-03,3.352014e-01,1.130060e-01,2.706247e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-4.048673e-02,4.138640e-02,-4.776003e-02,2.961513e-02,5.120279e-02,4.284217e-07,1.710499e-01,5.214278e+01,5.792934e-03,-2.854375e-01,6.122715e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.766073e-01,1.003670e+00,-1.913327e+00,1.072835e+01,0.000000e+00,0.000000e+00,0.000000e+00
9,5.000000e-03,5.000000e-04,-1.000001e+00,1.036480e+00,-2.004561e-01,9.759800e-01,-1.253676e+00,0,0.000000e+00,0.000000e+00,-1.902238e-01,5.769298e-03,3.771182e-01,1.269707e-01,3.422280e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-4.160034e-02,4.253966e-02,-4.908379e-02,3.042933e-02,5.272908e-02,4.555214e-07,1.758748e-01,5.363939e+01,5.965614e-03,-2.884723e-01,6.296916e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.759804e-01,1.010203e+00,-1.253622e+00,1.306703e+01,0.000000e+00,0.000000e+00,0.000000e+00
10,5.500000e-03,5.000000e-04,-1.000000e+00,1.023789e+00,-2.006979e-01,9.799342e-01,7.908517e+00,0,0.000000e+00,0.000000e+00,-2.112971e-01,6.404847e-03,4.190349e-01,1.409353e-01,4.222261e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.226311e-02,4.225876e-02,-5.333466e-02,2.493186e-02,5.384309e-02,5.544688e-07,1.730651e-01,5.055002e+01,1.218330e-02,-2.594733e+01,6.204744e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.799348e-01,1.022157e+00,7.908715e+00,2.390834e+01,0.000000e+00,0.000000e+00,0.000000e+00
11,6.000000e-03,5.000000e-04,-1.000000e+00,1.025954e+00,-2.007353e-01,9.784949e-01,-2.878797e+00,0,0.000000e+00,0.000000e+00,-2.324414e-01,6.969852e-03,4.609518e-01,1.646884e-01,5.106304e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.938069e-02,4.347342e-02,-5.632325e-02,3.016584e-02,5.786745e-02,5.995200e-07,1.879919e-01,5.778664e+01,1.309391e-02,-3.909364e-01,6.390904e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.784955e-01,1.029558e+00,-2.878707e+00,1.480215e+01,0.000000e+00,0.000000e+00,0.000000e+00
