step,time,message
0,5.000000e-04,"theta bounds violated: [-1.000007, 1.021752]"
0,5.000000e-04,"divU large: L2=1.774649, Linf=430.306040"
1,1.000000e-03,"theta bounds violated: [-1.000010, 1.029435]"
1,1.000000e-03,"divU large: L2=1.775147, Linf=430.437572"
1,1.000000e-03,"internal energy increasing: dE_internal/dt=0.013444"
2,1.500000e-03,"theta bounds violated: [-1.000012, 1.034602]"
2,1.500000e-03,"divU large: L2=1.774239, Linf=430.222233"
2,1.500000e-03,"internal energy increasing: dE_internal/dt=0.007806"
3,2.000000e-03,"theta bounds violated: [-1.000015, 1.038544]"
3,2.000000e-03,"divU large: L2=1.773521, Linf=430.049681"
3,2.000000e-03,"internal energy increasing: dE_internal/dt=0.006846"
4,2.500000e-03,"theta bounds violated: [-1.000014, 1.041755]"
4,2.500000e-03,"divU large: L2=1.772966, Linf=429.914001"
4,2.500000e-03,"internal energy increasing: dE_internal/dt=0.006479"
5,3.000000e-03,"theta bounds violated: [-1.000014, 1.044469]"
5,3.000000e-03,"divU large: L2=1.772491, Linf=429.802097"
5,3.000000e-03,"internal energy increasing: dE_internal/dt=0.006451"
6,3.500000e-03,"theta bounds violated: [-1.000013, 1.046835]"
6,3.500000e-03,"divU large: L2=1.772093, Linf=429.706244"
6,3.500000e-03,"internal energy increasing: dE_internal/dt=0.006761"
7,4.000000e-03,"theta bounds violated: [-1.000012, 1.048932]"
7,4.000000e-03,"divU large: L2=1.771732, Linf=429.621096"
7,4.000000e-03,"internal energy increasing: dE_internal/dt=0.007172"
8,4.500000e-03,"theta bounds violated: [-1.000011, 1.050811]"
8,4.500000e-03,"divU large: L2=1.771417, Linf=429.545548"
8,4.500000e-03,"internal energy increasing: dE_internal/dt=0.007446"
9,5.000000e-03,"theta bounds violated: [-1.000010, 1.052522]"
9,5.000000e-03,"divU large: L2=1.771133, Linf=429.477799"
9,5.000000e-03,"internal energy increasing: dE_internal/dt=0.007692"
10,5.500000e-03,"theta bounds violated: [-1.000009, 1.054088]"
10,5.500000e-03,"divU large: L2=1.770878, Linf=429.416247"
10,5.500000e-03,"internal energy increasing: dE_internal/dt=0.007793"
11,6.000000e-03,"theta bounds violated: [-1.000008, 1.055536]"
11,6.000000e-03,"divU large: L2=1.770640, Linf=429.360078"
11,6.000000e-03,"internal energy increasing: dE_internal/dt=0.007903"
12,6.500000e-03,"theta bounds violated: [-1.000008, 1.056873]"
12,6.500000e-03,"divU large: L2=1.770418, Linf=429.308117"
12,6.500000e-03,"internal energy increasing: dE_internal/dt=0.007920"
13,7.000000e-03,"theta bounds violated: [-1.000007, 1.058129]"
13,7.000000e-03,"divU large: L2=1.770222, Linf=429.260287"
13,7.000000e-03,"internal energy increasing: dE_internal/dt=0.007962"
14,7.500000e-03,"theta bounds violated: [-1.000006, 1.059301]"
14,7.500000e-03,"divU large: L2=1.770026, Linf=429.214837"
14,7.500000e-03,"internal energy increasing: dE_internal/dt=0.007997"
15,8.000000e-03,"theta bounds violated: [-1.000005, 1.060411]"
15,8.000000e-03,"divU large: L2=1.769854, Linf=429.172950"
15,8.000000e-03,"internal energy increasing: dE_internal/dt=0.007961"
16,8.500000e-03,"theta bounds violated: [-1.000005, 1.061450]"
16,8.500000e-03,"divU large: L2=1.769686, Linf=429.132527"
16,8.500000e-03,"internal energy increasing: dE_internal/dt=0.007933"
17,9.000000e-03,"theta bounds violated: [-1.000004, 1.062444]"
17,9.000000e-03,"divU large: L2=1.769528, Linf=429.095449"
17,9.000000e-03,"internal energy increasing: dE_internal/dt=0.008047"
18,9.500000e-03,"theta bounds violated: [-1.000003, 1.063388]"
18,9.500000e-03,"divU large: L2=1.769381, Linf=429.059555"
18,9.500000e-03,"internal energy increasing: dE_internal/dt=0.008040"
19,1.000000e-02,"theta bounds violated: [-1.000003, 1.064288]"
19,1.000000e-02,"divU large: L2=1.769235, Linf=429.025107"
19,1.000000e-02,"internal energy increasing: dE_internal/dt=0.008061"
20,1.050000e-02,"theta bounds violated: [-1.000003, 1.065147]"
20,1.050000e-02,"divU large: L2=1.769100, Linf=428.992820"
20,1.050000e-02,"internal energy increasing: dE_internal/dt=0.008056"
21,1.100000e-02,"theta bounds violated: [-1.000002, 1.065970]"
21,1.100000e-02,"divU large: L2=1.768968, Linf=428.961418"
21,1.100000e-02,"internal energy increasing: dE_internal/dt=0.008084"
22,1.150000e-02,"theta bounds violated: [-1.000002, 1.066751]"
22,1.150000e-02,"divU large: L2=1.768835, Linf=428.931147"
22,1.150000e-02,"internal energy increasing: dE_internal/dt=0.008064"
23,1.200000e-02,"theta bounds violated: [-1.000001, 1.067508]"
23,1.200000e-02,"divU large: L2=1.768725, Linf=428.903238"
23,1.200000e-02,"internal energy increasing: dE_internal/dt=0.008055"
24,1.250000e-02,"theta bounds violated: [-1.000001, 1.068231]"
24,1.250000e-02,"divU large: L2=1.768620, Linf=428.876245"
24,1.250000e-02,"internal energy increasing: dE_internal/dt=0.007996"
25,1.300000e-02,"theta bounds violated: [-1.000000, 1.068930]"
25,1.300000e-02,"divU large: L2=1.768503, Linf=428.849150"
25,1.300000e-02,"internal energy increasing: dE_internal/dt=0.008092"
26,1.350000e-02,"theta bounds violated: [-1.000000, 1.069606]"
26,1.350000e-02,"divU large: L2=1.768388, Linf=428.822809"
26,1.350000e-02,"internal energy increasing: dE_internal/dt=0.008159"
27,1.400000e-02,"theta bounds violated: [-0.999999, 1.070254]"
27,1.400000e-02,"divU large: L2=1.768282, Linf=428.798229"
27,1.400000e-02,"internal energy increasing: dE_internal/dt=0.008109"
28,1.450000e-02,"theta bounds violated: [-0.999999, 1.070886]"
28,1.450000e-02,"divU large: L2=1.768177, Linf=428.773874"
28,1.450000e-02,"internal energy increasing: dE_internal/dt=0.008233"
29,1.500000e-02,"theta bounds violated: [-0.999999, 1.071495]"
29,1.500000e-02,"divU large: L2=1.768094, Linf=428.751599"
29,1.500000e-02,"internal energy increasing: dE_internal/dt=0.008112"
30,1.550000e-02,"theta bounds violated: [-0.999999, 1.072085]"
30,1.550000e-02,"divU large: L2=1.768000, Linf=428.728837"
30,1.550000e-02,"internal energy increasing: dE_internal/dt=0.008134"
31,1.600000e-02,"theta bounds violated: [-0.999998, 1.072657]"
31,1.600000e-02,"divU large: L2=1.767907, Linf=428.706845"
31,1.600000e-02,"internal energy increasing: dE_internal/dt=0.008149"
32,1.650000e-02,"theta bounds violated: [-0.999998, 1.073212]"
32,1.650000e-02,"divU large: L2=1.767822, Linf=428.686099"
32,1.650000e-02,"internal energy increasing: dE_internal/dt=0.008106"
33,1.700000e-02,"theta bounds violated: [-0.999998, 1.073752]"
33,1.700000e-02,"divU large: L2=1.767730, Linf=428.664903"
33,1.700000e-02,"internal energy increasing: dE_internal/dt=0.008171"
34,1.750000e-02,"theta bounds violated: [-0.999998, 1.074276]"
34,1.750000e-02,"divU large: L2=1.767648, Linf=428.645084"
34,1.750000e-02,"internal energy increasing: dE_internal/dt=0.008145"
35,1.800000e-02,"theta bounds violated: [-0.999997, 1.074785]"
35,1.800000e-02,"divU large: L2=1.767567, Linf=428.625487"
35,1.800000e-02,"internal energy increasing: dE_internal/dt=0.008150"
36,1.850000e-02,"theta bounds violated: [-0.999997, 1.075281]"
36,1.850000e-02,"divU large: L2=1.767488, Linf=428.606449"
36,1.850000e-02,"internal energy increasing: dE_internal/dt=0.008149"
37,1.900000e-02,"theta bounds violated: [-0.999997, 1.075765]"
37,1.900000e-02,"divU large: L2=1.767407, Linf=428.587462"
37,1.900000e-02,"internal energy increasing: dE_internal/dt=0.008196"
38,1.950000e-02,"theta bounds violated: [-0.999997, 1.076238]"
38,1.950000e-02,"divU large: L2=1.767327, Linf=428.568884"
38,1.950000e-02,"internal energy increasing: dE_internal/dt=0.008232"
39,2.000000e-02,"theta bounds violated: [-0.999996, 1.076698]"
39,2.000000e-02,"divU large: L2=1.767255, Linf=428.551461"
39,2.000000e-02,"internal energy increasing: dE_internal/dt=0.008194"
40,2.050000e-02,"theta bounds violated: [-0.999996, 1.077148]"
40,2.050000e-02,"divU large: L2=1.767175, Linf=428.533325"
40,2.050000e-02,"internal energy increasing: dE_internal/dt=0.008274"
41,2.100000e-02,"theta bounds violated: [-0.999996, 1.077587]"
41,2.100000e-02,"divU large: L2=1.767108, Linf=428.516788"
41,2.100000e-02,"internal energy increasing: dE_internal/dt=0.008223"
42,2.150000e-02,"theta bounds violated: [-0.999996, 1.078017]"
42,2.150000e-02,"divU large: L2=1.767029, Linf=428.499084"
42,2.150000e-02,"internal energy increasing: dE_internal/dt=0.008323"
43,2.200000e-02,"theta bounds violated: [-0.999995, 1.078437]"
43,2.200000e-02,"divU large: L2=1.766970, Linf=428.483809"
43,2.200000e-02,"internal energy increasing: dE_internal/dt=0.008211"
44,2.250000e-02,"theta bounds violated: [-0.999995, 1.078847]"
44,2.250000e-02,"divU large: L2=1.766897, Linf=428.467014"
44,2.250000e-02,"internal energy increasing: dE_internal/dt=0.008286"
45,2.300000e-02,"theta bounds violated: [-0.999995, 1.079249]"
45,2.300000e-02,"divU large: L2=1.766835, Linf=428.451799"
45,2.300000e-02,"internal energy increasing: dE_internal/dt=0.008240"
46,2.350000e-02,"theta bounds violated: [-0.999994, 1.079642]"
46,2.350000e-02,"divU large: L2=1.766770, Linf=428.436209"
46,2.350000e-02,"internal energy increasing: dE_internal/dt=0.008257"
47,2.400000e-02,"theta bounds violated: [-0.999994, 1.080027]"
47,2.400000e-02,"divU large: L2=1.766701, Linf=428.420623"
47,2.400000e-02,"internal energy increasing: dE_internal/dt=0.008304"
48,2.450000e-02,"theta bounds violated: [-0.999994, 1.080404]"
48,2.450000e-02,"divU large: L2=1.766647, Linf=428.406625"
48,2.450000e-02,"internal energy increasing: dE_internal/dt=0.008218"
49,2.500000e-02,"theta bounds violated: [-0.999994, 1.080773]"
49,2.500000e-02,"divU large: L2=1.766581, Linf=428.391437"
49,2.500000e-02,"internal energy increasing: dE_internal/dt=0.008284"
50,2.550000e-02,"theta bounds violated: [-0.999993, 1.081136]"
50,2.550000e-02,"divU large: L2=1.766522, Linf=428.377348"
50,2.550000e-02,"internal energy increasing: dE_internal/dt=0.008266"
51,2.600000e-02,"theta bounds violated: [-0.999993, 1.081491]"
51,2.600000e-02,"divU large: L2=1.766464, Linf=428.363292"
51,2.600000e-02,"internal energy increasing: dE_internal/dt=0.008265"
52,2.650000e-02,"theta bounds violated: [-0.999993, 1.081840]"
52,2.650000e-02,"divU large: L2=1.766406, Linf=428.349502"
52,2.650000e-02,"internal energy increasing: dE_internal/dt=0.008263"
53,2.700000e-02,"theta bounds violated: [-0.999993, 1.082182]"
53,2.700000e-02,"divU large: L2=1.766350, Linf=428.335957"
53,2.700000e-02,"internal energy increasing: dE_internal/dt=0.008259"
54,2.750000e-02,"theta bounds violated: [-0.999992, 1.082518]"
54,2.750000e-02,"divU large: L2=1.766295, Linf=428.322619"
54,2.750000e-02,"internal energy increasing: dE_internal/dt=0.008257"
55,2.800000e-02,"theta bounds violated: [-0.999992, 1.082847]"
55,2.800000e-02,"divU large: L2=1.766240, Linf=428.309487"
55,2.800000e-02,"internal energy increasing: dE_internal/dt=0.008256"
56,2.850000e-02,"theta bounds violated: [-0.999992, 1.083171]"
56,2.850000e-02,"divU large: L2=1.766186, Linf=428.296543"
56,2.850000e-02,"internal energy increasing: dE_internal/dt=0.008257"
57,2.900000e-02,"theta bounds violated: [-0.999992, 1.083490]"
57,2.900000e-02,"divU large: L2=1.766133, Linf=428.283779"
57,2.900000e-02,"internal energy increasing: dE_internal/dt=0.008260"
58,2.950000e-02,"theta bounds violated: [-0.999991, 1.083803]"
58,2.950000e-02,"divU large: L2=1.766080, Linf=428.271171"
58,2.950000e-02,"internal energy increasing: dE_internal/dt=0.008265"
59,3.000000e-02,"theta bounds violated: [-0.999991, 1.084110]"
59,3.000000e-02,"divU large: L2=1.766026, Linf=428.258485"
59,3.000000e-02,"internal energy increasing: dE_internal/dt=0.008294"
60,3.050000e-02,"theta bounds violated: [-0.999991, 1.084414]"
60,3.050000e-02,"divU large: L2=1.765973, Linf=428.246125"
60,3.050000e-02,"internal energy increasing: dE_internal/dt=0.008316"
61,3.100000e-02,"theta bounds violated: [-0.999991, 1.084712]"
61,3.100000e-02,"divU large: L2=1.765925, Linf=428.234366"
61,3.100000e-02,"internal energy increasing: dE_internal/dt=0.008285"
62,3.150000e-02,"theta bounds violated: [-0.999990, 1.085005]"
62,3.150000e-02,"divU large: L2=1.765877, Linf=428.222589"
62,3.150000e-02,"internal energy increasing: dE_internal/dt=0.008274"
63,3.200000e-02,"theta bounds violated: [-0.999990, 1.085293]"
63,3.200000e-02,"divU large: L2=1.765829, Linf=428.210880"
63,3.200000e-02,"internal energy increasing: dE_internal/dt=0.008274"
64,3.250000e-02,"theta bounds violated: [-0.999990, 1.085577]"
64,3.250000e-02,"divU large: L2=1.765780, Linf=428.199308"
64,3.250000e-02,"internal energy increasing: dE_internal/dt=0.008275"
65,3.300000e-02,"theta bounds violated: [-0.999990, 1.085857]"
65,3.300000e-02,"divU large: L2=1.765732, Linf=428.187835"
65,3.300000e-02,"internal energy increasing: dE_internal/dt=0.008282"
66,3.350000e-02,"theta bounds violated: [-0.999989, 1.086133]"
66,3.350000e-02,"divU large: L2=1.765682, Linf=428.176171"
66,3.350000e-02,"internal energy increasing: dE_internal/dt=0.008320"
67,3.400000e-02,"theta bounds violated: [-0.999989, 1.086403]"
67,3.400000e-02,"divU large: L2=1.765645, Linf=428.166375"
67,3.400000e-02,"internal energy increasing: dE_internal/dt=0.008195"
68,3.450000e-02,"theta bounds violated: [-0.999989, 1.086670]"
68,3.450000e-02,"divU large: L2=1.765597, Linf=428.154722"
68,3.450000e-02,"internal energy increasing: dE_internal/dt=0.008258"
69,3.500000e-02,"theta bounds violated: [-0.999989, 1.086934]"
69,3.500000e-02,"divU large: L2=1.765545, Linf=428.143215"
69,3.500000e-02,"internal energy increasing: dE_internal/dt=0.008340"
70,3.550000e-02,"theta bounds violated: [-0.999989, 1.087193]"
70,3.550000e-02,"divU large: L2=1.765513, Linf=428.134228"
70,3.550000e-02,"internal energy increasing: dE_internal/dt=0.008164"
71,3.600000e-02,"theta bounds violated: [-0.999989, 1.087450]"
71,3.600000e-02,"divU large: L2=1.765455, Linf=428.121574"
71,3.600000e-02,"internal energy increasing: dE_internal/dt=0.008379"
72,3.650000e-02,"theta bounds violated: [-0.999989, 1.087702]"
72,3.650000e-02,"divU large: L2=1.765426, Linf=428.113272"
72,3.650000e-02,"internal energy increasing: dE_internal/dt=0.008149"
73,3.700000e-02,"theta bounds violated: [-0.999989, 1.087951]"
73,3.700000e-02,"divU large: L2=1.765370, Linf=428.100890"
73,3.700000e-02,"internal energy increasing: dE_internal/dt=0.008365"
74,3.750000e-02,"theta bounds violated: [-0.999989, 1.088196]"
74,3.750000e-02,"divU large: L2=1.765336, Linf=428.092110"
74,3.750000e-02,"internal energy increasing: dE_internal/dt=0.008195"
75,3.800000e-02,"theta bounds violated: [-0.999989, 1.088438]"
75,3.800000e-02,"divU large: L2=1.765291, Linf=428.081260"
75,3.800000e-02,"internal energy increasing: dE_internal/dt=0.008293"
76,3.850000e-02,"theta bounds violated: [-0.999989, 1.088677]"
76,3.850000e-02,"divU large: L2=1.765254, Linf=428.072078"
76,3.850000e-02,"internal energy increasing: dE_internal/dt=0.008219"
77,3.900000e-02,"theta bounds violated: [-0.999988, 1.088913]"
77,3.900000e-02,"divU large: L2=1.765207, Linf=428.061164"
77,3.900000e-02,"internal energy increasing: dE_internal/dt=0.008318"
78,3.950000e-02,"theta bounds violated: [-0.999988, 1.089145]"
78,3.950000e-02,"divU large: L2=1.765174, Linf=428.052669"
78,3.950000e-02,"internal energy increasing: dE_internal/dt=0.008193"
79,4.000000e-02,"theta bounds violated: [-0.999988, 1.089375]"
79,4.000000e-02,"divU large: L2=1.765125, Linf=428.041461"
79,4.000000e-02,"internal energy increasing: dE_internal/dt=0.008349"
80,4.050000e-02,"theta bounds violated: [-0.999988, 1.089602]"
80,4.050000e-02,"divU large: L2=1.765094, Linf=428.033416"
80,4.050000e-02,"internal energy increasing: dE_internal/dt=0.008173"
81,4.100000e-02,"theta bounds violated: [-0.999988, 1.089826]"
81,4.100000e-02,"divU large: L2=1.765051, Linf=428.023121"
81,4.100000e-02,"internal energy increasing: dE_internal/dt=0.008270"
82,4.150000e-02,"theta bounds violated: [-0.999988, 1.090047]"
