step,time,E_CH,E_kin,E_mag,E_internal,E_total,dE_internal_dt,dE_total_dt
180,9.050000e-02,9.435962e-01,2.387440e-05,1.360277e+01,9.436201e-01,1.454639e+01,7.817334e-03,3.013891e+02
181,9.100000e-02,9.436001e-01,2.387825e-05,1.375430e+01,9.436240e-01,1.469793e+01,7.882004e-03,3.030671e+02
182,9.150000e-02,9.436040e-01,2.394575e-05,1.390667e+01,9.436280e-01,1.485030e+01,7.981933e-03,3.047463e+02
183,9.200000e-02,9.436080e-01,2.393971e-05,1.405988e+01,9.436319e-01,1.500351e+01,7.861914e-03,3.064240e+02
184,9.250000e-02,9.436119e-01,2.400282e-05,1.421393e+01,9.436359e-01,1.515756e+01,8.008285e-03,3.081027e+02
185,9.300000e-02,9.436159e-01,2.398061e-05,1.436881e+01,9.436398e-01,1.531245e+01,7.825120e-03,3.097802e+02
186,9.350000e-02,9.436198e-01,2.398804e-05,1.452454e+01,9.436438e-01,1.546818e+01,7.873661e-03,3.114603e+02
187,9.400000e-02,9.436237e-01,2.393223e-05,1.468111e+01,9.436476e-01,1.562475e+01,7.735690e-03,3.131378e+02
188,9.450000e-02,9.436276e-01,2.393141e-05,1.483851e+01,9.436516e-01,1.578216e+01,7.847902e-03,3.148167e+02
189,9.500000e-02,9.436316e-01,2.403001e-05,1.499675e+01,9.436556e-01,1.594041e+01,8.044469e-03,3.164957e+02
190,9.550000e-02,9.436355e-01,2.402124e-05,1.515584e+01,9.436595e-01,1.609950e+01,7.828886e-03,3.181726e+02
191,9.600000e-02,9.436394e-01,2.396426e-05,1.531576e+01,9.436634e-01,1.625942e+01,7.706241e-03,3.198527e+02
192,9.650000e-02,9.436433e-01,2.398720e-05,1.547652e+01,9.436673e-01,1.642019e+01,7.848156e-03,3.215305e+02
193,9.700000e-02,9.436472e-01,2.403945e-05,1.563812e+01,9.436712e-01,1.658179e+01,7.896439e-03,3.232097e+02
194,9.750000e-02,9.436511e-01,2.399337e-05,1.580056e+01,9.436751e-01,1.674424e+01,7.699100e-03,3.248873e+02
195,9.800000e-02,9.436550e-01,2.407043e-05,1.596384e+01,9.436791e-01,1.690752e+01,7.977682e-03,3.265668e+02
196,9.850000e-02,9.436589e-01,2.406483e-05,1.612796e+01,9.436830e-01,1.707164e+01,7.794139e-03,3.282436e+02
197,9.900000e-02,9.436628e-01,2.400911e-05,1.629292e+01,9.436868e-01,1.723660e+01,7.666725e-03,3.299231e+02
198,9.950000e-02,9.436667e-01,2.408415e-05,1.645871e+01,9.436908e-01,1.740240e+01,7.917338e-03,3.316014e+02
199,1.000000e-01,9.436706e-01,2.404077e-05,1.662535e+01,9.436946e-01,1.756904e+01,7.683495e-03,3.332794e+02
200,1.005000e-01,9.436744e-01,2.410636e-05,1.679282e+01,9.436986e-01,1.773652e+01,7.919762e-03,3.349590e+02
201,1.010000e-01,9.436783e-01,2.409013e-05,1.696114e+01,9.437024e-01,1.790484e+01,7.733638e-03,3.366360e+02
