step,time,dt,theta_min,theta_max,mass,E_CH,dE_CH_dt,ch_iterations,ch_residual,ch_time,phi_min,phi_max,H_max,M_max,E_mag,mu_min,mu_max,poisson_iterations,poisson_residual,poisson_time,ux_min,ux_max,uy_min,uy_max,U_max,E_kin,divU_L2,divU_Linf,CFL,p_min,p_max,F_cap_max,F_mag_max,F_grav_max,ns_time,E_internal,E_total,dE_internal_dt,dE_total_dt,interface_y_min,interface_y_max,interface_y_mean
0,5.000000e-04,5.000000e-04,-1.000001e+00,1.002664e+00,-2.000000e-01,9.433684e-01,0.000000e+00,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-5.426788e-02,8.588082e-03,-5.426787e-02,8.587942e-03,6.793985e-02,3.439548e-07,1.127781e-01,1.368934e+01,1.921629e-03,-9.512486e-01,7.262862e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.433688e-01,9.433688e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1,1.000000e-03,5.000000e-04,-1.000001e+00,1.003762e+00,-2.000000e-01,9.433685e-01,1.121089e-04,0,0.000000e+00,0.000000e+00,-2.186494e-02,5.338456e-04,4.155926e-02,1.552481e-02,4.492487e-04,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-5.429046e-02,8.571069e-03,-5.429041e-02,8.570978e-03,6.795484e-02,3.746502e-07,1.127699e-01,1.369763e+01,1.922053e-03,-4.046478e-01,7.272675e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.433689e-01,9.438181e-01,1.734995e-04,8.986710e-01,0.000000e+00,0.000000e+00,0.000000e+00
2,1.500000e-03,5.000000e-04,-1.000001e+00,1.004472e+00,-2.000000e-01,9.433686e-01,1.704437e-04,0,0.000000e+00,0.000000e+00,-4.299433e-02,1.027248e-03,8.324967e-02,2.923808e-02,1.728880e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-5.416494e-02,8.544017e-03,-5.416489e-02,8.543958e-03,6.778947e-02,3.775935e-07,1.124981e-01,1.366704e+01,1.917376e-03,-2.676782e-01,7.263152e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.433690e-01,9.450978e-01,1.763304e-04,2.559438e+00,0.000000e+00,0.000000e+00,0.000000e+00
3,2.000000e-03,5.000000e-04,-1.000002e+00,1.005004e+00,-2.000000e-01,9.433687e-01,1.497155e-04,0,0.000000e+00,0.000000e+00,-6.421580e-02,1.525373e-03,1.249327e-01,4.323394e-02,3.853208e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-5.408064e-02,8.530104e-03,-5.408060e-02,8.530066e-03,6.767922e-02,3.714050e-07,1.123223e-01,1.364635e+01,1.914257e-03,-2.243687e-01,7.255543e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.433690e-01,9.472222e-01,1.373385e-04,4.248793e+00,0.000000e+00,0.000000e+00,0.000000e+00
4,2.500000e-03,5.000000e-04,-1.000002e+00,1.005434e+00,-2.000000e-01,9.433687e-01,1.381137e-04,0,0.000000e+00,0.000000e+00,-8.542575e-02,2.022912e-03,1.666165e-01,5.720384e-02,6.815865e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-5.401791e-02,8.521544e-03,-5.401787e-02,8.521508e-03,6.759745e-02,3.622974e-07,1.121932e-01,1.363090e+01,1.911945e-03,-2.058084e-01,7.249428e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.433691e-01,9.501850e-01,1.198985e-04,5.925435e+00,0.000000e+00,0.000000e+00,0.000000e+00
5,3.000000e-03,5.000000e-04,-1.000001e+00,1.140632e+00,-2.003775e-01,9.899791e-01,9.322066e+01,0,0.000000e+00,0.000000e+00,-1.049566e-01,4.201089e-03,2.083001e-01,7.361889e-02,1.061820e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-4.700186e-02,2.639976e-02,-4.917283e-02,2.449465e-02,7.160629e-02,1.542420e-06,2.708068e-01,2.491179e+01,4.050663e-03,-2.825412e+02,6.445415e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.899806e-01,1.000599e+00,9.322302e+01,1.008277e+02,0.000000e+00,0.000000e+00,0.000000e+00
6,3.500000e-03,5.000000e-04,-1.000001e+00,1.152420e+00,-2.005073e-01,9.906357e-01,1.313273e+00,0,0.000000e+00,0.000000e+00,-1.258903e-01,4.976182e-03,2.499838e-01,8.514977e-02,1.525996e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-7.165726e-02,4.271437e-02,-7.520472e-02,4.164714e-02,7.994882e-02,3.156741e-06,2.632083e-01,3.755752e+01,4.522588e-03,-1.575629e+00,6.058340e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.906389e-01,1.005899e+00,1.316502e+00,1.060002e+01,0.000000e+00,0.000000e+00,0.000000e+00
7,4.000000e-03,5.000000e-04,-1.000002e+00,1.115342e+00,-2.005894e-01,9.902480e-01,-7.753645e-01,0,0.000000e+00,0.000000e+00,-1.467762e-01,5.799159e-03,2.916675e-01,9.912257e-02,2.074120e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-8.244804e-02,4.621049e-02,-8.599135e-02,4.514444e-02,9.190153e-02,3.942832e-06,2.817975e-01,4.233875e+01,5.198736e-03,-1.057263e+00,6.032490e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.902520e-01,1.010993e+00,-7.737924e-01,1.018868e+01,0.000000e+00,0.000000e+00,0.000000e+00
8,4.500000e-03,5.000000e-04,-1.000002e+00,1.072676e+00,-2.006489e-01,9.898734e-01,-7.492668e-01,0,0.000000e+00,0.000000e+00,-1.676668e-01,6.617339e-03,3.333512e-01,1.130954e-01,2.706190e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-8.795111e-02,4.835664e-02,-9.149127e-02,4.729152e-02,9.885708e-02,4.527638e-06,2.968034e-01,4.513601e+01,5.592201e-03,-1.059567e+00,6.033155e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.898779e-01,1.016940e+00,-7.480972e-01,1.189331e+01,0.000000e+00,0.000000e+00,0.000000e+00
9,5.000000e-03,5.000000e-04,-1.000003e+00,1.051238e+00,-2.006952e-01,9.896024e-01,-5.420002e-01,0,0.000000e+00,0.000000e+00,-1.885570e-01,7.436043e-03,3.750349e-01,1.270681e-01,3.422207e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-9.145007e-02,4.992895e-02,-9.498761e-02,4.886458e-02,1.034585e-01,4.935254e-06,3.075342e-01,4.702457e+01,5.852498e-03,-1.028323e+00,6.014804e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.896073e-01,1.023829e+00,-5.411849e-01,1.377916e+01,0.000000e+00,0.000000e+00,0.000000e+00
