step,time,dt,theta_min,theta_max,mass,E_CH,dE_CH_dt,ch_iterations,ch_residual,ch_time,phi_min,phi_max,H_max,M_max,E_mag,mu_min,mu_max,poisson_iterations,poisson_residual,poisson_time,ux_min,ux_max,uy_min,uy_max,U_max,E_kin,divU_L2,divU_Linf,CFL,p_min,p_max,F_cap_max,F_mag_max,F_grav_max,ns_time,E_internal,E_total,dE_internal_dt,dE_total_dt,interface_y_min,interface_y_max,interface_y_mean
0,5.000000e-04,5.000000e-04,-1.000000e+00,1.000701e+00,-2.000000e-01,9.428638e-01,0.000000e+00,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.752913e-02,4.386260e-03,-2.752913e-02,4.386259e-03,3.449375e-02,2.447584e-08,5.724345e-02,1.387997e+01,1.951261e-03,-2.092985e-01,7.276963e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.428638e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1,1.000000e-03,5.000000e-04,-1.000000e+00,1.000946e+00,-2.000000e-01,9.428638e-01,4.345364e-06,0,0.000000e+00,0.000000e+00,-2.186495e-02,5.338441e-04,4.177786e-02,1.552315e-02,4.492559e-04,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.754780e-02,4.389892e-03,-2.754780e-02,4.389894e-03,3.451805e-02,2.479626e-08,5.728248e-02,1.388928e+01,1.952636e-03,-5.886885e-02,7.278851e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.433131e-01,4.986191e-06,8.985168e-01,0.000000e+00,0.000000e+00,0.000000e+00
2,1.500000e-03,5.000000e-04,-1.000000e+00,1.001111e+00,-2.000000e-01,9.428638e-01,6.286643e-06,0,0.000000e+00,0.000000e+00,-4.299437e-02,1.027227e-03,8.370155e-02,2.919819e-02,1.728913e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.753407e-02,4.387632e-03,-2.753407e-02,4.387634e-03,3.450076e-02,2.491988e-08,5.725384e-02,1.388238e+01,1.951658e-03,-5.658962e-02,7.275613e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.445928e-01,6.533899e-06,2.559321e+00,0.000000e+00,0.000000e+00,0.000000e+00
3,2.000000e-03,5.000000e-04,-1.000000e+00,1.001238e+00,-2.000000e-01,9.428638e-01,6.898068e-06,0,0.000000e+00,0.000000e+00,-6.421586e-02,1.525339e-03,1.256176e-01,4.318522e-02,3.853286e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.752469e-02,4.386109e-03,-2.752469e-02,4.386111e-03,3.448898e-02,2.501205e-08,5.723430e-02,1.387766e+01,1.950991e-03,-5.605658e-02,7.273333e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,9.467171e-01,7.082402e-06,4.248752e+00,0.000000e+00,0.000000e+00,0.000000e+00
4,2.500000e-03,5.000000e-04,-1.000000e+00,1.001342e+00,-2.000000e-01,9.428638e-01,7.218152e-06,0,0.000000e+00,0.000000e+00,-8.542584e-02,2.022865e-03,1.675345e-01,5.714707e-02,6.816006e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.751753e-02,4.384954e-03,-2.751753e-02,4.384956e-03,3.448000e-02,2.508597e-08,5.721941e-02,1.387406e+01,1.950483e-03,-5.609382e-02,7.271564e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,9.496799e-01,7.365979e-06,5.925448e+00,0.000000e+00,0.000000e+00,0.000000e+00
5,3.000000e-03,5.000000e-04,-1.000000e+00,1.173106e+00,-2.002812e-01,9.810686e-01,7.640945e+01,0,0.000000e+00,0.000000e+00,-1.059138e-01,3.243876e-03,2.094512e-01,7.316623e-02,1.061842e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.533070e-02,3.196092e-02,-3.945249e-02,2.140369e-02,4.628722e-02,3.441595e-07,1.795981e-01,4.184741e+01,5.236801e-03,-8.504590e+01,6.085962e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.810689e-01,9.916873e-01,7.641009e+01,8.401491e+01,0.000000e+00,0.000000e+00,0.000000e+00
6,3.500000e-03,5.000000e-04,-1.000001e+00,1.125037e+00,-2.003543e-01,9.790792e-01,-3.978681e+00,0,0.000000e+00,0.000000e+00,-1.270059e-01,3.860626e-03,2.513680e-01,8.507670e-02,1.526028e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.586543e-02,3.635364e-02,-4.224038e-02,2.597949e-02,4.483320e-02,3.292833e-07,1.509746e-01,4.567136e+01,5.072298e-03,-1.760276e-01,6.060921e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.790795e-01,9.943398e-01,-3.978711e+00,5.305015e+00,0.000000e+00,0.000000e+00,0.000000e+00
7,4.000000e-03,5.000000e-04,-1.000001e+00,1.044186e+00,-2.003988e-01,9.775669e-01,-3.024597e+00,0,0.000000e+00,0.000000e+00,-1.480772e-01,4.498211e-03,2.932847e-01,9.904136e-02,2.074164e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.877293e-02,3.957303e-02,-4.570315e-02,2.833042e-02,4.879839e-02,3.891262e-07,1.635632e-01,4.979448e+01,5.520908e-03,-2.914674e-01,6.042383e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.775673e-01,9.983089e-01,-3.024477e+00,7.938232e+00,0.000000e+00,0.000000e+00,0.000000e+00
8,4.500000e-03,5.000000e-04,-1.000001e+00,1.038933e+00,-2.004309e-01,9.766089e-01,-1.915978e+00,0,0.000000e+00,0.000000e+00,-1.691506e-01,5.133663e-03,3.352014e-01,1.130060e-01,2.706247e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-4.048619e-02,4.138580e-02,-4.775953e-02,2.961474e-02,5.120207e-02,4.284099e-07,1.710477e-01,5.214195e+01,5.792852e-03,-2.854483e-01,6.122643e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.766094e-01,1.003672e+00,-1.915900e+00,1.072578e+01,0.000000e+00,0.000000e+00,0.000000e+00
9,5.000000e-03,5.000000e-04,-1.000001e+00,1.036484e+00,-2.004560e-01,9.759814e-01,-1.255086e+00,0,0.000000e+00,0.000000e+00,-1.902238e-01,5.769298e-03,3.771182e-01,1.269707e-01,3.422280e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-4.159987e-02,4.253921e-02,-4.908338e-02,3.042903e-02,5.272851e-02,4.555118e-07,1.758730e-01,5.363874e+01,5.965550e-03,-2.884805e-01,6.296858e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.759818e-01,1.010205e+00,-1.255032e+00,1.306562e+01,0.000000e+00,0.000000e+00,0.000000e+00
10,5.500000e-03,5.000000e-04,-1.000001e+00,1.047224e+00,-2.006341e-01,9.804268e-01,8.890891e+00,0,0.000000e+00,0.000000e+00,-2.112971e-01,6.404848e-03,4.190349e-01,1.409353e-01,4.222261e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.158554e-02,4.261286e-02,-5.358989e-02,2.474605e-02,5.402944e-02,5.697864e-07,1.727226e-01,5.045368e+01,1.222547e-02,-2.697123e+01,6.198130e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.804274e-01,1.022650e+00,8.891119e+00,2.489074e+01,0.000000e+00,0.000000e+00,0.000000e+00
11,6.000000e-03,5.000000e-04,-1.000001e+00,1.046469e+00,-2.006715e-01,9.789867e-01,-2.880206e+00,0,0.000000e+00,0.000000e+00,-2.324414e-01,6.969855e-03,4.609518e-01,1.646943e-01,5.106304e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.833490e-02,4.362260e-02,-5.623493e-02,2.976493e-02,5.760887e-02,6.032830e-07,1.863908e-01,5.728761e+01,1.303540e-02,-3.813362e-01,6.334718e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.789873e-01,1.030050e+00,-2.880139e+00,1.480072e+01,0.000000e+00,0.000000e+00,0.000000e+00
