step,time,dt,theta_min,theta_max,mass,E_CH,dE_CH_dt,ch_iterations,ch_residual,ch_time,phi_min,phi_max,H_max,M_max,E_mag,mu_min,mu_max,poisson_iterations,poisson_residual,poisson_time,ux_min,ux_max,uy_min,uy_max,U_max,E_kin,divU_L2,divU_Linf,CFL,p_min,p_max,F_cap_max,F_mag_max,F_grav_max,ns_time,E_internal,E_total,dE_internal_dt,dE_total_dt,interface_y_min,interface_y_max,interface_y_mean
0,5.000000e-04,5.000000e-04,-1.000001e+00,1.002665e+00,-2.000000e-01,9.433684e-01,0.000000e+00,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-5.426540e-02,8.585898e-03,-5.426539e-02,8.585746e-03,6.793798e-02,3.472667e-07,1.127704e-01,1.368858e+01,1.921576e-03,-9.782770e-01,7.262338e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.433688e-01,9.433688e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1,1.000000e-03,5.000000e-04,-1.000001e+00,1.003763e+00,-2.000000e-01,9.433685e-01,1.108633e-04,0,0.000000e+00,0.000000e+00,-2.186494e-02,5.338456e-04,4.155926e-02,1.552481e-02,4.492487e-04,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-5.430404e-02,8.576037e-03,-5.430400e-02,8.575980e-03,6.797048e-02,3.518792e-07,1.128003e-01,1.370119e+01,1.922495e-03,-2.628446e-01,7.274704e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.433689e-01,9.438181e-01,1.200884e-04,8.986175e-01,0.000000e+00,0.000000e+00,0.000000e+00
2,1.500000e-03,5.000000e-04,-1.000001e+00,1.004472e+00,-2.000000e-01,9.433686e-01,1.685601e-04,0,0.000000e+00,0.000000e+00,-4.299433e-02,1.027248e-03,8.324967e-02,2.923808e-02,1.728880e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-5.416824e-02,8.547600e-03,-5.416820e-02,8.547548e-03,6.779202e-02,3.523266e-07,1.125078e-01,1.366804e+01,1.917448e-03,-2.252528e-01,7.263835e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.433689e-01,9.450978e-01,1.694550e-04,2.559432e+00,0.000000e+00,0.000000e+00,0.000000e+00
3,2.000000e-03,5.000000e-04,-1.000001e+00,1.005004e+00,-2.000000e-01,9.433687e-01,1.478048e-04,0,0.000000e+00,0.000000e+00,-6.421580e-02,1.525373e-03,1.249327e-01,4.323394e-02,3.853208e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-5.408095e-02,8.531126e-03,-5.408092e-02,8.531070e-03,6.767936e-02,3.528406e-07,1.123231e-01,1.364646e+01,1.914261e-03,-2.191532e-01,7.255613e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.433690e-01,9.472222e-01,1.488328e-04,4.248804e+00,0.000000e+00,0.000000e+00,0.000000e+00
4,2.500000e-03,5.000000e-04,-1.000001e+00,1.005434e+00,-2.000000e-01,9.433687e-01,1.370050e-04,0,0.000000e+00,0.000000e+00,-8.542575e-02,2.022912e-03,1.666165e-01,5.720384e-02,6.815865e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-5.401697e-02,8.519668e-03,-5.401694e-02,8.519607e-03,6.759756e-02,3.533266e-07,1.121885e-01,1.363053e+01,1.911948e-03,-2.198682e-01,7.249097e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.433691e-01,9.501849e-01,1.379770e-04,5.925453e+00,0.000000e+00,0.000000e+00,0.000000e+00
5,3.000000e-03,5.000000e-04,-1.000001e+00,1.170639e+00,-2.002417e-01,9.734392e-01,6.014086e+01,0,0.000000e+00,0.000000e+00,-1.049566e-01,4.201027e-03,2.083001e-01,7.361766e-02,1.061820e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-4.497185e-02,2.431763e-02,-4.648582e-02,2.277777e-02,6.690210e-02,1.217038e-06,2.289945e-01,2.465335e+01,3.784554e-03,-1.847432e+02,6.458661e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.734404e-01,9.840586e-01,6.014258e+01,6.774725e+01,0.000000e+00,0.000000e+00,0.000000e+00
6,3.500000e-03,5.000000e-04,-1.000001e+00,1.143304e+00,-2.003170e-01,9.743127e-01,1.747099e+00,0,0.000000e+00,0.000000e+00,-1.258903e-01,4.976183e-03,2.499838e-01,8.514978e-02,1.525996e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-8.098483e-02,4.086030e-02,-8.443701e-02,3.999564e-02,9.442857e-02,3.589175e-06,2.735704e-01,3.938825e+01,5.341687e-03,-1.865329e+00,6.074046e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.743163e-01,9.895763e-01,1.751844e+00,1.103536e+01,0.000000e+00,0.000000e+00,0.000000e+00
7,4.000000e-03,5.000000e-04,-1.000002e+00,1.073009e+00,-2.003638e-01,9.739716e-01,-6.821524e-01,0,0.000000e+00,0.000000e+00,-1.467762e-01,5.799158e-03,2.916675e-01,9.912258e-02,2.074120e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-8.857704e-02,4.607494e-02,-9.202334e-02,4.521213e-02,1.031128e-01,4.337834e-06,2.930592e-01,4.423924e+01,5.832940e-03,-1.024175e+00,6.028532e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.739760e-01,9.947172e-01,-6.806551e-01,1.028182e+01,0.000000e+00,0.000000e+00,0.000000e+00
8,4.500000e-03,5.000000e-04,-1.000002e+00,1.041159e+00,-2.003978e-01,9.736176e-01,-7.079615e-01,0,0.000000e+00,0.000000e+00,-1.676668e-01,6.617340e-03,3.333512e-01,1.130954e-01,2.706190e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-9.233905e-02,4.862175e-02,-9.578214e-02,4.775997e-02,1.078590e-01,4.772867e-06,3.050304e-01,4.673851e+01,6.101426e-03,-9.655312e-01,6.032676e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.736224e-01,1.000684e+00,-7.070914e-01,1.193432e+01,0.000000e+00,0.000000e+00,0.000000e+00
9,5.000000e-03,5.000000e-04,-1.000003e+00,1.037962e+00,-2.004245e-01,9.733706e-01,-4.941752e-01,0,0.000000e+00,0.000000e+00,-1.885570e-01,7.436043e-03,3.750349e-01,1.270681e-01,3.422207e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-9.474337e-02,5.020426e-02,-9.818441e-02,4.934317e-02,1.109279e-01,5.071919e-06,3.130433e-01,4.830685e+01,6.275030e-03,-9.698155e-01,6.014949e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.733756e-01,1.007598e+00,-4.935771e-01,1.382677e+01,0.000000e+00,0.000000e+00,0.000000e+00
