step,time,dt,theta_min,theta_max,mass,E_CH,dE_CH_dt,ch_iterations,ch_residual,ch_time,phi_min,phi_max,H_max,M_max,E_mag,mu_min,mu_max,poisson_iterations,poisson_residual,poisson_time,ux_min,ux_max,uy_min,uy_max,U_max,E_kin,divU_L2,divU_Linf,CFL,p_min,p_max,F_cap_max,F_mag_max,F_grav_max,ns_time,E_internal,E_total,dE_internal_dt,dE_total_dt,interface_y_min,interface_y_max,interface_y_mean
0,2.500000e-04,2.500000e-04,-1.000000e+00,1.000496e+00,-3.800000e-01,9.429761e-01,0.000000e+00,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.001774e-02,3.181540e-03,-2.001774e-02,3.181437e-03,2.507402e-02,2.264341e-08,4.522652e-02,7.571204e+00,5.319004e-04,-1.178287e+00,3.986693e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.429761e-01,9.429761e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1,5.000000e-04,2.500000e-04,-1.000639e+00,1.000068e+00,-3.800000e-01,9.429766e-01,1.774064e-03,0,0.000000e+00,0.000000e+00,-1.130721e+01,1.486917e+01,5.898703e+01,2.949352e+01,4.527937e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-9.043918e-02,9.032360e-02,-5.431887e-02,7.295334e-02,9.020466e-02,2.288190e-04,5.310154e-01,1.374362e+01,1.913530e-03,-1.850990e+02,4.179338e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.432054e-01,4.537369e+02,9.169596e-01,1.811176e+06,0.000000e+00,0.000000e+00,0.000000e+00
2,7.500000e-04,2.500000e-04,-1.002090e+00,1.000045e+00,-3.800000e-01,9.429811e-01,1.802930e-02,0,0.000000e+00,0.000000e+00,-2.274804e+01,2.881236e+01,1.106724e+02,5.533618e+01,1.742970e+03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-5.622281e-01,5.623420e-01,-3.189457e-01,4.737982e-01,5.614354e-01,9.578184e-03,3.197748e+00,5.969013e+01,1.190984e-02,-8.807891e+02,4.773002e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.525592e-01,1.743922e+03,3.741549e+01,5.160742e+06,0.000000e+00,0.000000e+00,0.000000e+00
3,1.000000e-03,2.500000e-04,-1.005070e+00,1.000097e+00,-3.800000e-01,9.430039e-01,9.151470e-02,0,0.000000e+00,0.000000e+00,-3.417605e+01,4.284302e+01,1.632687e+02,8.163434e+01,3.883480e+03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-1.595923e+00,1.596437e+00,-8.963317e-01,1.258151e+00,1.594145e+00,7.983684e-02,7.566736e+00,1.400254e+02,3.381693e-02,-2.074788e+03,5.298563e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.022841e+00,3.884503e+03,2.811262e+02,8.562321e+06,0.000000e+00,0.000000e+00,0.000000e+00
4,1.250000e-03,2.500000e-04,-1.010163e+00,1.000167e+00,-3.800000e-01,9.430809e-01,3.077669e-01,0,0.000000e+00,0.000000e+00,-4.560168e+01,5.681866e+01,2.157480e+02,1.078740e+02,6.864925e+03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.326035e+00,3.327145e+00,-1.853210e+00,2.364542e+00,3.323283e+00,3.570858e-01,1.312170e+01,2.338017e+02,7.049747e-02,-3.774008e+03,9.090586e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.300167e+00,6.866225e+03,1.109304e+03,1.192689e+07,0.000000e+00,0.000000e+00,0.000000e+00
5,1.500000e-03,2.500000e-04,-1.088069e+00,1.107511e+00,-3.786676e-01,3.475433e+00,1.012941e+04,0,0.000000e+00,0.000000e+00,-5.845425e+01,6.947303e+01,2.692727e+02,1.338202e+02,1.069745e+04,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.918121e+00,4.660927e+00,-3.307678e+00,6.454456e+00,6.453486e+00,9.319064e-01,1.998859e+01,4.861886e+02,2.737982e-01,-6.011983e+03,4.847874e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.407340e+00,1.070186e+04,1.242869e+04,1.534254e+07,0.000000e+00,0.000000e+00,0.000000e+00
6,1.750000e-03,2.500000e-04,-1.120641e+00,1.126358e+00,-3.781362e-01,3.387597e+00,-3.513450e+02,0,0.000000e+00,0.000000e+00,-7.013202e+01,8.323566e+01,3.308303e+02,1.600607e+02,1.537036e+04,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-7.444348e+00,8.985093e+00,-5.436729e+00,1.247336e+01,1.239351e+01,2.601810e+00,2.921951e+01,9.356790e+02,5.258120e-01,-9.814243e+03,6.958626e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.989407e+00,1.537635e+04,6.328269e+03,1.869795e+07,0.000000e+00,0.000000e+00,0.000000e+00
7,1.987728e-03,2.377276e-04,-1.153347e+00,1.126172e+00,-3.775948e-01,3.342820e+00,-1.883557e+02,0,0.000000e+00,0.000000e+00,-8.183308e+01,9.687818e+01,3.886019e+02,1.862432e+02,2.088912e+04,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-1.250612e+01,1.511013e+01,-7.733934e+00,2.047986e+01,2.022785e+01,6.053387e+00,4.394446e+01,1.555572e+03,8.160666e-01,-1.506961e+04,9.688515e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.396207e+00,2.089851e+04,1.433069e+04,2.322896e+07,0.000000e+00,0.000000e+00,0.000000e+00
8,2.133382e-03,1.456545e-04,-1.183234e+00,1.141236e+00,-3.769604e-01,3.374309e+00,2.161893e+02,0,0.000000e+00,0.000000e+00,-9.290819e+01,1.097716e+02,4.460179e+02,2.109846e+02,2.689471e+04,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-1.874849e+01,2.211337e+01,-1.003395e+01,2.899202e+01,2.876581e+01,1.233485e+01,5.556560e+01,2.052196e+03,7.110445e-01,-2.107753e+04,1.269457e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.570915e+01,2.691042e+04,4.334193e+04,4.127514e+07,0.000000e+00,0.000000e+00,0.000000e+00
9,2.235805e-03,1.024229e-04,-1.247588e+00,1.372083e+00,-3.762929e-01,3.493249e+00,1.161267e+03,0,0.000000e+00,0.000000e+00,-9.967827e+01,1.172222e+02,4.826867e+02,2.250572e+02,3.083787e+04,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.474724e+01,2.919935e+01,-1.216496e+01,3.667165e+01,3.657218e+01,2.107740e+01,6.046675e+01,2.116263e+03,6.356883e-01,-2.485888e+04,1.477940e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.457065e+01,3.086244e+04,8.651868e+04,3.858532e+07,0.000000e+00,0.000000e+00,0.000000e+00
