step,time,E_CH,E_kin,E_mag,E_internal,E_total,dE_internal_dt,dE_total_dt
41,2.100000e-02,9.430309e-01,2.346451e-05,7.065877e-01,9.430544e-01,1.649642e+00,8.222718e-03,6.805395e+01
42,2.150000e-02,9.430351e-01,2.347453e-05,7.414500e-01,9.430585e-01,1.684509e+00,8.281007e-03,6.973287e+01
43,2.200000e-02,9.430392e-01,2.347026e-05,7.771517e-01,9.430627e-01,1.720214e+00,8.248346e-03,7.141170e+01
44,2.250000e-02,9.430433e-01,2.347390e-05,8.136929e-01,9.430668e-01,1.756760e+00,8.275977e-03,7.309059e+01
45,2.300000e-02,9.430475e-01,2.346840e-05,8.510735e-01,9.430709e-01,1.794144e+00,8.254874e-03,7.476943e+01
46,2.350000e-02,9.430516e-01,2.346801e-05,8.892935e-01,9.430751e-01,1.832369e+00,8.272712e-03,7.644830e+01
47,2.400000e-02,9.430557e-01,2.348587e-05,9.283529e-01,9.430792e-01,1.871432e+00,8.328490e-03,7.812721e+01
48,2.450000e-02,9.430599e-01,2.346663e-05,9.682518e-01,9.430833e-01,1.911335e+00,8.231247e-03,7.980595e+01
49,2.500000e-02,9.430640e-01,2.347543e-05,1.008990e+00,9.430875e-01,1.952078e+00,8.310388e-03,8.148488e+01
50,2.550000e-02,9.430682e-01,2.347128e-05,1.050568e+00,9.430916e-01,1.993659e+00,8.282371e-03,8.316369e+01
51,2.600000e-02,9.430723e-01,2.346340e-05,1.092985e+00,9.430958e-01,2.036081e+00,8.272668e-03,8.484252e+01
52,2.650000e-02,9.430765e-01,2.345301e-05,1.136241e+00,9.430999e-01,2.079341e+00,8.265758e-03,8.652135e+01
53,2.700000e-02,9.430806e-01,2.344167e-05,1.180337e+00,9.431040e-01,2.123441e+00,8.262474e-03,8.820018e+01
54,2.750000e-02,9.430847e-01,2.343244e-05,1.225273e+00,9.431082e-01,2.168381e+00,8.266602e-03,8.987901e+01
55,2.800000e-02,9.430889e-01,2.343072e-05,1.271048e+00,9.431123e-01,2.214160e+00,8.286355e-03,9.155786e+01
56,2.850000e-02,9.430930e-01,2.344068e-05,1.317662e+00,9.431165e-01,2.260778e+00,8.323377e-03,9.323672e+01
57,2.900000e-02,9.430972e-01,2.344406e-05,1.365115e+00,9.431206e-01,2.308236e+00,8.310781e-03,9.491552e+01
58,2.950000e-02,9.431013e-01,2.344447e-05,1.413408e+00,9.431248e-01,2.356533e+00,8.304654e-03,9.659433e+01
59,3.000000e-02,9.431055e-01,2.344074e-05,1.462541e+00,9.431289e-01,2.405670e+00,8.294529e-03,9.827313e+01
60,3.050000e-02,9.431096e-01,2.343391e-05,1.512513e+00,9.431331e-01,2.455646e+00,8.286009e-03,9.995193e+01
61,3.100000e-02,9.431138e-01,2.342615e-05,1.563324e+00,9.431372e-01,2.506461e+00,8.282962e-03,1.016307e+02
62,3.150000e-02,9.431179e-01,2.341956e-05,1.614974e+00,9.431414e-01,2.558116e+00,8.285615e-03,1.033095e+02
63,3.200000e-02,9.431221e-01,2.341620e-05,1.667465e+00,9.431455e-01,2.610610e+00,8.293483e-03,1.049884e+02
64,3.250000e-02,9.431262e-01,2.342387e-05,1.720794e+00,9.431497e-01,2.663944e+00,8.325792e-03,1.066672e+02
65,3.300000e-02,9.431304e-01,2.337950e-05,1.774963e+00,9.431538e-01,2.718117e+00,8.176673e-03,1.083458e+02
66,3.350000e-02,9.431345e-01,2.340275e-05,1.829971e+00,9.431579e-01,2.773129e+00,8.353581e-03,1.100248e+02
67,3.400000e-02,9.431387e-01,2.341111e-05,1.885819e+00,9.431621e-01,2.828981e+00,8.329294e-03,1.117036e+02
68,3.450000e-02,9.431428e-01,2.336514e-05,1.942506e+00,9.431662e-01,2.885672e+00,8.159568e-03,1.133822e+02
69,3.500000e-02,9.431470e-01,2.337236e-05,2.000032e+00,9.431703e-01,2.943202e+00,8.304498e-03,1.150611e+02
70,3.550000e-02,9.431511e-01,2.341189e-05,2.058398e+00,9.431745e-01,3.001572e+00,8.394705e-03,1.167400e+02
71,3.600000e-02,9.431553e-01,2.337878e-05,2.117603e+00,9.431786e-01,3.060782e+00,8.202705e-03,1.184185e+02
72,3.650000e-02,9.431594e-01,2.340162e-05,2.177647e+00,9.431828e-01,3.120830e+00,8.364856e-03,1.200975e+02
73,3.700000e-02,9.431635e-01,2.336062e-05,2.238531e+00,9.431869e-01,3.181718e+00,8.172587e-03,1.217760e+02
74,3.750000e-02,9.431677e-01,2.340338e-05,2.300255e+00,9.431911e-01,3.243446e+00,8.402526e-03,1.234550e+02
75,3.800000e-02,9.431718e-01,2.337455e-05,2.362817e+00,9.431952e-01,3.306013e+00,8.213127e-03,1.251336e+02
76,3.850000e-02,9.431760e-01,2.341073e-05,2.426219e+00,9.431994e-01,3.369419e+00,8.391946e-03,1.268125e+02
77,3.900000e-02,9.431801e-01,2.336594e-05,2.490461e+00,9.432035e-01,3.433664e+00,8.158056e-03,1.284910e+02
78,3.950000e-02,9.431843e-01,2.337021e-05,2.555542e+00,9.432076e-01,3.498749e+00,8.299112e-03,1.301700e+02
79,4.000000e-02,9.431884e-01,2.333049e-05,2.621462e+00,9.432117e-01,3.564674e+00,8.161415e-03,1.318485e+02
80,4.050000e-02,9.431925e-01,2.333662e-05,2.688222e+00,9.432159e-01,3.631437e+00,8.279311e-03,1.335274e+02
81,4.100000e-02,9.431967e-01,2.336397e-05,2.755820e+00,9.432200e-01,3.699040e+00,8.344194e-03,1.352062e+02
82,4.150000e-02,9.432008e-01,2.332007e-05,2.824259e+00,9.432241e-01,3.767483e+00,8.138176e-03,1.368847e+02
83,4.200000e-02,9.432049e-01,2.334336e-05,2.893536e+00,9.432283e-01,3.836765e+00,8.321012e-03,1.385637e+02
84,4.250000e-02,9.432090e-01,2.331330e-05,2.963653e+00,9.432323e-01,3.906886e+00,8.165796e-03,1.402422e+02
85,4.300000e-02,9.432132e-01,2.334081e-05,3.034610e+00,9.432365e-01,3.977846e+00,8.325503e-03,1.419212e+02
86,4.350000e-02,9.432173e-01,2.330891e-05,3.106406e+00,9.432406e-01,4.049646e+00,8.157998e-03,1.435996e+02
87,4.400000e-02,9.432214e-01,2.333128e-05,3.179041e+00,9.432447e-01,4.122286e+00,8.302812e-03,1.452786e+02
88,4.450000e-02,9.432255e-01,2.331150e-05,3.252515e+00,9.432488e-01,4.195764e+00,8.186966e-03,1.469571e+02
89,4.500000e-02,9.432296e-01,2.331899e-05,3.326829e+00,9.432530e-01,4.270082e+00,8.255399e-03,1.486360e+02
90,4.550000e-02,9.432337e-01,2.329685e-05,3.401982e+00,9.432570e-01,4.345239e+00,8.167572e-03,1.503145e+02
91,4.600000e-02,9.432379e-01,2.336882e-05,3.477975e+00,9.432613e-01,4.421236e+00,8.435223e-03,1.519936e+02
92,4.650000e-02,9.432420e-01,2.334087e-05,3.554807e+00,9.432653e-01,4.498072e+00,8.160991e-03,1.536719e+02
93,4.700000e-02,9.432461e-01,2.335905e-05,3.632478e+00,9.432695e-01,4.575747e+00,8.289240e-03,1.553509e+02
94,4.750000e-02,9.432502e-01,2.333353e-05,3.710989e+00,9.432736e-01,4.654262e+00,8.165213e-03,1.570293e+02
95,4.800000e-02,9.432544e-01,2.339503e-05,3.790339e+00,9.432778e-01,4.733616e+00,8.411327e-03,1.587083e+02
96,4.850000e-02,9.432585e-01,2.336266e-05,3.870528e+00,9.432818e-01,4.813810e+00,8.149493e-03,1.603866e+02
97,4.900000e-02,9.432626e-01,2.338523e-05,3.951556e+00,9.432860e-01,4.894842e+00,8.301410e-03,1.620656e+02
98,4.950000e-02,9.432667e-01,2.335617e-05,4.033424e+00,9.432901e-01,4.976714e+00,8.148069e-03,1.637440e+02
99,5.000000e-02,9.432708e-01,2.338921e-05,4.116132e+00,9.432942e-01,5.059426e+00,8.323930e-03,1.654230e+02
100,5.050000e-02,9.432749e-01,2.336752e-05,4.199678e+00,9.432983e-01,5.142977e+00,8.172226e-03,1.671014e+02
101,5.100000e-02,9.432791e-01,2.340600e-05,4.284064e+00,9.433025e-01,5.227367e+00,8.336736e-03,1.687803e+02
102,5.150000e-02,9.432832e-01,2.337269e-05,4.369290e+00,9.433065e-01,5.312596e+00,8.131592e-03,1.704586e+02
103,5.200000e-02,9.432873e-01,2.340233e-05,4.455354e+00,9.433107e-01,5.398665e+00,8.302735e-03,1.721377e+02
104,5.250000e-02,9.432914e-01,2.336591e-05,4.542258e+00,9.433148e-01,5.485573e+00,8.113044e-03,1.738160e+02
105,5.300000e-02,9.432955e-01,2.340522e-05,4.630002e+00,9.433189e-01,5.573320e+00,8.305987e-03,1.754951e+02
106,5.350000e-02,9.432996e-01,2.337604e-05,4.718584e+00,9.433230e-01,5.661907e+00,8.128360e-03,1.771733e+02
107,5.400000e-02,9.433037e-01,2.343210e-05,4.808006e+00,9.433272e-01,5.751333e+00,8.358391e-03,1.788523e+02
108,5.450000e-02,9.433078e-01,2.340576e-05,4.898267e+00,9.433312e-01,5.841598e+00,8.145186e-03,1.805305e+02
109,5.500000e-02,9.433119e-01,2.344199e-05,4.989368e+00,9.433354e-01,5.932703e+00,8.312035e-03,1.822097e+02
110,5.550000e-02,9.433160e-01,2.340639e-05,5.081308e+00,9.433394e-01,6.024647e+00,8.104081e-03,1.838878e+02
111,5.600000e-02,9.433201e-01,2.344525e-05,5.174087e+00,9.433436e-01,6.117431e+00,8.306941e-03,1.855670e+02
112,5.650000e-02,9.433242e-01,2.340880e-05,5.267706e+00,9.433476e-01,6.211053e+00,8.099570e-03,1.872451e+02
113,5.700000e-02,9.433283e-01,2.344972e-05,5.362164e+00,9.433518e-01,6.305515e+00,8.302280e-03,1.889243e+02
114,5.750000e-02,9.433324e-01,2.341772e-05,5.457461e+00,9.433558e-01,6.400817e+00,8.102000e-03,1.906024e+02
115,5.800000e-02,9.433365e-01,2.345596e-05,5.553597e+00,9.433600e-01,6.496957e+00,8.285885e-03,1.922815e+02
116,5.850000e-02,9.433406e-01,2.341560e-05,5.650573e+00,9.433640e-01,6.593937e+00,8.072576e-03,1.939596e+02
117,5.900000e-02,9.433447e-01,2.343783e-05,5.748388e+00,9.433681e-01,6.691757e+00,8.219300e-03,1.956388e+02
118,5.950000e-02,9.433488e-01,2.341092e-05,5.847043e+00,9.433722e-01,6.790415e+00,8.083792e-03,1.973169e+02
119,6.000000e-02,9.433529e-01,2.346664e-05,5.946537e+00,9.433763e-01,6.889913e+00,8.306814e-03,1.989961e+02
120,6.050000e-02,9.433569e-01,2.345562e-05,6.046870e+00,9.433804e-01,6.990250e+00,8.133974e-03,2.006742e+02
121,6.100000e-02,9.433610e-01,2.349600e-05,6.148042e+00,9.433845e-01,7.091427e+00,8.272953e-03,2.023533e+02
122,6.150000e-02,9.433651e-01,2.347661e-05,6.250054e+00,9.433886e-01,7.193443e+00,8.105067e-03,2.040314e+02
123,6.200000e-02,9.433692e-01,2.352042e-05,6.352905e+00,9.433927e-01,7.296298e+00,8.283013e-03,2.057106e+02
124,6.250000e-02,9.433733e-01,2.350099e-05,6.456595e+00,9.433968e-01,7.399992e+00,8.108930e-03,2.073886e+02
125,6.300000e-02,9.433774e-01,2.354402e-05,6.561125e+00,9.434009e-01,7.504526e+00,8.281017e-03,2.090678e+02
126,6.350000e-02,9.433814e-01,2.352180e-05,6.666494e+00,9.434050e-01,7.609899e+00,8.100552e-03,2.107457e+02
127,6.400000e-02,9.433855e-01,2.348511e-05,6.772702e+00,9.434090e-01,7.716111e+00,8.039344e-03,2.124247e+02
128,6.450000e-02,9.433896e-01,2.346383e-05,6.879750e+00,9.434130e-01,7.823163e+00,8.063942e-03,2.141032e+02
129,6.500000e-02,9.433936e-01,2.350500e-05,6.987637e+00,9.434171e-01,7.931054e+00,8.218857e-03,2.157822e+02
130,6.550000e-02,9.433977e-01,2.348222e-05,7.096363e+00,9.434212e-01,8.039784e+00,8.053004e-03,2.174602e+02
131,6.600000e-02,9.434017e-01,2.353704e-05,7.205929e+00,9.434253e-01,8.149354e+00,8.250008e-03,2.191394e+02
132,6.650000e-02,9.434058e-01,2.352810e-05,7.316333e+00,9.434293e-01,8.259762e+00,8.090040e-03,2.208174e+02
133,6.700000e-02,9.434098e-01,2.350142e-05,7.427577e+00,9.434333e-01,8.371011e+00,8.022549e-03,2.224964e+02
134,6.750000e-02,9.434139e-01,2.348601e-05,7.539661e+00,9.434374e-01,8.483098e+00,8.044450e-03,2.241748e+02
135,6.800000e-02,9.434179e-01,2.354604e-05,7.652584e+00,9.434415e-01,8.596025e+00,8.236784e-03,2.258538e+02
136,6.850000e-02,9.434220e-01,2.351780e-05,7.766345e+00,9.434455e-01,8.709791e+00,8.013556e-03,2.275317e+02
137,6.900000e-02,9.434260e-01,2.355357e-05,7.880947e+00,9.434496e-01,8.824396e+00,8.159799e-03,2.292110e+02
138,6.950000e-02,9.434300e-01,2.353902e-05,7.996387e+00,9.434536e-01,8.939841e+00,8.034489e-03,2.308889e+02
139,7.000000e-02,9.434341e-01,2.363646e-05,8.112667e+00,9.434577e-01,9.056125e+00,8.230380e-03,2.325682e+02
140,7.050000e-02,9.434381e-01,2.363551e-05,8.229786e+00,9.434617e-01,9.173248e+00,8.101091e-03,2.342465e+02
141,7.100000e-02,9.434421e-01,2.360306e-05,8.347745e+00,9.434657e-01,9.291211e+00,8.007992e-03,2.359251e+02
142,7.150000e-02,9.434462e-01,2.358081e-05,8.466543e+00,9.434698e-01,9.410012e+00,8.018157e-03,2.376034e+02
143,7.200000e-02,9.434502e-01,2.367190e-05,8.586180e+00,9.434739e-01,9.529654e+00,8.315988e-03,2.392825e+02
144,7.250000e-02,9.434543e-01,2.366678e-05,8.706656e+00,9.434780e-01,9.650134e+00,8.087784e-03,2.409601e+02
145,7.300000e-02,9.434583e-01,2.362593e-05,8.827971e+00,9.434819e-01,9.771453e+00,7.952370e-03,2.426392e+02
146,7.350000e-02,9.434623e-01,2.359034e-05,8.950126e+00,9.434859e-01,9.893612e+00,7.950517e-03,2.443177e+02
147,7.400000e-02,9.434664e-01,2.366168e-05,9.073121e+00,9.434900e-01,1.001661e+01,8.213415e-03,2.459968e+02
148,7.450000e-02,9.434704e-01,2.364683e-05,9.196954e+00,9.434940e-01,1.014045e+01,8.004131e-03,2.476745e+02
149,7.500000e-02,9.434744e-01,2.373271e-05,9.321627e+00,9.434981e-01,1.026512e+01,8.174702e-03,2.493538e+02
150,7.550000e-02,9.434784e-01,2.372371e-05,9.447139e+00,9.435021e-01,1.039064e+01,8.048814e-03,2.510320e+02
151,7.600000e-02,9.434824e-01,2.368648e-05,9.573490e+00,9.435061e-01,1.051700e+01,7.973696e-03,2.527108e+02
152,7.650000e-02,9.434864e-01,2.365150e-05,9.700681e+00,9.435101e-01,1.064419e+01,7.941410e-03,2.543889e+02
153,7.700000e-02,9.434905e-01,2.374544e-05,9.828711e+00,9.435142e-01,1.077222e+01,8.263806e-03,2.560682e+02
154,7.750000e-02,9.434945e-01,2.371618e-05,9.957579e+00,9.435182e-01,1.090110e+01,7.965261e-03,2.577456e+02
155,7.800000e-02,9.434985e-01,2.365040e-05,1.008729e+01,9.435221e-01,1.103081e+01,7.840417e-03,2.594249e+02
156,7.850000e-02,9.435025e-01,2.371047e-05,1.021784e+01,9.435262e-01,1.116136e+01,8.095656e-03,2.611036e+02
157,7.900000e-02,9.435065e-01,2.368264e-05,1.034922e+01,9.435301e-01,1.129275e+01,7.924502e-03,2.627815e+02
158,7.950000e-02,9.435104e-01,2.374532e-05,1.048145e+01,9.435342e-01,1.142498e+01,8.075061e-03,2.644609e+02
159,8.000000e-02,9.435144e-01,2.371983e-05,1.061451e+01,9.435381e-01,1.155805e+01,7.914330e-03,2.661389e+02
160,8.050000e-02,9.435184e-01,2.377381e-05,1.074842e+01,9.435422e-01,1.169196e+01,8.080968e-03,2.678184e+02
161,8.100000e-02,9.435224e-01,2.372507e-05,1.088316e+01,9.435461e-01,1.182671e+01,7.862746e-03,2.694957e+02
162,8.150000e-02,9.435264e-01,2.379917e-05,1.101875e+01,9.435502e-01,1.196230e+01,8.156624e-03,2.711751e+02
163,8.200000e-02,9.435304e-01,2.378615e-05,1.115517e+01,9.435542e-01,1.209872e+01,7.955603e-03,2.728526e+02
164,8.250000e-02,9.435343e-01,2.374398e-05,1.129243e+01,9.435581e-01,1.223599e+01,7.866975e-03,2.745320e+02
165,8.300000e-02,9.435383e-01,2.383694e-05,1.143053e+01,9.435622e-01,1.237409e+01,8.176428e-03,2.762104e+02
166,8.350000e-02,9.435423e-01,2.380738e-05,1.156947e+01,9.435661e-01,1.251304e+01,7.904883e-03,2.778882e+02
167,8.400000e-02,9.435463e-01,2.386103e-05,1.170925e+01,9.435701e-01,1.265282e+01,8.034079e-03,2.795675e+02
168,8.450000e-02,9.435503e-01,2.382621e-05,1.184987e+01,9.435741e-01,1.279345e+01,7.870490e-03,2.812456e+02
169,8.500000e-02,9.435542e-01,2.387780e-05,1.199133e+01,9.435781e-01,1.293491e+01,8.052994e-03,2.829252e+02
170,8.550000e-02,9.435582e-01,2.382554e-05,1.213363e+01,9.435820e-01,1.307721e+01,7.831884e-03,2.846024e+02
171,8.600000e-02,9.435622e-01,2.388938e-05,1.227676e+01,9.435861e-01,1.322035e+01,8.094416e-03,2.862818e+02
172,8.650000e-02,9.435662e-01,2.386632e-05,1.242074e+01,9.435900e-01,1.336433e+01,7.889956e-03,2.879593e+02
173,8.700000e-02,9.435701e-01,2.389316e-05,1.256555e+01,9.435940e-01,1.350915e+01,7.959484e-03,2.896390e+02
174,8.750000e-02,9.435740e-01,2.382611e-05,1.271121e+01,9.435979e-01,1.365481e+01,7.756420e-03,2.913167e+02
175,8.800000e-02,9.435780e-01,2.389784e-05,1.285770e+01,9.436019e-01,1.380131e+01,8.075918e-03,2.929963e+02
176,8.850000e-02,9.435820e-01,2.388020e-05,1.300504e+01,9.436058e-01,1.394864e+01,7.873060e-03,2.946733e+02
177,8.900000e-02,9.435859e-01,2.390676e-05,1.315321e+01,9.436098e-01,1.409682e+01,7.940373e-03,2.963532e+02
178,8.950000e-02,9.435898e-01,2.385440e-05,1.330222e+01,9.436137e-01,1.424583e+01,7.765839e-03,2.980307e+02
179,9.000000e-02,9.435938e-01,2.396165e-05,1.345207e+01,9.436178e-01,1.439569e+01,8.117254e-03,2.997104e+02
180,9.050000e-02,9.435978e-01,2.397004e-05,1.360276e+01,9.436217e-01,1.454638e+01,7.939339e-03,3.013874e+02
181,9.100000e-02,9.436017e-01,2.390481e-05,1.375429e+01,9.436256e-01,1.469792e+01,7.751155e-03,3.030669e+02
182,9.150000e-02,9.436056e-01,2.397684e-05,1.390666e+01,9.436296e-01,1.485029e+01,8.029085e-03,3.047455e+02
183,9.200000e-02,9.436096e-01,2.397467e-05,1.405987e+01,9.436336e-01,1.500350e+01,7.870324e-03,3.064227e+02
184,9.250000e-02,9.436135e-01,2.392859e-05,1.421391e+01,9.436374e-01,1.515755e+01,7.782742e-03,3.081029e+02
185,9.300000e-02,9.436175e-01,2.397835e-05,1.436880e+01,9.436414e-01,1.531244e+01,7.961900e-03,3.097804e+02
186,9.350000e-02,9.436214e-01,2.394593e-05,1.452453e+01,9.436453e-01,1.546817e+01,7.781921e-03,3.114589e+02
187,9.400000e-02,9.436253e-01,2.400165e-05,1.468109e+01,9.436493e-01,1.562474e+01,7.928556e-03,3.131384e+02
188,9.450000e-02,9.436292e-01,2.397933e-05,1.483850e+01,9.436532e-01,1.578215e+01,7.799931e-03,3.148160e+02
189,9.500000e-02,9.436331e-01,2.405869e-05,1.499674e+01,9.436572e-01,1.594040e+01,8.020732e-03,3.164951e+02
190,9.550000e-02,9.436371e-01,2.403859e-05,1.515582e+01,9.436611e-01,1.609948e+01,7.817991e-03,3.181718e+02
191,9.600000e-02,9.436410e-01,2.403272e-05,1.531574e+01,9.436650e-01,1.625941e+01,7.831109e-03,3.198525e+02
192,9.650000e-02,9.436449e-01,2.405850e-05,1.547650e+01,9.436690e-01,1.642017e+01,7.917561e-03,3.215300e+02
193,9.700000e-02,9.436488e-01,2.398772e-05,1.563811e+01,9.436728e-01,1.658178e+01,7.682498e-03,3.232091e+02
194,9.750000e-02,9.436527e-01,2.412593e-05,1.580055e+01,9.436769e-01,1.674422e+01,8.093304e-03,3.248879e+02
195,9.800000e-02,9.436567e-01,2.416694e-05,1.596382e+01,9.436809e-01,1.690750e+01,7.991832e-03,3.265657e+02
196,9.850000e-02,9.436606e-01,2.412008e-05,1.612794e+01,9.436847e-01,1.707163e+01,7.745123e-03,3.282442e+02
197,9.900000e-02,9.436645e-01,2.416489e-05,1.629290e+01,9.436887e-01,1.723659e+01,7.932760e-03,3.299236e+02
198,9.950000e-02,9.436684e-01,2.411794e-05,1.645870e+01,9.436926e-01,1.740239e+01,7.729054e-03,3.315997e+02
199,1.000000e-01,9.436723e-01,2.410554e-05,1.662533e+01,9.436965e-01,1.756903e+01,7.770468e-03,3.332805e+02
200,1.005000e-01,9.436762e-01,2.413229e-05,1.679281e+01,9.437004e-01,1.773651e+01,7.848208e-03,3.349582e+02
201,1.010000e-01,9.436801e-01,2.410342e-05,1.696112e+01,9.437042e-01,1.790483e+01,7.743482e-03,3.366362e+02
202,1.015000e-01,9.436840e-01,2.410895e-05,1.713028e+01,9.437081e-01,1.807398e+01,7.797241e-03,3.383147e+02
203,1.020000e-01,9.436879e-01,2.415285e-05,1.730027e+01,9.437121e-01,1.824398e+01,7.837281e-03,3.399944e+02
204,1.025000e-01,9.436918e-01,2.410740e-05,1.747110e+01,9.437159e-01,1.841482e+01,7.682888e-03,3.416721e+02
205,1.030000e-01,9.436957e-01,2.417615e-05,1.764277e+01,9.437199e-01,1.858649e+01,7.893517e-03,3.433507e+02
206,1.035000e-01,9.436996e-01,2.416677e-05,1.781528e+01,9.437237e-01,1.875901e+01,7.751236e-03,3.450280e+02
207,1.040000e-01,9.437034e-01,2.417317e-05,1.798863e+01,9.437276e-01,1.893236e+01,7.767820e-03,3.467085e+02
208,1.045000e-01,9.437073e-01,2.417953e-05,1.816282e+01,9.437315e-01,1.910655e+01,7.769036e-03,3.483857e+02
209,1.050000e-01,9.437112e-01,2.416313e-05,1.833785e+01,9.437354e-01,1.928159e+01,7.726550e-03,3.500642e+02
