step,time,dt,theta_min,theta_max,mass,E_CH,dE_CH_dt,ch_iterations,ch_residual,ch_time,phi_min,phi_max,H_max,M_max,E_mag,mu_min,mu_max,poisson_iterations,poisson_residual,poisson_time,ux_min,ux_max,uy_min,uy_max,U_max,E_kin,divU_L2,divU_Linf,CFL,p_min,p_max,F_cap_max,F_mag_max,F_grav_max,ns_time,E_internal,E_total,dE_internal_dt,dE_total_dt,interface_y_min,interface_y_max,interface_y_mean
10,1.100000e-02,1.000000e-03,-1.020013e+00,1.019981e+00,-3.800000e-01,1.130611e+00,4.407947e+00,0,0.000000e+00,0.000000e+00,-1.316852e-01,1.307924e-01,6.780410e-01,4.243988e-01,4.752357e-02,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-1.017566e-02,1.623859e-03,-1.017568e-02,1.623864e-03,1.275393e-02,3.639819e-09,2.435263e-02,7.694149e+00,2.164413e-03,-3.127197e+01,4.020984e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.130611e+00,1.178135e+00,4.407948e+00,1.327332e+01,0.000000e+00,0.000000e+00,0.000000e+00
11,1.200000e-02,1.000000e-03,-1.019150e+00,1.019194e+00,-3.800000e-01,1.134435e+00,3.823886e+00,0,0.000000e+00,0.000000e+00,-1.447700e-01,1.438950e-01,7.463208e-01,4.664673e-01,5.747310e-02,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-1.016642e-02,1.622425e-03,-1.016643e-02,1.622446e-03,1.274231e-02,6.738551e-09,2.435281e-02,7.687165e+00,2.162442e-03,-2.899830e+01,4.017357e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.134435e+00,1.191908e+00,3.823890e+00,1.377342e+01,0.000000e+00,0.000000e+00,0.000000e+00
12,1.300000e-02,1.000000e-03,-1.018418e+00,1.018405e+00,-3.800000e-01,1.137781e+00,3.346054e+00,0,0.000000e+00,0.000000e+00,-1.575728e-01,1.570300e-01,8.146290e-01,5.093322e-01,6.823347e-02,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-1.015537e-02,1.620602e-03,-1.015538e-02,1.620634e-03,1.272850e-02,6.984675e-09,2.434670e-02,7.678804e+00,2.160098e-03,-2.707156e+01,4.012995e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.137781e+00,1.206015e+00,3.346054e+00,1.410642e+01,0.000000e+00,0.000000e+00,0.000000e+00
13,1.400000e-02,1.000000e-03,-1.017680e+00,1.017705e+00,-3.800000e-01,1.140732e+00,2.950428e+00,0,0.000000e+00,0.000000e+00,-1.705810e-01,1.701415e-01,8.829175e-01,5.523420e-01,8.002252e-02,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-1.014274e-02,1.618768e-03,-1.014275e-02,1.618792e-03,1.271260e-02,4.201499e-09,2.433708e-02,7.669277e+00,2.157399e-03,-2.531603e+01,4.008046e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.140732e+00,1.220754e+00,2.950426e+00,1.473948e+01,0.000000e+00,0.000000e+00,0.000000e+00
14,1.500000e-02,1.000000e-03,-1.017031e+00,1.017035e+00,-3.800000e-01,1.143351e+00,2.619257e+00,0,0.000000e+00,0.000000e+00,-1.834396e-01,1.832700e-01,9.512203e-01,5.953719e-01,9.266789e-02,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-1.012604e-02,1.615933e-03,-1.012605e-02,1.615970e-03,1.269173e-02,7.360999e-09,2.432041e-02,7.656626e+00,2.153859e-03,-2.380332e+01,4.001436e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.143351e+00,1.236019e+00,2.619260e+00,1.526462e+01,0.000000e+00,0.000000e+00,0.000000e+00
15,1.600000e-02,1.000000e-03,-1.016407e+00,1.016400e+00,-3.800000e-01,1.145690e+00,2.339327e+00,0,0.000000e+00,0.000000e+00,-1.964072e-01,1.963862e-01,1.019513e+00,6.383841e-01,1.063051e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-1.011099e-02,1.613845e-03,-1.011102e-02,1.613865e-03,1.267273e-02,5.918457e-09,2.430519e-02,7.645315e+00,2.150634e-03,-2.245058e+01,3.995584e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.145690e+00,1.251995e+00,2.339326e+00,1.597655e+01,0.000000e+00,0.000000e+00,0.000000e+00
16,1.700000e-02,1.000000e-03,-1.015813e+00,1.015830e+00,-3.800000e-01,1.147791e+00,2.100845e+00,0,0.000000e+00,0.000000e+00,-2.092953e-01,2.095114e-01,1.087813e+00,6.814065e-01,1.208282e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-1.009371e-02,1.610825e-03,-1.009374e-02,1.610843e-03,1.265122e-02,8.243728e-09,2.428674e-02,7.632199e+00,2.146984e-03,-2.129279e+01,3.988704e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.147791e+00,1.268619e+00,2.100847e+00,1.662390e+01,0.000000e+00,0.000000e+00,0.000000e+00
17,1.800000e-02,1.000000e-03,-1.015283e+00,1.015271e+00,-3.800000e-01,1.149687e+00,1.895888e+00,0,0.000000e+00,0.000000e+00,-2.222414e-01,2.226300e-01,1.156108e+00,7.244199e-01,1.363196e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-1.007733e-02,1.608361e-03,-1.007736e-02,1.608399e-03,1.263060e-02,7.802171e-09,2.426910e-02,7.619850e+00,2.143484e-03,-2.018674e+01,3.982294e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.149687e+00,1.286006e+00,1.895888e+00,1.738732e+01,0.000000e+00,0.000000e+00,0.000000e+00
18,1.900000e-02,1.000000e-03,-1.014763e+00,1.014768e+00,-3.800000e-01,1.151405e+00,1.718567e+00,0,0.000000e+00,0.000000e+00,-2.351453e-01,2.357534e-01,1.224407e+00,7.674382e-01,1.527154e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-1.005943e-02,1.604862e-03,-1.005946e-02,1.604870e-03,1.260854e-02,1.292541e-08,2.424885e-02,7.606193e+00,2.139740e-03,-1.922402e+01,3.975063e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.151405e+00,1.304121e+00,1.718572e+00,1.811438e+01,0.000000e+00,0.000000e+00,0.000000e+00
19,2.000000e-02,1.000000e-03,-1.014282e+00,1.014297e+00,-3.800000e-01,1.152970e+00,1.564066e+00,0,0.000000e+00,0.000000e+00,-2.480799e-01,2.488733e-01,1.292703e+00,8.104514e-01,1.700650e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-1.004391e-02,1.602413e-03,-1.004394e-02,1.602434e-03,1.258908e-02,1.345492e-08,2.423412e-02,7.594465e+00,2.136438e-03,-1.832081e+01,3.968953e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.152970e+00,1.323035e+00,1.564066e+00,1.891369e+01,0.000000e+00,0.000000e+00,0.000000e+00
20,2.100000e-02,1.000000e-03,-1.013837e+00,1.013839e+00,-3.800000e-01,1.154398e+00,1.428654e+00,0,0.000000e+00,0.000000e+00,-2.609921e-01,2.619958e-01,1.361001e+00,8.534667e-01,1.883304e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-1.002758e-02,1.599753e-03,-1.002763e-02,1.599754e-03,1.256867e-02,1.597960e-08,2.421721e-02,7.582120e+00,2.132974e-03,-1.754036e+01,3.962501e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.154398e+00,1.342729e+00,1.428657e+00,1.969403e+01,0.000000e+00,0.000000e+00,0.000000e+00
21,2.200000e-02,1.000000e-03,-1.013403e+00,1.013439e+00,-3.800000e-01,1.155707e+00,1.309219e+00,0,0.000000e+00,0.000000e+00,-2.739206e-01,2.751164e-01,1.429298e+00,8.964790e-01,2.075408e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-1.001275e-02,1.597515e-03,-1.001280e-02,1.597543e-03,1.255000e-02,1.559750e-08,2.420411e-02,7.570932e+00,2.129806e-03,-1.677898e+01,3.956693e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.155707e+00,1.363248e+00,1.309219e+00,2.051957e+01,0.000000e+00,0.000000e+00,0.000000e+00
22,2.300000e-02,1.000000e-03,-1.013000e+00,1.013056e+00,-3.800000e-01,1.156911e+00,1.203132e+00,0,0.000000e+00,0.000000e+00,-2.868372e-01,2.882383e-01,1.497596e+00,9.394917e-01,2.276737e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-9.996739e-03,1.594447e-03,-9.996820e-03,1.594407e-03,1.253029e-02,2.143014e-08,2.418882e-02,7.558742e+00,2.126461e-03,-1.613274e+01,3.950242e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.156911e+00,1.384584e+00,1.203138e+00,2.133608e+01,0.000000e+00,0.000000e+00,0.000000e+00
23,2.400000e-02,1.000000e-03,-1.012626e+00,1.012692e+00,-3.800000e-01,1.158019e+00,1.108810e+00,0,0.000000e+00,0.000000e+00,-2.997625e-01,3.013593e-01,1.565893e+00,9.825015e-01,2.487463e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-9.983618e-03,1.592662e-03,-9.983702e-03,1.592655e-03,1.251367e-02,2.268378e-08,2.418014e-02,7.548888e+00,2.123639e-03,-1.546432e+01,3.945162e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.158019e+00,1.406766e+00,1.108812e+00,2.218145e+01,0.000000e+00,0.000000e+00,0.000000e+00
24,2.500000e-02,1.000000e-03,-1.012261e+00,1.012373e+00,-3.800000e-01,1.159044e+00,1.024278e+00,0,0.000000e+00,0.000000e+00,-3.126815e-01,3.144810e-01,1.634191e+00,1.025511e+00,2.707456e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-9.970755e-03,1.590775e-03,-9.970823e-03,1.590800e-03,1.249743e-02,2.341402e-08,2.417297e-02,7.539190e+00,2.120884e-03,-1.488909e+01,3.940142e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.159044e+00,1.429789e+00,1.024279e+00,2.302357e+01,0.000000e+00,0.000000e+00,0.000000e+00
25,2.600000e-02,1.000000e-03,-1.011914e+00,1.012066e+00,-3.800000e-01,1.159992e+00,9.480337e-01,0,0.000000e+00,0.000000e+00,-3.256051e-01,3.276021e-01,1.702488e+00,1.068520e+00,2.936815e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-9.957609e-03,1.588657e-03,-9.957717e-03,1.588598e-03,1.248108e-02,2.761985e-08,2.416314e-02,7.529240e+00,2.118109e-03,-1.438760e+01,3.934918e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.159992e+00,1.453673e+00,9.480379e-01,2.388391e+01,0.000000e+00,0.000000e+00,0.000000e+00
26,2.700000e-02,1.000000e-03,-1.011597e+00,1.011785e+00,-3.800000e-01,1.160871e+00,8.794430e-01,0,0.000000e+00,0.000000e+00,-3.385253e-01,3.407237e-01,1.770786e+00,1.111526e+00,3.175464e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-9.946394e-03,1.586912e-03,-9.946485e-03,1.586927e-03,1.246692e-02,3.062606e-08,2.416187e-02,7.520788e+00,2.115707e-03,-1.385886e+01,3.930552e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.160871e+00,1.478418e+00,8.794460e-01,2.474435e+01,0.000000e+00,0.000000e+00,0.000000e+00
27,2.800000e-02,1.000000e-03,-1.011288e+00,1.011531e+00,-3.800000e-01,1.161688e+00,8.169954e-01,0,0.000000e+00,0.000000e+00,-3.514480e-01,3.538449e-01,1.839083e+00,1.154533e+00,3.423461e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-9.934854e-03,1.584840e-03,-9.934985e-03,1.584814e-03,1.245268e-02,3.672046e-08,2.415611e-02,7.512027e+00,2.113289e-03,-1.340970e+01,3.925924e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.161688e+00,1.504034e+00,8.170015e-01,2.561667e+01,0.000000e+00,0.000000e+00,0.000000e+00
28,2.900000e-02,1.000000e-03,-1.010989e+00,1.011287e+00,-3.800000e-01,1.162448e+00,7.602912e-01,0,0.000000e+00,0.000000e+00,-3.643689e-01,3.669664e-01,1.907381e+00,1.197537e+00,3.680762e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-9.924700e-03,1.583018e-03,-9.924843e-03,1.582994e-03,1.244006e-02,4.295733e-08,2.415606e-02,7.504330e+00,2.111149e-03,-1.297126e+01,3.921888e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.162448e+00,1.530525e+00,7.602974e-01,2.649039e+01,0.000000e+00,0.000000e+00,0.000000e+00
29,3.000000e-02,1.000000e-03,-1.010713e+00,1.011078e+00,-3.800000e-01,1.163157e+00,7.085982e-01,0,0.000000e+00,0.000000e+00,-3.772911e-01,3.800877e-01,1.975678e+00,1.240541e+00,3.947400e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-9.916262e-03,1.582080e-03,-9.916382e-03,1.582104e-03,1.242922e-02,4.530966e-08,2.416078e-02,7.498023e+00,2.109308e-03,-1.253761e+01,3.918687e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.163157e+00,1.557897e+00,7.086006e-01,2.737240e+01,0.000000e+00,0.000000e+00,0.000000e+00
30,3.100000e-02,1.000000e-03,-1.010449e+00,1.010877e+00,-3.800000e-01,1.163818e+00,6.612119e-01,0,0.000000e+00,0.000000e+00,-3.902123e-01,3.932091e-01,2.043976e+00,1.283546e+00,4.223350e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-9.906714e-03,1.580345e-03,-9.906868e-03,1.580331e-03,1.241745e-02,5.224919e-08,2.416145e-02,7.490772e+00,2.107310e-03,-1.218863e+01,3.914855e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.163818e+00,1.586153e+00,6.612188e-01,2.825624e+01,0.000000e+00,0.000000e+00,0.000000e+00
31,3.200000e-02,1.000000e-03,-1.010193e+00,1.010701e+00,-3.800000e-01,1.164436e+00,6.178239e-01,0,0.000000e+00,0.000000e+00,-4.031343e-01,4.063305e-01,2.112274e+00,1.326550e+00,4.508631e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-9.899177e-03,1.579556e-03,-9.899328e-03,1.579577e-03,1.240775e-02,5.790581e-08,2.416998e-02,7.485158e+00,2.105664e-03,-1.180298e+01,3.912016e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.164436e+00,1.615299e+00,6.178295e-01,2.914595e+01,0.000000e+00,0.000000e+00,0.000000e+00
32,3.300000e-02,1.000000e-03,-1.009944e+00,1.010535e+00,-3.800000e-01,1.165014e+00,5.777964e-01,0,0.000000e+00,0.000000e+00,-4.160557e-01,4.194519e-01,2.180571e+00,1.369556e+00,4.803229e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-9.891092e-03,1.577778e-03,-9.891266e-03,1.577748e-03,1.239795e-02,6.694752e-08,2.417430e-02,7.478958e+00,2.104002e-03,-1.148419e+01,3.908690e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.165014e+00,1.645337e+00,5.778054e-01,3.003761e+01,0.000000e+00,0.000000e+00,0.000000e+00
33,3.400000e-02,1.000000e-03,-1.009717e+00,1.010392e+00,-3.800000e-01,1.165555e+00,5.410877e-01,0,0.000000e+00,0.000000e+00,-4.289775e-01,4.325733e-01,2.248869e+00,1.412562e+00,5.107155e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-9.884790e-03,1.577102e-03,-9.884974e-03,1.577100e-03,1.238987e-02,7.450724e-08,2.418571e-02,7.474267e+00,2.102631e-03,-1.113672e+01,3.906313e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.165555e+00,1.676270e+00,5.410952e-01,3.093365e+01,0.000000e+00,0.000000e+00,0.000000e+00
34,3.500000e-02,1.000000e-03,-1.009496e+00,1.010258e+00,-3.800000e-01,1.166062e+00,5.070968e-01,0,0.000000e+00,0.000000e+00,-4.418990e-01,4.456947e-01,2.317166e+00,1.455570e+00,5.420400e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-9.878144e-03,1.575890e-03,-9.878334e-03,1.575891e-03,1.238165e-02,8.434562e-08,2.419635e-02,7.469217e+00,2.101236e-03,-1.085446e+01,3.903658e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.166062e+00,1.708102e+00,5.071066e-01,3.183161e+01,0.000000e+00,0.000000e+00,0.000000e+00
35,3.600000e-02,1.000000e-03,-1.009281e+00,1.010143e+00,-3.800000e-01,1.166538e+00,4.756609e-01,0,0.000000e+00,0.000000e+00,-4.548208e-01,4.588160e-01,2.385464e+00,1.498581e+00,5.742970e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-9.872341e-03,1.574997e-03,-9.872544e-03,1.575000e-03,1.237439e-02,9.486905e-08,2.421001e-02,7.464843e+00,2.100003e-03,-1.057275e+01,3.901387e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.166538e+00,1.740835e+00,4.756714e-01,3.273273e+01,0.000000e+00,0.000000e+00,0.000000e+00
36,3.700000e-02,1.000000e-03,-1.009074e+00,1.010041e+00,-3.800000e-01,1.166984e+00,4.465557e-01,0,0.000000e+00,0.000000e+00,-4.677424e-01,4.719374e-01,2.453762e+00,1.541594e+00,6.074862e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-9.866893e-03,1.573913e-03,-9.867121e-03,1.573881e-03,1.236773e-02,1.067143e-07,2.422453e-02,7.460693e+00,2.098874e-03,-1.031036e+01,3.899183e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.166984e+00,1.774471e+00,4.465675e-01,3.363573e+01,0.000000e+00,0.000000e+00,0.000000e+00
37,3.800000e-02,1.000000e-03,-1.008881e+00,1.009952e+00,-3.800000e-01,1.167404e+00,4.197231e-01,0,0.000000e+00,0.000000e+00,-4.806640e-01,4.850588e-01,2.522059e+00,1.584611e+00,6.416078e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-9.862649e-03,1.573708e-03,-9.862879e-03,1.573721e-03,1.236214e-02,1.172272e-07,2.424476e-02,7.457581e+00,2.097925e-03,-1.002386e+01,3.897657e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.167404e+00,1.809012e+00,4.197336e-01,3.454133e+01,0.000000e+00,0.000000e+00,0.000000e+00
38,3.900000e-02,1.000000e-03,-1.008694e+00,1.009876e+00,-3.800000e-01,1.167799e+00,3.946228e-01,0,0.000000e+00,0.000000e+00,-4.935857e-01,4.981802e-01,2.590357e+00,1.627634e+00,6.766616e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-9.857557e-03,1.603725e-03,-9.857803e-03,1.572526e-03,1.235601e-02,1.314927e-07,2.426036e-02,7.453668e+00,2.096884e-03,-9.799115e+00,3.895555e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.167799e+00,1.844460e+00,3.946370e-01,3.544842e+01,0.000000e+00,0.000000e+00,0.000000e+00
39,4.000000e-02,1.000000e-03,-1.008512e+00,1.009815e+00,-3.800000e-01,1.168170e+00,3.713529e-01,0,0.000000e+00,0.000000e+00,-5.065073e-01,5.113016e-01,2.658655e+00,1.670661e+00,7.126478e-01,1.000000e+00,1.900000e+00,0,0.000000e+00,0.000000e+00,-9.853370e-03,1.689417e-03,-9.853646e-03,1.571732e-03,1.235088e-02,1.471562e-07,2.428025e-02,7.450495e+00,2.096013e-03,-9.577553e+00,3.893881e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.168170e+00,1.880818e+00,3.713686e-01,3.635753e+01,0.000000e+00,0.000000e+00,0.000000e+00
