step,time,message
27,2.800000e-02,"theta bounds violated: [-1.011288, 1.011531]"
27,2.800000e-02,"internal energy increasing: dE_internal/dt=0.817002"
28,2.900000e-02,"theta bounds violated: [-1.010989, 1.011287]"
28,2.900000e-02,"internal energy increasing: dE_internal/dt=0.760297"
29,3.000000e-02,"theta bounds violated: [-1.010713, 1.011078]"
29,3.000000e-02,"internal energy increasing: dE_internal/dt=0.708601"
30,3.100000e-02,"theta bounds violated: [-1.010449, 1.010877]"
30,3.100000e-02,"internal energy increasing: dE_internal/dt=0.661219"
31,3.200000e-02,"theta bounds violated: [-1.010193, 1.010701]"
31,3.200000e-02,"internal energy increasing: dE_internal/dt=0.617830"
32,3.300000e-02,"theta bounds violated: [-1.009944, 1.010535]"
32,3.300000e-02,"internal energy increasing: dE_internal/dt=0.577805"
33,3.400000e-02,"theta bounds violated: [-1.009717, 1.010392]"
33,3.400000e-02,"internal energy increasing: dE_internal/dt=0.541095"
34,3.500000e-02,"theta bounds violated: [-1.009496, 1.010258]"
34,3.500000e-02,"internal energy increasing: dE_internal/dt=0.507107"
35,3.600000e-02,"theta bounds violated: [-1.009281, 1.010143]"
35,3.600000e-02,"internal energy increasing: dE_internal/dt=0.475671"
36,3.700000e-02,"theta bounds violated: [-1.009074, 1.010041]"
36,3.700000e-02,"internal energy increasing: dE_internal/dt=0.446568"
37,3.800000e-02,"theta bounds violated: [-1.008881, 1.009952]"
37,3.800000e-02,"internal energy increasing: dE_internal/dt=0.419734"
38,3.900000e-02,"theta bounds violated: [-1.008694, 1.009876]"
38,3.900000e-02,"internal energy increasing: dE_internal/dt=0.394637"
39,4.000000e-02,"theta bounds violated: [-1.008512, 1.009815]"
39,4.000000e-02,"internal energy increasing: dE_internal/dt=0.371369"
40,4.100000e-02,"theta bounds violated: [-1.008335, 1.009850]"
40,4.100000e-02,"internal energy increasing: dE_internal/dt=0.349928"
41,4.200000e-02,"theta bounds violated: [-1.008171, 1.009907]"
41,4.200000e-02,"internal energy increasing: dE_internal/dt=0.329732"
42,4.300000e-02,"theta bounds violated: [-1.008011, 1.009956]"
42,4.300000e-02,"internal energy increasing: dE_internal/dt=0.311063"
43,4.400000e-02,"theta bounds violated: [-1.007856, 1.009995]"
43,4.400000e-02,"internal energy increasing: dE_internal/dt=0.293589"
44,4.500000e-02,"theta bounds violated: [-1.007704, 1.010027]"
44,4.500000e-02,"internal energy increasing: dE_internal/dt=0.277321"
45,4.600000e-02,"theta bounds violated: [-1.007561, 1.010052]"
45,4.600000e-02,"internal energy increasing: dE_internal/dt=0.262111"
46,4.700000e-02,"theta bounds violated: [-1.007424, 1.010069]"
46,4.700000e-02,"internal energy increasing: dE_internal/dt=0.247919"
47,4.800000e-02,"theta bounds violated: [-1.007289, 1.010080]"
47,4.800000e-02,"internal energy increasing: dE_internal/dt=0.234730"
48,4.900000e-02,"theta bounds violated: [-1.007158, 1.010085]"
48,4.900000e-02,"internal energy increasing: dE_internal/dt=0.222319"
49,5.000000e-02,"theta bounds violated: [-1.007033, 1.010084]"
49,5.000000e-02,"internal energy increasing: dE_internal/dt=0.210741"
50,5.100000e-02,"theta bounds violated: [-1.006913, 1.010079]"
50,5.100000e-02,"internal energy increasing: dE_internal/dt=0.199927"
51,5.200000e-02,"theta bounds violated: [-1.006796, 1.010069]"
51,5.200000e-02,"internal energy increasing: dE_internal/dt=0.189743"
52,5.300000e-02,"theta bounds violated: [-1.006682, 1.010054]"
52,5.300000e-02,"internal energy increasing: dE_internal/dt=0.180306"
53,5.400000e-02,"theta bounds violated: [-1.006571, 1.010036]"
53,5.400000e-02,"internal energy increasing: dE_internal/dt=0.171321"
54,5.500000e-02,"theta bounds violated: [-1.006466, 1.010014]"
54,5.500000e-02,"internal energy increasing: dE_internal/dt=0.163164"
55,5.600000e-02,"theta bounds violated: [-1.006364, 1.009988]"
55,5.600000e-02,"internal energy increasing: dE_internal/dt=0.155148"
56,5.700000e-02,"theta bounds violated: [-1.006264, 1.009960]"
56,5.700000e-02,"internal energy increasing: dE_internal/dt=0.147880"
57,5.800000e-02,"theta bounds violated: [-1.006166, 1.009928]"
57,5.800000e-02,"internal energy increasing: dE_internal/dt=0.140915"
58,5.900000e-02,"theta bounds violated: [-1.006071, 1.009894]"
58,5.900000e-02,"internal energy increasing: dE_internal/dt=0.134446"
59,6.000000e-02,"theta bounds violated: [-1.005981, 1.009858]"
59,6.000000e-02,"internal energy increasing: dE_internal/dt=0.128366"
60,6.100000e-02,"theta bounds violated: [-1.005893, 1.009819]"
60,6.100000e-02,"internal energy increasing: dE_internal/dt=0.122678"
61,6.200000e-02,"theta bounds violated: [-1.005807, 1.009778]"
61,6.200000e-02,"internal energy increasing: dE_internal/dt=0.117247"
62,6.300000e-02,"theta bounds violated: [-1.005723, 1.009735]"
62,6.300000e-02,"internal energy increasing: dE_internal/dt=0.112288"
63,6.400000e-02,"theta bounds violated: [-1.005641, 1.009691]"
63,6.400000e-02,"internal energy increasing: dE_internal/dt=0.107531"
64,6.500000e-02,"theta bounds violated: [-1.005563, 1.009645]"
64,6.500000e-02,"internal energy increasing: dE_internal/dt=0.103065"
65,6.600000e-02,"theta bounds violated: [-1.005487, 1.009598]"
65,6.600000e-02,"internal energy increasing: dE_internal/dt=0.098833"
66,6.700000e-02,"theta bounds violated: [-1.005412, 1.009549]"
66,6.700000e-02,"internal energy increasing: dE_internal/dt=0.094924"
67,6.800000e-02,"theta bounds violated: [-1.005339, 1.009499]"
67,6.800000e-02,"internal energy increasing: dE_internal/dt=0.091185"
68,6.900000e-02,"theta bounds violated: [-1.005268, 1.009449]"
68,6.900000e-02,"internal energy increasing: dE_internal/dt=0.087603"
69,7.000000e-02,"theta bounds violated: [-1.005200, 1.009397]"
69,7.000000e-02,"internal energy increasing: dE_internal/dt=0.084196"
70,7.100000e-02,"theta bounds violated: [-1.005133, 1.009344]"
70,7.100000e-02,"internal energy increasing: dE_internal/dt=0.081222"
71,7.200000e-02,"theta bounds violated: [-1.005068, 1.009291]"
71,7.200000e-02,"internal energy increasing: dE_internal/dt=0.078273"
72,7.300000e-02,"theta bounds violated: [-1.005004, 1.009237]"
72,7.300000e-02,"internal energy increasing: dE_internal/dt=0.075439"
73,7.400000e-02,"theta bounds violated: [-1.004942, 1.009182]"
73,7.400000e-02,"internal energy increasing: dE_internal/dt=0.072794"
74,7.500000e-02,"theta bounds violated: [-1.004882, 1.009127]"
74,7.500000e-02,"internal energy increasing: dE_internal/dt=0.070332"
75,7.600000e-02,"theta bounds violated: [-1.004823, 1.009071]"
75,7.600000e-02,"internal energy increasing: dE_internal/dt=0.067937"
76,7.700000e-02,"theta bounds violated: [-1.004766, 1.009015]"
76,7.700000e-02,"internal energy increasing: dE_internal/dt=0.065660"
77,7.800000e-02,"theta bounds violated: [-1.004710, 1.008959]"
77,7.800000e-02,"internal energy increasing: dE_internal/dt=0.063777"
78,7.900000e-02,"theta bounds violated: [-1.004655, 1.008902]"
78,7.900000e-02,"internal energy increasing: dE_internal/dt=0.061692"
79,8.000000e-02,"theta bounds violated: [-1.004601, 1.008845]"
79,8.000000e-02,"internal energy increasing: dE_internal/dt=0.059804"
80,8.100000e-02,"theta bounds violated: [-1.004550, 1.008788]"
80,8.100000e-02,"internal energy increasing: dE_internal/dt=0.057987"
81,8.200000e-02,"theta bounds violated: [-1.004499, 1.008731]"
81,8.200000e-02,"internal energy increasing: dE_internal/dt=0.056272"
82,8.300000e-02,"theta bounds violated: [-1.004449, 1.008673]"
82,8.300000e-02,"internal energy increasing: dE_internal/dt=0.054632"
83,8.400000e-02,"theta bounds violated: [-1.004400, 1.008616]"
83,8.400000e-02,"internal energy increasing: dE_internal/dt=0.053089"
84,8.500000e-02,"theta bounds violated: [-1.004352, 1.008558]"
84,8.500000e-02,"internal energy increasing: dE_internal/dt=0.051618"
85,8.600000e-02,"theta bounds violated: [-1.004306, 1.008501]"
85,8.600000e-02,"internal energy increasing: dE_internal/dt=0.050218"
86,8.700000e-02,"theta bounds violated: [-1.004261, 1.008443]"
86,8.700000e-02,"internal energy increasing: dE_internal/dt=0.048894"
87,8.800000e-02,"theta bounds violated: [-1.004217, 1.008386]"
87,8.800000e-02,"internal energy increasing: dE_internal/dt=0.047626"
88,8.900000e-02,"theta bounds violated: [-1.004173, 1.008328]"
88,8.900000e-02,"internal energy increasing: dE_internal/dt=0.046195"
89,9.000000e-02,"theta bounds violated: [-1.004130, 1.008271]"
89,9.000000e-02,"internal energy increasing: dE_internal/dt=0.045322"
90,9.100000e-02,"theta bounds violated: [-1.004088, 1.008214]"
90,9.100000e-02,"internal energy increasing: dE_internal/dt=0.043845"
91,9.200000e-02,"theta bounds violated: [-1.004048, 1.008157]"
91,9.200000e-02,"internal energy increasing: dE_internal/dt=0.043130"
92,9.300000e-02,"theta bounds violated: [-1.004008, 1.008100]"
92,9.300000e-02,"internal energy increasing: dE_internal/dt=0.042106"
93,9.400000e-02,"theta bounds violated: [-1.003969, 1.008043]"
93,9.400000e-02,"internal energy increasing: dE_internal/dt=0.040977"
94,9.500000e-02,"theta bounds violated: [-1.003931, 1.007987]"
94,9.500000e-02,"internal energy increasing: dE_internal/dt=0.040295"
95,9.600000e-02,"theta bounds violated: [-1.003893, 1.007930]"
95,9.600000e-02,"internal energy increasing: dE_internal/dt=0.039384"
96,9.700000e-02,"theta bounds violated: [-1.003856, 1.007874]"
96,9.700000e-02,"internal energy increasing: dE_internal/dt=0.038316"
97,9.800000e-02,"theta bounds violated: [-1.003820, 1.007819]"
97,9.800000e-02,"internal energy increasing: dE_internal/dt=0.037699"
98,9.900000e-02,"theta bounds violated: [-1.003785, 1.007763]"
98,9.900000e-02,"internal energy increasing: dE_internal/dt=0.036851"
99,1.000000e-01,"theta bounds violated: [-1.003750, 1.007708]"
99,1.000000e-01,"internal energy increasing: dE_internal/dt=0.036088"
100,1.010000e-01,"theta bounds violated: [-1.003716, 1.007653]"
100,1.010000e-01,"internal energy increasing: dE_internal/dt=0.035398"
101,1.020000e-01,"theta bounds violated: [-1.003682, 1.007598]"
101,1.020000e-01,"internal energy increasing: dE_internal/dt=0.034720"
102,1.030000e-01,"theta bounds violated: [-1.003649, 1.007544]"
102,1.030000e-01,"internal energy increasing: dE_internal/dt=0.034105"
103,1.040000e-01,"theta bounds violated: [-1.003618, 1.007491]"
103,1.040000e-01,"internal energy increasing: dE_internal/dt=0.033080"
104,1.050000e-01,"theta bounds violated: [-1.003586, 1.007437]"
104,1.050000e-01,"internal energy increasing: dE_internal/dt=0.032685"
105,1.060000e-01,"theta bounds violated: [-1.003555, 1.007384]"
105,1.060000e-01,"internal energy increasing: dE_internal/dt=0.032257"
106,1.070000e-01,"theta bounds violated: [-1.003525, 1.007330]"
106,1.070000e-01,"internal energy increasing: dE_internal/dt=0.031618"
107,1.080000e-01,"theta bounds violated: [-1.003495, 1.007278]"
107,1.080000e-01,"internal energy increasing: dE_internal/dt=0.031166"
108,1.090000e-01,"theta bounds violated: [-1.003465, 1.007225]"
108,1.090000e-01,"internal energy increasing: dE_internal/dt=0.030648"
109,1.100000e-01,"theta bounds violated: [-1.003437, 1.007173]"
109,1.100000e-01,"internal energy increasing: dE_internal/dt=0.030141"
110,1.110000e-01,"theta bounds violated: [-1.003409, 1.007122]"
110,1.110000e-01,"internal energy increasing: dE_internal/dt=0.029756"
111,1.120000e-01,"theta bounds violated: [-1.003381, 1.007070]"
111,1.120000e-01,"internal energy increasing: dE_internal/dt=0.029179"
112,1.130000e-01,"theta bounds violated: [-1.003354, 1.007019]"
112,1.130000e-01,"internal energy increasing: dE_internal/dt=0.028857"
113,1.140000e-01,"theta bounds violated: [-1.003327, 1.006969]"
113,1.140000e-01,"internal energy increasing: dE_internal/dt=0.027841"
114,1.150000e-01,"theta bounds violated: [-1.003301, 1.006919]"
114,1.150000e-01,"internal energy increasing: dE_internal/dt=0.027823"
115,1.160000e-01,"theta bounds violated: [-1.003275, 1.006869]"
115,1.160000e-01,"internal energy increasing: dE_internal/dt=0.027239"
116,1.170000e-01,"theta bounds violated: [-1.003249, 1.006820]"
116,1.170000e-01,"internal energy increasing: dE_internal/dt=0.026924"
117,1.180000e-01,"theta bounds violated: [-1.003224, 1.006771]"
117,1.180000e-01,"internal energy increasing: dE_internal/dt=0.026198"
118,1.190000e-01,"theta bounds violated: [-1.003200, 1.006723]"
118,1.190000e-01,"internal energy increasing: dE_internal/dt=0.025745"
119,1.200000e-01,"theta bounds violated: [-1.003176, 1.006676]"
119,1.200000e-01,"internal energy increasing: dE_internal/dt=0.025834"
120,1.210000e-01,"theta bounds violated: [-1.003152, 1.006627]"
120,1.210000e-01,"internal energy increasing: dE_internal/dt=0.025790"
121,1.220000e-01,"theta bounds violated: [-1.003129, 1.006579]"
121,1.220000e-01,"internal energy increasing: dE_internal/dt=0.025296"
122,1.230000e-01,"theta bounds violated: [-1.003106, 1.006533]"
122,1.230000e-01,"internal energy increasing: dE_internal/dt=0.024474"
123,1.240000e-01,"theta bounds violated: [-1.003083, 1.006485]"
123,1.240000e-01,"internal energy increasing: dE_internal/dt=0.024771"
124,1.250000e-01,"theta bounds violated: [-1.003061, 1.006439]"
124,1.250000e-01,"internal energy increasing: dE_internal/dt=0.024262"
125,1.260000e-01,"theta bounds violated: [-1.003039, 1.006392]"
125,1.260000e-01,"internal energy increasing: dE_internal/dt=0.024239"
126,1.270000e-01,"theta bounds violated: [-1.003017, 1.006346]"
126,1.270000e-01,"internal energy increasing: dE_internal/dt=0.023688"
127,1.280000e-01,"theta bounds violated: [-1.002996, 1.006301]"
127,1.280000e-01,"internal energy increasing: dE_internal/dt=0.023037"
128,1.290000e-01,"theta bounds violated: [-1.002975, 1.006256]"
128,1.290000e-01,"internal energy increasing: dE_internal/dt=0.023005"
129,1.300000e-01,"theta bounds violated: [-1.002955, 1.006211]"
129,1.300000e-01,"internal energy increasing: dE_internal/dt=0.022769"
130,1.310000e-01,"theta bounds violated: [-1.002934, 1.006168]"
130,1.310000e-01,"internal energy increasing: dE_internal/dt=0.022313"
131,1.320000e-01,"theta bounds violated: [-1.002915, 1.006124]"
131,1.320000e-01,"internal energy increasing: dE_internal/dt=0.022117"
132,1.330000e-01,"theta bounds violated: [-1.002895, 1.006079]"
132,1.330000e-01,"internal energy increasing: dE_internal/dt=0.022205"
133,1.340000e-01,"theta bounds violated: [-1.002876, 1.006037]"
133,1.340000e-01,"internal energy increasing: dE_internal/dt=0.021596"
134,1.350000e-01,"theta bounds violated: [-1.002857, 1.005993]"
134,1.350000e-01,"internal energy increasing: dE_internal/dt=0.021615"
135,1.360000e-01,"theta bounds violated: [-1.002838, 1.005951]"
135,1.360000e-01,"internal energy increasing: dE_internal/dt=0.021134"
136,1.370000e-01,"theta bounds violated: [-1.002819, 1.005909]"
136,1.370000e-01,"internal energy increasing: dE_internal/dt=0.020753"
137,1.380000e-01,"theta bounds violated: [-1.002801, 1.005866]"
137,1.380000e-01,"internal energy increasing: dE_internal/dt=0.021104"
138,1.390000e-01,"theta bounds violated: [-1.002783, 1.005825]"
138,1.390000e-01,"internal energy increasing: dE_internal/dt=0.020477"
139,1.400000e-01,"theta bounds violated: [-1.002765, 1.005783]"
139,1.400000e-01,"internal energy increasing: dE_internal/dt=0.020636"
140,1.410000e-01,"theta bounds violated: [-1.002748, 1.005742]"
140,1.410000e-01,"internal energy increasing: dE_internal/dt=0.020631"
141,1.420000e-01,"theta bounds violated: [-1.002731, 1.005702]"
141,1.420000e-01,"internal energy increasing: dE_internal/dt=0.019891"
142,1.430000e-01,"theta bounds violated: [-1.002714, 1.005661]"
142,1.430000e-01,"internal energy increasing: dE_internal/dt=0.019715"
143,1.440000e-01,"theta bounds violated: [-1.002697, 1.005622]"
143,1.440000e-01,"internal energy increasing: dE_internal/dt=0.019578"
144,1.450000e-01,"theta bounds violated: [-1.002681, 1.005581]"
144,1.450000e-01,"internal energy increasing: dE_internal/dt=0.019785"
145,1.460000e-01,"theta bounds violated: [-1.002664, 1.005543]"
145,1.460000e-01,"internal energy increasing: dE_internal/dt=0.018880"
146,1.470000e-01,"theta bounds violated: [-1.002648, 1.005503]"
146,1.470000e-01,"internal energy increasing: dE_internal/dt=0.019289"
147,1.480000e-01,"theta bounds violated: [-1.002632, 1.005465]"
147,1.480000e-01,"internal energy increasing: dE_internal/dt=0.018861"
148,1.490000e-01,"theta bounds violated: [-1.002617, 1.005426]"
148,1.490000e-01,"internal energy increasing: dE_internal/dt=0.018716"
149,1.500000e-01,"theta bounds violated: [-1.002601, 1.005388]"
149,1.500000e-01,"internal energy increasing: dE_internal/dt=0.018235"
150,1.510000e-01,"theta bounds violated: [-1.002586, 1.005351]"
150,1.510000e-01,"internal energy increasing: dE_internal/dt=0.018335"
151,1.520000e-01,"theta bounds violated: [-1.002571, 1.005314]"
151,1.520000e-01,"internal energy increasing: dE_internal/dt=0.018074"
152,1.530000e-01,"theta bounds violated: [-1.002556, 1.005276]"
152,1.530000e-01,"internal energy increasing: dE_internal/dt=0.018033"
153,1.540000e-01,"theta bounds violated: [-1.002542, 1.005239]"
153,1.540000e-01,"internal energy increasing: dE_internal/dt=0.018181"
154,1.550000e-01,"theta bounds violated: [-1.002527, 1.005203]"
154,1.550000e-01,"internal energy increasing: dE_internal/dt=0.017658"
155,1.560000e-01,"theta bounds violated: [-1.002513, 1.005165]"
155,1.560000e-01,"internal energy increasing: dE_internal/dt=0.017967"
156,1.570000e-01,"theta bounds violated: [-1.002499, 1.005130]"
156,1.570000e-01,"internal energy increasing: dE_internal/dt=0.017481"
157,1.580000e-01,"theta bounds violated: [-1.002485, 1.005094]"
157,1.580000e-01,"internal energy increasing: dE_internal/dt=0.017439"
158,1.590000e-01,"theta bounds violated: [-1.002471, 1.005059]"
158,1.590000e-01,"internal energy increasing: dE_internal/dt=0.017139"
159,1.600000e-01,"theta bounds violated: [-1.002457, 1.005023]"
159,1.600000e-01,"internal energy increasing: dE_internal/dt=0.017539"
160,1.610000e-01,"theta bounds violated: [-1.002444, 1.004989]"
160,1.610000e-01,"internal energy increasing: dE_internal/dt=0.016864"
161,1.620000e-01,"theta bounds violated: [-1.002431, 1.004953]"
161,1.620000e-01,"internal energy increasing: dE_internal/dt=0.017053"
162,1.630000e-01,"theta bounds violated: [-1.002418, 1.004918]"
162,1.630000e-01,"internal energy increasing: dE_internal/dt=0.016685"
163,1.640000e-01,"theta bounds violated: [-1.002405, 1.004884]"
163,1.640000e-01,"internal energy increasing: dE_internal/dt=0.016812"
164,1.650000e-01,"theta bounds violated: [-1.002392, 1.004851]"
164,1.650000e-01,"internal energy increasing: dE_internal/dt=0.016086"
165,1.660000e-01,"theta bounds violated: [-1.002379, 1.004817]"
165,1.660000e-01,"internal energy increasing: dE_internal/dt=0.015879"
166,1.670000e-01,"theta bounds violated: [-1.002367, 1.004784]"
166,1.670000e-01,"internal energy increasing: dE_internal/dt=0.015869"
167,1.680000e-01,"theta bounds violated: [-1.002355, 1.004752]"
167,1.680000e-01,"internal energy increasing: dE_internal/dt=0.015630"
168,1.690000e-01,"theta bounds violated: [-1.002343, 1.004718]"
168,1.690000e-01,"internal energy increasing: dE_internal/dt=0.015928"
169,1.700000e-01,"theta bounds violated: [-1.002331, 1.004686]"
169,1.700000e-01,"internal energy increasing: dE_internal/dt=0.015669"
170,1.710000e-01,"theta bounds violated: [-1.002319, 1.004653]"
170,1.710000e-01,"internal energy increasing: dE_internal/dt=0.015748"
171,1.720000e-01,"theta bounds violated: [-1.002307, 1.004622]"
171,1.720000e-01,"internal energy increasing: dE_internal/dt=0.015243"
172,1.730000e-01,"theta bounds violated: [-1.002296, 1.004590]"
172,1.730000e-01,"internal energy increasing: dE_internal/dt=0.015207"
173,1.740000e-01,"theta bounds violated: [-1.002284, 1.004558]"
173,1.740000e-01,"internal energy increasing: dE_internal/dt=0.015319"
174,1.750000e-01,"theta bounds violated: [-1.002273, 1.004527]"
174,1.750000e-01,"internal energy increasing: dE_internal/dt=0.014943"
175,1.760000e-01,"theta bounds violated: [-1.002262, 1.004497]"
175,1.760000e-01,"internal energy increasing: dE_internal/dt=0.014812"
176,1.770000e-01,"theta bounds violated: [-1.002251, 1.004466]"
176,1.770000e-01,"internal energy increasing: dE_internal/dt=0.015131"
177,1.780000e-01,"theta bounds violated: [-1.002241, 1.004437]"
177,1.780000e-01,"internal energy increasing: dE_internal/dt=0.014335"
178,1.790000e-01,"theta bounds violated: [-1.002230, 1.004406]"
178,1.790000e-01,"internal energy increasing: dE_internal/dt=0.014710"
179,1.800000e-01,"theta bounds violated: [-1.002220, 1.004376]"
179,1.800000e-01,"internal energy increasing: dE_internal/dt=0.015117"
180,1.810000e-01,"theta bounds violated: [-1.002209, 1.004347]"
180,1.810000e-01,"internal energy increasing: dE_internal/dt=0.014491"
181,1.820000e-01,"theta bounds violated: [-1.002199, 1.004318]"
181,1.820000e-01,"internal energy increasing: dE_internal/dt=0.014594"
182,1.830000e-01,"theta bounds violated: [-1.002189, 1.004288]"
182,1.830000e-01,"internal energy increasing: dE_internal/dt=0.014894"
183,1.840000e-01,"theta bounds violated: [-1.002179, 1.004260]"
183,1.840000e-01,"internal energy increasing: dE_internal/dt=0.014396"
184,1.850000e-01,"theta bounds violated: [-1.002169, 1.004232]"
184,1.850000e-01,"internal energy increasing: dE_internal/dt=0.014236"
185,1.860000e-01,"theta bounds violated: [-1.002159, 1.004203]"
185,1.860000e-01,"internal energy increasing: dE_internal/dt=0.014702"
186,1.870000e-01,"theta bounds violated: [-1.002150, 1.004176]"
186,1.870000e-01,"internal energy increasing: dE_internal/dt=0.014300"
187,1.880000e-01,"theta bounds violated: [-1.002140, 1.004147]"
187,1.880000e-01,"internal energy increasing: dE_internal/dt=0.014687"
188,1.890000e-01,"theta bounds violated: [-1.002131, 1.004120]"
188,1.890000e-01,"internal energy increasing: dE_internal/dt=0.014403"
189,1.900000e-01,"theta bounds violated: [-1.002121, 1.004092]"
189,1.900000e-01,"internal energy increasing: dE_internal/dt=0.014597"
190,1.910000e-01,"theta bounds violated: [-1.002112, 1.004066]"
190,1.910000e-01,"internal energy increasing: dE_internal/dt=0.013982"
191,1.920000e-01,"theta bounds violated: [-1.002103, 1.004040]"
191,1.920000e-01,"internal energy increasing: dE_internal/dt=0.013977"
192,1.930000e-01,"theta bounds violated: [-1.002095, 1.004014]"
192,1.930000e-01,"internal energy increasing: dE_internal/dt=0.013959"
193,1.940000e-01,"theta bounds violated: [-1.002086, 1.003988]"
193,1.940000e-01,"internal energy increasing: dE_internal/dt=0.013900"
194,1.950000e-01,"theta bounds violated: [-1.002077, 1.003964]"
194,1.950000e-01,"internal energy increasing: dE_internal/dt=0.013534"
195,1.960000e-01,"theta bounds violated: [-1.002069, 1.003938]"
195,1.960000e-01,"internal energy increasing: dE_internal/dt=0.013777"
196,1.970000e-01,"theta bounds violated: [-1.002061, 1.003913]"
196,1.970000e-01,"internal energy increasing: dE_internal/dt=0.013669"
197,1.980000e-01,"theta bounds violated: [-1.002052, 1.003888]"
197,1.980000e-01,"internal energy increasing: dE_internal/dt=0.013788"
198,1.990000e-01,"theta bounds violated: [-1.002044, 1.003864]"
198,1.990000e-01,"internal energy increasing: dE_internal/dt=0.013688"
199,2.000000e-01,"theta bounds violated: [-1.002036, 1.003841]"
199,2.000000e-01,"internal energy increasing: dE_internal/dt=0.013413"
200,2.010000e-01,"theta bounds violated: [-1.002028, 1.003817]"
200,2.010000e-01,"internal energy increasing: dE_internal/dt=0.013783"
201,2.020000e-01,"theta bounds violated: [-1.002021, 1.003793]"
201,2.020000e-01,"internal energy increasing: dE_internal/dt=0.013591"
202,2.030000e-01,"theta bounds violated: [-1.002013, 1.003769]"
202,2.030000e-01,"internal energy increasing: dE_internal/dt=0.013591"
203,2.040000e-01,"theta bounds violated: [-1.002005, 1.003745]"
203,2.040000e-01,"internal energy increasing: dE_internal/dt=0.013576"
204,2.050000e-01,"theta bounds violated: [-1.001998, 1.003723]"
204,2.050000e-01,"internal energy increasing: dE_internal/dt=0.013504"
205,2.060000e-01,"theta bounds violated: [-1.001991, 1.003699]"
205,2.060000e-01,"internal energy increasing: dE_internal/dt=0.013699"
