step,time,E_CH,E_kin,E_mag,E_internal,E_total,dE_internal_dt,dE_total_dt
95,9.600000e-02,1.174993e+00,5.515145e-06,4.215722e+00,1.174999e+00,5.390720e+00,3.938401e-02,8.822470e+01
96,9.700000e-02,1.175031e+00,5.746613e-06,4.304838e+00,1.175037e+00,5.479875e+00,3.831620e-02,8.915500e+01
97,9.800000e-02,1.175069e+00,5.982776e-06,4.394886e+00,1.175075e+00,5.569961e+00,3.769858e-02,9.008557e+01
98,9.900000e-02,1.175105e+00,6.225102e-06,4.485865e+00,1.175112e+00,5.660977e+00,3.685107e-02,9.101601e+01
99,1.000000e-01,1.175141e+00,6.473635e-06,4.577776e+00,1.175148e+00,5.752923e+00,3.608750e-02,9.194635e+01
100,1.010000e-01,1.175176e+00,6.728758e-06,4.670617e+00,1.175183e+00,5.845800e+00,3.539760e-02,9.287668e+01
101,1.020000e-01,1.175211e+00,6.988335e-06,4.764389e+00,1.175218e+00,5.939607e+00,3.471957e-02,9.380692e+01
102,1.030000e-01,1.175245e+00,7.255541e-06,4.859092e+00,1.175252e+00,6.034344e+00,3.410510e-02,9.473716e+01
103,1.040000e-01,1.175278e+00,7.531364e-06,4.954726e+00,1.175285e+00,6.130011e+00,3.307956e-02,9.566682e+01
104,1.050000e-01,1.175310e+00,7.806752e-06,5.051290e+00,1.175318e+00,6.226608e+00,3.268474e-02,9.659683e+01
105,1.060000e-01,1.175342e+00,8.089940e-06,5.148785e+00,1.175350e+00,6.324135e+00,3.225672e-02,9.752698e+01
106,1.070000e-01,1.175373e+00,8.379497e-06,5.247210e+00,1.175382e+00,6.422591e+00,3.161798e-02,9.845655e+01
107,1.080000e-01,1.175404e+00,8.679027e-06,5.346565e+00,1.175413e+00,6.521977e+00,3.116592e-02,9.938627e+01
108,1.090000e-01,1.175434e+00,8.980482e-06,5.446850e+00,1.175443e+00,6.622293e+00,3.064847e-02,1.003156e+02
109,1.100000e-01,1.175464e+00,9.285744e-06,5.548064e+00,1.175474e+00,6.723538e+00,3.014098e-02,1.012448e+02
110,1.110000e-01,1.175494e+00,9.597102e-06,5.650209e+00,1.175503e+00,6.825712e+00,2.975552e-02,1.021741e+02
111,1.120000e-01,1.175523e+00,9.910726e-06,5.753282e+00,1.175532e+00,6.928815e+00,2.917908e-02,1.031029e+02
112,1.130000e-01,1.175551e+00,1.023274e-05,5.857285e+00,1.175561e+00,7.032847e+00,2.885699e-02,1.040318e+02
113,1.140000e-01,1.175579e+00,1.055560e-05,5.962217e+00,1.175589e+00,7.137807e+00,2.784075e-02,1.049598e+02
114,1.150000e-01,1.175606e+00,1.088251e-05,6.068078e+00,1.175617e+00,7.243695e+00,2.782335e-02,1.058883e+02
115,1.160000e-01,1.175633e+00,1.121586e-05,6.174867e+00,1.175644e+00,7.350511e+00,2.723853e-02,1.068166e+02
116,1.170000e-01,1.175660e+00,1.155351e-05,6.282585e+00,1.175671e+00,7.458256e+00,2.692410e-02,1.077444e+02
117,1.180000e-01,1.175685e+00,1.189661e-05,6.391230e+00,1.175697e+00,7.566928e+00,2.619845e-02,1.086718e+02
118,1.190000e-01,1.175711e+00,1.223800e-05,6.500804e+00,1.175723e+00,7.676527e+00,2.574461e-02,1.095990e+02
119,1.200000e-01,1.175736e+00,1.257832e-05,6.611305e+00,1.175749e+00,7.787053e+00,2.583363e-02,1.105267e+02
120,1.210000e-01,1.175762e+00,1.292569e-05,6.722733e+00,1.175775e+00,7.898508e+00,2.578984e-02,1.114543e+02
121,1.220000e-01,1.175787e+00,1.327833e-05,6.835089e+00,1.175800e+00,8.010889e+00,2.529641e-02,1.123813e+02
122,1.230000e-01,1.175811e+00,1.363090e-05,6.948372e+00,1.175825e+00,8.124197e+00,2.447375e-02,1.133076e+02
123,1.240000e-01,1.175835e+00,1.398380e-05,7.062582e+00,1.175849e+00,8.238431e+00,2.477082e-02,1.142344e+02
124,1.250000e-01,1.175859e+00,1.434347e-05,7.177719e+00,1.175874e+00,8.353592e+00,2.426218e-02,1.151612e+02
125,1.260000e-01,1.175883e+00,1.470370e-05,7.293782e+00,1.175898e+00,8.469680e+00,2.423886e-02,1.160876e+02
126,1.270000e-01,1.175906e+00,1.506619e-05,7.410772e+00,1.175921e+00,8.586694e+00,2.368774e-02,1.170138e+02
127,1.280000e-01,1.175929e+00,1.543293e-05,7.528689e+00,1.175945e+00,8.704633e+00,2.303732e-02,1.179394e+02
128,1.290000e-01,1.175952e+00,1.579560e-05,7.647531e+00,1.175968e+00,8.823498e+00,2.300466e-02,1.188652e+02
129,1.300000e-01,1.175974e+00,1.616941e-05,7.767300e+00,1.175990e+00,8.943290e+00,2.276907e-02,1.197917e+02
130,1.310000e-01,1.175996e+00,1.654469e-05,7.887995e+00,1.176013e+00,9.064007e+00,2.231253e-02,1.207172e+02
131,1.320000e-01,1.176018e+00,1.691118e-05,8.009615e+00,1.176035e+00,9.185650e+00,2.211697e-02,1.216430e+02
132,1.330000e-01,1.176040e+00,1.728655e-05,8.132163e+00,1.176057e+00,9.308220e+00,2.220452e-02,1.225695e+02
133,1.340000e-01,1.176061e+00,1.767150e-05,8.255637e+00,1.176079e+00,9.431715e+00,2.159649e-02,1.234957e+02
134,1.350000e-01,1.176082e+00,1.805678e-05,8.380037e+00,1.176100e+00,9.556137e+00,2.161505e-02,1.244216e+02
135,1.360000e-01,1.176103e+00,1.845353e-05,8.505364e+00,1.176121e+00,9.681485e+00,2.113447e-02,1.253485e+02
136,1.370000e-01,1.176123e+00,1.885224e-05,8.631618e+00,1.176142e+00,9.807760e+00,2.075343e-02,1.262741e+02
137,1.380000e-01,1.176144e+00,1.925106e-05,8.758798e+00,1.176163e+00,9.934961e+00,2.110365e-02,1.272014e+02
138,1.390000e-01,1.176164e+00,1.965909e-05,8.886906e+00,1.176184e+00,1.006309e+01,2.047741e-02,1.281287e+02
139,1.400000e-01,1.176184e+00,2.007068e-05,9.015941e+00,1.176204e+00,1.019215e+01,2.063599e-02,1.290554e+02
140,1.410000e-01,1.176204e+00,2.049266e-05,9.145904e+00,1.176225e+00,1.032213e+01,2.063133e-02,1.299836e+02
141,1.420000e-01,1.176224e+00,2.092490e-05,9.276795e+00,1.176245e+00,1.045304e+01,1.989134e-02,1.309109e+02
142,1.430000e-01,1.176243e+00,2.136779e-05,9.408614e+00,1.176264e+00,1.058488e+01,1.971500e-02,1.318386e+02
143,1.440000e-01,1.176262e+00,2.182694e-05,9.541362e+00,1.176284e+00,1.071765e+01,1.957751e-02,1.327675e+02
144,1.450000e-01,1.176282e+00,2.228049e-05,9.675038e+00,1.176304e+00,1.085134e+01,1.978457e-02,1.336964e+02
145,1.460000e-01,1.176300e+00,2.275880e-05,9.809645e+00,1.176323e+00,1.098597e+01,1.887998e-02,1.346259e+02
146,1.470000e-01,1.176319e+00,2.323086e-05,9.945181e+00,1.176342e+00,1.112152e+01,1.928924e-02,1.355552e+02
147,1.480000e-01,1.176337e+00,2.372728e-05,1.008165e+01,1.176361e+00,1.125801e+01,1.886065e-02,1.364864e+02
148,1.490000e-01,1.176355e+00,2.423049e-05,1.021905e+01,1.176380e+00,1.139543e+01,1.871561e-02,1.374169e+02
149,1.500000e-01,1.176373e+00,2.474869e-05,1.035738e+01,1.176398e+00,1.153378e+01,1.823459e-02,1.383486e+02
150,1.510000e-01,1.176391e+00,2.527607e-05,1.049664e+01,1.176416e+00,1.167306e+01,1.833471e-02,1.392811e+02
151,1.520000e-01,1.176408e+00,2.581051e-05,1.063684e+01,1.176434e+00,1.181327e+01,1.807411e-02,1.402146e+02
152,1.530000e-01,1.176426e+00,2.634978e-05,1.077797e+01,1.176452e+00,1.195442e+01,1.803344e-02,1.411491e+02
153,1.540000e-01,1.176444e+00,2.690218e-05,1.092004e+01,1.176470e+00,1.209651e+01,1.818073e-02,1.420859e+02
154,1.550000e-01,1.176461e+00,2.746944e-05,1.106304e+01,1.176488e+00,1.223953e+01,1.765826e-02,1.430228e+02
155,1.560000e-01,1.176478e+00,2.804081e-05,1.120698e+01,1.176506e+00,1.238349e+01,1.796730e-02,1.439619e+02
156,1.570000e-01,1.176495e+00,2.861361e-05,1.135187e+01,1.176524e+00,1.252839e+01,1.748124e-02,1.449028e+02
157,1.580000e-01,1.176512e+00,2.918122e-05,1.149770e+01,1.176541e+00,1.267424e+01,1.743922e-02,1.458454e+02
158,1.590000e-01,1.176528e+00,2.975416e-05,1.164447e+01,1.176558e+00,1.282103e+01,1.713922e-02,1.467909e+02
159,1.600000e-01,1.176545e+00,3.030574e-05,1.179219e+01,1.176576e+00,1.296877e+01,1.753913e-02,1.477392e+02
160,1.610000e-01,1.176562e+00,3.085448e-05,1.194087e+01,1.176593e+00,1.311746e+01,1.686371e-02,1.486902e+02
161,1.620000e-01,1.176578e+00,3.136739e-05,1.209049e+01,1.176610e+00,1.326710e+01,1.705306e-02,1.496428e+02
162,1.630000e-01,1.176594e+00,3.186620e-05,1.224107e+01,1.176626e+00,1.341770e+01,1.668468e-02,1.505990e+02
163,1.640000e-01,1.176611e+00,3.234914e-05,1.239261e+01,1.176643e+00,1.356926e+01,1.681243e-02,1.515570e+02
164,1.650000e-01,1.176626e+00,3.280046e-05,1.254511e+01,1.176659e+00,1.372177e+01,1.608554e-02,1.525159e+02
165,1.660000e-01,1.176642e+00,3.321910e-05,1.269857e+01,1.176675e+00,1.387525e+01,1.587948e-02,1.534756e+02
166,1.670000e-01,1.176657e+00,3.362417e-05,1.285299e+01,1.176691e+00,1.402969e+01,1.586917e-02,1.544366e+02
167,1.680000e-01,1.176673e+00,3.399598e-05,1.300838e+01,1.176707e+00,1.418508e+01,1.562992e-02,1.553968e+02
168,1.690000e-01,1.176688e+00,3.437753e-05,1.316472e+01,1.176722e+00,1.434144e+01,1.592798e-02,1.563575e+02
169,1.700000e-01,1.176703e+00,3.473579e-05,1.332202e+01,1.176738e+00,1.449876e+01,1.566884e-02,1.573176e+02
170,1.710000e-01,1.176719e+00,3.510771e-05,1.348028e+01,1.176754e+00,1.465704e+01,1.574817e-02,1.582780e+02
171,1.720000e-01,1.176734e+00,3.549094e-05,1.363951e+01,1.176769e+00,1.481627e+01,1.524331e-02,1.592384e+02
172,1.730000e-01,1.176748e+00,3.586617e-05,1.379969e+01,1.176784e+00,1.497647e+01,1.520745e-02,1.602003e+02
173,1.740000e-01,1.176763e+00,3.626104e-05,1.396084e+01,1.176800e+00,1.513764e+01,1.531867e-02,1.611648e+02
174,1.750000e-01,1.176778e+00,3.670120e-05,1.412296e+01,1.176815e+00,1.529977e+01,1.494319e-02,1.621315e+02
175,1.760000e-01,1.176792e+00,3.715478e-05,1.428604e+01,1.176829e+00,1.546287e+01,1.481232e-02,1.631023e+02
176,1.770000e-01,1.176807e+00,3.763057e-05,1.445011e+01,1.176845e+00,1.562695e+01,1.513069e-02,1.640779e+02
177,1.780000e-01,1.176821e+00,3.816491e-05,1.461515e+01,1.176859e+00,1.579201e+01,1.433530e-02,1.650568e+02
178,1.790000e-01,1.176835e+00,3.871690e-05,1.478118e+01,1.176874e+00,1.595805e+01,1.470953e-02,1.660430e+02
179,1.800000e-01,1.176849e+00,3.931072e-05,1.494820e+01,1.176889e+00,1.612508e+01,1.511687e-02,1.670332e+02
180,1.810000e-01,1.176863e+00,3.995544e-05,1.511621e+01,1.176903e+00,1.629311e+01,1.449146e-02,1.680275e+02
181,1.820000e-01,1.176877e+00,4.063273e-05,1.528522e+01,1.176918e+00,1.646214e+01,1.459406e-02,1.690274e+02
182,1.830000e-01,1.176891e+00,4.135332e-05,1.545524e+01,1.176933e+00,1.663217e+01,1.489437e-02,1.700291e+02
183,1.840000e-01,1.176905e+00,4.211777e-05,1.562625e+01,1.176947e+00,1.680320e+01,1.439582e-02,1.710304e+02
184,1.850000e-01,1.176918e+00,4.292942e-05,1.579827e+01,1.176961e+00,1.697523e+01,1.423553e-02,1.720317e+02
185,1.860000e-01,1.176932e+00,4.377845e-05,1.597128e+01,1.176976e+00,1.714826e+01,1.470246e-02,1.730275e+02
186,1.870000e-01,1.176946e+00,4.466795e-05,1.614528e+01,1.176990e+00,1.732227e+01,1.429995e-02,1.740108e+02
187,1.880000e-01,1.176959e+00,4.561049e-05,1.632025e+01,1.177005e+00,1.749725e+01,1.468744e-02,1.749862e+02
188,1.890000e-01,1.176973e+00,4.658258e-05,1.649618e+01,1.177019e+00,1.767320e+01,1.440281e-02,1.759415e+02
189,1.900000e-01,1.176986e+00,4.761535e-05,1.667304e+01,1.177034e+00,1.785008e+01,1.459669e-02,1.768797e+02
190,1.910000e-01,1.176999e+00,4.867907e-05,1.685082e+01,1.177048e+00,1.802787e+01,1.398154e-02,1.777947e+02
191,1.920000e-01,1.177012e+00,4.978540e-05,1.702950e+01,1.177062e+00,1.820656e+01,1.397735e-02,1.786926e+02
192,1.930000e-01,1.177025e+00,5.094068e-05,1.720905e+01,1.177076e+00,1.838613e+01,1.395917e-02,1.795666e+02
193,1.940000e-01,1.177038e+00,5.213953e-05,1.738946e+01,1.177090e+00,1.856655e+01,1.390030e-02,1.804234e+02
194,1.950000e-01,1.177050e+00,5.339568e-05,1.757072e+01,1.177103e+00,1.874782e+01,1.353373e-02,1.812690e+02
195,1.960000e-01,1.177062e+00,5.467511e-05,1.775282e+01,1.177117e+00,1.892994e+01,1.377742e-02,1.821155e+02
196,1.970000e-01,1.177075e+00,5.602332e-05,1.793577e+01,1.177131e+00,1.911290e+01,1.366869e-02,1.829596e+02
197,1.980000e-01,1.177087e+00,5.739789e-05,1.811957e+01,1.177145e+00,1.929671e+01,1.378759e-02,1.838179e+02
198,1.990000e-01,1.177099e+00,5.883939e-05,1.830425e+01,1.177158e+00,1.948141e+01,1.368841e-02,1.846912e+02
199,2.000000e-01,1.177111e+00,6.031601e-05,1.848982e+01,1.177172e+00,1.966699e+01,1.341276e-02,1.855837e+02
200,2.010000e-01,1.177124e+00,6.183525e-05,1.867630e+01,1.177185e+00,1.985348e+01,1.378339e-02,1.864924e+02
201,2.020000e-01,1.177136e+00,6.339461e-05,1.886369e+01,1.177199e+00,2.004089e+01,1.359114e-02,1.874094e+02
202,2.030000e-01,1.177148e+00,6.499584e-05,1.905202e+01,1.177213e+00,2.022923e+01,1.359124e-02,1.883382e+02
203,2.040000e-01,1.177160e+00,6.661801e-05,1.924127e+01,1.177226e+00,2.041850e+01,1.357598e-02,1.892698e+02
204,2.050000e-01,1.177171e+00,6.829997e-05,1.943147e+01,1.177240e+00,2.060871e+01,1.350394e-02,1.902070e+02
205,2.060000e-01,1.177183e+00,7.000118e-05,1.962260e+01,1.177253e+00,2.079985e+01,1.369868e-02,1.911421e+02
206,2.070000e-01,1.177195e+00,7.172526e-05,1.981466e+01,1.177267e+00,2.099192e+01,1.346043e-02,1.920761e+02
207,2.080000e-01,1.177207e+00,7.350004e-05,2.000765e+01,1.177280e+00,2.118494e+01,1.352940e-02,1.930102e+02
208,2.090000e-01,1.177219e+00,7.527178e-05,2.020158e+01,1.177294e+00,2.137888e+01,1.352565e-02,1.939422e+02
209,2.100000e-01,1.177230e+00,7.708032e-05,2.039644e+01,1.177308e+00,2.157375e+01,1.356321e-02,1.948702e+02
