step,time,dt,theta_min,theta_max,mass,E_CH,dE_CH_dt,ch_iterations,ch_residual,ch_time,phi_min,phi_max,H_max,M_max,E_mag,mu_min,mu_max,poisson_iterations,poisson_residual,poisson_time,ux_min,ux_max,uy_min,uy_max,U_max,E_kin,divU_L2,divU_Linf,CFL,p_min,p_max,F_cap_max,F_mag_max,F_grav_max,ns_time,E_total,dE_total_dt,interface_y_min,interface_y_max,interface_y_mean
89,9.000000e-02,1.000000e-03,-1.000002e+00,1.000001e+00,-2.000000e-01,9.428638e-01,3.698553e-08,0,0.000000e+00,1.343220e+00,-3.775516e+00,8.857429e-02,7.382831e+00,2.490442e+00,1.329852e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.273327e-01,-2.123596e-04,2.122776e-04,-1.624172e-04,2.888257e-04,2.967336e-04,4.635388e-09,3.346673e-05,5.719455e-03,3.357157e-05,-1.620479e-01,2.610858e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.423437e+00,1.424138e+01,2.971642e+02,0.000000e+00,0.000000e+00,0.000000e+00
90,9.100000e-02,1.000000e-03,-1.000002e+00,1.000001e+00,-2.000000e-01,9.428638e-01,3.884082e-08,0,0.000000e+00,1.328921e+00,-3.817937e+00,8.956964e-02,7.465830e+00,2.518409e+00,1.359904e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.019738e-01,-2.166393e-04,2.165554e-04,-1.657403e-04,2.948325e-04,3.029197e-04,4.826178e-09,3.420784e-05,5.846612e-03,3.427145e-05,-1.657977e-01,2.668434e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.447118e+00,1.454190e+01,3.005220e+02,0.000000e+00,0.000000e+00,0.000000e+00
91,9.200000e-02,1.000000e-03,-1.000002e+00,1.000001e+00,-2.000000e-01,9.428638e-01,4.080847e-08,0,0.000000e+00,1.344576e+00,-3.860358e+00,9.056499e-02,7.548831e+00,2.546375e+00,1.390292e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.066023e-01,-2.209375e-04,2.208516e-04,-1.690772e-04,3.008787e-04,3.091473e-04,5.021729e-09,3.495630e-05,5.975042e-03,3.497602e-05,-1.695940e-01,2.726575e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.428307e+00,1.484578e+01,3.038798e+02,0.000000e+00,0.000000e+00,0.000000e+00
92,9.300000e-02,1.000000e-03,-1.000002e+00,1.000001e+00,-2.000000e-01,9.428638e-01,4.277501e-08,0,0.000000e+00,1.321640e+00,-3.902780e+00,9.156035e-02,7.631834e+00,2.574340e+00,1.421016e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.019317e-01,-2.252531e-04,2.251652e-04,-1.724271e-04,3.069636e-04,3.154152e-04,5.222043e-09,3.571207e-05,6.104738e-03,3.568516e-05,-1.734369e-01,2.785277e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.394080e+00,1.515302e+01,3.072376e+02,0.000000e+00,0.000000e+00,0.000000e+00
93,9.400000e-02,1.000000e-03,-1.000002e+00,1.000001e+00,-2.000000e-01,9.428638e-01,4.488421e-08,0,0.000000e+00,1.325373e+00,-3.945201e+00,9.255572e-02,7.714840e+00,2.602304e+00,1.452075e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.017184e-01,-2.295849e-04,2.294948e-04,-1.757889e-04,3.131134e-04,3.217224e-04,5.427116e-09,3.647513e-05,6.235693e-03,3.639874e-05,-1.773268e-01,2.844537e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.504216e+00,1.546362e+01,3.105954e+02,0.000000e+00,0.000000e+00,0.000000e+00
94,9.500000e-02,1.000000e-03,-1.000002e+00,1.000001e+00,-2.000000e-01,9.428638e-01,4.701461e-08,0,0.000000e+00,1.333850e+00,-3.987623e+00,9.355109e-02,7.797848e+00,2.630267e+00,1.483471e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.171520e-01,-2.339316e-04,2.338394e-04,-1.791616e-04,3.193062e-04,3.280678e-04,5.636938e-09,3.724543e-05,6.367901e-03,3.711664e-05,-1.812638e-01,2.904352e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.436942e+00,1.577757e+01,3.139531e+02,0.000000e+00,0.000000e+00,0.000000e+00
95,9.600000e-02,1.000000e-03,-1.000002e+00,1.000001e+00,-2.000000e-01,9.428638e-01,4.922041e-08,0,0.000000e+00,1.333670e+00,-4.030044e+00,9.454646e-02,7.880859e+00,2.658230e+00,1.515202e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.066343e-01,-2.382920e-04,2.381978e-04,-1.825440e-04,3.255360e-04,3.344504e-04,5.851497e-09,3.802294e-05,6.501352e-03,3.783874e-05,-1.852481e-01,2.964717e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.431152e+00,1.609488e+01,3.173109e+02,0.000000e+00,0.000000e+00,0.000000e+00
96,9.700000e-02,1.000000e-03,-1.000002e+00,1.000001e+00,-2.000000e-01,9.428638e-01,5.151291e-08,0,0.000000e+00,1.340589e+00,-4.072465e+00,9.554185e-02,7.963872e+00,2.686192e+00,1.547269e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.033205e-01,-2.426650e-04,2.425686e-04,-1.859352e-04,3.318018e-04,3.408689e-04,6.070775e-09,3.880763e-05,6.636042e-03,3.856491e-05,-1.892798e-01,3.025631e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.433677e+00,1.641555e+01,3.206687e+02,0.000000e+00,0.000000e+00,0.000000e+00
97,9.800000e-02,1.000000e-03,-1.000002e+00,1.000001e+00,-2.000000e-01,9.428638e-01,5.385525e-08,0,0.000000e+00,1.328313e+00,-4.114887e+00,9.653724e-02,8.046887e+00,2.714154e+00,1.579671e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.012308e-01,-2.470493e-04,2.469507e-04,-1.893340e-04,3.381025e-04,3.473222e-04,6.294747e-09,3.959945e-05,6.771961e-03,3.929502e-05,-1.933593e-01,3.087088e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.481358e+00,1.673958e+01,3.240265e+02,0.000000e+00,0.000000e+00,0.000000e+00
98,9.900000e-02,1.000000e-03,-1.000002e+00,1.000001e+00,-2.000000e-01,9.428638e-01,5.627088e-08,0,0.000000e+00,1.363021e+00,-4.157308e+00,9.753263e-02,8.129905e+00,2.742114e+00,1.612410e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.014362e-01,-2.514437e-04,2.513429e-04,-1.927394e-04,3.444370e-04,3.538093e-04,6.523386e-09,4.039838e-05,6.909102e-03,4.002895e-05,-1.974867e-01,3.149087e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.414888e+00,1.706696e+01,3.273843e+02,0.000000e+00,0.000000e+00,0.000000e+00
99,1.000000e-01,1.000000e-03,-1.000002e+00,1.000001e+00,-2.000000e-01,9.428638e-01,5.880774e-08,0,0.000000e+00,1.341566e+00,-4.199730e+00,9.852803e-02,8.212926e+00,2.770074e+00,1.645484e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.020588e-01,-2.558469e-04,2.557438e-04,-1.961502e-04,3.508042e-04,3.603419e-04,6.756658e-09,4.120438e-05,7.047458e-03,4.076804e-05,-2.016622e-01,3.211622e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.407752e+00,1.739770e+01,3.307421e+02,0.000000e+00,0.000000e+00,0.000000e+00
100,1.010000e-01,1.000000e-03,-1.000002e+00,1.000001e+00,-2.000000e-01,9.428638e-01,6.135725e-08,0,0.000000e+00,1.345583e+00,-4.242151e+00,9.952344e-02,8.295949e+00,2.798032e+00,1.678894e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.131420e-01,-2.602576e-04,2.601523e-04,-1.995653e-04,3.572030e-04,3.669101e-04,6.994526e-09,4.201741e-05,7.187021e-03,4.151114e-05,-2.058861e-01,3.274691e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.424111e+00,1.773180e+01,3.340999e+02,0.000000e+00,0.000000e+00,0.000000e+00
101,1.020000e-01,1.000000e-03,-1.000002e+00,1.000001e+00,-2.000000e-01,9.428638e-01,6.404077e-08,0,0.000000e+00,1.319722e+00,-4.284572e+00,1.005189e-01,8.378975e+00,2.825990e+00,1.712640e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,1.032662e+00,-2.646746e-04,2.645670e-04,-2.029835e-04,3.636323e-04,3.735094e-04,7.236945e-09,4.283744e-05,7.327782e-03,4.225777e-05,-2.101586e-01,3.338289e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.691176e+00,1.806926e+01,3.374576e+02,0.000000e+00,0.000000e+00,0.000000e+00
102,1.030000e-01,1.000000e-03,-1.000002e+00,1.000001e+00,-2.000000e-01,9.428638e-01,6.675860e-08,0,0.000000e+00,1.608449e+00,-4.326994e+00,1.015143e-01,8.462004e+00,2.853947e+00,1.746721e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,9.356804e-01,-2.690966e-04,2.689866e-04,-2.064038e-04,3.700909e-04,3.801386e-04,7.483866e-09,4.366444e-05,7.469734e-03,4.300778e-05,-2.144798e-01,3.402413e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.399185e+00,1.841008e+01,3.408154e+02,0.000000e+00,0.000000e+00,0.000000e+00
103,1.040000e-01,1.000000e-03,-1.000002e+00,1.000002e+00,-2.000000e-01,9.428638e-01,6.955314e-08,0,0.000000e+00,1.333456e+00,-4.369415e+00,1.025097e-01,8.545035e+00,2.881904e+00,1.781139e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.003302e-01,-2.735222e-04,2.734099e-04,-2.098258e-04,3.765777e-04,3.867966e-04,7.735235e-09,4.449836e-05,7.612868e-03,4.376103e-05,-2.188501e-01,3.467060e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.632152e+00,1.875425e+01,3.441732e+02,0.000000e+00,0.000000e+00,0.000000e+00
104,1.050000e-01,1.000000e-03,-1.000002e+00,1.000002e+00,-2.000000e-01,9.428638e-01,7.247969e-08,0,0.000000e+00,1.579594e+00,-4.411836e+00,1.035051e-01,8.628070e+00,2.909859e+00,1.815892e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.217952e-01,-2.779503e-04,2.778355e-04,-2.132481e-04,3.830915e-04,3.934821e-04,7.990993e-09,4.533919e-05,7.757177e-03,4.451741e-05,-2.232696e-01,3.532224e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.532169e+00,1.910178e+01,3.475310e+02,0.000000e+00,0.000000e+00,0.000000e+00
105,1.060000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,7.545187e-08,0,0.000000e+00,1.639634e+00,-4.454258e+00,1.045006e-01,8.711107e+00,2.937814e+00,1.850980e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.566720e-01,-2.823793e-04,2.822622e-04,-2.166689e-04,3.896312e-04,4.001939e-04,8.251074e-09,4.618687e-05,7.902651e-03,4.527677e-05,-2.277386e-01,3.597903e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.542409e+00,1.945267e+01,3.508888e+02,0.000000e+00,0.000000e+00,0.000000e+00
106,1.070000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,7.850443e-08,0,0.000000e+00,1.408105e+00,-4.496679e+00,1.054960e-01,8.794148e+00,2.965767e+00,1.886405e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.405690e-01,-2.868081e-04,2.866885e-04,-2.200870e-04,3.961955e-04,4.069309e-04,8.515408e-09,4.704139e-05,8.049283e-03,4.603898e-05,-2.322574e-01,3.664093e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.522818e+00,1.980692e+01,3.542466e+02,0.000000e+00,0.000000e+00,0.000000e+00
107,1.080000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,8.165735e-08,0,0.000000e+00,1.537849e+00,-4.539100e+00,1.064915e-01,8.877191e+00,2.993720e+00,1.922166e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.379292e-01,-2.912353e-04,2.911132e-04,-2.235013e-04,4.027834e-04,4.137008e-04,8.783920e-09,4.790270e-05,8.197063e-03,4.680490e-05,-2.368260e-01,3.730789e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.386769e+00,2.016452e+01,3.576044e+02,0.000000e+00,0.000000e+00,0.000000e+00
108,1.090000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,8.487666e-08,0,0.000000e+00,1.400235e+00,-4.581522e+00,1.074870e-01,8.960238e+00,3.021671e+00,1.958262e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.180404e-01,-2.956595e-04,2.955348e-04,-2.269104e-04,4.093936e-04,4.204978e-04,9.056529e-09,4.877078e-05,8.345984e-03,4.757389e-05,-2.414449e-01,3.797988e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.424813e+00,2.052548e+01,3.609621e+02,0.000000e+00,0.000000e+00,0.000000e+00
109,1.100000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,8.819068e-08,0,0.000000e+00,1.319676e+00,-4.623943e+00,1.084824e-01,9.043288e+00,3.049622e+00,1.994694e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.988674e-01,-3.000794e-04,2.999522e-04,-2.303133e-04,4.160249e-04,4.273169e-04,9.333148e-09,4.964560e-05,8.496035e-03,4.834539e-05,-2.461143e-01,3.865686e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.386593e+00,2.088980e+01,3.643199e+02,0.000000e+00,0.000000e+00,0.000000e+00
110,1.110000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,9.158019e-08,0,0.000000e+00,1.375339e+00,-4.666364e+00,1.094779e-01,9.126341e+00,3.077572e+00,2.031462e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,1.003076e+00,-3.044937e-04,3.043639e-04,-2.337086e-04,4.226762e-04,4.341569e-04,9.613684e-09,5.052712e-05,8.647209e-03,4.911924e-05,-2.508343e-01,3.933878e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.455295e+00,2.125748e+01,3.676777e+02,0.000000e+00,0.000000e+00,0.000000e+00
111,1.120000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,9.509094e-08,0,0.000000e+00,1.339544e+00,-4.708786e+00,1.104734e-01,9.209398e+00,3.105521e+00,2.068565e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.976927e-01,-3.089009e-04,3.087685e-04,-2.370952e-04,4.293461e-04,4.410165e-04,9.898042e-09,5.141532e-05,8.799496e-03,4.989532e-05,-2.556053e-01,4.002561e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.412258e+00,2.162851e+01,3.710355e+02,0.000000e+00,0.000000e+00,0.000000e+00
112,1.130000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,9.865064e-08,0,0.000000e+00,1.333404e+00,-4.751207e+00,1.114689e-01,9.292458e+00,3.133469e+00,2.106004e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,9.799652e-01,-3.132997e-04,3.131647e-04,-2.404716e-04,4.360336e-04,4.478946e-04,1.018612e-08,5.231017e-05,8.952887e-03,5.067348e-05,-2.604275e-01,4.071731e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.480661e+00,2.200291e+01,3.743933e+02,0.000000e+00,0.000000e+00,0.000000e+00
113,1.140000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.022915e-07,0,0.000000e+00,1.343672e+00,-4.793628e+00,1.124644e-01,9.375522e+00,3.161416e+00,2.143780e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.997253e-01,-3.176888e-04,3.175511e-04,-2.438368e-04,4.427373e-04,4.547898e-04,1.047781e-08,5.321163e-05,9.107374e-03,5.145359e-05,-2.653011e-01,4.141382e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.407449e+00,2.238066e+01,3.777511e+02,0.000000e+00,0.000000e+00,0.000000e+00
114,1.150000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.060388e-07,0,0.000000e+00,1.324220e+00,-4.836050e+00,1.134599e-01,9.458589e+00,3.189362e+00,2.181890e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.997778e-01,-3.220668e-04,3.219263e-04,-2.471894e-04,4.494561e-04,4.617010e-04,1.077299e-08,5.411969e-05,9.262946e-03,5.223550e-05,-2.702265e-01,4.211512e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.381881e+00,2.276177e+01,3.811088e+02,0.000000e+00,0.000000e+00,0.000000e+00
115,1.160000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.098556e-07,0,0.000000e+00,1.361493e+00,-4.878471e+00,1.144554e-01,9.541659e+00,3.217306e+00,2.220337e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.018880e-01,-3.264322e-04,3.262891e-04,-2.505282e-04,4.562381e-04,4.686268e-04,1.107155e-08,5.503431e-05,9.419594e-03,5.301908e-05,-2.752038e-01,4.282116e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.421442e+00,2.314623e+01,3.844666e+02,0.000000e+00,0.000000e+00,0.000000e+00
116,1.170000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.137986e-07,0,0.000000e+00,1.329519e+00,-4.920892e+00,1.154510e-01,9.624734e+00,3.245250e+00,2.259120e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.987017e-01,-3.307838e-04,3.306379e-04,-2.538518e-04,4.630531e-04,4.755662e-04,1.137337e-08,5.595547e-05,9.577309e-03,5.380417e-05,-2.802333e-01,4.353190e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.441767e+00,2.353406e+01,3.878244e+02,0.000000e+00,0.000000e+00,0.000000e+00
117,1.180000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.178062e-07,0,0.000000e+00,1.397463e+00,-4.963314e+00,1.164465e-01,9.707812e+00,3.273193e+00,2.298238e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.190414e-01,-3.351201e-04,3.349714e-04,-2.571591e-04,4.698823e-04,4.825177e-04,1.167832e-08,5.688315e-05,9.736081e-03,5.459064e-05,-2.853154e-01,4.424729e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.413170e+00,2.392524e+01,3.911822e+02,0.000000e+00,0.000000e+00,0.000000e+00
118,1.190000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.219362e-07,0,0.000000e+00,1.322229e+00,-5.005735e+00,1.174421e-01,9.790894e+00,3.301135e+00,2.337692e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.970264e-01,-3.394398e-04,3.392882e-04,-2.604486e-04,4.767245e-04,4.894801e-04,1.198626e-08,5.781732e-05,9.895901e-03,5.537835e-05,-2.904502e-01,4.496730e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.420082e+00,2.431978e+01,3.945400e+02,0.000000e+00,0.000000e+00,0.000000e+00
119,1.200000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.261333e-07,0,0.000000e+00,1.320268e+00,-5.048156e+00,1.184376e-01,9.873980e+00,3.329075e+00,2.377482e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.980657e-01,-3.437467e-04,3.435910e-04,-2.637193e-04,4.835784e-04,4.964522e-04,1.229706e-08,5.875797e-05,1.005676e-02,5.616716e-05,-2.956381e-01,4.569188e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.690695e+00,2.471768e+01,3.978978e+02,0.000000e+00,0.000000e+00,0.000000e+00
120,1.210000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.304417e-07,0,0.000000e+00,1.360745e+00,-5.090577e+00,1.194332e-01,9.957070e+00,3.357015e+00,2.417607e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.929202e-01,-3.480353e-04,3.478767e-04,-2.669696e-04,4.904428e-04,5.034328e-04,1.261057e-08,5.970507e-05,1.021865e-02,5.695691e-05,-3.008792e-01,4.642098e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.396935e+00,2.511893e+01,4.012555e+02,0.000000e+00,0.000000e+00,0.000000e+00
121,1.220000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.347701e-07,0,0.000000e+00,1.324490e+00,-5.132999e+00,1.204287e-01,1.004016e+01,3.384953e+00,2.458068e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.004921e-01,-3.523035e-04,3.521419e-04,-2.701984e-04,4.973166e-04,5.104204e-04,1.292664e-08,6.065859e-05,1.038155e-02,5.774748e-05,-3.061740e-01,4.715457e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.468710e+00,2.552355e+01,4.046133e+02,0.000000e+00,0.000000e+00,0.000000e+00
122,1.230000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.392561e-07,0,0.000000e+00,1.357683e+00,-5.175420e+00,1.214243e-01,1.012326e+01,3.412891e+00,2.498866e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.061514e-01,-3.565499e-04,3.563853e-04,-2.734044e-04,5.041985e-04,5.174449e-04,1.324513e-08,6.161854e-05,1.054546e-02,5.854220e-05,-3.115226e-01,4.789259e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.472449e+00,2.593152e+01,4.079711e+02,0.000000e+00,0.000000e+00,0.000000e+00
123,1.240000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.438225e-07,0,0.000000e+00,1.371512e+00,-5.217841e+00,1.224199e-01,1.020636e+01,3.440827e+00,2.539998e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.189058e-01,-3.607731e-04,3.606055e-04,-2.765862e-04,5.110874e-04,5.244772e-04,1.356587e-08,6.258488e-05,1.071038e-02,5.933782e-05,-3.169253e-01,4.863502e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.522140e+00,2.634285e+01,4.113289e+02,0.000000e+00,0.000000e+00,0.000000e+00
124,1.250000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.484897e-07,0,0.000000e+00,1.363517e+00,-5.260262e+00,1.234155e-01,1.028947e+01,3.468762e+00,2.581467e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.949684e-01,-3.649718e-04,3.648011e-04,-2.797426e-04,5.179819e-04,5.315143e-04,1.388871e-08,6.355761e-05,1.087628e-02,6.013397e-05,-3.223825e-01,4.938181e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.454596e+00,2.675753e+01,4.146867e+02,0.000000e+00,0.000000e+00,0.000000e+00
125,1.260000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.532438e-07,0,0.000000e+00,1.350057e+00,-5.302683e+00,1.244111e-01,1.037258e+01,3.496696e+00,2.623272e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.070310e-01,-3.691446e-04,3.689709e-04,-2.828723e-04,5.248810e-04,5.385547e-04,1.421347e-08,6.453671e-05,1.104315e-02,6.093051e-05,-3.278943e-01,5.013290e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.444375e+00,2.717558e+01,4.180445e+02,0.000000e+00,0.000000e+00,0.000000e+00
126,1.270000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.580487e-07,0,0.000000e+00,1.553758e+00,-5.345105e+00,1.254067e-01,1.045570e+01,3.524629e+00,2.665412e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.893087e-01,-3.732903e-04,3.731133e-04,-2.859741e-04,5.317833e-04,5.455974e-04,1.454000e-08,6.552216e-05,1.121100e-02,6.172730e-05,-3.334610e-01,5.088826e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.414518e+00,2.759698e+01,4.214022e+02,0.000000e+00,0.000000e+00,0.000000e+00
127,1.280000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.630137e-07,0,0.000000e+00,1.366975e+00,-5.387526e+00,1.264024e-01,1.053882e+01,3.552561e+00,2.707888e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.901954e-01,-3.774073e-04,3.772272e-04,-2.890465e-04,5.386878e-04,5.526411e-04,1.486811e-08,6.651396e-05,1.137981e-02,6.252420e-05,-3.390830e-01,5.164785e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.370387e+00,2.802174e+01,4.247600e+02,0.000000e+00,0.000000e+00,0.000000e+00
128,1.290000e-01,1.000000e-03,-1.000003e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.680219e-07,0,0.000000e+00,1.355386e+00,-5.429947e+00,1.273980e-01,1.062194e+01,3.580492e+00,2.750700e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.956642e-01,-3.814944e-04,3.813111e-04,-2.920884e-04,5.455931e-04,5.596844e-04,1.519764e-08,6.751211e-05,1.154956e-02,6.332106e-05,-3.447606e-01,5.241161e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.382481e+00,2.844986e+01,4.281178e+02,0.000000e+00,0.000000e+00,0.000000e+00
129,1.300000e-01,1.000000e-03,-1.000004e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.731608e-07,0,0.000000e+00,1.333464e+00,-5.472368e+00,1.283936e-01,1.070507e+01,3.608421e+00,2.793847e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.981462e-01,-3.855503e-04,3.853637e-04,-2.950984e-04,5.524982e-04,5.667263e-04,1.552839e-08,6.851658e-05,1.172025e-02,6.411777e-05,-3.504939e-01,5.317952e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.390396e+00,2.888133e+01,4.314756e+02,0.000000e+00,0.000000e+00,0.000000e+00
130,1.310000e-01,1.000000e-03,-1.000004e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.783417e-07,0,0.000000e+00,1.329271e+00,-5.514789e+00,1.293893e-01,1.078821e+01,3.636350e+00,2.837330e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.951126e-01,-3.895736e-04,3.893837e-04,-2.980754e-04,5.594017e-04,5.737655e-04,1.586019e-08,6.952739e-05,1.189187e-02,6.491415e-05,-3.562833e-01,5.395152e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.441816e+00,2.931617e+01,4.348334e+02,0.000000e+00,0.000000e+00,0.000000e+00
131,1.320000e-01,1.000000e-03,-1.000004e+00,1.000002e+00,-2.000000e-01,9.428638e-01,1.836844e-07,0,0.000000e+00,1.317642e+00,-5.557211e+00,1.303850e-01,1.087134e+01,3.664277e+00,2.881150e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.985252e-01,-3.935629e-04,3.933698e-04,-3.010180e-04,5.663026e-04,5.808007e-04,1.619285e-08,7.054452e-05,1.206440e-02,6.571010e-05,-3.621291e-01,5.472756e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.387520e+00,2.975436e+01,4.381911e+02,0.000000e+00,0.000000e+00,0.000000e+00
