step,time,message
436,4.370000e-01,"internal energy increasing: dE_internal/dt=0.000101"
437,4.380000e-01,"internal energy increasing: dE_internal/dt=0.000108"
438,4.390000e-01,"internal energy increasing: dE_internal/dt=0.000116"
439,4.400000e-01,"internal energy increasing: dE_internal/dt=0.000125"
440,4.410000e-01,"internal energy increasing: dE_internal/dt=0.000135"
441,4.420000e-01,"internal energy increasing: dE_internal/dt=0.000146"
442,4.430000e-01,"internal energy increasing: dE_internal/dt=0.000158"
443,4.440000e-01,"internal energy increasing: dE_internal/dt=0.000171"
444,4.450000e-01,"internal energy increasing: dE_internal/dt=0.000186"
445,4.460000e-01,"internal energy increasing: dE_internal/dt=0.000202"
446,4.470000e-01,"internal energy increasing: dE_internal/dt=0.000221"
447,4.480000e-01,"internal energy increasing: dE_internal/dt=0.000241"
448,4.490000e-01,"internal energy increasing: dE_internal/dt=0.000264"
449,4.500000e-01,"internal energy increasing: dE_internal/dt=0.000289"
450,4.510000e-01,"internal energy increasing: dE_internal/dt=0.000318"
451,4.520000e-01,"internal energy increasing: dE_internal/dt=0.000350"
452,4.530000e-01,"internal energy increasing: dE_internal/dt=0.000385"
453,4.540000e-01,"internal energy increasing: dE_internal/dt=0.000424"
454,4.550000e-01,"internal energy increasing: dE_internal/dt=0.000467"
455,4.560000e-01,"internal energy increasing: dE_internal/dt=0.000515"
456,4.570000e-01,"internal energy increasing: dE_internal/dt=0.000567"
457,4.580000e-01,"internal energy increasing: dE_internal/dt=0.000624"
458,4.590000e-01,"internal energy increasing: dE_internal/dt=0.000686"
459,4.600000e-01,"internal energy increasing: dE_internal/dt=0.000753"
460,4.610000e-01,"internal energy increasing: dE_internal/dt=0.000825"
461,4.620000e-01,"internal energy increasing: dE_internal/dt=0.000901"
462,4.630000e-01,"internal energy increasing: dE_internal/dt=0.000981"
463,4.640000e-01,"internal energy increasing: dE_internal/dt=0.001063"
464,4.650000e-01,"internal energy increasing: dE_internal/dt=0.001147"
465,4.660000e-01,"internal energy increasing: dE_internal/dt=0.001232"
466,4.670000e-01,"internal energy increasing: dE_internal/dt=0.001315"
467,4.680000e-01,"internal energy increasing: dE_internal/dt=0.001396"
468,4.690000e-01,"internal energy increasing: dE_internal/dt=0.001474"
469,4.700000e-01,"internal energy increasing: dE_internal/dt=0.001545"
470,4.710000e-01,"internal energy increasing: dE_internal/dt=0.001610"
471,4.720000e-01,"internal energy increasing: dE_internal/dt=0.001666"
472,4.730000e-01,"internal energy increasing: dE_internal/dt=0.001713"
473,4.740000e-01,"internal energy increasing: dE_internal/dt=0.001750"
474,4.750000e-01,"internal energy increasing: dE_internal/dt=0.001775"
475,4.760000e-01,"internal energy increasing: dE_internal/dt=0.001790"
476,4.770000e-01,"internal energy increasing: dE_internal/dt=0.001794"
477,4.780000e-01,"internal energy increasing: dE_internal/dt=0.001788"
478,4.790000e-01,"internal energy increasing: dE_internal/dt=0.001771"
479,4.800000e-01,"internal energy increasing: dE_internal/dt=0.001746"
480,4.810000e-01,"internal energy increasing: dE_internal/dt=0.001712"
481,4.820000e-01,"internal energy increasing: dE_internal/dt=0.001672"
482,4.830000e-01,"internal energy increasing: dE_internal/dt=0.001626"
483,4.840000e-01,"internal energy increasing: dE_internal/dt=0.001576"
484,4.850000e-01,"internal energy increasing: dE_internal/dt=0.001523"
485,4.860000e-01,"internal energy increasing: dE_internal/dt=0.001469"
486,4.870000e-01,"internal energy increasing: dE_internal/dt=0.001416"
487,4.880000e-01,"internal energy increasing: dE_internal/dt=0.001364"
488,4.890000e-01,"internal energy increasing: dE_internal/dt=0.001315"
489,4.900000e-01,"internal energy increasing: dE_internal/dt=0.001270"
490,4.910000e-01,"internal energy increasing: dE_internal/dt=0.001231"
491,4.920000e-01,"internal energy increasing: dE_internal/dt=0.001199"
492,4.930000e-01,"internal energy increasing: dE_internal/dt=0.001174"
