step,time,E_CH,E_kin,E_mag,E_internal,E_total,dE_internal_dt,dE_total_dt
30,1.550000e-02,9.428638e-01,8.584551e-12,3.785113e-01,9.428638e-01,1.321375e+00,-1.965650e-08,4.957912e+01
31,1.600000e-02,9.428638e-01,9.909756e-12,4.041403e-01,9.428638e-01,1.347004e+00,-1.813416e-08,5.125809e+01
32,1.650000e-02,9.428638e-01,1.138435e-11,4.306088e-01,9.428638e-01,1.373473e+00,-1.644929e-08,5.293707e+01
33,1.700000e-02,9.428638e-01,1.301928e-11,4.579169e-01,9.428638e-01,1.400781e+00,-1.476930e-08,5.461604e+01
34,1.750000e-02,9.428638e-01,1.482587e-11,4.860644e-01,9.428638e-01,1.428928e+00,-1.361022e-08,5.629501e+01
35,1.800000e-02,9.428638e-01,1.681587e-11,5.150514e-01,9.428638e-01,1.457915e+00,-1.209344e-08,5.797399e+01
36,1.850000e-02,9.428638e-01,1.900137e-11,5.448778e-01,9.428638e-01,1.487742e+00,-1.081291e-08,5.965296e+01
37,1.900000e-02,9.428638e-01,2.139487e-11,5.755438e-01,9.428638e-01,1.518408e+00,-9.560575e-09,6.133194e+01
38,1.950000e-02,9.428638e-01,2.400927e-11,6.070493e-01,9.428638e-01,1.549913e+00,-8.411938e-09,6.301091e+01
39,2.000000e-02,9.428638e-01,2.685782e-11,6.393942e-01,9.428638e-01,1.582258e+00,-6.949996e-09,6.468988e+01
40,2.050000e-02,9.428638e-01,2.995419e-11,6.725786e-01,9.428638e-01,1.615442e+00,-5.791367e-09,6.636886e+01
41,2.100000e-02,9.428638e-01,3.331241e-11,7.066026e-01,9.428638e-01,1.649466e+00,-4.884537e-09,6.804783e+01
42,2.150000e-02,9.428638e-01,3.694690e-11,7.414660e-01,9.428638e-01,1.684330e+00,-3.717249e-09,6.972681e+01
43,2.200000e-02,9.428638e-01,4.087247e-11,7.771689e-01,9.428638e-01,1.720033e+00,-2.483569e-09,7.140578e+01
44,2.250000e-02,9.428638e-01,4.510431e-11,8.137112e-01,9.428638e-01,1.756575e+00,-1.175726e-09,7.308475e+01
45,2.300000e-02,9.428638e-01,4.965799e-11,8.510931e-01,9.428638e-01,1.793957e+00,-9.059420e-11,7.476373e+01
46,2.350000e-02,9.428638e-01,5.454946e-11,8.893144e-01,9.428638e-01,1.832178e+00,9.372503e-10,7.644270e+01
47,2.400000e-02,9.428638e-01,5.979505e-11,9.283753e-01,9.428638e-01,1.871239e+00,1.995515e-09,7.812168e+01
48,2.450000e-02,9.428638e-01,6.541147e-11,9.682756e-01,9.428638e-01,1.911139e+00,3.115064e-09,7.980065e+01
49,2.500000e-02,9.428638e-01,7.141581e-11,1.009015e+00,9.428638e-01,1.951879e+00,4.428902e-09,8.147963e+01
50,2.550000e-02,9.428638e-01,7.782554e-11,1.050595e+00,9.428638e-01,1.993459e+00,5.506484e-09,8.315860e+01
51,2.600000e-02,9.428638e-01,8.465852e-11,1.093014e+00,9.428638e-01,2.035877e+00,6.793899e-09,8.483757e+01
52,2.650000e-02,9.428638e-01,9.193298e-11,1.136272e+00,9.428638e-01,2.079136e+00,7.901679e-09,8.651655e+01
53,2.700000e-02,9.428638e-01,9.966751e-11,1.180370e+00,9.428638e-01,2.123233e+00,9.253709e-09,8.819552e+01
54,2.750000e-02,9.428638e-01,1.078811e-10,1.225307e+00,9.428638e-01,2.168171e+00,1.060552e-08,8.987450e+01
55,2.800000e-02,9.428638e-01,1.165931e-10,1.271084e+00,9.428638e-01,2.213947e+00,1.164291e-08,9.155347e+01
56,2.850000e-02,9.428638e-01,1.258233e-10,1.317700e+00,9.428638e-01,2.260564e+00,1.308109e-08,9.323244e+01
57,2.900000e-02,9.428638e-01,1.355917e-10,1.365155e+00,9.428638e-01,2.308019e+00,1.446465e-08,9.491142e+01
58,2.950000e-02,9.428638e-01,1.459189e-10,1.413451e+00,9.428638e-01,2.356314e+00,1.582268e-08,9.659039e+01
59,3.000000e-02,9.428638e-01,1.568257e-10,1.462585e+00,9.428638e-01,2.405449e+00,1.719469e-08,9.826937e+01
60,3.050000e-02,9.428638e-01,1.683333e-10,1.512560e+00,9.428638e-01,2.455423e+00,1.858269e-08,9.994834e+01
61,3.100000e-02,9.428638e-01,1.804634e-10,1.563373e+00,9.428638e-01,2.506237e+00,2.009792e-08,1.016273e+02
62,3.150000e-02,9.428638e-01,1.932380e-10,1.615026e+00,9.428638e-01,2.557890e+00,2.171174e-08,1.033063e+02
63,3.200000e-02,9.428638e-01,2.066793e-10,1.667519e+00,9.428638e-01,2.610383e+00,2.329514e-08,1.049853e+02
64,3.250000e-02,9.428638e-01,2.208102e-10,1.720851e+00,9.428638e-01,2.663715e+00,2.483080e-08,1.066642e+02
65,3.300000e-02,9.428638e-01,2.356537e-10,1.775023e+00,9.428638e-01,2.717886e+00,2.667844e-08,1.083432e+02
66,3.350000e-02,9.428638e-01,2.512333e-10,1.830034e+00,9.428638e-01,2.772898e+00,2.812528e-08,1.100222e+02
67,3.400000e-02,9.428638e-01,2.675728e-10,1.885884e+00,9.428638e-01,2.828748e+00,3.011302e-08,1.117012e+02
68,3.450000e-02,9.428638e-01,2.846965e-10,1.942574e+00,9.428638e-01,2.885438e+00,3.160050e-08,1.133801e+02
69,3.500000e-02,9.428638e-01,3.026289e-10,2.000104e+00,9.428638e-01,2.942968e+00,3.357803e-08,1.150591e+02
70,3.550000e-02,9.428638e-01,3.213950e-10,2.058473e+00,9.428638e-01,3.001337e+00,3.535461e-08,1.167381e+02
71,3.600000e-02,9.428638e-01,3.410202e-10,2.117682e+00,9.428638e-01,3.060545e+00,3.735123e-08,1.184171e+02
72,3.650000e-02,9.428638e-01,3.615301e-10,2.177730e+00,9.428638e-01,3.120593e+00,3.941980e-08,1.200960e+02
73,3.700000e-02,9.428638e-01,3.829507e-10,2.238617e+00,9.428638e-01,3.181481e+00,4.126077e-08,1.217750e+02
74,3.750000e-02,9.428638e-01,4.053085e-10,2.300344e+00,9.428638e-01,3.243208e+00,4.340173e-08,1.234540e+02
75,3.800000e-02,9.428638e-01,4.286304e-10,2.362911e+00,9.428638e-01,3.305774e+00,4.565415e-08,1.251330e+02
76,3.850000e-02,9.428638e-01,4.529434e-10,2.426316e+00,9.428638e-01,3.369180e+00,4.775891e-08,1.268119e+02
77,3.900000e-02,9.428638e-01,4.782751e-10,2.490562e+00,9.428638e-01,3.433426e+00,5.004974e-08,1.284909e+02
78,3.950000e-02,9.428638e-01,5.046534e-10,2.555647e+00,9.428638e-01,3.498511e+00,5.246115e-08,1.301699e+02
79,4.000000e-02,9.428638e-01,5.321066e-10,2.621571e+00,9.428638e-01,3.564435e+00,5.464229e-08,1.318488e+02
80,4.050000e-02,9.428638e-01,5.606633e-10,2.688335e+00,9.428638e-01,3.631199e+00,5.704570e-08,1.335278e+02
81,4.100000e-02,9.428638e-01,5.903524e-10,2.755939e+00,9.428638e-01,3.698802e+00,5.958123e-08,1.352068e+02
82,4.150000e-02,9.428638e-01,6.212035e-10,2.824381e+00,9.428638e-01,3.767245e+00,6.229151e-08,1.368858e+02
83,4.200000e-02,9.428638e-01,6.532461e-10,2.893664e+00,9.428638e-01,3.836528e+00,6.474798e-08,1.385647e+02
84,4.250000e-02,9.428638e-01,6.865104e-10,2.963786e+00,9.428638e-01,3.906650e+00,6.751355e-08,1.402437e+02
85,4.300000e-02,9.428638e-01,7.210268e-10,3.034747e+00,9.428638e-01,3.977611e+00,7.030576e-08,1.419227e+02
86,4.350000e-02,9.428638e-01,7.568262e-10,3.106548e+00,9.428638e-01,4.049412e+00,7.314571e-08,1.436017e+02
87,4.400000e-02,9.428638e-01,7.939396e-10,3.179188e+00,9.428638e-01,4.122052e+00,7.598788e-08,1.452806e+02
88,4.450000e-02,9.428638e-01,8.323988e-10,3.252668e+00,9.428638e-01,4.195532e+00,7.902434e-08,1.469596e+02
89,4.500000e-02,9.428638e-01,8.722356e-10,3.326987e+00,9.428638e-01,4.269851e+00,8.201817e-08,1.486386e+02
90,4.550000e-02,9.428638e-01,9.134821e-10,3.402146e+00,9.428638e-01,4.345010e+00,8.506795e-08,1.503176e+02
91,4.600000e-02,9.428638e-01,9.561712e-10,3.478144e+00,9.428638e-01,4.421008e+00,8.833445e-08,1.519965e+02
92,4.650000e-02,9.428638e-01,1.000336e-09,3.554982e+00,9.428638e-01,4.497846e+00,9.152590e-08,1.536755e+02
93,4.700000e-02,9.428638e-01,1.046009e-09,3.632659e+00,9.428638e-01,4.575523e+00,9.490586e-08,1.553545e+02
94,4.750000e-02,9.428638e-01,1.093225e-09,3.711176e+00,9.428638e-01,4.654040e+00,9.836731e-08,1.570335e+02
95,4.800000e-02,9.428638e-01,1.142018e-09,3.790532e+00,9.428638e-01,4.733396e+00,1.017544e-07,1.587124e+02
96,4.850000e-02,9.428638e-01,1.192421e-09,3.870728e+00,9.428638e-01,4.813592e+00,1.053111e-07,1.603914e+02
97,4.900000e-02,9.428638e-01,1.244471e-09,3.951763e+00,9.428638e-01,4.894627e+00,1.088969e-07,1.620704e+02
98,4.950000e-02,9.428638e-01,1.298201e-09,4.033638e+00,9.428638e-01,4.976502e+00,1.126184e-07,1.637494e+02
99,5.000000e-02,9.428638e-01,1.353648e-09,4.116352e+00,9.428638e-01,5.059216e+00,1.165124e-07,1.654283e+02
