step,time,E_CH,E_kin,E_mag,E_internal,E_total,dE_internal_dt,dE_total_dt
114,5.750000e-02,9.428643e-01,4.599365e-08,5.435999e+00,9.428644e-01,6.378864e+00,1.099013e-05,1.898530e+02
115,5.800000e-02,9.428643e-01,4.682483e-08,5.531762e+00,9.428644e-01,6.474626e+00,1.104444e-05,1.915253e+02
116,5.850000e-02,9.428643e-01,4.767968e-08,5.628361e+00,9.428644e-01,6.571225e+00,1.109984e-05,1.931976e+02
117,5.900000e-02,9.428643e-01,4.855864e-08,5.725796e+00,9.428644e-01,6.668660e+00,1.115594e-05,1.948698e+02
118,5.950000e-02,9.428643e-01,4.946212e-08,5.824067e+00,9.428644e-01,6.766931e+00,1.121308e-05,1.965421e+02
119,6.000000e-02,9.428643e-01,5.039056e-08,5.923174e+00,9.428644e-01,6.866038e+00,1.127109e-05,1.982144e+02
120,6.050000e-02,9.428643e-01,5.134439e-08,6.023117e+00,9.428644e-01,6.965982e+00,1.132994e-05,1.998867e+02
121,6.100000e-02,9.428643e-01,5.232405e-08,6.123897e+00,9.428644e-01,7.066761e+00,1.138982e-05,2.015590e+02
122,6.150000e-02,9.428644e-01,5.332997e-08,6.225512e+00,9.428644e-01,7.168377e+00,1.145048e-05,2.032313e+02
123,6.200000e-02,9.428644e-01,5.436261e-08,6.327964e+00,9.428644e-01,7.270829e+00,1.151231e-05,2.049036e+02
124,6.250000e-02,9.428644e-01,5.542241e-08,6.431252e+00,9.428644e-01,7.374117e+00,1.157480e-05,2.065759e+02
125,6.300000e-02,9.428644e-01,5.650981e-08,6.535376e+00,9.428644e-01,7.478241e+00,1.163856e-05,2.082482e+02
126,6.350000e-02,9.428644e-01,5.762528e-08,6.640336e+00,9.428644e-01,7.583201e+00,1.170303e-05,2.099204e+02
127,6.400000e-02,9.428644e-01,5.876926e-08,6.746133e+00,9.428644e-01,7.688997e+00,1.176864e-05,2.115927e+02
128,6.450000e-02,9.428644e-01,5.994222e-08,6.852765e+00,9.428644e-01,7.795630e+00,1.183513e-05,2.132650e+02
129,6.500000e-02,9.428644e-01,6.114463e-08,6.960234e+00,9.428644e-01,7.903098e+00,1.190265e-05,2.149373e+02
130,6.550000e-02,9.428644e-01,6.237694e-08,7.068539e+00,9.428645e-01,8.011403e+00,1.197123e-05,2.166096e+02
131,6.600000e-02,9.428644e-01,6.363963e-08,7.177680e+00,9.428645e-01,8.120544e+00,1.204066e-05,2.182819e+02
132,6.650000e-02,9.428644e-01,6.493317e-08,7.287657e+00,9.428645e-01,8.230521e+00,1.211128e-05,2.199542e+02
133,6.700000e-02,9.428644e-01,6.625803e-08,7.398470e+00,9.428645e-01,8.341334e+00,1.218271e-05,2.216265e+02
134,6.750000e-02,9.428644e-01,6.761470e-08,7.510119e+00,9.428645e-01,8.452984e+00,1.225531e-05,2.232988e+02
135,6.800000e-02,9.428644e-01,6.900365e-08,7.622605e+00,9.428645e-01,8.565469e+00,1.232889e-05,2.249710e+02
136,6.850000e-02,9.428644e-01,7.042538e-08,7.735926e+00,9.428645e-01,8.678791e+00,1.240354e-05,2.266433e+02
137,6.900000e-02,9.428644e-01,7.188037e-08,7.850084e+00,9.428645e-01,8.792949e+00,1.247926e-05,2.283156e+02
138,6.950000e-02,9.428644e-01,7.336910e-08,7.965078e+00,9.428645e-01,8.907943e+00,1.255596e-05,2.299879e+02
139,7.000000e-02,9.428644e-01,7.489209e-08,8.080908e+00,9.428645e-01,9.023773e+00,1.263379e-05,2.316602e+02
