step,time,dt,theta_min,theta_max,mass,E_CH,dE_CH_dt,ch_iterations,ch_residual,ch_time,phi_min,phi_max,H_max,M_max,E_mag,mu_min,mu_max,poisson_iterations,poisson_residual,poisson_time,ux_min,ux_max,uy_min,uy_max,U_max,E_kin,divU_L2,divU_Linf,CFL,p_min,p_max,F_cap_max,F_mag_max,F_grav_max,ns_time,E_internal,E_total,dE_internal_dt,dE_total_dt,interface_y_min,interface_y_max,interface_y_mean
10,5.500000e-03,5.000000e-04,-1.000000e+00,1.001746e+00,-2.000000e-01,9.428639e-01,7.971052e-06,0,0.000000e+00,0.000000e+00,-5.009265e-03,2.121741e-01,4.049279e-01,1.609409e-01,4.204604e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.749346e-02,4.381086e-03,-2.749346e-02,4.381087e-03,3.444979e-02,2.523394e-08,5.716930e-02,1.386193e+01,1.948775e-03,-5.255036e-02,7.265491e+02,6.758457e+02,1.233358e+00,3.300000e+04,0.000000e+00,9.428639e-01,9.849099e-01,7.970207e-06,1.593431e+01,1.999984e-01,2.000000e-01,1.999995e-01
11,6.000000e-03,5.000000e-04,-1.000000e+00,1.001794e+00,-2.000000e-01,9.428639e-01,8.035305e-06,0,0.000000e+00,0.000000e+00,-5.506986e-03,2.333359e-01,4.454239e-01,1.770083e-01,5.084934e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.749084e-02,4.380666e-03,-2.749083e-02,4.380667e-03,3.444651e-02,2.522852e-08,5.716385e-02,1.386061e+01,1.948589e-03,-5.329158e-02,7.264821e+02,6.763746e+02,1.492146e+00,3.300000e+04,0.000000e+00,9.428639e-01,9.937132e-01,8.024460e-06,1.760661e+01,1.999982e-01,2.000000e-01,1.999995e-01
12,6.500000e-03,5.000000e-04,-1.000000e+00,1.001839e+00,-2.000000e-01,9.428639e-01,8.092105e-06,0,0.000000e+00,0.000000e+00,-6.004713e-03,2.544978e-01,4.859198e-01,1.930757e-01,6.048880e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.748844e-02,4.380282e-03,-2.748844e-02,4.380283e-03,3.444350e-02,2.521981e-08,5.715886e-02,1.385940e+01,1.948419e-03,-5.412221e-02,7.264208e+02,6.768292e+02,1.775559e+00,3.300000e+04,0.000000e+00,9.428639e-01,1.003353e+00,8.074684e-06,1.927891e+01,1.999981e-01,2.000000e-01,1.999994e-01
13,7.000000e-03,5.000000e-04,-1.000000e+00,1.001881e+00,-2.000000e-01,9.428639e-01,8.142712e-06,0,0.000000e+00,0.000000e+00,-6.502445e-03,2.756596e-01,5.264157e-01,2.091432e-01,7.096440e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.748624e-02,4.379929e-03,-2.748624e-02,4.379931e-03,3.444074e-02,2.520913e-08,5.715428e-02,1.385829e+01,1.948263e-03,-5.503268e-02,7.263644e+02,6.772249e+02,2.083595e+00,3.300000e+04,0.000000e+00,9.428639e-01,1.013828e+00,8.121347e-06,2.095121e+01,1.999979e-01,2.000000e-01,1.999994e-01
14,7.500000e-03,5.000000e-04,-1.000000e+00,1.001920e+00,-2.000000e-01,9.428639e-01,8.188510e-06,0,0.000000e+00,0.000000e+00,-7.000183e-03,2.968215e-01,5.669116e-01,2.252106e-01,8.227615e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.748421e-02,4.379604e-03,-2.748421e-02,4.379605e-03,3.443820e-02,2.519743e-08,5.715006e-02,1.385727e+01,1.948119e-03,-5.623818e-02,7.263123e+02,6.775727e+02,2.416255e+00,3.300000e+04,0.000000e+00,9.428639e-01,1.025140e+00,8.165113e-06,2.262351e+01,1.999978e-01,2.000000e-01,1.999993e-01
15,8.000000e-03,5.000000e-04,-1.000000e+00,1.001957e+00,-2.000000e-01,9.428639e-01,8.229968e-06,0,0.000000e+00,0.000000e+00,-7.497926e-03,3.179833e-01,6.074076e-01,2.412781e-01,9.442405e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.748233e-02,4.379303e-03,-2.748233e-02,4.379304e-03,3.443584e-02,2.518537e-08,5.714615e-02,1.385632e+01,1.947985e-03,-5.757060e-02,7.262639e+02,6.778814e+02,2.773536e+00,3.300000e+04,0.000000e+00,9.428639e-01,1.037288e+00,8.205848e-06,2.429581e+01,1.999977e-01,2.000000e-01,1.999993e-01
16,8.500000e-03,5.000000e-04,-1.000000e+00,1.001992e+00,-2.000000e-01,9.428639e-01,8.268033e-06,0,0.000000e+00,0.000000e+00,-7.995674e-03,3.391451e-01,6.479035e-01,2.573456e-01,1.074081e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.748058e-02,4.379023e-03,-2.748058e-02,4.379024e-03,3.443365e-02,2.517337e-08,5.714251e-02,1.385544e+01,1.947861e-03,-5.887039e-02,7.262190e+02,6.781574e+02,3.155438e+00,3.300000e+04,0.000000e+00,9.428639e-01,1.050272e+00,8.244032e-06,2.596811e+01,1.999975e-01,2.000000e-01,1.999992e-01
17,9.000000e-03,5.000000e-04,-1.000000e+00,1.002025e+00,-2.000000e-01,9.428639e-01,8.303058e-06,0,0.000000e+00,0.000000e+00,-8.493426e-03,3.603070e-01,6.883995e-01,2.734131e-01,1.212283e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.747895e-02,4.378762e-03,-2.747895e-02,4.378763e-03,3.443161e-02,2.516168e-08,5.713913e-02,1.385462e+01,1.947746e-03,-6.014704e-02,7.261772e+02,6.784059e+02,3.561958e+00,3.300000e+04,0.000000e+00,9.428639e-01,1.064092e+00,8.279676e-06,2.764041e+01,1.999974e-01,2.000000e-01,1.999992e-01
18,9.500000e-03,5.000000e-04,-1.000000e+00,1.002057e+00,-2.000000e-01,9.428639e-01,8.335288e-06,0,0.000000e+00,0.000000e+00,-8.991184e-03,3.814688e-01,7.288954e-01,2.894806e-01,1.358847e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.747743e-02,4.378519e-03,-2.747743e-02,4.378520e-03,3.442970e-02,2.515043e-08,5.713596e-02,1.385385e+01,1.947638e-03,-6.140781e-02,7.261380e+02,6.786312e+02,3.993097e+00,3.300000e+04,0.000000e+00,9.428639e-01,1.078749e+00,8.312787e-06,2.931271e+01,1.999972e-01,2.000000e-01,1.999992e-01
19,1.000000e-02,5.000000e-04,-1.000000e+00,1.002087e+00,-2.000000e-01,9.428639e-01,8.365689e-06,0,0.000000e+00,0.000000e+00,-9.488945e-03,4.026306e-01,7.693914e-01,3.055482e-01,1.513772e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.747601e-02,4.378292e-03,-2.747601e-02,4.378292e-03,3.442792e-02,2.513967e-08,5.713301e-02,1.385314e+01,1.947537e-03,-6.265818e-02,7.261014e+02,6.788366e+02,4.448852e+00,3.300000e+04,0.000000e+00,9.428639e-01,1.094241e+00,8.344178e-06,3.098501e+01,1.999971e-01,2.000000e-01,1.999991e-01
20,1.050000e-02,5.000000e-04,-1.000000e+00,1.002116e+00,-2.000000e-01,9.428639e-01,8.393785e-06,0,0.000000e+00,0.000000e+00,-9.986711e-03,4.237924e-01,8.098874e-01,3.216158e-01,1.677058e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.747468e-02,4.378079e-03,-2.747468e-02,4.378079e-03,3.442625e-02,2.512942e-08,5.713024e-02,1.385247e+01,1.947443e-03,-6.390228e-02,7.260672e+02,6.790247e+02,4.929223e+00,3.300000e+04,0.000000e+00,9.428639e-01,1.110570e+00,8.373281e-06,3.265731e+01,1.999969e-01,2.000000e-01,1.999991e-01
21,1.100000e-02,5.000000e-04,-1.000000e+00,1.002144e+00,-2.000000e-01,9.428639e-01,8.420155e-06,0,0.000000e+00,0.000000e+00,-1.048448e-02,4.449543e-01,8.503833e-01,3.376834e-01,1.848706e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.747344e-02,4.377879e-03,-2.747344e-02,4.377879e-03,3.442469e-02,2.511965e-08,5.712765e-02,1.385184e+01,1.947355e-03,-6.522426e-02,7.260350e+02,6.791979e+02,5.434206e+00,3.300000e+04,0.000000e+00,9.428639e-01,1.127735e+00,8.400627e-06,3.432961e+01,1.999968e-01,2.000000e-01,1.999990e-01
22,1.150000e-02,5.000000e-04,-1.000000e+00,1.002171e+00,-2.000000e-01,9.428639e-01,8.444962e-06,0,0.000000e+00,0.000000e+00,-1.098225e-02,4.661161e-01,8.908793e-01,3.537511e-01,2.028716e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.747227e-02,4.377691e-03,-2.747227e-02,4.377692e-03,3.442322e-02,2.511036e-08,5.712521e-02,1.385125e+01,1.947272e-03,-6.655787e-02,7.260049e+02,6.793580e+02,5.963800e+00,3.300000e+04,0.000000e+00,9.428639e-01,1.145735e+00,8.426366e-06,3.600191e+01,1.999966e-01,2.000000e-01,1.999990e-01
23,1.200000e-02,5.000000e-04,-1.000000e+00,1.002196e+00,-2.000000e-01,9.428639e-01,8.468516e-06,0,0.000000e+00,0.000000e+00,-1.148003e-02,4.872779e-01,9.313753e-01,3.698188e-01,2.217086e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.747117e-02,4.377516e-03,-2.747117e-02,4.377516e-03,3.442185e-02,2.510151e-08,5.712293e-02,1.385070e+01,1.947194e-03,-6.788809e-02,7.259765e+02,6.795066e+02,6.518004e+00,3.300000e+04,0.000000e+00,9.428639e-01,1.164573e+00,8.450815e-06,3.767420e+01,1.999965e-01,2.000000e-01,1.999989e-01
24,1.250000e-02,5.000000e-04,-1.000000e+00,1.002221e+00,-2.000000e-01,9.428639e-01,8.490915e-06,0,0.000000e+00,0.000000e+00,-1.197781e-02,5.084397e-01,9.718713e-01,3.858865e-01,2.413819e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.747013e-02,4.377350e-03,-2.747014e-02,4.377350e-03,3.442055e-02,2.509309e-08,5.712078e-02,1.385018e+01,1.947120e-03,-6.921682e-02,7.259500e+02,6.796451e+02,7.096816e+00,3.300000e+04,0.000000e+00,9.428639e-01,1.184246e+00,8.474092e-06,3.934650e+01,1.999963e-01,2.000000e-01,1.999989e-01
25,1.300000e-02,5.000000e-04,-1.000000e+00,1.002245e+00,-2.000000e-01,9.428639e-01,8.511817e-06,0,0.000000e+00,0.000000e+00,-1.247560e-02,5.296015e-01,1.012367e+00,4.019542e-01,2.618913e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746917e-02,4.377195e-03,-2.746917e-02,4.377195e-03,3.441934e-02,2.508513e-08,5.711876e-02,1.384969e+01,1.947052e-03,-7.054555e-02,7.259250e+02,6.797746e+02,7.700232e+00,3.300000e+04,0.000000e+00,9.428639e-01,1.204755e+00,8.495882e-06,4.101880e+01,1.999962e-01,2.000000e-01,1.999988e-01
26,1.350000e-02,5.000000e-04,-1.000000e+00,1.002268e+00,-2.000000e-01,9.428639e-01,8.532200e-06,0,0.000000e+00,0.000000e+00,-1.297339e-02,5.507633e-01,1.052863e+00,4.180219e-01,2.832368e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746826e-02,4.377049e-03,-2.746826e-02,4.377049e-03,3.441820e-02,2.507762e-08,5.711687e-02,1.384923e+01,1.946987e-03,-7.187544e-02,7.259015e+02,6.798960e+02,8.328252e+00,3.300000e+04,0.000000e+00,9.428639e-01,1.226101e+00,8.517193e-06,4.269110e+01,1.999960e-01,2.000000e-01,1.999988e-01
27,1.400000e-02,5.000000e-04,-1.000000e+00,1.002290e+00,-2.000000e-01,9.428639e-01,8.551468e-06,0,0.000000e+00,0.000000e+00,-1.347118e-02,5.719251e-01,1.093359e+00,4.340897e-01,3.054185e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746740e-02,4.376913e-03,-2.746740e-02,4.376912e-03,3.441712e-02,2.507062e-08,5.711509e-02,1.384880e+01,1.946927e-03,-7.320749e-02,7.258795e+02,6.800103e+02,8.980872e+00,3.300000e+04,0.000000e+00,9.428639e-01,1.248282e+00,8.537462e-06,4.436340e+01,1.999959e-01,1.999999e-01,1.999987e-01
28,1.450000e-02,5.000000e-04,-1.000000e+00,1.002312e+00,-2.000000e-01,9.428639e-01,8.569932e-06,0,0.000000e+00,0.000000e+00,-1.396898e-02,5.930869e-01,1.133855e+00,4.501575e-01,3.284364e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746660e-02,4.376784e-03,-2.746660e-02,4.376783e-03,3.441612e-02,2.506417e-08,5.711343e-02,1.384839e+01,1.946870e-03,-7.454251e-02,7.258588e+02,6.801181e+02,9.658090e+00,3.300000e+04,0.000000e+00,9.428640e-01,1.271300e+00,8.557030e-06,4.603570e+01,1.999957e-01,1.999999e-01,1.999987e-01
29,1.500000e-02,5.000000e-04,-1.000000e+00,1.002333e+00,-2.000000e-01,9.428639e-01,8.587610e-06,0,0.000000e+00,0.000000e+00,-1.446678e-02,6.142486e-01,1.174351e+00,4.662254e-01,3.522904e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746585e-02,4.376664e-03,-2.746585e-02,4.376663e-03,3.441518e-02,2.505833e-08,5.711186e-02,1.384802e+01,1.946816e-03,-7.588121e-02,7.258395e+02,6.802201e+02,1.035990e+01,3.300000e+04,0.000000e+00,9.428640e-01,1.295154e+00,8.575941e-06,4.770799e+01,1.999956e-01,1.999999e-01,1.999987e-01
30,1.550000e-02,5.000000e-04,-1.000000e+00,1.002353e+00,-2.000000e-01,9.428639e-01,8.604725e-06,0,0.000000e+00,0.000000e+00,-1.496458e-02,6.354104e-01,1.214847e+00,4.822932e-01,3.769805e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746514e-02,4.376551e-03,-2.746515e-02,4.376550e-03,3.441429e-02,2.505319e-08,5.711040e-02,1.384766e+01,1.946766e-03,-7.722424e-02,7.258214e+02,6.803168e+02,1.108631e+01,3.300000e+04,0.000000e+00,9.428640e-01,1.319844e+00,8.594444e-06,4.938029e+01,1.999954e-01,1.999999e-01,1.999986e-01
31,1.600000e-02,5.000000e-04,-1.000000e+00,1.002373e+00,-2.000000e-01,9.428639e-01,8.621099e-06,0,0.000000e+00,0.000000e+00,-1.546239e-02,6.565722e-01,1.255344e+00,4.983611e-01,4.025068e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746449e-02,4.376446e-03,-2.746449e-02,4.376444e-03,3.441347e-02,2.504884e-08,5.710903e-02,1.384733e+01,1.946720e-03,-7.857217e-02,7.258044e+02,6.804088e+02,1.183730e+01,3.300000e+04,0.000000e+00,9.428640e-01,1.345371e+00,8.612384e-06,5.105259e+01,1.999953e-01,1.999999e-01,1.999986e-01
32,1.650000e-02,5.000000e-04,-1.000000e+00,1.002392e+00,-2.000000e-01,9.428639e-01,8.636956e-06,0,0.000000e+00,0.000000e+00,-1.596019e-02,6.777340e-01,1.295840e+00,5.144290e-01,4.288692e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746387e-02,4.376347e-03,-2.746387e-02,4.376346e-03,3.441270e-02,2.504536e-08,5.710775e-02,1.384702e+01,1.946676e-03,-7.992554e-02,7.257886e+02,6.804964e+02,1.261288e+01,3.300000e+04,0.000000e+00,9.428640e-01,1.371733e+00,8.630001e-06,5.272489e+01,1.999952e-01,1.999999e-01,1.999985e-01
33,1.700000e-02,5.000000e-04,-1.000000e+00,1.002410e+00,-2.000000e-01,9.428639e-01,8.652371e-06,0,0.000000e+00,0.000000e+00,-1.645801e-02,6.988958e-01,1.336336e+00,5.304970e-01,4.560678e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746330e-02,4.376255e-03,-2.746330e-02,4.376253e-03,3.441198e-02,2.504287e-08,5.710656e-02,1.384673e+01,1.946635e-03,-8.128486e-02,7.257739e+02,6.805801e+02,1.341304e+01,3.300000e+04,0.000000e+00,9.428640e-01,1.398932e+00,8.647389e-06,5.439719e+01,1.999950e-01,1.999999e-01,1.999985e-01
34,1.750000e-02,5.000000e-04,-1.000000e+00,1.002428e+00,-2.000000e-01,9.428640e-01,8.667336e-06,0,0.000000e+00,0.000000e+00,-1.695582e-02,7.200575e-01,1.376832e+00,5.465649e-01,4.841026e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746276e-02,4.376170e-03,-2.746277e-02,4.376168e-03,3.441131e-02,2.504148e-08,5.710545e-02,1.384646e+01,1.946598e-03,-8.265060e-02,7.257601e+02,6.806602e+02,1.423778e+01,3.300000e+04,0.000000e+00,9.428640e-01,1.426967e+00,8.664551e-06,5.606948e+01,1.999949e-01,1.999999e-01,1.999984e-01
35,1.800000e-02,5.000000e-04,-1.000000e+00,1.002446e+00,-2.000000e-01,9.428640e-01,8.681621e-06,0,0.000000e+00,0.000000e+00,-1.745364e-02,7.412193e-01,1.417328e+00,5.626329e-01,5.129735e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746227e-02,4.376090e-03,-2.746227e-02,4.376088e-03,3.441069e-02,2.504130e-08,5.710442e-02,1.384621e+01,1.946563e-03,-8.402322e-02,7.257474e+02,6.807370e+02,1.508710e+01,3.300000e+04,0.000000e+00,9.428640e-01,1.455837e+00,8.681272e-06,5.774178e+01,1.999947e-01,1.999999e-01,1.999984e-01
36,1.850000e-02,5.000000e-04,-1.000000e+00,1.002463e+00,-2.000000e-01,9.428640e-01,8.695629e-06,0,0.000000e+00,0.000000e+00,-1.795146e-02,7.623811e-01,1.457824e+00,5.787009e-01,5.426805e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746181e-02,4.376017e-03,-2.746182e-02,4.376015e-03,3.441011e-02,2.504247e-08,5.710347e-02,1.384598e+01,1.946530e-03,-8.540312e-02,7.257357e+02,6.808108e+02,1.596098e+01,3.300000e+04,0.000000e+00,9.428640e-01,1.485544e+00,8.697965e-06,5.941408e+01,1.999946e-01,1.999999e-01,1.999983e-01
37,1.900000e-02,5.000000e-04,-1.000000e+00,1.002480e+00,-2.000000e-01,9.428640e-01,8.709381e-06,0,0.000000e+00,0.000000e+00,-1.844929e-02,7.835429e-01,1.498320e+00,5.947690e-01,5.732237e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746139e-02,4.375949e-03,-2.746139e-02,4.375947e-03,3.440959e-02,2.504511e-08,5.710259e-02,1.384577e+01,1.946500e-03,-8.679073e-02,7.257249e+02,6.808819e+02,1.685943e+01,3.300000e+04,0.000000e+00,9.428640e-01,1.516088e+00,8.714658e-06,6.108638e+01,1.999944e-01,1.999999e-01,1.999983e-01
38,1.950000e-02,5.000000e-04,-1.000000e+00,1.002496e+00,-2.000000e-01,9.428640e-01,8.722495e-06,0,0.000000e+00,0.000000e+00,-1.894711e-02,8.047046e-01,1.538816e+00,6.108371e-01,6.046030e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746100e-02,4.375887e-03,-2.746101e-02,4.375884e-03,3.440910e-02,2.504935e-08,5.710178e-02,1.384557e+01,1.946473e-03,-8.818640e-02,7.257150e+02,6.809504e+02,1.778244e+01,3.300000e+04,0.000000e+00,9.428640e-01,1.547467e+00,8.730981e-06,6.275867e+01,1.999943e-01,1.999999e-01,1.999982e-01
39,2.000000e-02,5.000000e-04,-1.000000e+00,1.002512e+00,-2.000000e-01,9.428640e-01,8.735553e-06,0,0.000000e+00,0.000000e+00,-1.944494e-02,8.258664e-01,1.579312e+00,6.269052e-01,6.368185e-01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.746065e-02,4.375830e-03,-2.746065e-02,4.375827e-03,3.440866e-02,2.505534e-08,5.710105e-02,1.384540e+01,1.946447e-03,-8.959050e-02,7.257060e+02,6.810166e+02,1.873001e+01,3.300000e+04,0.000000e+00,9.428640e-01,1.579682e+00,8.747522e-06,6.443097e+01,1.999941e-01,1.999999e-01,1.999982e-01
