step,time,dt,theta_min,theta_max,mass,E_CH,dE_CH_dt,ch_iterations,ch_residual,ch_time,phi_min,phi_max,H_max,M_max,E_mag,mu_min,mu_max,poisson_iterations,poisson_residual,poisson_time,ux_min,ux_max,uy_min,uy_max,U_max,E_kin,divU_L2,divU_Linf,CFL,p_min,p_max,F_cap_max,F_mag_max,F_grav_max,ns_time,E_internal,E_total,dE_internal_dt,dE_total_dt,interface_y_min,interface_y_max,interface_y_mean
0,5.000000e-05,5.000000e-05,-1.000000e+00,1.000206e+00,-3.800000e-01,9.429761e-01,0.000000e+00,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-1.959442e-02,3.104220e-03,-1.959445e-02,3.104073e-03,2.453097e-02,2.129690e-08,4.417553e-02,7.412461e+00,1.040761e-04,-2.859257e+00,3.933361e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.429762e-01,9.429762e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1,1.000000e-04,5.000000e-05,-1.000001e+00,1.000313e+00,-3.800000e-01,9.429761e-01,-3.165364e-04,0,0.000000e+00,0.000000e+00,-2.261441e+00,2.973835e+00,1.179741e+01,5.898703e+00,1.811175e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.001229e-02,3.196324e-03,-2.001797e-02,3.197995e-03,2.508829e-02,5.221140e-08,4.297716e-02,7.570287e+00,1.064406e-04,-2.078573e+00,3.978579e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.429762e-01,1.905473e+01,3.017537e-04,3.622351e+05,0.000000e+00,0.000000e+00,0.000000e+00
2,1.500000e-04,5.000000e-05,-1.000005e+00,1.000371e+00,-3.800000e-01,9.429761e-01,-1.712416e-04,0,0.000000e+00,0.000000e+00,-4.549475e+00,5.763416e+00,2.213458e+01,1.106729e+01,6.972148e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-1.894875e-02,6.621965e-03,-1.898537e-02,9.356355e-03,2.380703e-02,1.255663e-06,1.206138e-01,7.178103e+00,1.010047e-04,-1.320379e+01,3.786011e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.429774e-01,7.066446e+01,2.389779e-02,1.032195e+06,0.000000e+00,0.000000e+00,0.000000e+00
3,2.000000e-04,5.000000e-05,-1.000017e+00,1.000392e+00,-3.800000e-01,9.429761e-01,-8.364657e-05,0,0.000000e+00,0.000000e+00,-6.834948e+00,8.574642e+00,3.265437e+01,1.632719e+01,1.553835e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-1.973043e-02,1.960174e-02,-1.711932e-02,2.617063e-02,2.270004e-02,1.099205e-05,3.066885e-01,6.469172e+00,9.630813e-05,-5.509372e+01,3.437974e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.429871e-01,1.563265e+02,1.946440e-01,1.713241e+06,0.000000e+00,0.000000e+00,0.000000e+00
4,2.500000e-04,5.000000e-05,-1.000039e+00,1.000382e+00,-3.800000e-01,9.429761e-01,3.511903e-05,0,0.000000e+00,0.000000e+00,-9.120735e+00,1.138316e+01,4.315135e+01,2.157568e+01,2.748517e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-4.280762e-02,4.271384e-02,-2.626565e-02,5.312891e-02,4.652477e-02,5.261318e-05,5.832893e-01,1.138310e+01,1.973879e-04,-1.228978e+02,3.384922e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.430287e-01,2.757947e+02,8.324579e-01,2.389365e+06,0.000000e+00,0.000000e+00,0.000000e+00
5,3.000000e-04,5.000000e-05,-1.090111e+00,1.110255e+00,-3.790977e-01,3.003878e+00,4.121804e+04,0,0.000000e+00,0.000000e+00,-1.140400e+01,1.417744e+01,5.384218e+01,2.676403e+01,4.276662e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.489102e-01,4.094242e-01,-5.108747e-01,5.449031e-01,6.206035e-01,2.189481e-03,9.565134e+00,2.483182e+02,5.265995e-03,-1.724219e+03,1.280383e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.006068e+00,4.306723e+02,4.126078e+04,3.097550e+06,0.000000e+00,0.000000e+00,0.000000e+00
6,3.500000e-04,5.000000e-05,-1.099782e+00,1.130933e+00,-3.787766e-01,3.028973e+00,5.018954e+02,0,0.000000e+00,0.000000e+00,-1.369459e+01,1.699297e+01,6.462043e+01,3.201278e+01,6.148038e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.377643e-01,3.410468e-01,-4.184366e-01,5.940208e-01,5.885782e-01,5.503707e-03,7.073721e+00,1.732840e+02,4.994252e-03,-9.866613e+02,1.093225e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.034477e+00,6.178383e+02,5.681800e+02,3.743320e+06,0.000000e+00,0.000000e+00,0.000000e+00
7,4.000000e-04,5.000000e-05,-1.106685e+00,1.139851e+00,-3.785653e-01,2.980727e+00,-9.649221e+02,0,0.000000e+00,0.000000e+00,-1.597532e+01,1.981193e+01,7.538644e+01,3.725042e+01,8.355579e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.478055e-01,3.190672e-01,-3.651203e-01,5.815223e-01,5.822089e-01,9.497727e-03,5.871736e+00,1.407088e+02,4.940206e-03,-8.355705e+02,1.147561e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.990225e+00,8.385481e+02,-8.850417e+02,4.414196e+06,0.000000e+00,0.000000e+00,0.000000e+00
8,4.500000e-04,5.000000e-05,-1.103544e+00,1.146552e+00,-3.783986e-01,2.936017e+00,-8.942047e+02,0,0.000000e+00,0.000000e+00,-1.825549e+01,2.262703e+01,8.614665e+01,4.248950e+01,1.089940e+03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.858661e-01,3.542073e-01,-3.831740e-01,5.789357e-01,5.901106e-01,1.321439e-02,5.387767e+00,1.171876e+02,5.007255e-03,-7.605741e+02,1.214426e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.949231e+00,1.092889e+03,-8.198714e+02,5.086816e+06,0.000000e+00,0.000000e+00,0.000000e+00
9,5.000000e-04,5.000000e-05,-1.107223e+00,1.151264e+00,-3.782558e-01,2.898852e+00,-7.432881e+02,0,0.000000e+00,0.000000e+00,-2.054044e+01,2.544038e+01,9.691336e+01,4.772836e+01,1.378849e+03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-4.133250e-01,3.741228e-01,-4.104650e-01,6.042337e-01,6.160081e-01,1.643539e-02,5.154874e+00,1.066653e+02,5.227002e-03,-7.026158e+02,1.305993e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.915288e+00,1.381764e+03,-6.788682e+02,5.777509e+06,0.000000e+00,0.000000e+00,0.000000e+00
