step,time,dt,theta_min,theta_max,mass,E_CH,dE_CH_dt,ch_iterations,ch_residual,ch_time,phi_min,phi_max,H_max,M_max,E_mag,mu_min,mu_max,poisson_iterations,poisson_residual,poisson_time,ux_min,ux_max,uy_min,uy_max,U_max,E_kin,divU_L2,divU_Linf,CFL,p_min,p_max,F_cap_max,F_mag_max,F_grav_max,ns_time,E_internal,E_total,dE_internal_dt,dE_total_dt,interface_y_min,interface_y_max,interface_y_mean
0,5.000000e-04,5.000000e-04,-1.000000e+00,1.000701e+00,-2.000000e-01,9.428638e-01,0.000000e+00,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.752940e-02,4.386140e-03,-2.752941e-02,4.386131e-03,3.449434e-02,2.452091e-08,5.724335e-02,1.388005e+01,1.951294e-03,-2.097673e-01,7.276931e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.428638e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1,1.000000e-03,5.000000e-04,-1.000000e+00,1.000946e+00,-2.000000e-01,9.428638e-01,4.551983e-06,0,0.000000e+00,0.000000e+00,-2.186495e-02,5.338441e-04,4.177786e-02,1.552315e-02,4.492559e-04,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.754321e-02,4.387255e-03,-2.754320e-02,4.387259e-03,3.451327e-02,2.961588e-08,5.727119e-02,1.388677e+01,1.952365e-03,-1.454574e-01,7.277352e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.433131e-01,1.474194e-05,8.985266e-01,0.000000e+00,0.000000e+00,0.000000e+00
2,1.500000e-03,5.000000e-04,-1.000000e+00,1.001112e+00,-2.000000e-01,9.428638e-01,6.711696e-06,0,0.000000e+00,0.000000e+00,-4.299437e-02,1.027227e-03,8.370155e-02,2.919819e-02,1.728913e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.753261e-02,4.385763e-03,-2.753261e-02,4.385770e-03,3.449977e-02,3.050191e-08,5.724943e-02,1.388148e+01,1.951602e-03,-8.870784e-02,7.274988e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,9.445928e-01,8.483753e-06,2.559323e+00,0.000000e+00,0.000000e+00,0.000000e+00
3,2.000000e-03,5.000000e-04,-1.000001e+00,1.001239e+00,-2.000000e-01,9.428638e-01,7.257558e-06,0,0.000000e+00,0.000000e+00,-6.421586e-02,1.525339e-03,1.256177e-01,4.318522e-02,3.853286e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.752404e-02,4.385565e-03,-2.752404e-02,4.385568e-03,3.448828e-02,2.977789e-08,5.723293e-02,1.387731e+01,1.950952e-03,-6.903761e-02,7.273139e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,9.467171e-01,5.809522e-06,4.248750e+00,0.000000e+00,0.000000e+00,0.000000e+00
4,2.500000e-03,5.000000e-04,-1.000001e+00,1.001343e+00,-2.000000e-01,9.428638e-01,7.519865e-06,0,0.000000e+00,0.000000e+00,-8.542584e-02,2.022865e-03,1.675345e-01,5.714707e-02,6.816006e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.751733e-02,4.385051e-03,-2.751733e-02,4.385054e-03,3.447948e-02,2.834158e-08,5.721973e-02,1.387402e+01,1.950454e-03,-5.921408e-02,7.271615e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428639e-01,9.496799e-01,4.647230e-06,5.925445e+00,0.000000e+00,0.000000e+00,0.000000e+00
5,3.000000e-03,5.000000e-04,-1.053149e+00,1.092437e+00,-1.999351e-01,1.041448e+00,1.971685e+02,0,0.000000e+00,0.000000e+00,-1.069288e-01,2.228969e-03,2.094512e-01,7.111208e-02,1.061843e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.791178e-01,4.212709e-01,-2.410608e+00,4.660570e-01,2.417731e+00,5.175273e-03,1.700274e+00,1.314152e+02,2.735350e-01,-3.974313e+02,6.664726e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.046623e+00,1.057242e+00,2.075189e+02,2.151238e+02,0.000000e+00,0.000000e+00,0.000000e+00
6,3.500000e-03,5.000000e-04,-1.057344e+00,1.146285e+00,-1.999452e-01,1.038127e+00,-6.642274e+00,0,0.000000e+00,0.000000e+00,-1.281883e-01,2.678300e-03,2.513680e-01,8.507671e-02,1.526028e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.008555e-01,2.907376e-01,-1.059807e+00,1.519154e-01,1.053266e+00,3.204576e-03,9.675622e-01,1.125394e+02,1.191634e-01,-2.780050e+02,6.511202e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.041331e+00,1.056592e+00,-1.058367e+01,-1.299962e+00,0.000000e+00,0.000000e+00,0.000000e+00
7,4.000000e-03,5.000000e-04,-1.052225e+00,1.168789e+00,-1.999631e-01,1.036283e+00,-3.688725e+00,0,0.000000e+00,0.000000e+00,-1.494560e-01,3.119373e-03,2.932848e-01,9.904139e-02,2.074158e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-1.290892e-01,2.651139e-01,-5.432410e-01,3.579020e-01,5.429589e-01,2.877329e-03,1.030818e+00,6.936446e+01,6.142878e-02,-1.919753e+02,6.451292e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.039160e+00,1.059901e+00,-4.343218e+00,6.619376e+00,0.000000e+00,0.000000e+00,0.000000e+00
8,4.500000e-03,5.000000e-04,-1.047121e+00,1.161546e+00,-1.999804e-01,1.035331e+00,-1.903486e+00,0,0.000000e+00,0.000000e+00,-1.707230e-01,3.561252e-03,3.352017e-01,1.166870e-01,2.706226e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.935443e-02,2.159361e-01,-4.272187e-01,1.374550e-01,4.321798e-01,2.865628e-03,4.271159e-01,4.587111e+01,4.889557e-02,-1.199380e+02,6.740232e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.038196e+00,1.065259e+00,-1.926888e+00,1.071448e+01,0.000000e+00,0.000000e+00,0.000000e+00
9,5.000000e-03,5.000000e-04,-1.043146e+00,1.145365e+00,-1.999985e-01,1.034292e+00,-2.078578e+00,0,0.000000e+00,0.000000e+00,-1.919901e-01,4.003020e-03,3.771184e-01,1.368818e-01,3.422215e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.145193e-02,1.680112e-01,-3.685439e-01,1.236850e-01,3.745079e-01,2.460215e-03,3.796060e-01,4.647000e+01,4.237073e-02,-1.194289e+02,6.964291e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.036752e+00,1.070974e+00,-2.889404e+00,1.143038e+01,0.000000e+00,0.000000e+00,0.000000e+00
