step,time,dt,theta_min,theta_max,mass,E_CH,dE_CH_dt,ch_iterations,ch_residual,ch_time,phi_min,phi_max,H_max,M_max,E_mag,mu_min,mu_max,poisson_iterations,poisson_residual,poisson_time,ux_min,ux_max,uy_min,uy_max,U_max,E_kin,divU_L2,divU_Linf,CFL,p_min,p_max,F_cap_max,F_mag_max,F_grav_max,ns_time,E_internal,E_total,dE_internal_dt,dE_total_dt,interface_y_min,interface_y_max,interface_y_mean
0,5.000000e-04,5.000000e-04,-1.000001e+00,1.002665e+00,-2.000000e-01,9.433684e-01,0.000000e+00,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0,0.000000e+00,0.000000e+00,-5.426540e-02,8.585898e-03,-5.426539e-02,8.585746e-03,6.793798e-02,3.472667e-07,1.127704e-01,1.368858e+01,1.921576e-03,-9.782770e-01,7.262338e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.433688e-01,9.433688e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1,1.000000e-03,5.000000e-04,-1.000001e+00,1.003763e+00,-2.000000e-01,9.433685e-01,1.108633e-04,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0,0.000000e+00,0.000000e+00,-5.430403e-02,8.576036e-03,-5.430400e-02,8.575980e-03,6.797048e-02,3.518792e-07,1.128003e-01,1.370119e+01,1.922495e-03,-2.628487e-01,7.274704e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.433689e-01,9.433689e-01,1.200883e-04,1.200883e-04,0.000000e+00,0.000000e+00,0.000000e+00
2,1.500000e-03,5.000000e-04,-1.000001e+00,1.004472e+00,-2.000000e-01,9.433686e-01,1.685601e-04,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0,0.000000e+00,0.000000e+00,-5.416823e-02,8.547599e-03,-5.416820e-02,8.547547e-03,6.779202e-02,3.523265e-07,1.125078e-01,1.366804e+01,1.917448e-03,-2.252768e-01,7.263834e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.433689e-01,9.433689e-01,1.694547e-04,1.694547e-04,0.000000e+00,0.000000e+00,0.000000e+00
3,2.000000e-03,5.000000e-04,-1.000001e+00,1.005004e+00,-2.000000e-01,9.433687e-01,1.478047e-04,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0,0.000000e+00,0.000000e+00,-5.408094e-02,8.531125e-03,-5.408091e-02,8.531069e-03,6.767935e-02,3.528401e-07,1.123231e-01,1.364645e+01,1.914261e-03,-2.191588e-01,7.255611e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.433690e-01,9.433690e-01,1.488320e-04,1.488320e-04,0.000000e+00,0.000000e+00,0.000000e+00
4,2.500000e-03,5.000000e-04,-1.000001e+00,1.005434e+00,-2.000000e-01,9.433687e-01,1.370049e-04,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0,0.000000e+00,0.000000e+00,-5.401696e-02,8.519665e-03,-5.401692e-02,8.519604e-03,6.759753e-02,3.533256e-07,1.121884e-01,1.363053e+01,1.911947e-03,-2.198786e-01,7.249094e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.433691e-01,9.433691e-01,1.379757e-04,1.379757e-04,0.000000e+00,0.000000e+00,0.000000e+00
5,3.000000e-03,5.000000e-04,-1.000001e+00,1.170639e+00,-2.002417e-01,9.734392e-01,6.014086e+01,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0,0.000000e+00,0.000000e+00,-4.497181e-02,2.431765e-02,-4.648579e-02,2.277776e-02,6.690205e-02,1.217032e-06,2.289944e-01,2.465332e+01,3.784551e-03,-1.847435e+02,6.458658e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.734404e-01,9.734404e-01,6.014258e+01,6.014258e+01,0.000000e+00,0.000000e+00,0.000000e+00
6,3.500000e-03,5.000000e-04,-1.000001e+00,1.143304e+00,-2.003170e-01,9.743127e-01,1.747099e+00,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0,0.000000e+00,0.000000e+00,-8.098475e-02,4.086026e-02,-8.443693e-02,3.999560e-02,9.442848e-02,3.589161e-06,2.735701e-01,3.938820e+01,5.341681e-03,-1.865590e+00,6.074042e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.743163e-01,9.743163e-01,1.751844e+00,1.751844e+00,0.000000e+00,0.000000e+00,0.000000e+00
7,4.000000e-03,5.000000e-04,-1.000002e+00,1.073009e+00,-2.003638e-01,9.739716e-01,-6.821524e-01,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0,0.000000e+00,0.000000e+00,-8.857692e-02,4.607488e-02,-9.202323e-02,4.521207e-02,1.031127e-01,4.337810e-06,2.930588e-01,4.423918e+01,5.832932e-03,-1.024537e+00,6.028526e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.739760e-01,9.739760e-01,-6.806551e-01,-6.806551e-01,0.000000e+00,0.000000e+00,0.000000e+00
8,4.500000e-03,5.000000e-04,-1.000002e+00,1.041159e+00,-2.003978e-01,9.736176e-01,-7.079615e-01,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0,0.000000e+00,0.000000e+00,-9.233889e-02,4.862167e-02,-9.578199e-02,4.775989e-02,1.078588e-01,4.772832e-06,3.050299e-01,4.673843e+01,6.101416e-03,-9.660096e-01,6.032668e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.736224e-01,9.736224e-01,-7.070914e-01,-7.070914e-01,0.000000e+00,0.000000e+00,0.000000e+00
9,5.000000e-03,5.000000e-04,-1.000003e+00,1.037962e+00,-2.004245e-01,9.733706e-01,-4.941752e-01,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0,0.000000e+00,0.000000e+00,-9.474317e-02,5.020416e-02,-9.818422e-02,4.934307e-02,1.109277e-01,5.071870e-06,3.130427e-01,4.830675e+01,6.275017e-03,-9.704274e-01,6.014938e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.733756e-01,9.733756e-01,-4.935772e-01,-4.935772e-01,0.000000e+00,0.000000e+00,0.000000e+00
