step,time,message
0,1.000000e-03,"divU large: L2=1.776736, Linf=430.661219"
1,2.000000e-03,"theta bounds violated: [-1.000008, 1.029329]"
1,2.000000e-03,"divU large: L2=1.765212, Linf=428.179293"
1,2.000000e-03,"energy increasing: dE/dt=1.685268"
2,3.000000e-03,"theta bounds violated: [-1.000009, 1.038154]"
2,3.000000e-03,"divU large: L2=1.762504, Linf=427.538401"
2,3.000000e-03,"energy increasing: dE/dt=5.044038"
3,4.000000e-03,"theta bounds violated: [-1.000009, 1.044115]"
3,4.000000e-03,"divU large: L2=1.761323, Linf=427.256743"
3,4.000000e-03,"energy increasing: dE/dt=8.402122"
4,5.000000e-03,"theta bounds violated: [-1.000008, 1.048586]"
4,5.000000e-03,"divU large: L2=1.760505, Linf=427.062031"
4,5.000000e-03,"energy increasing: dE/dt=11.759998"
5,6.000000e-03,"theta bounds violated: [-1.000006, 1.052182]"
5,6.000000e-03,"divU large: L2=1.759878, Linf=426.912533"
5,6.000000e-03,"energy increasing: dE/dt=15.117871"
6,7.000000e-03,"theta bounds violated: [-1.000006, 1.055196]"
6,7.000000e-03,"divU large: L2=1.759365, Linf=426.790439"
6,7.000000e-03,"energy increasing: dE/dt=18.475773"
7,8.000000e-03,"theta bounds violated: [-1.000005, 1.057792]"
7,8.000000e-03,"divU large: L2=1.758931, Linf=426.686916"
7,8.000000e-03,"energy increasing: dE/dt=21.833695"
8,9.000000e-03,"theta bounds violated: [-1.000005, 1.060073]"
8,9.000000e-03,"divU large: L2=1.758553, Linf=426.596910"
8,9.000000e-03,"energy increasing: dE/dt=25.191624"
9,1.000000e-02,"theta bounds violated: [-1.000004, 1.062108]"
9,1.000000e-02,"divU large: L2=1.758219, Linf=426.517234"
9,1.000000e-02,"energy increasing: dE/dt=28.549552"
10,1.100000e-02,"theta bounds violated: [-1.000004, 1.063945]"
10,1.100000e-02,"divU large: L2=1.757918, Linf=426.445726"
10,1.100000e-02,"energy increasing: dE/dt=31.907481"
11,1.200000e-02,"theta bounds violated: [-1.000003, 1.065620]"
11,1.200000e-02,"divU large: L2=1.757646, Linf=426.380832"
11,1.200000e-02,"energy increasing: dE/dt=35.265410"
12,1.300000e-02,"theta bounds violated: [-1.000003, 1.067158]"
12,1.300000e-02,"divU large: L2=1.757397, Linf=426.321396"
12,1.300000e-02,"energy increasing: dE/dt=38.623343"
13,1.400000e-02,"theta bounds violated: [-1.000003, 1.068581]"
13,1.400000e-02,"divU large: L2=1.757166, Linf=426.266538"
13,1.400000e-02,"energy increasing: dE/dt=41.981282"
14,1.500000e-02,"theta bounds violated: [-1.000002, 1.069904]"
14,1.500000e-02,"divU large: L2=1.756953, Linf=426.215572"
14,1.500000e-02,"energy increasing: dE/dt=45.339229"
15,1.600000e-02,"theta bounds violated: [-1.000002, 1.071141]"
15,1.600000e-02,"divU large: L2=1.756753, Linf=426.167960"
15,1.600000e-02,"energy increasing: dE/dt=48.697186"
16,1.700000e-02,"theta bounds violated: [-1.000002, 1.072301]"
16,1.700000e-02,"divU large: L2=1.756565, Linf=426.123269"
16,1.700000e-02,"energy increasing: dE/dt=52.055153"
17,1.800000e-02,"theta bounds violated: [-1.000002, 1.073395]"
17,1.800000e-02,"divU large: L2=1.756389, Linf=426.081151"
17,1.800000e-02,"energy increasing: dE/dt=55.413131"
18,1.900000e-02,"theta bounds violated: [-1.000003, 1.074428]"
18,1.900000e-02,"divU large: L2=1.756221, Linf=426.041314"
18,1.900000e-02,"energy increasing: dE/dt=58.771119"
19,2.000000e-02,"theta bounds violated: [-1.000004, 1.075407]"
19,2.000000e-02,"divU large: L2=1.756063, Linf=426.003518"
19,2.000000e-02,"energy increasing: dE/dt=62.129119"
20,2.100000e-02,"theta bounds violated: [-1.000005, 1.076338]"
20,2.100000e-02,"divU large: L2=1.755912, Linf=425.967554"
20,2.100000e-02,"energy increasing: dE/dt=65.487131"
21,2.200000e-02,"theta bounds violated: [-1.000006, 1.077225]"
21,2.200000e-02,"divU large: L2=1.755768, Linf=425.933248"
21,2.200000e-02,"energy increasing: dE/dt=68.845154"
22,2.300000e-02,"theta bounds violated: [-1.000007, 1.078072]"
22,2.300000e-02,"divU large: L2=1.755630, Linf=425.900447"
22,2.300000e-02,"energy increasing: dE/dt=72.203190"
23,2.400000e-02,"theta bounds violated: [-1.000008, 1.078883]"
23,2.400000e-02,"divU large: L2=1.755499, Linf=425.869018"
23,2.400000e-02,"energy increasing: dE/dt=75.561238"
24,2.500000e-02,"theta bounds violated: [-1.000010, 1.079660]"
24,2.500000e-02,"divU large: L2=1.755372, Linf=425.838845"
24,2.500000e-02,"energy increasing: dE/dt=78.919300"
25,2.600000e-02,"theta bounds violated: [-1.000011, 1.080405]"
25,2.600000e-02,"divU large: L2=1.755250, Linf=425.809827"
25,2.600000e-02,"energy increasing: dE/dt=82.277376"
26,2.700000e-02,"theta bounds violated: [-1.000012, 1.081122]"
26,2.700000e-02,"divU large: L2=1.755133, Linf=425.781873"
26,2.700000e-02,"energy increasing: dE/dt=85.635466"
27,2.800000e-02,"theta bounds violated: [-1.000013, 1.081813]"
27,2.800000e-02,"divU large: L2=1.755020, Linf=425.754904"
27,2.800000e-02,"energy increasing: dE/dt=88.993570"
28,2.900000e-02,"theta bounds violated: [-1.000014, 1.082479]"
28,2.900000e-02,"divU large: L2=1.754911, Linf=425.728849"
28,2.900000e-02,"energy increasing: dE/dt=92.351690"
29,3.000000e-02,"theta bounds violated: [-1.000015, 1.083122]"
29,3.000000e-02,"divU large: L2=1.754805, Linf=425.703644"
29,3.000000e-02,"energy increasing: dE/dt=95.709825"
30,3.100000e-02,"theta bounds violated: [-1.000016, 1.083743]"
30,3.100000e-02,"divU large: L2=1.754703, Linf=425.679230"
30,3.100000e-02,"energy increasing: dE/dt=99.067976"
31,3.200000e-02,"theta bounds violated: [-1.000018, 1.084345]"
31,3.200000e-02,"divU large: L2=1.754603, Linf=425.655558"
31,3.200000e-02,"energy increasing: dE/dt=102.426143"
32,3.300000e-02,"theta bounds violated: [-1.000019, 1.084927]"
32,3.300000e-02,"divU large: L2=1.754507, Linf=425.632579"
32,3.300000e-02,"energy increasing: dE/dt=105.784327"
33,3.400000e-02,"theta bounds violated: [-1.000020, 1.085492]"
33,3.400000e-02,"divU large: L2=1.754413, Linf=425.610251"
33,3.400000e-02,"energy increasing: dE/dt=109.142528"
34,3.500000e-02,"theta bounds violated: [-1.000021, 1.086040]"
34,3.500000e-02,"divU large: L2=1.754322, Linf=425.588534"
34,3.500000e-02,"energy increasing: dE/dt=112.500746"
35,3.600000e-02,"theta bounds violated: [-1.000022, 1.086572]"
35,3.600000e-02,"divU large: L2=1.754234, Linf=425.567394"
35,3.600000e-02,"energy increasing: dE/dt=115.858982"
36,3.700000e-02,"theta bounds violated: [-1.000023, 1.087090]"
36,3.700000e-02,"divU large: L2=1.754147, Linf=425.546797"
36,3.700000e-02,"energy increasing: dE/dt=119.217235"
37,3.800000e-02,"theta bounds violated: [-1.000024, 1.087593]"
37,3.800000e-02,"divU large: L2=1.754063, Linf=425.526714"
37,3.800000e-02,"energy increasing: dE/dt=122.575507"
38,3.900000e-02,"theta bounds violated: [-1.000025, 1.088083]"
38,3.900000e-02,"divU large: L2=1.753981, Linf=425.507117"
38,3.900000e-02,"energy increasing: dE/dt=125.933797"
39,4.000000e-02,"theta bounds violated: [-1.000026, 1.088560]"
39,4.000000e-02,"divU large: L2=1.753901, Linf=425.487981"
39,4.000000e-02,"energy increasing: dE/dt=129.292106"
40,4.100000e-02,"theta bounds violated: [-1.000026, 1.089026]"
40,4.100000e-02,"divU large: L2=1.753822, Linf=425.469281"
40,4.100000e-02,"energy increasing: dE/dt=132.650434"
41,4.200000e-02,"theta bounds violated: [-1.000027, 1.089479]"
41,4.200000e-02,"divU large: L2=1.753746, Linf=425.450997"
41,4.200000e-02,"energy increasing: dE/dt=136.008780"
42,4.300000e-02,"theta bounds violated: [-1.000028, 1.089922]"
42,4.300000e-02,"divU large: L2=1.753671, Linf=425.433107"
42,4.300000e-02,"energy increasing: dE/dt=139.367146"
43,4.400000e-02,"theta bounds violated: [-1.000029, 1.090355]"
43,4.400000e-02,"divU large: L2=1.753597, Linf=425.415593"
43,4.400000e-02,"energy increasing: dE/dt=142.725530"
44,4.500000e-02,"theta bounds violated: [-1.000030, 1.090777]"
44,4.500000e-02,"divU large: L2=1.753526, Linf=425.398438"
44,4.500000e-02,"energy increasing: dE/dt=146.083934"
45,4.600000e-02,"theta bounds violated: [-1.000030, 1.091190]"
45,4.600000e-02,"divU large: L2=1.753455, Linf=425.381624"
45,4.600000e-02,"energy increasing: dE/dt=149.442356"
46,4.700000e-02,"theta bounds violated: [-1.000031, 1.091594]"
46,4.700000e-02,"divU large: L2=1.753386, Linf=425.365138"
46,4.700000e-02,"energy increasing: dE/dt=152.800798"
47,4.800000e-02,"theta bounds violated: [-1.000032, 1.091989]"
47,4.800000e-02,"divU large: L2=1.753318, Linf=425.348964"
47,4.800000e-02,"energy increasing: dE/dt=156.159258"
48,4.900000e-02,"theta bounds violated: [-1.000033, 1.092376]"
48,4.900000e-02,"divU large: L2=1.753252, Linf=425.333089"
48,4.900000e-02,"energy increasing: dE/dt=159.517737"
49,5.000000e-02,"theta bounds violated: [-1.000033, 1.092755]"
49,5.000000e-02,"divU large: L2=1.753187, Linf=425.317500"
49,5.000000e-02,"energy increasing: dE/dt=162.876235"
50,5.100000e-02,"theta bounds violated: [-1.000034, 1.093126]"
50,5.100000e-02,"divU large: L2=1.753122, Linf=425.302187"
50,5.100000e-02,"energy increasing: dE/dt=166.234752"
51,5.200000e-02,"theta bounds violated: [-1.000035, 1.093489]"
51,5.200000e-02,"divU large: L2=1.753059, Linf=425.287137"
51,5.200000e-02,"energy increasing: dE/dt=169.593287"
52,5.300000e-02,"theta bounds violated: [-1.000035, 1.093846]"
52,5.300000e-02,"divU large: L2=1.752997, Linf=425.272340"
52,5.300000e-02,"energy increasing: dE/dt=172.951840"
53,5.400000e-02,"theta bounds violated: [-1.000036, 1.094195]"
53,5.400000e-02,"divU large: L2=1.752937, Linf=425.257787"
53,5.400000e-02,"energy increasing: dE/dt=176.310411"
54,5.500000e-02,"theta bounds violated: [-1.000036, 1.094539]"
54,5.500000e-02,"divU large: L2=1.752877, Linf=425.243468"
54,5.500000e-02,"energy increasing: dE/dt=179.669000"
55,5.600000e-02,"theta bounds violated: [-1.000037, 1.094875]"
55,5.600000e-02,"divU large: L2=1.752818, Linf=425.229374"
55,5.600000e-02,"energy increasing: dE/dt=183.027606"
56,5.700000e-02,"theta bounds violated: [-1.000037, 1.095206]"
56,5.700000e-02,"divU large: L2=1.752759, Linf=425.215497"
56,5.700000e-02,"energy increasing: dE/dt=186.386230"
57,5.800000e-02,"theta bounds violated: [-1.000038, 1.095531]"
57,5.800000e-02,"divU large: L2=1.752702, Linf=425.201830"
57,5.800000e-02,"energy increasing: dE/dt=189.744871"
58,5.900000e-02,"theta bounds violated: [-1.000039, 1.095850]"
58,5.900000e-02,"divU large: L2=1.752646, Linf=425.188365"
58,5.900000e-02,"energy increasing: dE/dt=193.103529"
59,6.000000e-02,"theta bounds violated: [-1.000039, 1.096163]"
59,6.000000e-02,"divU large: L2=1.752590, Linf=425.175095"
59,6.000000e-02,"energy increasing: dE/dt=196.462203"
60,6.100000e-02,"theta bounds violated: [-1.000040, 1.096471]"
60,6.100000e-02,"divU large: L2=1.752536, Linf=425.162013"
60,6.100000e-02,"energy increasing: dE/dt=199.820894"
61,6.200000e-02,"theta bounds violated: [-1.000040, 1.096774]"
61,6.200000e-02,"divU large: L2=1.752482, Linf=425.149113"
61,6.200000e-02,"energy increasing: dE/dt=203.179602"
62,6.300000e-02,"theta bounds violated: [-1.000041, 1.097072]"
62,6.300000e-02,"divU large: L2=1.752428, Linf=425.136389"
62,6.300000e-02,"energy increasing: dE/dt=206.538325"
63,6.400000e-02,"theta bounds violated: [-1.000041, 1.097365]"
63,6.400000e-02,"divU large: L2=1.752376, Linf=425.123836"
63,6.400000e-02,"energy increasing: dE/dt=209.897065"
64,6.500000e-02,"theta bounds violated: [-1.000041, 1.097654]"
64,6.500000e-02,"divU large: L2=1.752324, Linf=425.111447"
64,6.500000e-02,"energy increasing: dE/dt=213.255820"
65,6.600000e-02,"theta bounds violated: [-1.000042, 1.097938]"
65,6.600000e-02,"divU large: L2=1.752273, Linf=425.099218"
65,6.600000e-02,"energy increasing: dE/dt=216.614591"
66,6.700000e-02,"theta bounds violated: [-1.000042, 1.098217]"
66,6.700000e-02,"divU large: L2=1.752222, Linf=425.087143"
66,6.700000e-02,"energy increasing: dE/dt=219.973377"
67,6.800000e-02,"theta bounds violated: [-1.000043, 1.098493]"
67,6.800000e-02,"divU large: L2=1.752173, Linf=425.075218"
67,6.800000e-02,"energy increasing: dE/dt=223.332178"
68,6.900000e-02,"theta bounds violated: [-1.000043, 1.098764]"
68,6.900000e-02,"divU large: L2=1.752123, Linf=425.063439"
68,6.900000e-02,"energy increasing: dE/dt=226.690995"
69,7.000000e-02,"theta bounds violated: [-1.000044, 1.099031]"
69,7.000000e-02,"divU large: L2=1.752075, Linf=425.051801"
69,7.000000e-02,"energy increasing: dE/dt=230.049827"
70,7.100000e-02,"theta bounds violated: [-1.000044, 1.099294]"
70,7.100000e-02,"divU large: L2=1.752026, Linf=425.040300"
70,7.100000e-02,"energy increasing: dE/dt=233.408675"
71,7.200000e-02,"theta bounds violated: [-1.000044, 1.099553]"
71,7.200000e-02,"divU large: L2=1.751979, Linf=425.028932"
71,7.200000e-02,"energy increasing: dE/dt=236.767537"
72,7.300000e-02,"theta bounds violated: [-1.000045, 1.099809]"
72,7.300000e-02,"divU large: L2=1.751932, Linf=425.017693"
72,7.300000e-02,"energy increasing: dE/dt=240.126414"
73,7.400000e-02,"theta bounds violated: [-1.000045, 1.100061]"
73,7.400000e-02,"divU large: L2=1.751885, Linf=425.006579"
73,7.400000e-02,"energy increasing: dE/dt=243.485307"
74,7.500000e-02,"theta bounds violated: [-1.000045, 1.100310]"
74,7.500000e-02,"divU large: L2=1.751840, Linf=424.995588"
74,7.500000e-02,"energy increasing: dE/dt=246.844215"
75,7.600000e-02,"theta bounds violated: [-1.000046, 1.100555]"
75,7.600000e-02,"divU large: L2=1.751794, Linf=424.984715"
75,7.600000e-02,"energy increasing: dE/dt=250.203137"
76,7.700000e-02,"theta bounds violated: [-1.000046, 1.100797]"
76,7.700000e-02,"divU large: L2=1.751749, Linf=424.973958"
76,7.700000e-02,"energy increasing: dE/dt=253.562075"
77,7.800000e-02,"theta bounds violated: [-1.000047, 1.101035]"
77,7.800000e-02,"divU large: L2=1.751705, Linf=424.963313"
77,7.800000e-02,"energy increasing: dE/dt=256.921029"
78,7.900000e-02,"theta bounds violated: [-1.000047, 1.101271]"
78,7.900000e-02,"divU large: L2=1.751661, Linf=424.952777"
78,7.900000e-02,"energy increasing: dE/dt=260.279997"
79,8.000000e-02,"theta bounds violated: [-1.000047, 1.101503]"
79,8.000000e-02,"divU large: L2=1.751617, Linf=424.942348"
79,8.000000e-02,"energy increasing: dE/dt=263.638981"
80,8.100000e-02,"theta bounds violated: [-1.000048, 1.101733]"
80,8.100000e-02,"divU large: L2=1.751574, Linf=424.932022"
80,8.100000e-02,"energy increasing: dE/dt=266.997981"
81,8.200000e-02,"theta bounds violated: [-1.000048, 1.101959]"
81,8.200000e-02,"divU large: L2=1.751531, Linf=424.921797"
81,8.200000e-02,"energy increasing: dE/dt=270.356997"
82,8.300000e-02,"theta bounds violated: [-1.000048, 1.102183]"
82,8.300000e-02,"divU large: L2=1.751489, Linf=424.911671"
82,8.300000e-02,"energy increasing: dE/dt=273.716028"
83,8.400000e-02,"theta bounds violated: [-1.000049, 1.102404]"
83,8.400000e-02,"divU large: L2=1.751447, Linf=424.901640"
83,8.400000e-02,"energy increasing: dE/dt=277.075075"
84,8.500000e-02,"theta bounds violated: [-1.000049, 1.102622]"
84,8.500000e-02,"divU large: L2=1.751405, Linf=424.891703"
84,8.500000e-02,"energy increasing: dE/dt=280.434139"
85,8.600000e-02,"theta bounds violated: [-1.000050, 1.102838]"
85,8.600000e-02,"divU large: L2=1.751364, Linf=424.881857"
85,8.600000e-02,"energy increasing: dE/dt=283.793219"
86,8.700000e-02,"theta bounds violated: [-1.000050, 1.103051]"
86,8.700000e-02,"divU large: L2=1.751323, Linf=424.872100"
86,8.700000e-02,"energy increasing: dE/dt=287.152316"
87,8.800000e-02,"theta bounds violated: [-1.000050, 1.103261]"
87,8.800000e-02,"divU large: L2=1.751283, Linf=424.862429"
87,8.800000e-02,"energy increasing: dE/dt=290.511429"
88,8.900000e-02,"theta bounds violated: [-1.000051, 1.103469]"
88,8.900000e-02,"divU large: L2=1.751243, Linf=424.852843"
88,8.900000e-02,"energy increasing: dE/dt=293.870560"
89,9.000000e-02,"theta bounds violated: [-1.000051, 1.103675]"
89,9.000000e-02,"divU large: L2=1.751203, Linf=424.843339"
89,9.000000e-02,"energy increasing: dE/dt=297.229708"
90,9.100000e-02,"theta bounds violated: [-1.000051, 1.103878]"
90,9.100000e-02,"divU large: L2=1.751164, Linf=424.833916"
90,9.100000e-02,"energy increasing: dE/dt=300.588873"
91,9.200000e-02,"theta bounds violated: [-1.000052, 1.104079]"
91,9.200000e-02,"divU large: L2=1.751125, Linf=424.824571"
91,9.200000e-02,"energy increasing: dE/dt=303.948056"
92,9.300000e-02,"theta bounds violated: [-1.000052, 1.104278]"
92,9.300000e-02,"divU large: L2=1.751086, Linf=424.815303"
92,9.300000e-02,"energy increasing: dE/dt=307.307257"
93,9.400000e-02,"theta bounds violated: [-1.000052, 1.104474]"
93,9.400000e-02,"divU large: L2=1.751048, Linf=424.806109"
93,9.400000e-02,"energy increasing: dE/dt=310.666477"
94,9.500000e-02,"theta bounds violated: [-1.000053, 1.104669]"
94,9.500000e-02,"divU large: L2=1.751010, Linf=424.796989"
94,9.500000e-02,"energy increasing: dE/dt=314.025715"
95,9.600000e-02,"theta bounds violated: [-1.000053, 1.104861]"
95,9.600000e-02,"divU large: L2=1.750972, Linf=424.787939"
95,9.600000e-02,"energy increasing: dE/dt=317.384973"
96,9.700000e-02,"theta bounds violated: [-1.000053, 1.105051]"
96,9.700000e-02,"divU large: L2=1.750934, Linf=424.778960"
96,9.700000e-02,"energy increasing: dE/dt=320.744249"
97,9.800000e-02,"theta bounds violated: [-1.000054, 1.105239]"
97,9.800000e-02,"divU large: L2=1.750897, Linf=424.770048"
97,9.800000e-02,"energy increasing: dE/dt=324.103545"
98,9.900000e-02,"theta bounds violated: [-1.000054, 1.105425]"
98,9.900000e-02,"divU large: L2=1.750860, Linf=424.761202"
98,9.900000e-02,"energy increasing: dE/dt=327.462861"
99,1.000000e-01,"theta bounds violated: [-1.000054, 1.105609]"
99,1.000000e-01,"divU large: L2=1.750823, Linf=424.752421"
99,1.000000e-01,"energy increasing: dE/dt=330.822197"
100,1.010000e-01,"theta bounds violated: [-1.000054, 1.105792]"
100,1.010000e-01,"divU large: L2=1.750787, Linf=424.743704"
100,1.010000e-01,"energy increasing: dE/dt=334.181554"
101,1.020000e-01,"theta bounds violated: [-1.000055, 1.105972]"
101,1.020000e-01,"divU large: L2=1.750751, Linf=424.735048"
101,1.020000e-01,"energy increasing: dE/dt=337.540932"
102,1.030000e-01,"theta bounds violated: [-1.000055, 1.106151]"
102,1.030000e-01,"divU large: L2=1.750715, Linf=424.726453"
102,1.030000e-01,"energy increasing: dE/dt=340.900331"
103,1.040000e-01,"theta bounds violated: [-1.000055, 1.106327]"
103,1.040000e-01,"divU large: L2=1.750679, Linf=424.717916"
103,1.040000e-01,"energy increasing: dE/dt=344.259752"
104,1.050000e-01,"theta bounds violated: [-1.000056, 1.106503]"
104,1.050000e-01,"divU large: L2=1.750644, Linf=424.709437"
104,1.050000e-01,"energy increasing: dE/dt=347.619196"
105,1.060000e-01,"theta bounds violated: [-1.000056, 1.106676]"
105,1.060000e-01,"divU large: L2=1.750609, Linf=424.701014"
105,1.060000e-01,"energy increasing: dE/dt=350.978661"
106,1.070000e-01,"theta bounds violated: [-1.000056, 1.106847]"
106,1.070000e-01,"divU large: L2=1.750574, Linf=424.692646"
106,1.070000e-01,"energy increasing: dE/dt=354.338150"
107,1.080000e-01,"theta bounds violated: [-1.000056, 1.107017]"
